,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7040609,0.6442585,"('unsociable', 'sociable')",0.8086785,0.578871,-0.24335338,-0.3690629,0.4231287,0.2846889,-0.1384398
1,0.542282,0.4056422,"('unfriendly', 'friendly')",0.37945083,0.32694024,1.4117837,1.1840181,0.7778389,0.6388669,-0.138972
2,0.8167966,0.7933532,"('unlikable', 'likable')",0.4212953,0.49020427,0.4644651,0.49402443,0.567519,0.5925273,0.0250083
3,-0.016275719,0.14429905,"('repellent', 'pleasant')",0.49606022,0.57342196,-0.061465427,0.067692116,0.1394397,0.2618044,0.1223647
4,-0.45208776,-0.5152907,"('disliked', 'liked')",-1.3903822,-1.4149517,-6.3456845,-6.330136,-2.7293847,-2.7534593,-0.0240746
5,0.38796008,0.21138799,"('distant', 'outgoing')",-0.55671775,-0.6055444,-0.26645023,-0.2931869,-0.1450693,-0.2291144,-0.0840451
6,0.20811838,0.007078737,"('distant', 'open')",-0.7420596,-0.8032933,0.28281182,0.20023409,-0.0837098,-0.1986602,-0.1149504
7,0.008920025,0.11865737,"('insensitive', 'sensitive')",-0.052516125,0.13846974,0.51705587,0.6140913,0.1578199,0.2904061,0.1325862
8,0.08549986,-0.0650851,"('unaffectionate', 'affectionate')",-1.4652938,-1.48026,0.5913871,0.52291036,-0.2628023,-0.3408116,-0.0780093
9,1.5706927,1.4359332,"('unaffectionate', 'caring')",-0.20329095,-0.19597453,1.1982757,1.2241955,0.8552258,0.8213847,-0.0338411
10,0.24117875,0.29099253,"('unsympathetic', 'sympathetic')",-0.4623286,-0.40873027,-0.47274897,-0.45873085,-0.2312996,-0.1921562,0.0391434
11,1.0866961,1.1683916,"('unhelpful', 'helpful')",1.1353098,1.213792,1.9077007,2.0193965,1.3765688,1.4671933,0.0906245
12,0.55696243,0.6171566,"('unsupportive', 'supportive')",-0.48525447,-0.40022826,-2.2414181,-2.1408422,-0.7232367,-0.6413046,0.0819321
13,1.1580161,1.1685833,"('impolite', 'polite')",0.29484692,0.17432147,-0.25276524,-0.247275,0.4000326,0.3652099,-0.0348227
