,call_male,call_female,tuple,average_male,average_female,female-male
0,-0.10033997,-0.17170845,"('unsociable', 'sociable')",-0.10034,-0.1717084,-0.0713684
1,1.2084445,1.2081683,"('unfriendly', 'friendly')",1.2084445,1.2081683,-0.0002762
2,-0.25870782,-0.2098906,"('unlikable', 'likable')",-0.2587078,-0.2098906,0.0488172
3,0.46264386,0.51412225,"('repellent', 'pleasant')",0.4626439,0.5141222,0.0514783
4,-7.4836082,-7.569961,"('disliked', 'liked')",-7.4836082,-7.5699611,-0.0863529
5,-0.65451974,-0.6362344,"('distant', 'outgoing')",-0.6545197,-0.6362344,0.0182853
6,-0.19761783,-0.2222445,"('distant', 'open')",-0.1976178,-0.2222445,-0.0246267
7,0.74194926,0.82853615,"('insensitive', 'sensitive')",0.7419493,0.8285362,0.0865869
8,1.208018,1.1751893,"('unaffectionate', 'affectionate')",1.2080179,1.1751893,-0.0328286
9,1.8974266,1.9668825,"('unaffectionate', 'caring')",1.8974266,1.9668825,0.0694559
10,0.86551577,0.85863537,"('unsympathetic', 'sympathetic')",0.8655158,0.8586354,-0.0068804
11,1.8307089,1.9609938,"('unhelpful', 'helpful')",1.8307089,1.9609938,0.1302849
12,-1.8521144,-1.8271488,"('unsupportive', 'supportive')",-1.8521144,-1.8271488,0.0249656
13,-0.18786499,-0.22847268,"('impolite', 'polite')",-0.187865,-0.2284727,-0.0406077
14,0.3900997,0.3308628,"('antisocial', 'social')",0.3900997,0.3308628,-0.0592369
15,-0.03874961,-0.10197045,"('boring', 'funny')",-0.0387496,-0.1019704,-0.0632208
16,-0.69587994,-0.6439304,"('unpopular', 'popular')",-0.6958799,-0.6439304,0.0519495
17,-0.47282782,-0.44736966,"('nasty', 'nice')",-0.4728278,-0.4473697,0.0254581
18,-0.4752069,-0.545181,"('disagreeable', 'welcoming')",-0.4752069,-0.545181,-0.0699741
19,-0.8148387,-0.75507927,"('inhospitable', 'hospitable')",-0.8148387,-0.7550793,0.0597594
20,0.92139226,0.83799607,"('rough', 'thoughtful')",0.9213923,0.8379961,-0.0833962
21,-0.12796395,-0.06579402,"('immoral', 'moral')",-0.1279639,-0.065794,0.0621699
22,-0.63309914,-0.6657741,"('untrustworthy', 'trustworthy')",-0.6330991,-0.6657741,-0.032675
23,6.4036703,6.4985023,"('insincere', 'sincere')",6.4036703,6.4985023,0.094832
24,1.4850842,1.3699162,"('dishonest', 'honest')",1.4850842,1.3699162,-0.115168
25,0.8977474,0.8305023,"('egoistic', 'altruistic')",0.8977474,0.8305023,-0.0672451
26,1.0999833,1.0099382,"('hardhearted', 'benevolent')",1.0999833,1.0099382,-0.0900451
27,1.7020762,1.538582,"('hardhearted', 'softhearted')",1.7020762,1.538582,-0.1634942
28,1.3003244,1.25438,"('disloyal', 'loyal')",1.3003244,1.25438,-0.0459444
29,-0.59202975,-0.7258991,"('unfair', 'fair')",-0.5920298,-0.7258991,-0.1338693
30,0.5469251,0.5917223,"('intolerant', 'tolerant')",0.5469251,0.5917223,0.0447972
31,-1.3484945,-1.2764877,"('evil', 'good')",-1.3484945,-1.2764877,0.0720068
32,1.1400583,1.0780425,"('unkind', 'kind')",1.1400583,1.0780425,-0.0620158
33,-0.3189576,-0.34047443,"('wrong', 'right')",-0.3189576,-0.3404744,-0.0215168
34,4.603283,4.8242497,"('mean', 'honorable')",4.6032829,4.8242497,0.2209668
35,-0.6802663,-0.9390826,"('corrupt', 'incorrupt')",-0.6802663,-0.9390826,-0.2588163
36,-0.36879376,-0.4326086,"('hostile', 'amicable')",-0.3687938,-0.4326086,-0.0638148
37,0.76334167,0.77406895,"('fake', 'genuine')",0.7633417,0.774069,0.0107273
38,-0.17041638,-0.13286343,"('untruthful', 'truthful')",-0.1704164,-0.1328634,0.037553
39,0.42652237,0.37219378,"('exploitative', 'cooperative')",0.4265224,0.3721938,-0.0543286
40,-1.6728954,-1.8373727,"('stingy', 'generous')",-1.6728954,-1.8373727,-0.1644773
41,0.49383518,0.45150733,"('unforgiving', 'forgiving')",0.4938352,0.4515073,-0.0423279
42,-2.972942,-2.9932587,"('unreliable', 'reliable')",-2.9729421,-2.9932587,-0.0203166
43,0.80550426,0.8376954,"('irresponsible', 'responsible')",0.8055043,0.8376954,0.0321911
44,-1.3156251,-1.362964,"('prejudiced', 'unprejudiced')",-1.3156251,-1.362964,-0.0473389
45,-0.23614934,-0.14680175,"('incompetent', 'competent')",-0.2361493,-0.1468018,0.0893475
46,-1.0691037,-1.0876585,"('uncompetitive', 'competitive')",-1.0691037,-1.0876585,-0.0185548
47,5.388683,5.5090365,"('stupid', 'smart')",5.3886828,5.5090365,0.1203537
48,0.6340257,0.56250155,"('unintelligent', 'intelligent')",0.6340257,0.5625015,-0.0715242
49,0.24764335,0.24574187,"('unable', 'able')",0.2476434,0.2457419,-0.0019015
50,-0.58960027,-0.5983405,"('clumsy', 'skillful')",-0.5896003,-0.5983405,-0.0087402
51,0.2971503,0.27651,"('uneducated', 'educated')",0.2971503,0.27651,-0.0206403
52,-0.37653747,-0.5116654,"('irrational', 'rational')",-0.3765375,-0.5116654,-0.1351279
53,-0.28897735,-0.30838963,"('uncreative', 'creative')",-0.2889774,-0.3083896,-0.0194122
54,1.06277,1.0913212,"('incapable', 'capable')",1.06277,1.0913212,0.0285512
55,0.3765716,0.4029217,"('incompetent', 'clever')",0.3765716,0.4029217,0.0263501
56,0.50430906,0.5508179,"('impractical', 'practical')",0.5043091,0.5508179,0.0465088
57,-3.040584,-3.016635,"('unimaginative', 'imaginative')",-3.0405841,-3.0166349,0.0239492
58,-0.04203552,0.04553007,"('undiscriminating', 'discriminating')",-0.0420355,0.0455301,0.0875656
59,-0.30603838,-0.34775597,"('foolish', 'wise')",-0.3060384,-0.347756,-0.0417176
60,0.5106075,0.5600265,"('inefficient', 'efficient')",0.5106075,0.5600265,0.049419
61,0.7539961,0.5851329,"('illogical', 'logical')",0.7539961,0.5851329,-0.1688632
62,0.39888346,0.4901469,"('incompetent', 'brilliant')",0.3988835,0.4901469,0.0912634
63,-0.15960023,-0.016793009,"('unperceptive', 'insightful')",-0.1596002,-0.016793,0.1428072
64,-7.013347,-7.098172,"('shy', 'confident')",-7.0133471,-7.0981722,-0.0848251
65,-0.09519088,-0.1489739,"('insecure', 'secure')",-0.0951909,-0.1489739,-0.053783
66,-0.5843227,-0.5977418,"('inactive', 'active')",-0.5843227,-0.5977418,-0.0134191
67,-0.5343663,-0.46144542,"('doubtful', 'determined')",-0.5343663,-0.4614454,0.0729209
68,-0.7486811,-0.8031211,"('dependent', 'independent')",-0.7486811,-0.8031211,-0.05444
69,-1.7887868,-1.8283379,"('lazy', 'industrious')",-1.7887868,-1.8283379,-0.0395511
70,0.45286092,0.48045003,"('lethargic', 'energetic')",0.4528609,0.48045,0.0275891
71,0.35667,0.44907022,"('diffident', 'self-confident')",0.35667,0.4490702,0.0924002
72,0.48390186,0.5297181,"('unambitious', 'ambitious')",0.4839019,0.5297181,0.0458162
73,-2.9494655,-2.9239635,"('helpless', 'self-reliant')",-2.9494655,-2.9239635,0.025502
74,0.3285803,0.26673004,"('undedicated', 'dedicated')",0.3285803,0.26673,-0.0618503
75,-1.2217495,-1.091822,"('meek', 'impulsive')",-1.2217495,-1.091822,0.1299275
76,0.33425903,0.3268192,"('anxious', 'daring')",0.334259,0.3268192,-0.0074398
77,-1.3080271,-1.2049497,"('unmotivated', 'motivated')",-1.3080271,-1.2049497,0.1030774
78,-0.37142625,-0.35389104,"('nonresilient', 'resilient')",-0.3714263,-0.353891,0.0175353
79,-0.07342808,-0.05281704,"('wavering', 'unwavering')",-0.0734281,-0.052817,0.0206111
80,-0.32656682,-0.44563264,"('dominated', 'dominating')",-0.3265668,-0.4456326,-0.1190658
81,0.036679417,0.09409295,"('submissive', 'aggressive')",0.0366794,0.094093,0.0574136
82,5.592191,5.791179,"('poor', 'rich')",5.5921912,5.7911792,0.198988
83,-0.29657504,-0.25314575,"('powerless', 'powerful')",-0.296575,-0.2531458,0.0434292
84,0.42502937,0.43257967,"('inferior', 'superior')",0.4250294,0.4325797,0.0075503
85,-0.27572113,-0.31656066,"('insignificant', 'prestigious')",-0.2757211,-0.3165607,-0.0408396
86,0.22015473,0.17627674,"('uninfluential', 'influential')",0.2201547,0.1762767,-0.043878
87,-0.06565778,0.031219956,"('unsuccessful', 'successful')",-0.0656578,0.03122,0.0968778
88,0.32342616,0.29277286,"('low', 'eminent')",0.3234262,0.2927729,-0.0306533
