,oneok_male,oneok_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.64350647,-0.71527326,"('unsociable', 'sociable')",-0.2636143,-0.40841788,-0.4535604,-0.5618455,-0.1082851
1,-0.66619563,-0.8006181,"('unfriendly', 'friendly')",2.04888,1.8235002,0.6913422,0.511441,-0.1799012
2,0.23782445,0.24444114,"('unlikable', 'likable')",0.38651702,0.4440427,0.3121707,0.3442419,0.0320712
3,-0.012346995,0.16144694,"('repellent', 'pleasant')",0.33284476,0.379817,0.1602489,0.270632,0.1103831
4,-0.35971788,-0.33720943,"('disliked', 'liked')",-6.088644,-6.1895103,-3.2241809,-3.2633598,-0.0391789
5,-1.0601773,-1.0607603,"('distant', 'outgoing')",-0.124959424,-0.11574589,-0.5925684,-0.5882531,0.0043153
6,-1.3370887,-1.3090492,"('distant', 'open')",0.32933342,0.33176935,-0.5038776,-0.48864,0.0152376
7,0.38461235,0.501573,"('insensitive', 'sensitive')",0.9055289,0.966309,0.6450706,0.733941,0.0888704
8,-0.24903321,-0.32369405,"('unaffectionate', 'affectionate')",1.4386108,1.2835666,0.5947888,0.4799363,-0.1148525
9,-0.54043674,-0.5454092,"('unaffectionate', 'caring')",1.3359042,1.2760899,0.3977337,0.3653404,-0.0323933
10,-0.11598632,-0.1263355,"('unsympathetic', 'sympathetic')",-0.6266766,-0.68703055,-0.3713315,-0.406683,-0.0353515
11,0.37101835,0.41919047,"('unhelpful', 'helpful')",1.4942713,1.6442486,0.9326448,1.0317196,0.0990748
12,-0.020553064,0.07142707,"('unsupportive', 'supportive')",-1.502046,-1.4730998,-0.7612996,-0.7008364,0.0604632
13,0.44405368,0.3305124,"('impolite', 'polite')",-0.6956935,-0.62833065,-0.1258199,-0.1489091,-0.0230892
14,0.9118815,0.9235211,"('antisocial', 'social')",-0.2495349,-0.31468433,0.3311733,0.3044184,-0.0267549
15,0.7647468,0.6520951,"('boring', 'funny')",0.7018458,0.6793163,0.7332963,0.6657057,-0.0675906
