,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,2.7839334,2.6038673,"('unsociable', 'sociable')",0.80170196,0.71394444,1.7928177,1.6589059,-0.1339118
1,-0.81536543,-0.4615429,"('unfriendly', 'friendly')",0.9073147,0.941408,0.0459746,0.2399325,0.1939579
2,0.5213482,0.6068223,"('unlikable', 'likable')",0.12904163,0.14625798,0.3251949,0.3765402,0.0513453
3,0.9220466,1.0544554,"('repellent', 'pleasant')",0.7420299,0.84367585,0.8320383,0.9490656,0.1170273
4,-1.7941362,-1.4806641,"('disliked', 'liked')",-7.7937074,-7.9297676,-4.7939219,-4.7052159,0.088706
5,-2.3270872,-2.1470044,"('distant', 'outgoing')",-0.76800436,-0.649919,-1.5475458,-1.3984617,0.1490841
6,-2.4707477,-2.1438968,"('distant', 'open')",-0.68365365,-0.5238873,-1.5772007,-1.3338921,0.2433086
7,2.2871513,2.1693583,"('insensitive', 'sensitive')",0.99554086,1.0952349,1.6413461,1.6322966,-0.0090495
8,-0.9528177,-0.7497747,"('unaffectionate', 'affectionate')",0.4652448,0.4833873,-0.2437864,-0.1331937,0.1105927
9,0.13273449,0.29711273,"('unaffectionate', 'caring')",1.1923114,1.2589868,0.662523,0.7780498,0.1155268
10,2.050975,1.8632647,"('unsympathetic', 'sympathetic')",0.5497013,0.6539094,1.3003381,1.258587,-0.0417511
11,0.72961986,0.46554446,"('unhelpful', 'helpful')",2.4561596,2.4505336,1.5928898,1.458039,-0.1348508
12,0.9562736,1.0017438,"('unsupportive', 'supportive')",-1.751507,-1.6708152,-0.3976167,-0.3345357,0.063081
13,2.458688,2.1015563,"('impolite', 'polite')",-0.2812379,-0.26595637,1.0887251,0.9177999,-0.1709252
14,4.170069,4.096488,"('antisocial', 'social')",0.40444034,0.27293652,2.2872548,2.1847122,-0.1025426
15,0.3404085,0.36669537,"('boring', 'funny')",-0.41755033,-0.3912092,-0.0385709,-0.0122569,0.026314
16,-1.3923053,-1.0090655,"('unpopular', 'popular')",-0.057727236,-0.13084207,-0.7250162,-0.5699538,0.1550624
17,-0.46740413,-0.14510724,"('nasty', 'nice')",-0.42299974,-0.20104955,-0.4452019,-0.1730784,0.2721235
18,-0.1572065,0.10764417,"('disagreeable', 'welcoming')",-0.40526047,-0.38701606,-0.2812335,-0.1396859,0.1415476
19,-1.6311002,-1.6092582,"('inhospitable', 'hospitable')",-0.939104,-0.8303453,-1.2851021,-1.2198017,0.0653004
20,-0.022069788,0.12121035,"('rough', 'thoughtful')",0.45968482,0.41941229,0.2188075,0.2703113,0.0515038
21,2.347171,2.1610796,"('immoral', 'moral')",0.011901181,0.09176502,1.1795361,1.1264223,-0.0531138
22,0.71488607,0.6748857,"('untrustworthy', 'trustworthy')",-0.30250135,-0.17678912,0.2061924,0.2490483,0.0428559
23,1.1968607,1.0207525,"('insincere', 'sincere')",6.6298804,6.779093,3.9133706,3.8999226,-0.013448
24,0.55048496,0.5433215,"('dishonest', 'honest')",1.0112962,1.2071387,0.7808906,0.8752301,0.0943395
25,-0.6519218,-0.20839827,"('egoistic', 'altruistic')",0.5736419,0.5262027,-0.03914,0.1589022,0.1980422
26,0.98233044,1.2830341,"('hardhearted', 'benevolent')",1.0422736,0.77650875,1.012302,1.0297714,0.0174694
27,0.34591234,0.661703,"('hardhearted', 'softhearted')",0.94619817,1.1054265,0.6460552,0.8835648,0.2375096
28,0.53145504,0.44382015,"('disloyal', 'loyal')",1.5318608,1.4312011,1.0316579,0.9375106,-0.0941473
29,-0.06005438,-0.13412872,"('unfair', 'fair')",-0.27481216,-0.15565448,-0.1674333,-0.1448916,0.0225417
30,2.1950665,1.9922513,"('intolerant', 'tolerant')",1.4747195,1.3600111,1.834893,1.6761312,-0.1587618
31,-2.864277,-2.544129,"('evil', 'good')",-1.6639153,-1.5211658,-2.264096,-2.0326474,0.2314486
32,1.1719925,0.956867,"('unkind', 'kind')",1.1097043,1.0456138,1.1408484,1.0012404,-0.139608
33,-0.7439961,-0.4969719,"('wrong', 'right')",-0.64585304,-0.6041416,-0.6949246,-0.5505568,0.1443678
34,0.13168955,0.26162508,"('mean', 'honorable')",5.385686,5.468019,2.7586877,2.8648221,0.1061344
35,-2.6931021,-2.5020704,"('corrupt', 'incorrupt')",-1.0733358,-1.0393965,-1.883219,-1.7707335,0.1124855
36,-3.0049706,-2.4050033,"('hostile', 'amicable')",-1.1768777,-1.1331512,-2.0909243,-1.7690773,0.321847
37,0.07579097,0.086128555,"('fake', 'genuine')",0.32862312,0.45130187,0.202207,0.2687152,0.0665082
38,-0.5104827,-0.49610326,"('untruthful', 'truthful')",-0.1373409,-0.089525834,-0.3239118,-0.2928146,0.0310972
39,1.5110465,1.5137265,"('exploitative', 'cooperative')",0.29985216,0.19780742,0.9054493,0.855767,-0.0496823
40,-0.11035941,0.26219642,"('stingy', 'generous')",-2.270193,-2.1632652,-1.1902763,-0.9505344,0.2397419
41,0.8989536,0.8775448,"('unforgiving', 'forgiving')",0.07834749,0.0007833354,0.4886506,0.4391641,-0.0494865
42,0.7526876,0.93358624,"('unreliable', 'reliable')",-2.746203,-2.6260653,-0.9967577,-0.8462395,0.1505182
43,1.3796918,1.0983679,"('irresponsible', 'responsible')",1.2876264,1.338606,1.3336592,1.218487,-0.1151722
44,-1.6129131,-1.4942585,"('prejudiced', 'unprejudiced')",-1.480904,-1.4374963,-1.5469086,-1.4658774,0.0810312
45,0.95156354,0.8213176,"('incompetent', 'competent')",0.37951416,0.34407857,0.6655388,0.5826981,-0.0828407
46,1.4279976,1.2915736,"('uncompetitive', 'competitive')",-0.41565576,-0.5352399,0.5061709,0.3781669,-0.128004
47,0.8742402,0.8191765,"('stupid', 'smart')",5.927775,6.1811223,3.4010077,3.5001495,0.0991418
48,1.0780346,0.91479075,"('unintelligent', 'intelligent')",1.0235398,1.0122198,1.0507872,0.9635053,-0.0872819
49,0.22208083,0.10103023,"('unable', 'able')",-0.28030202,-0.18389298,-0.0291106,-0.0414314,-0.0123208
50,-1.0568228,-0.99776775,"('clumsy', 'skillful')",-0.010074429,-0.06901194,-0.5334486,-0.5333899,5.87e-05
51,1.1011058,0.9069048,"('uneducated', 'educated')",0.6285435,0.5533981,0.8648247,0.7301514,-0.1346733
52,-2.503218,-2.1465034,"('irrational', 'rational')",-0.7223931,-0.6200768,-1.6128055,-1.3832901,0.2295154
53,-0.8702901,-0.5005095,"('uncreative', 'creative')",0.17293325,0.3293807,-0.3486784,-0.0855644,0.263114
54,0.07044396,0.32374763,"('incapable', 'capable')",0.9248834,1.1033403,0.4976637,0.713544,0.2158803
55,3.198995,2.9963899,"('incompetent', 'clever')",0.83109576,0.8455302,2.0150454,1.9209601,-0.0940853
56,3.3466527,2.904108,"('impractical', 'practical')",0.49448612,0.5833743,1.9205694,1.7437412,-0.1768282
57,0.30962968,0.35312054,"('unimaginative', 'imaginative')",-3.0061598,-3.0076168,-1.3482651,-1.3272481,0.021017
58,0.38291922,0.5266766,"('undiscriminating', 'discriminating')",0.14668363,0.08024675,0.2648014,0.3034617,0.0386603
59,-1.6792731,-1.5605896,"('foolish', 'wise')",-0.17154855,-0.068277046,-0.9254109,-0.8144333,0.1109776
60,3.4310389,2.871731,"('inefficient', 'efficient')",1.0275989,1.00107,2.2293189,1.9364005,-0.2929184
61,1.0351728,0.90106237,"('illogical', 'logical')",0.52113426,0.51461244,0.7781535,0.7078374,-0.0703161
62,2.7687614,2.6083512,"('incompetent', 'brilliant')",1.2926497,1.3816845,2.0307055,1.9950179,-0.0356876
63,0.5503368,0.47918865,"('unperceptive', 'insightful')",0.8581444,0.84807014,0.7042406,0.6636294,-0.0406112
64,-0.39083695,-0.49976164,"('shy', 'confident')",-6.3212166,-6.355701,-3.3560266,-3.4277313,-0.0717047
65,2.2442427,1.9406874,"('insecure', 'secure')",0.6272541,0.7138108,1.4357483,1.3272491,-0.1084992
66,-1.3840288,-1.0192807,"('inactive', 'active')",-0.455226,-0.5454061,-0.9196274,-0.7823434,0.137284
67,0.44003466,0.20998989,"('doubtful', 'determined')",-0.3523938,-0.4355617,0.0438204,-0.1127859,-0.1566063
68,0.7921025,0.6471088,"('dependent', 'independent')",-0.56369704,-0.49951273,0.1142027,0.073798,-0.0404047
69,-1.3270422,-1.1465043,"('lazy', 'industrious')",-1.3374482,-1.3891056,-1.3322452,-1.2678049,0.0644403
70,2.5684037,2.6345959,"('lethargic', 'energetic')",1.1888483,1.2193081,1.878626,1.926952,0.048326
71,-0.19112353,-0.12761323,"('diffident', 'self-confident')",0.40457517,0.3940844,0.1067258,0.1332356,0.0265098
72,0.83107823,1.0180635,"('unambitious', 'ambitious')",-0.036709636,0.17146903,0.3971843,0.5947663,0.197582
73,-0.03236921,0.10443686,"('helpless', 'self-reliant')",-3.34226,-3.3356872,-1.6873145,-1.6156251,0.0716894
74,0.9932977,0.8680831,"('undedicated', 'dedicated')",-0.262439,-0.36300856,0.3654293,0.2525373,-0.112892
75,-1.8873302,-1.5732592,"('meek', 'impulsive')",-1.0670354,-1.001578,-1.4771829,-1.2874186,0.1897643
76,1.7030932,1.5886754,"('anxious', 'daring')",0.40762028,0.434723,1.0553567,1.0116992,-0.0436575
77,0.20280433,0.093385,"('unmotivated', 'motivated')",-0.83584833,-0.8018566,-0.316522,-0.3542358,-0.0377138
78,-0.22959659,-0.12590528,"('nonresilient', 'resilient')",-0.14437188,-0.13065527,-0.1869842,-0.1282803,0.0587039
79,-2.4529648,-2.4350367,"('wavering', 'unwavering')",-0.8570202,-0.7916087,-1.6549925,-1.6133227,0.0416698
80,1.8257124,1.4789771,"('dominated', 'dominating')",-0.4034552,-0.37568903,0.7111286,0.551644,-0.1594846
81,2.7901828,2.5176668,"('submissive', 'aggressive')",0.19442716,0.18481992,1.492305,1.3512434,-0.1410616
82,0.7958822,0.8058743,"('poor', 'rich')",6.588239,6.7065783,3.6920607,3.7562263,0.0641656
83,-0.035948128,-0.105375916,"('powerless', 'powerful')",-0.8183487,-0.8819359,-0.4271484,-0.4936559,-0.0665075
84,0.2845861,0.16538455,"('inferior', 'superior')",0.50718635,0.28404438,0.3958862,0.2247145,-0.1711717
85,-2.7704804,-2.3158221,"('insignificant', 'prestigious')",-1.3095828,-1.4852036,-2.0400317,-1.9005129,0.1395188
86,0.62556106,0.46730226,"('uninfluential', 'influential')",0.017146721,0.0070248395,0.3213539,0.2371635,-0.0841904
87,0.7460782,0.6772456,"('unsuccessful', 'successful')",0.4039184,0.33494514,0.5749983,0.5060954,-0.0689029
88,-0.48114225,-0.5285409,"('low', 'eminent')",-0.1991003,-0.15047519,-0.3401213,-0.3395081,0.0006132
