,editorial_male,editorial_female,tuple,average_male,average_female,female-male
0,-0.54152614,-0.68608713,"('unsociable', 'sociable')",-0.5415261,-0.6860871,-0.144561
1,1.593724,1.6519227,"('unfriendly', 'friendly')",1.593724,1.6519227,0.0581987
2,0.4761997,0.6302047,"('unlikable', 'likable')",0.4761997,0.6302047,0.154005
3,0.17192918,0.20222163,"('repellent', 'pleasant')",0.1719292,0.2022216,0.0302924
4,-7.222072,-7.205285,"('disliked', 'liked')",-7.2220721,-7.2052851,0.016787
5,0.09880396,0.14330824,"('distant', 'outgoing')",0.098804,0.1433082,0.0445042
6,0.20948619,0.24010323,"('distant', 'open')",0.2094862,0.2401032,0.030617
7,0.7118815,0.7612588,"('insensitive', 'sensitive')",0.7118815,0.7612588,0.0493773
8,1.3286595,1.4035823,"('unaffectionate', 'affectionate')",1.3286595,1.4035823,0.0749228
9,1.9208446,2.0722857,"('unaffectionate', 'caring')",1.9208446,2.0722857,0.1514411
10,0.26190984,0.2712308,"('unsympathetic', 'sympathetic')",0.2619098,0.2712308,0.009321
11,1.9180781,1.9620397,"('unhelpful', 'helpful')",1.9180781,1.9620397,0.0439616
12,-1.445666,-1.370233,"('unsupportive', 'supportive')",-1.445666,-1.3702331,0.0754329
13,-0.2296569,-0.3034049,"('impolite', 'polite')",-0.2296569,-0.3034049,-0.073748
14,-0.13338235,-0.24825004,"('antisocial', 'social')",-0.1333824,-0.24825,-0.1148676
15,0.32389495,0.33802083,"('boring', 'funny')",0.3238949,0.3380208,0.0141259
16,-0.54007757,-0.51613694,"('unpopular', 'popular')",-0.5400776,-0.5161369,0.0239407
17,-0.7984126,-0.7662766,"('nasty', 'nice')",-0.7984126,-0.7662766,0.032136
18,-0.5754041,-0.5874662,"('disagreeable', 'welcoming')",-0.5754041,-0.5874662,-0.0120621
19,-0.45137554,-0.39311644,"('inhospitable', 'hospitable')",-0.4513755,-0.3931164,0.0582591
20,1.1692394,1.1291109,"('rough', 'thoughtful')",1.1692394,1.1291109,-0.0401285
21,0.15597591,0.17606144,"('immoral', 'moral')",0.1559759,0.1760614,0.0200855
22,-0.48263705,-0.4696979,"('untrustworthy', 'trustworthy')",-0.482637,-0.4696979,0.0129391
23,6.482369,6.4840903,"('insincere', 'sincere')",6.4823689,6.4840903,0.0017214
24,1.7234002,1.7078224,"('dishonest', 'honest')",1.7234002,1.7078224,-0.0155778
25,0.55897176,0.6420499,"('egoistic', 'altruistic')",0.5589718,0.6420499,0.0830781
26,1.0729772,1.0650558,"('hardhearted', 'benevolent')",1.0729772,1.0650558,-0.0079214
27,1.3466921,1.3415567,"('hardhearted', 'softhearted')",1.3466921,1.3415567,-0.0051354
28,0.8881404,0.82396615,"('disloyal', 'loyal')",0.8881404,0.8239661,-0.0641743
29,-0.39309326,-0.57420516,"('unfair', 'fair')",-0.3930933,-0.5742052,-0.1811119
30,0.83193463,0.8074933,"('intolerant', 'tolerant')",0.8319346,0.8074933,-0.0244413
31,-1.1569521,-1.1602286,"('evil', 'good')",-1.1569521,-1.1602286,-0.0032765
32,1.3470198,1.2915125,"('unkind', 'kind')",1.3470198,1.2915125,-0.0555073
33,0.036247063,0.082449004,"('wrong', 'right')",0.0362471,0.082449,0.0462019
34,4.5459423,4.6780934,"('mean', 'honorable')",4.5459423,4.6780934,0.1321511
35,-0.7352931,-0.85507756,"('corrupt', 'incorrupt')",-0.7352931,-0.8550776,-0.1197845
36,-0.16389315,-0.24612266,"('hostile', 'amicable')",-0.1638931,-0.2461227,-0.0822296
37,1.1283222,1.13599,"('fake', 'genuine')",1.1283222,1.13599,0.0076678
38,0.46219265,0.46858397,"('untruthful', 'truthful')",0.4621927,0.468584,0.0063913
39,-0.044455115,-0.06296841,"('exploitative', 'cooperative')",-0.0444551,-0.0629684,-0.0185133
40,-1.999489,-2.0788403,"('stingy', 'generous')",-1.9994889,-2.0788403,-0.0793514
41,-0.2530828,-0.29436776,"('unforgiving', 'forgiving')",-0.2530828,-0.2943678,-0.041285
42,-2.5120733,-2.3793619,"('unreliable', 'reliable')",-2.5120733,-2.3793619,0.1327114
43,1.3716189,1.3749809,"('irresponsible', 'responsible')",1.3716189,1.3749809,0.003362
44,-0.8185207,-0.84822434,"('prejudiced', 'unprejudiced')",-0.8185207,-0.8482243,-0.0297036
45,-0.30534256,-0.30161774,"('incompetent', 'competent')",-0.3053426,-0.3016177,0.0037249
46,-0.9924831,-0.9168031,"('uncompetitive', 'competitive')",-0.9924831,-0.9168031,0.07568
47,5.234601,5.351626,"('stupid', 'smart')",5.234601,5.3516259,0.1170249
48,0.6298547,0.5615116,"('unintelligent', 'intelligent')",0.6298547,0.5615116,-0.0683431
49,0.015682187,0.10585393,"('unable', 'able')",0.0156822,0.1058539,0.0901717
50,-0.11724309,-0.0122169275,"('clumsy', 'skillful')",-0.1172431,-0.0122169,0.1050262
51,-0.14087789,-0.18414178,"('uneducated', 'educated')",-0.1408779,-0.1841418,-0.0432639
52,0.108664304,0.028606884,"('irrational', 'rational')",0.1086643,0.0286069,-0.0800574
53,0.79186827,0.8681383,"('uncreative', 'creative')",0.7918683,0.8681383,0.07627
54,1.4480264,1.5729419,"('incapable', 'capable')",1.4480264,1.5729419,0.1249155
55,0.05361285,0.08923718,"('incompetent', 'clever')",0.0536129,0.0892372,0.0356243
56,0.52961075,0.54182726,"('impractical', 'practical')",0.5296108,0.5418273,0.0122165
57,-3.0491695,-2.9593778,"('unimaginative', 'imaginative')",-3.0491695,-2.9593778,0.0897917
58,-0.005935069,0.030518172,"('undiscriminating', 'discriminating')",-0.0059351,0.0305182,0.0364533
59,0.28417003,0.3191848,"('foolish', 'wise')",0.28417,0.3191848,0.0350148
60,0.6234409,0.71112716,"('inefficient', 'efficient')",0.6234409,0.7111272,0.0876863
61,0.07442931,-0.07183112,"('illogical', 'logical')",0.0744293,-0.0718311,-0.1462604
62,0.7450532,0.9126467,"('incompetent', 'brilliant')",0.7450532,0.9126467,0.1675935
63,0.5104416,0.52229095,"('unperceptive', 'insightful')",0.5104416,0.5222909,0.0118493
64,-6.0158143,-6.0101895,"('shy', 'confident')",-6.0158143,-6.0101895,0.0056248
65,0.2459164,0.22753415,"('insecure', 'secure')",0.2459164,0.2275341,-0.0183823
66,-0.06833619,-0.08684847,"('inactive', 'active')",-0.0683362,-0.0868485,-0.0185123
67,-0.5676713,-0.63174963,"('doubtful', 'determined')",-0.5676713,-0.6317496,-0.0640783
68,-0.6838783,-0.780939,"('dependent', 'independent')",-0.6838783,-0.780939,-0.0970607
69,-1.0419688,-1.0591302,"('lazy', 'industrious')",-1.0419688,-1.0591302,-0.0171614
70,0.5266248,0.59146404,"('lethargic', 'energetic')",0.5266248,0.591464,0.0648392
71,0.45915294,0.495819,"('diffident', 'self-confident')",0.4591529,0.495819,0.0366661
72,0.74955237,0.8548706,"('unambitious', 'ambitious')",0.7495524,0.8548706,0.1053182
73,-3.0099995,-2.9117553,"('helpless', 'self-reliant')",-3.0099995,-2.9117553,0.0982442
74,-0.31323877,-0.34718958,"('undedicated', 'dedicated')",-0.3132388,-0.3471896,-0.0339508
75,-0.85235673,-0.7005304,"('meek', 'impulsive')",-0.8523567,-0.7005304,0.1518263
76,0.3788297,0.28175873,"('anxious', 'daring')",0.3788297,0.2817587,-0.097071
77,-1.2843735,-1.1762573,"('unmotivated', 'motivated')",-1.2843735,-1.1762573,0.1081162
78,-0.48016882,-0.46436602,"('nonresilient', 'resilient')",-0.4801688,-0.464366,0.0158028
79,-0.059035107,-0.060495187,"('wavering', 'unwavering')",-0.0590351,-0.0604952,-0.0014601
80,-0.11503886,-0.20073082,"('dominated', 'dominating')",-0.1150389,-0.2007308,-0.0856919
81,-0.5051897,-0.4268609,"('submissive', 'aggressive')",-0.5051897,-0.4268609,0.0783288
82,5.83445,5.9970565,"('poor', 'rich')",5.8344498,5.9970565,0.1626067
83,-0.11320594,-0.18375547,"('powerless', 'powerful')",-0.1132059,-0.1837555,-0.0705496
84,0.0859516,0.087363645,"('inferior', 'superior')",0.0859516,0.0873636,0.001412
85,-0.2309437,-0.28054112,"('insignificant', 'prestigious')",-0.2309437,-0.2805411,-0.0495974
86,0.22842488,0.15238898,"('uninfluential', 'influential')",0.2284249,0.152389,-0.0760359
87,-0.21490814,-0.16164088,"('unsuccessful', 'successful')",-0.2149081,-0.1616409,0.0532672
88,0.2230312,0.2994134,"('low', 'eminent')",0.2230312,0.2994134,0.0763822
