,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5082294,-1.5701237,"('unsociable', 'sociable')",-0.3138734,-0.40380424,-0.9110514,-0.986964,-0.0759126
1,-1.5689473,-1.6812181,"('unfriendly', 'friendly')",1.7069525,1.5984399,0.0690026,-0.0413891,-0.1103917
2,0.93845505,0.96140426,"('unlikable', 'likable')",0.6929983,0.73954475,0.8157266,0.8504745,0.0347479
3,-0.4266484,-0.3408346,"('repellent', 'pleasant')",0.4886558,0.5546478,0.0310037,0.1069066,0.0759029
4,-0.24941273,-0.3123041,"('disliked', 'liked')",-7.066926,-7.19401,-3.6581693,-3.7531569,-0.0949876
5,-0.28485563,-0.2872536,"('distant', 'outgoing')",-0.48380962,-0.52076083,-0.3843326,-0.4040072,-0.0196746
6,-0.38863078,-0.38136184,"('distant', 'open')",-0.34804624,-0.39854878,-0.3683385,-0.3899553,-0.0216168
7,-0.7235401,-0.6807718,"('insensitive', 'sensitive')",-0.11844837,-0.0434099,-0.4209943,-0.3620909,0.0589034
8,-1.6648483,-1.7160007,"('unaffectionate', 'affectionate')",0.7638228,0.69342625,-0.4505128,-0.5112872,-0.0607744
9,-1.598329,-1.6596882,"('unaffectionate', 'caring')",1.1121726,1.0910726,-0.2430782,-0.2843078,-0.0412296
10,-1.8960934,-1.8737102,"('unsympathetic', 'sympathetic')",-0.89677304,-0.8738639,-1.3964332,-1.373787,0.0226462
11,-0.87127286,-0.86723584,"('unhelpful', 'helpful')",1.4234233,1.4509051,0.2760752,0.2918346,0.0157594
12,-1.4203304,-1.3559444,"('unsupportive', 'supportive')",-2.4187987,-2.4056444,-1.9195645,-1.8807944,0.0387701
13,0.019758398,0.0067597064,"('impolite', 'polite')",-0.9774849,-0.93473244,-0.4788632,-0.4639864,0.0148768
14,-0.26241377,-0.19759196,"('antisocial', 'social')",-0.10499852,-0.08435356,-0.1837061,-0.1409728,0.0427333
15,0.70473325,0.65762573,"('boring', 'funny')",0.23153128,0.26223496,0.4681323,0.4599304,-0.0082019
16,-0.18945345,-0.20672813,"('unpopular', 'popular')",0.411281,0.36814165,0.1109138,0.0807068,-0.030207
17,0.23068064,0.2827426,"('nasty', 'nice')",-0.06113648,-0.041277107,0.0847721,0.1207327,0.0359606
18,-0.49665764,-0.44702595,"('disagreeable', 'welcoming')",-0.5966394,-0.64411914,-0.5466485,-0.5455725,0.001076
19,-1.0682982,-1.0675504,"('inhospitable', 'hospitable')",-0.6774464,-0.6829879,-0.8728724,-0.8752692,-0.0023968
20,0.3453002,0.408233,"('rough', 'thoughtful')",0.8855343,0.8844776,0.6154172,0.6463553,0.0309381
21,-0.49779913,-0.5188108,"('immoral', 'moral')",-0.93331635,-0.87870115,-0.7155578,-0.698756,0.0168018
22,-0.15063429,-0.12980883,"('untrustworthy', 'trustworthy')",-1.1133327,-1.1591972,-0.6319835,-0.644503,-0.0125195
23,-1.0209931,-1.0319322,"('insincere', 'sincere')",5.5316095,5.538389,2.2553082,2.2532284,-0.0020798
24,-0.99943644,-1.0215331,"('dishonest', 'honest')",0.33279526,0.32801822,-0.3333206,-0.3467575,-0.0134369
25,-0.07756304,-0.15170713,"('egoistic', 'altruistic')",1.5952818,1.577868,0.7588594,0.7130804,-0.045779
26,-0.3607167,-0.36795458,"('hardhearted', 'benevolent')",1.765464,1.7048568,0.7023736,0.6684511,-0.0339225
27,-0.4652173,-0.43130958,"('hardhearted', 'softhearted')",1.0275825,0.99301744,0.2811826,0.2808539,-0.0003287
28,-1.2447994,-1.3620617,"('disloyal', 'loyal')",1.0225606,0.92336327,-0.1111194,-0.2193492,-0.1082298
29,-0.47523463,-0.5055501,"('unfair', 'fair')",-0.54760957,-0.642238,-0.5114221,-0.573894,-0.0624719
30,-0.08422128,-0.09905842,"('intolerant', 'tolerant')",0.95733124,0.9713311,0.436555,0.4361364,-0.0004186
31,-0.51348805,-0.4822419,"('evil', 'good')",-0.5260662,-0.57607913,-0.5197771,-0.5291605,-0.0093834
32,-0.6733034,-0.6712963,"('unkind', 'kind')",0.62027365,0.55340487,-0.0265149,-0.0589457,-0.0324308
33,0.45016235,0.39520293,"('wrong', 'right')",-0.5869324,-0.59713507,-0.068385,-0.1009661,-0.0325811
34,0.24456689,0.29650977,"('mean', 'honorable')",5.570394,5.6425548,2.9074805,2.9695323,0.0620518
35,1.0162188,0.9499982,"('corrupt', 'incorrupt')",-0.18829836,-0.3144759,0.4139602,0.3177612,-0.096199
36,-0.45846066,-0.54164207,"('hostile', 'amicable')",0.11405231,-0.040295377,-0.1722042,-0.2909687,-0.1187645
37,0.10563731,0.14981349,"('fake', 'genuine')",-0.063976824,-0.058883533,0.0208302,0.045465,0.0246348
38,-1.029107,-1.076665,"('untruthful', 'truthful')",-0.32461867,-0.32246527,-0.6768628,-0.6995652,-0.0227024
39,0.74101174,0.7521994,"('exploitative', 'cooperative')",0.45600945,0.48783958,0.5985106,0.6200195,0.0215089
40,-0.32967526,-0.3650415,"('stingy', 'generous')",-1.853355,-1.979803,-1.0915152,-1.1724222,-0.080907
41,-0.9776638,-0.9982566,"('unforgiving', 'forgiving')",-0.2821236,-0.34002006,-0.6298937,-0.6691383,-0.0392446
42,0.68018174,0.7628705,"('unreliable', 'reliable')",-3.7447398,-3.7523694,-1.532279,-1.4947494,0.0375296
43,-0.90962,-0.85845864,"('irresponsible', 'responsible')",0.032748494,0.08897851,-0.4384357,-0.3847401,0.0536956
44,1.178959,1.2196181,"('prejudiced', 'unprejudiced')",-1.1794397,-1.1900893,-0.0002403,0.0147644,0.0150047
45,-0.99380904,-0.97077215,"('incompetent', 'competent')",-0.5777326,-0.5435032,-0.7857708,-0.7571377,0.0286331
46,-1.2515017,-1.2275494,"('uncompetitive', 'competitive')",-1.494558,-1.4504128,-1.3730298,-1.3389812,0.0340486
47,-0.01951895,0.077503316,"('stupid', 'smart')",5.593375,5.697811,2.7869282,2.8876572,0.100729
48,-0.749031,-0.77379656,"('unintelligent', 'intelligent')",0.66422653,0.68877697,-0.0424022,-0.0425098,-0.0001076
49,-0.25856835,-0.13741964,"('unable', 'able')",-0.39769465,-0.2928112,-0.3281315,-0.2151154,0.1130161
50,0.5809459,0.6173365,"('clumsy', 'skillful')",0.0068247616,-0.069874085,0.2938854,0.2737312,-0.0201542
51,-0.7883893,-0.8469722,"('uneducated', 'educated')",-0.34310505,-0.40037093,-0.5657472,-0.6236716,-0.0579244
52,-0.2310314,-0.3737037,"('irrational', 'rational')",0.7302919,0.6459011,0.2496302,0.1360987,-0.1135315
53,-1.2197115,-1.2584268,"('uncreative', 'creative')",0.56572187,0.4608516,-0.3269948,-0.3987876,-0.0717928
54,-0.28965104,-0.32906067,"('incapable', 'capable')",0.6283602,0.6778404,0.1693546,0.1743899,0.0050353
55,-0.65565205,-0.6366097,"('incompetent', 'clever')",-0.124206245,-0.05561363,-0.3899291,-0.3461117,0.0438174
56,0.2147305,0.24477558,"('impractical', 'practical')",-0.6068584,-0.56748474,-0.1960639,-0.1613546,0.0347093
57,-0.90645933,-0.9189046,"('unimaginative', 'imaginative')",-3.3142955,-3.2893567,-2.1103773,-2.1041307,0.0062466
58,-1.0281409,-1.0565678,"('undiscriminating', 'discriminating')",-0.15758535,-0.1867385,-0.5928631,-0.6216531,-0.02879
59,0.060816303,0.07175978,"('foolish', 'wise')",0.38856196,0.38475412,0.2246891,0.228257,0.0035679
60,0.03147465,0.11065312,"('inefficient', 'efficient')",-0.54839206,-0.39254433,-0.2584587,-0.1409456,0.1175131
61,-0.60414296,-0.68988717,"('illogical', 'logical')",0.35947818,0.26995507,-0.1223324,-0.209966,-0.0876336
62,-0.4137187,-0.3557622,"('incompetent', 'brilliant')",-0.068645984,0.072218224,-0.2411823,-0.141772,0.0994103
63,-0.9571425,-0.9320762,"('unperceptive', 'insightful')",-0.22073102,-0.1984685,-0.5889367,-0.5652723,0.0236644
