,gamebird_male,gamebird_female,tuple,average_male,average_female,female-male
0,0.8279277,0.68052834,"('unsociable', 'sociable')",0.8279277,0.6805283,-0.1473994
1,0.0023960052,-0.13596982,"('unfriendly', 'friendly')",0.002396,-0.1359698,-0.1383658
2,-0.03645859,0.026367102,"('unlikable', 'likable')",-0.0364586,0.0263671,0.0628257
3,-0.19341782,-0.08875651,"('repellent', 'pleasant')",-0.1934178,-0.0887565,0.1046613
4,-4.4451213,-4.5584826,"('disliked', 'liked')",-4.4451213,-4.5584826,-0.1133613
5,-0.779535,-0.8511358,"('distant', 'outgoing')",-0.779535,-0.8511358,-0.0716008
6,-0.93536896,-0.97297025,"('distant', 'open')",-0.935369,-0.9729702,-0.0376012
7,0.5839621,0.71428925,"('insensitive', 'sensitive')",0.5839621,0.7142892,0.1303271
8,0.055613995,-0.009389106,"('unaffectionate', 'affectionate')",0.055614,-0.0093891,-0.0650031
9,0.8002124,0.77192664,"('unaffectionate', 'caring')",0.8002124,0.7719266,-0.0282858
10,0.3334488,0.3640948,"('unsympathetic', 'sympathetic')",0.3334488,0.3640948,0.030646
11,1.4943889,1.5923393,"('unhelpful', 'helpful')",1.4943889,1.5923393,0.0979504
12,-0.9555036,-0.9618364,"('unsupportive', 'supportive')",-0.9555036,-0.9618364,-0.0063328
13,0.43901703,0.34987214,"('impolite', 'polite')",0.439017,0.3498721,-0.0891449
14,1.031575,1.0110767,"('antisocial', 'social')",1.031575,1.0110767,-0.0204983
15,0.4451469,0.3734635,"('boring', 'funny')",0.4451469,0.3734635,-0.0716834
16,-0.748143,-0.7446159,"('unpopular', 'popular')",-0.748143,-0.7446159,0.0035271
17,-0.40597624,-0.3584845,"('nasty', 'nice')",-0.4059762,-0.3584845,0.0474917
18,-0.71113974,-0.75803924,"('disagreeable', 'welcoming')",-0.7111397,-0.7580392,-0.0468995
19,-1.1104974,-1.1689149,"('inhospitable', 'hospitable')",-1.1104974,-1.1689149,-0.0584175
20,0.023459844,0.103702426,"('rough', 'thoughtful')",0.0234598,0.1037024,0.0802426
21,0.6726841,0.71189165,"('immoral', 'moral')",0.6726841,0.7118917,0.0392076
22,-0.4345,-0.44708237,"('untrustworthy', 'trustworthy')",-0.4345,-0.4470824,-0.0125824
23,3.5525017,3.605861,"('insincere', 'sincere')",3.5525017,3.6058609,0.0533592
24,0.7273053,0.6516472,"('dishonest', 'honest')",0.7273053,0.6516472,-0.0756581
25,0.32175475,0.24216308,"('egoistic', 'altruistic')",0.3217548,0.2421631,-0.0795917
26,0.33607286,0.18152145,"('hardhearted', 'benevolent')",0.3360729,0.1815214,-0.1545515
27,0.54061824,0.5526979,"('hardhearted', 'softhearted')",0.5406182,0.5526979,0.0120797
28,1.144839,1.0649174,"('disloyal', 'loyal')",1.144839,1.0649174,-0.0799216
29,-0.17973863,-0.2261893,"('unfair', 'fair')",-0.1797386,-0.2261893,-0.0464507
30,1.0877241,1.0389205,"('intolerant', 'tolerant')",1.0877241,1.0389205,-0.0488036
31,-2.1467118,-2.1670036,"('evil', 'good')",-2.1467118,-2.1670036,-0.0202918
32,0.9732384,0.8868262,"('unkind', 'kind')",0.9732384,0.8868262,-0.0864122
33,-0.45540613,-0.49244434,"('wrong', 'right')",-0.4554061,-0.4924443,-0.0370382
34,1.8130136,1.9297104,"('mean', 'honorable')",1.8130136,1.9297104,0.1166968
35,-1.0572302,-1.1264194,"('corrupt', 'incorrupt')",-1.0572302,-1.1264194,-0.0691892
36,-1.8844963,-1.9223312,"('hostile', 'amicable')",-1.8844963,-1.9223312,-0.0378349
37,-0.06944004,-0.07065681,"('fake', 'genuine')",-0.06944,-0.0706568,-0.0012168
38,-0.26816002,-0.30705068,"('untruthful', 'truthful')",-0.26816,-0.3070507,-0.0388907
39,0.46137136,0.5181252,"('exploitative', 'cooperative')",0.4613714,0.5181252,0.0567538
40,-1.858799,-1.8845706,"('stingy', 'generous')",-1.858799,-1.8845706,-0.0257716
41,0.14661057,0.08558925,"('unforgiving', 'forgiving')",0.1466106,0.0855893,-0.0610213
42,-1.6526855,-1.6349895,"('unreliable', 'reliable')",-1.6526855,-1.6349895,0.017696
43,0.95350057,0.92435175,"('irresponsible', 'responsible')",0.9535006,0.9243518,-0.0291488
