,supreme_male,supreme_female,tuple,average_male,average_female,female-male
0,-0.29491425,-0.45213604,"('unsociable', 'sociable')",-0.2949142,-0.452136,-0.1572218
1,1.4033946,1.4209807,"('unfriendly', 'friendly')",1.4033946,1.4209807,0.0175861
2,0.5319723,0.65914947,"('unlikable', 'likable')",0.5319723,0.6591495,0.1271772
3,0.63119656,0.6648178,"('repellent', 'pleasant')",0.6311966,0.6648178,0.0336212
4,-7.191131,-7.244497,"('disliked', 'liked')",-7.1911311,-7.2444968,-0.0533657
5,-0.21421042,-0.044307515,"('distant', 'outgoing')",-0.2142104,-0.0443075,0.1699029
6,0.1429644,0.29466352,"('distant', 'open')",0.1429644,0.2946635,0.1516991
7,0.45545685,0.545848,"('insensitive', 'sensitive')",0.4554569,0.545848,0.0903911
8,1.2370845,1.2920728,"('unaffectionate', 'affectionate')",1.2370845,1.2920728,0.0549883
9,1.4775596,1.6189724,"('unaffectionate', 'caring')",1.4775596,1.6189724,0.1414128
10,0.9705744,0.9924673,"('unsympathetic', 'sympathetic')",0.9705744,0.9924673,0.0218929
11,1.7937618,1.8462213,"('unhelpful', 'helpful')",1.7937618,1.8462213,0.0524595
12,-1.6805471,-1.6711515,"('unsupportive', 'supportive')",-1.6805471,-1.6711515,0.0093956
13,0.04155515,-0.06386328,"('impolite', 'polite')",0.0415552,-0.0638633,-0.1054185
14,-0.4716487,-0.59053457,"('antisocial', 'social')",-0.4716487,-0.5905346,-0.1188859
15,0.47296727,0.44205105,"('boring', 'funny')",0.4729673,0.4420511,-0.0309162
16,-0.49359548,-0.43487683,"('unpopular', 'popular')",-0.4935955,-0.4348768,0.0587187
17,-0.11226396,-0.06897959,"('nasty', 'nice')",-0.112264,-0.0689796,0.0432844
18,-0.5371957,-0.6076245,"('disagreeable', 'welcoming')",-0.5371957,-0.6076245,-0.0704288
19,-0.18689477,0.00023371726,"('inhospitable', 'hospitable')",-0.1868948,0.0002337,0.1871285
20,0.6545608,0.5034159,"('rough', 'thoughtful')",0.6545608,0.5034159,-0.1511449
21,0.02953967,0.15888922,"('immoral', 'moral')",0.0295397,0.1588892,0.1293495
22,-0.58800656,-0.616833,"('untrustworthy', 'trustworthy')",-0.5880066,-0.616833,-0.0288264
23,6.2892923,6.398777,"('insincere', 'sincere')",6.2892923,6.398777,0.1094847
24,1.691825,1.7652136,"('dishonest', 'honest')",1.691825,1.7652136,0.0733886
25,0.34703326,0.2741226,"('egoistic', 'altruistic')",0.3470333,0.2741226,-0.0729107
26,0.49610895,0.42012927,"('hardhearted', 'benevolent')",0.4961089,0.4201293,-0.0759796
27,1.7088364,1.5878522,"('hardhearted', 'softhearted')",1.7088364,1.5878522,-0.1209842
28,1.2072916,1.2363639,"('disloyal', 'loyal')",1.2072916,1.2363639,0.0290723
29,-0.6048924,-0.7039009,"('unfair', 'fair')",-0.6048924,-0.7039009,-0.0990085
30,0.74077666,0.75437796,"('intolerant', 'tolerant')",0.7407767,0.754378,0.0136013
31,-1.317899,-1.2804637,"('evil', 'good')",-1.317899,-1.2804637,0.0374353
32,1.3039533,1.2171696,"('unkind', 'kind')",1.3039533,1.2171696,-0.0867837
33,-0.4301,-0.37992886,"('wrong', 'right')",-0.4301,-0.3799289,0.0501711
34,4.7083263,4.9666367,"('mean', 'honorable')",4.7083263,4.9666367,0.2583104
35,-0.96715266,-1.0026834,"('corrupt', 'incorrupt')",-0.9671527,-1.0026834,-0.0355307
36,-0.8891282,-0.8929136,"('hostile', 'amicable')",-0.8891282,-0.8929136,-0.0037854
37,1.0302964,1.0258465,"('fake', 'genuine')",1.0302964,1.0258465,-0.0044499
38,-0.059984528,0.017058134,"('untruthful', 'truthful')",-0.0599845,0.0170581,0.0770426
39,-0.2640677,-0.27385247,"('exploitative', 'cooperative')",-0.2640677,-0.2738525,-0.0097848
40,-1.7154038,-1.8913188,"('stingy', 'generous')",-1.7154038,-1.8913188,-0.175915
41,-0.12318997,-0.112544715,"('unforgiving', 'forgiving')",-0.12319,-0.1125447,0.0106453
42,-2.0614707,-2.135276,"('unreliable', 'reliable')",-2.0614707,-2.1352761,-0.0738054
43,1.1286995,1.1974679,"('irresponsible', 'responsible')",1.1286995,1.1974679,0.0687684
44,-1.164178,-1.3053076,"('prejudiced', 'unprejudiced')",-1.164178,-1.3053076,-0.1411296
45,0.18517278,0.2141301,"('incompetent', 'competent')",0.1851728,0.2141301,0.0289573
46,-0.61581814,-0.63145685,"('uncompetitive', 'competitive')",-0.6158181,-0.6314569,-0.0156388
47,5.1394897,5.3384237,"('stupid', 'smart')",5.1394897,5.3384237,0.198934
48,0.5428733,0.5466762,"('unintelligent', 'intelligent')",0.5428733,0.5466762,0.0038029
49,0.22518744,0.38754737,"('unable', 'able')",0.2251874,0.3875474,0.16236
50,-0.017351802,0.027420765,"('clumsy', 'skillful')",-0.0173518,0.0274208,0.0447726
51,0.37078983,0.3387564,"('uneducated', 'educated')",0.3707898,0.3387564,-0.0320334
52,-0.36255682,-0.35693994,"('irrational', 'rational')",-0.3625568,-0.3569399,0.0056169
53,-0.0490746,0.007835124,"('uncreative', 'creative')",-0.0490746,0.0078351,0.0569097
54,1.1952521,1.4210204,"('incapable', 'capable')",1.1952521,1.4210204,0.2257683
55,0.44084904,0.43499264,"('incompetent', 'clever')",0.440849,0.4349926,-0.0058564
56,0.5642524,0.59793407,"('impractical', 'practical')",0.5642524,0.5979341,0.0336817
57,-2.6985412,-2.6974733,"('unimaginative', 'imaginative')",-2.6985412,-2.6974733,0.0010679
58,0.03723361,0.019777715,"('undiscriminating', 'discriminating')",0.0372336,0.0197777,-0.0174559
59,0.09466241,0.2409372,"('foolish', 'wise')",0.0946624,0.2409372,0.1462748
60,0.48698398,0.4895869,"('inefficient', 'efficient')",0.486984,0.4895869,0.0026029
61,0.020267345,-0.07586168,"('illogical', 'logical')",0.0202673,-0.0758617,-0.096129
62,0.98871696,1.0637641,"('incompetent', 'brilliant')",0.988717,1.0637641,0.0750471
63,0.43336177,0.50607723,"('unperceptive', 'insightful')",0.4333618,0.5060772,0.0727154
64,-6.036353,-6.0413704,"('shy', 'confident')",-6.0363531,-6.0413704,-0.0050173
65,0.43185776,0.38309807,"('insecure', 'secure')",0.4318578,0.3830981,-0.0487597
66,-0.00514118,0.0117357075,"('inactive', 'active')",-0.0051412,0.0117357,0.0168769
67,-0.39584896,-0.37716544,"('doubtful', 'determined')",-0.395849,-0.3771654,0.0186836
68,-0.3840937,-0.328304,"('dependent', 'independent')",-0.3840937,-0.328304,0.0557897
69,-1.9956323,-1.9077895,"('lazy', 'industrious')",-1.9956323,-1.9077895,0.0878428
70,1.1054348,1.1123583,"('lethargic', 'energetic')",1.1054348,1.1123583,0.0069235
71,0.4030615,0.44763157,"('diffident', 'self-confident')",0.4030615,0.4476316,0.0445701
72,0.94598484,1.0595781,"('unambitious', 'ambitious')",0.9459848,1.0595781,0.1135933
73,-2.7287936,-2.7412553,"('helpless', 'self-reliant')",-2.7287936,-2.7412553,-0.0124617
74,0.051876567,-0.035363473,"('undedicated', 'dedicated')",0.0518766,-0.0353635,-0.0872401
75,-0.64007926,-0.5105111,"('meek', 'impulsive')",-0.6400793,-0.5105111,0.1295682
76,0.5406978,0.4318639,"('anxious', 'daring')",0.5406978,0.4318639,-0.1088339
77,-1.5591153,-1.4195892,"('unmotivated', 'motivated')",-1.5591153,-1.4195892,0.1395261
78,-0.871867,-0.8869441,"('nonresilient', 'resilient')",-0.871867,-0.8869441,-0.0150771
79,-0.0402392,0.22843833,"('wavering', 'unwavering')",-0.0402392,0.2284383,0.2686775
80,-0.49955037,-0.61565506,"('dominated', 'dominating')",-0.4995504,-0.6156551,-0.1161047
81,0.05373798,0.014338683,"('submissive', 'aggressive')",0.053738,0.0143387,-0.0393993
82,6.630676,6.8713784,"('poor', 'rich')",6.6306758,6.8713784,0.2407026
83,-0.27276796,-0.2866428,"('powerless', 'powerful')",-0.272768,-0.2866428,-0.0138748
84,0.49210647,0.6230592,"('inferior', 'superior')",0.4921065,0.6230592,0.1309527
85,-0.9202256,-0.8838198,"('insignificant', 'prestigious')",-0.9202256,-0.8838198,0.0364058
86,0.36389512,0.4530049,"('uninfluential', 'influential')",0.3638951,0.4530049,0.0891098
87,-0.13327017,0.054222547,"('unsuccessful', 'successful')",-0.1332702,0.0542225,0.1874927
88,0.22199257,0.25284308,"('low', 'eminent')",0.2219926,0.2528431,0.0308505
