,virginal_male,virginal_female,tuple,average_male,average_female,female-male
0,0.20923388,0.24811202,"('unsociable', 'sociable')",0.2092339,0.248112,0.0388781
1,-0.19699143,-0.2796103,"('unfriendly', 'friendly')",-0.1969914,-0.2796103,-0.0826189
2,-0.14972682,0.06534012,"('unlikable', 'likable')",-0.1497268,0.0653401,0.2150669
3,0.24742825,0.5843153,"('repellent', 'pleasant')",0.2474283,0.5843153,0.336887
4,-3.448054,-3.592624,"('disliked', 'liked')",-3.4480541,-3.5926239,-0.1445698
5,-0.48439458,-0.56646967,"('distant', 'outgoing')",-0.4843946,-0.5664697,-0.0820751
6,-0.63356704,-0.7805752,"('distant', 'open')",-0.633567,-0.7805752,-0.1470082
7,0.93437517,1.1369407,"('insensitive', 'sensitive')",0.9343752,1.1369407,0.2025655
8,0.431477,0.3232004,"('unaffectionate', 'affectionate')",0.431477,0.3232004,-0.1082766
9,0.19196828,0.2660139,"('unaffectionate', 'caring')",0.1919683,0.2660139,0.0740456
10,0.3046976,0.48546574,"('unsympathetic', 'sympathetic')",0.3046976,0.4854657,0.1807681
11,0.3637057,0.61918056,"('unhelpful', 'helpful')",0.3637057,0.6191806,0.2554749
12,-1.0123605,-0.92137915,"('unsupportive', 'supportive')",-1.0123605,-0.9213791,0.0909814
13,-0.11513679,-0.064754695,"('impolite', 'polite')",-0.1151368,-0.0647547,0.0503821
14,0.69445604,0.72918826,"('antisocial', 'social')",0.694456,0.7291883,0.0347323
15,-0.019727074,-0.29416665,"('boring', 'funny')",-0.0197271,-0.2941667,-0.2744396
16,-0.79678357,-0.58107126,"('unpopular', 'popular')",-0.7967836,-0.5810713,0.2157123
17,0.2440234,0.2280114,"('nasty', 'nice')",0.2440234,0.2280114,-0.016012
18,-0.45778057,-0.31753582,"('disagreeable', 'welcoming')",-0.4577806,-0.3175358,0.1402448
19,-1.1695935,-1.1432942,"('inhospitable', 'hospitable')",-1.1695935,-1.1432942,0.0262993
20,0.43079275,0.36181465,"('rough', 'thoughtful')",0.4307927,0.3618146,-0.0689781
21,0.3066595,0.53419566,"('immoral', 'moral')",0.3066595,0.5341957,0.2275362
22,0.33347383,0.35662678,"('untrustworthy', 'trustworthy')",0.3334738,0.3566268,0.023153
23,2.9684854,3.3076057,"('insincere', 'sincere')",2.9684854,3.3076057,0.3391203
24,0.7870754,0.70004237,"('dishonest', 'honest')",0.7870754,0.7000424,-0.087033
25,0.49383652,0.39857373,"('egoistic', 'altruistic')",0.4938365,0.3985737,-0.0952628
26,0.5537279,0.298715,"('hardhearted', 'benevolent')",0.5537279,0.298715,-0.2550129
27,1.065611,0.8175452,"('hardhearted', 'softhearted')",1.065611,0.8175452,-0.2480658
28,0.726285,0.80957013,"('disloyal', 'loyal')",0.726285,0.8095701,0.0832851
29,-0.0041711414,-0.44900972,"('unfair', 'fair')",-0.0041711,-0.4490097,-0.4448386
30,0.682333,0.82016337,"('intolerant', 'tolerant')",0.682333,0.8201634,0.1378304
31,-1.7502215,-1.8629432,"('evil', 'good')",-1.7502215,-1.8629432,-0.1127217
32,0.96423525,1.0186014,"('unkind', 'kind')",0.9642352,1.0186014,0.0543662
33,0.19471261,-0.026844295,"('wrong', 'right')",0.1947126,-0.0268443,-0.2215569
