,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7056262,-0.8690744,"('unsociable', 'sociable')",-0.12321535,-0.3783345,-0.4144208,-0.6237044,-0.2092836
1,-1.4922035,-1.5178068,"('unfriendly', 'friendly')",1.2484295,1.1159523,-0.121887,-0.2009273,-0.0790403
2,0.47831285,0.46711862,"('unlikable', 'likable')",0.81064725,0.7938239,0.64448,0.6304712,-0.0140088
3,-0.28620017,-0.24701606,"('repellent', 'pleasant')",0.7009345,0.69423294,0.2073672,0.2236084,0.0162412
4,-0.2923161,-0.32264647,"('disliked', 'liked')",-5.775726,-5.8409657,-3.0340209,-3.0818062,-0.0477853
5,-1.4139801,-1.3744274,"('distant', 'outgoing')",-0.78294003,-0.70278275,-1.0984601,-1.0386051,0.059855
6,-1.7382399,-1.6877862,"('distant', 'open')",-0.86388314,-0.8304425,-1.3010615,-1.2591144,0.0419471
7,-0.37123245,-0.40599382,"('insensitive', 'sensitive')",-0.00010632584,-0.0989006,-0.1856694,-0.2524472,-0.0667778
8,-1.2053449,-1.2236716,"('unaffectionate', 'affectionate')",0.38138172,0.35942098,-0.4119816,-0.4321253,-0.0201437
9,-1.422028,-1.5142429,"('unaffectionate', 'caring')",0.6106624,0.5653318,-0.4056828,-0.4744555,-0.0687727
10,-0.82211787,-0.94035286,"('unsympathetic', 'sympathetic')",-1.0117528,-1.1367334,-0.9169353,-1.0385431,-0.1216078
11,-0.3397225,-0.4438386,"('unhelpful', 'helpful')",1.1973399,1.169727,0.4288087,0.3629442,-0.0658645
12,-0.76333016,-0.7648868,"('unsupportive', 'supportive')",-2.2609575,-2.3082552,-1.5121439,-1.536571,-0.0244271
13,-0.5409195,-0.6279764,"('impolite', 'polite')",-1.1073694,-1.200082,-0.8241445,-0.9140292,-0.0898847
14,0.7715782,0.6882541,"('antisocial', 'social')",0.2868696,0.097872935,0.5292239,0.3930635,-0.1361604
15,0.4277639,0.31878164,"('boring', 'funny')",0.23497145,0.20901786,0.3313677,0.2638997,-0.067468
16,-0.39885595,-0.35755348,"('unpopular', 'popular')",0.6547555,0.62330574,0.1279498,0.1328761,0.0049263
17,-0.14437194,-0.14704594,"('nasty', 'nice')",-0.36673498,-0.34001344,-0.2555535,-0.2435297,0.0120238
18,-0.52175534,-0.5085232,"('disagreeable', 'welcoming')",-0.5456667,-0.62087286,-0.533711,-0.564698,-0.030987
19,-1.6111903,-1.655644,"('inhospitable', 'hospitable')",-0.59277755,-0.51456887,-1.1019839,-1.0851065,0.0168774
20,0.3436551,0.37522402,"('rough', 'thoughtful')",1.0814323,1.0567751,0.7125437,0.7159995,0.0034558
21,0.42765057,0.28154105,"('immoral', 'moral')",-0.27086443,-0.39174986,0.0783931,-0.0551044,-0.1334975
22,-0.5077264,-0.54743713,"('untrustworthy', 'trustworthy')",-0.87976456,-1.0282426,-0.6937455,-0.7878399,-0.0940944
23,-0.70324916,-0.8369839,"('insincere', 'sincere')",4.9074163,4.7894483,2.1020837,1.9762322,-0.1258515
24,-0.16393082,-0.29469573,"('dishonest', 'honest')",0.1683507,0.099781126,0.0022099,-0.0974573,-0.0996672
25,-0.3542577,-0.32588384,"('egoistic', 'altruistic')",1.2481035,1.274988,0.4469229,0.4745521,0.0276292
26,-0.057477996,-0.07867558,"('hardhearted', 'benevolent')",1.8821994,1.8033336,0.9123607,0.862329,-0.0500317
27,-0.5436815,-0.4661492,"('hardhearted', 'softhearted')",0.80196196,0.70692456,0.1291402,0.1203877,-0.0087525
28,-0.34362325,-0.5146582,"('disloyal', 'loyal')",1.091982,0.9480771,0.3741794,0.2167094,-0.15747
29,-0.29396832,-0.3453796,"('unfair', 'fair')",-0.093449935,-0.2257435,-0.1937091,-0.2855616,-0.0918525
30,0.8601826,0.7551811,"('intolerant', 'tolerant')",1.1725279,1.0242684,1.0163553,0.8897247,-0.1266306
31,-1.1313531,-0.9399772,"('evil', 'good')",-0.49556124,-0.45873675,-0.8134572,-0.699357,0.1141002
32,-0.6002009,-0.7485079,"('unkind', 'kind')",0.53619814,0.27874044,-0.0320014,-0.2348837,-0.2028823
33,0.40734747,0.32611546,"('wrong', 'right')",-0.69812477,-0.6889466,-0.1453886,-0.1814156,-0.036027
34,-0.14942694,-0.042088673,"('mean', 'honorable')",5.1060023,5.2262454,2.4782877,2.5920784,0.1137907
35,-0.7800994,-0.79595447,"('corrupt', 'incorrupt')",-0.17801525,-0.098000266,-0.4790573,-0.4469774,0.0320799
36,-0.9761065,-0.93883526,"('hostile', 'amicable')",0.03591928,-0.06077035,-0.4700936,-0.4998028,-0.0297092
37,0.1119568,0.061448075,"('fake', 'genuine')",-0.21726616,-0.24026214,-0.0526547,-0.089407,-0.0367523
38,-1.138862,-1.1986462,"('untruthful', 'truthful')",-0.4164427,-0.3833568,-0.7776524,-0.7910015,-0.0133491
39,1.1087081,1.0952989,"('exploitative', 'cooperative')",0.27781925,0.31940156,0.6932637,0.7073503,0.0140866
40,0.07393811,0.09439579,"('stingy', 'generous')",-1.5697398,-1.6812726,-0.7479008,-0.7934384,-0.0455376
41,-0.7133458,-0.65874225,"('unforgiving', 'forgiving')",0.14668424,-0.020155884,-0.2833308,-0.3394491,-0.0561183
42,0.06538993,-0.0053808987,"('unreliable', 'reliable')",-3.3141515,-3.421454,-1.6243808,-1.7134174,-0.0890366
43,-0.66430616,-0.67169833,"('irresponsible', 'responsible')",-0.063653335,-0.11106843,-0.3639798,-0.3913834,-0.0274036
44,1.3234577,1.3368453,"('prejudiced', 'unprejudiced')",-1.4075602,-1.3744075,-0.0420513,-0.0187811,0.0232702
45,-0.72969276,-0.6930334,"('incompetent', 'competent')",0.017522888,-0.12624045,-0.3560849,-0.4096369,-0.053552
46,-0.2495842,-0.25862032,"('uncompetitive', 'competitive')",-1.0639853,-1.1278596,-0.6567848,-0.6932399,-0.0364551
47,-0.12558016,-0.023284666,"('stupid', 'smart')",4.772488,4.8677044,2.3234539,2.42221,0.0987561
48,0.484276,0.4666196,"('unintelligent', 'intelligent')",0.79568756,0.7468525,0.6399817,0.6067361,-0.0332456
49,-0.21523574,-0.12503745,"('unable', 'able')",-0.2519452,-0.22901674,-0.2335905,-0.1770271,0.0565634
50,-0.5353443,-0.5606786,"('clumsy', 'skillful')",-0.095487416,-0.23773183,-0.3154159,-0.3992052,-0.0837893
51,-1.3931013,-1.5386789,"('uneducated', 'educated')",0.39440203,0.21414852,-0.4993497,-0.6622652,-0.1629155
52,-0.00456737,-0.14100613,"('irrational', 'rational')",0.50419927,0.45911786,0.2498159,0.1590559,-0.09076
53,-1.6476777,-1.6955892,"('uncreative', 'creative')",0.11693965,0.021598727,-0.765369,-0.8369952,-0.0716262
54,-0.95140547,-1.0550652,"('incapable', 'capable')",0.48508,0.5622853,-0.2331627,-0.2463899,-0.0132272
55,0.23681918,0.21918836,"('incompetent', 'clever')",0.24634796,0.10303355,0.2415836,0.161111,-0.0804726
56,0.027351767,-0.12933905,"('impractical', 'practical')",-0.38961527,-0.50521374,-0.1811318,-0.3172764,-0.1361446
57,-0.8892888,-0.9616347,"('unimaginative', 'imaginative')",-2.8156185,-2.8927562,-1.8524537,-1.9271954,-0.0747417
58,-0.038635664,0.0067695966,"('undiscriminating', 'discriminating')",0.47239953,0.41691074,0.2168819,0.2118402,-0.0050417
59,-0.42350113,-0.4245735,"('foolish', 'wise')",0.117441595,0.20703734,-0.1530298,-0.1087681,0.0442617
60,0.51438737,0.48859376,"('inefficient', 'efficient')",-0.42323244,-0.42361715,0.0455775,0.0324883,-0.0130892
61,-0.30459455,-0.43106815,"('illogical', 'logical')",0.5198972,0.30044916,0.1076513,-0.0653095,-0.1729608
62,0.4667415,0.42529318,"('incompetent', 'brilliant')",0.18795036,0.1979295,0.3273459,0.3116114,-0.0157345
63,-1.4139193,-1.4142431,"('unperceptive', 'insightful')",0.14569874,0.10634059,-0.6341103,-0.6539513,-0.019841
64,-0.2149855,-0.29912,"('shy', 'confident')",-5.995697,-6.060376,-3.1053412,-3.1797481,-0.0744069
65,0.5322878,0.41373366,"('insecure', 'secure')",-0.4906537,-0.5823688,0.020817,-0.0843176,-0.1051346
66,-1.0560826,-1.1090049,"('inactive', 'active')",0.16088139,0.22214183,-0.4476006,-0.4434315,0.0041691
67,-0.077415965,-0.14123864,"('doubtful', 'determined')",-0.33034888,-0.37390223,-0.2038824,-0.2575704,-0.053688
68,-0.36253622,-0.37905514,"('dependent', 'independent')",-0.67809504,-0.7051981,-0.5203156,-0.5421267,-0.0218111
69,-0.047367737,0.028325144,"('lazy', 'industrious')",-0.40829343,-0.26139453,-0.2278306,-0.1165347,0.1112959
70,-0.14269221,-0.18205771,"('lethargic', 'energetic')",-0.30045632,-0.35871458,-0.2215743,-0.2703862,-0.0488119
71,-0.7372451,-0.700489,"('diffident', 'self-confident')",0.2789233,0.27215275,-0.2291609,-0.2141681,0.0149928
