,pitch_male,pitch_female,tuple,average_male,average_female,female-male
0,0.25096887,0.2550591,"('unsociable', 'sociable')",0.2509689,0.2550591,0.0040902
1,1.7171961,1.7572354,"('unfriendly', 'friendly')",1.7171961,1.7572354,0.0400393
2,0.32179508,0.4451447,"('unlikable', 'likable')",0.3217951,0.4451447,0.1233496
3,1.0989625,1.239356,"('repellent', 'pleasant')",1.0989625,1.239356,0.1403935
4,-7.0425763,-6.9970803,"('disliked', 'liked')",-7.0425763,-6.9970803,0.045496
5,-0.07460709,0.14893259,"('distant', 'outgoing')",-0.0746071,0.1489326,0.2235397
6,0.3494473,0.48629335,"('distant', 'open')",0.3494473,0.4862933,0.136846
7,1.3846688,1.4663868,"('insensitive', 'sensitive')",1.3846688,1.4663868,0.081718
8,1.0964675,1.1544588,"('unaffectionate', 'affectionate')",1.0964675,1.1544588,0.0579913
9,1.5222214,1.7384344,"('unaffectionate', 'caring')",1.5222214,1.7384344,0.216213
10,1.2403135,1.2298582,"('unsympathetic', 'sympathetic')",1.2403135,1.2298582,-0.0104553
11,1.8367467,2.0133474,"('unhelpful', 'helpful')",1.8367467,2.0133474,0.1766007
12,-1.2347769,-0.98698384,"('unsupportive', 'supportive')",-1.2347769,-0.9869838,0.2477931
13,0.21074826,0.108573236,"('impolite', 'polite')",0.2107483,0.1085732,-0.1021751
14,0.14103647,0.06005221,"('antisocial', 'social')",0.1410365,0.0600522,-0.0809843
15,0.55180764,0.51809365,"('boring', 'funny')",0.5518076,0.5180936,-0.033714
16,-0.40637487,-0.27616656,"('unpopular', 'popular')",-0.4063749,-0.2761666,0.1302083
17,-0.31790623,-0.24478556,"('nasty', 'nice')",-0.3179062,-0.2447856,0.0731206
18,-0.015793461,0.033273812,"('disagreeable', 'welcoming')",-0.0157935,0.0332738,0.0490673
19,-0.4450006,-0.17073148,"('inhospitable', 'hospitable')",-0.4450006,-0.1707315,0.2742691
20,0.6815099,0.4889259,"('rough', 'thoughtful')",0.6815099,0.4889259,-0.192584
21,0.09238056,0.25627586,"('immoral', 'moral')",0.0923806,0.2562759,0.1638953
22,-0.24687548,-0.10681411,"('untrustworthy', 'trustworthy')",-0.2468755,-0.1068141,0.1400614
23,6.6079407,6.8154707,"('insincere', 'sincere')",6.6079407,6.8154707,0.20753
24,1.8732867,2.0677357,"('dishonest', 'honest')",1.8732867,2.0677357,0.194449
25,1.0510397,0.9874518,"('egoistic', 'altruistic')",1.0510397,0.9874518,-0.0635879
26,0.8773216,0.49599448,"('hardhearted', 'benevolent')",0.8773216,0.4959945,-0.3813271
27,1.9697769,1.7909104,"('hardhearted', 'softhearted')",1.9697769,1.7909104,-0.1788665
28,1.3076448,1.2139134,"('disloyal', 'loyal')",1.3076448,1.2139134,-0.0937314
29,-0.61861354,-0.6575881,"('unfair', 'fair')",-0.6186135,-0.6575881,-0.0389746
30,0.8769925,0.90427047,"('intolerant', 'tolerant')",0.8769925,0.9042705,0.027278
31,-1.1414945,-1.0565813,"('evil', 'good')",-1.1414945,-1.0565813,0.0849132
32,1.4711132,1.3981804,"('unkind', 'kind')",1.4711132,1.3981804,-0.0729328
33,-0.09510395,0.035378326,"('wrong', 'right')",-0.0951039,0.0353783,0.1304822
34,4.3494453,4.7284064,"('mean', 'honorable')",4.3494453,4.7284064,0.3789611
35,-1.08228,-1.1457748,"('corrupt', 'incorrupt')",-1.08228,-1.1457748,-0.0634948
36,-1.1271727,-1.1883649,"('hostile', 'amicable')",-1.1271727,-1.1883649,-0.0611922
37,1.2753166,1.2044835,"('fake', 'genuine')",1.2753166,1.2044835,-0.0708331
38,-0.031549074,0.11002866,"('untruthful', 'truthful')",-0.0315491,0.1100287,0.1415778
39,0.2850052,0.23517404,"('exploitative', 'cooperative')",0.2850052,0.235174,-0.0498312
40,-0.5245891,-0.5918116,"('stingy', 'generous')",-0.5245891,-0.5918116,-0.0672225
41,0.14938703,-0.0019696504,"('unforgiving', 'forgiving')",0.149387,-0.0019697,-0.1513567
42,-1.8628864,-1.8673967,"('unreliable', 'reliable')",-1.8628864,-1.8673967,-0.0045103
43,1.0349975,1.070735,"('irresponsible', 'responsible')",1.0349975,1.070735,0.0357375
44,-1.3622134,-1.6399666,"('prejudiced', 'unprejudiced')",-1.3622134,-1.6399666,-0.2777532
45,0.3488372,0.3824082,"('incompetent', 'competent')",0.3488372,0.3824082,0.033571
46,-0.6054386,-0.55895907,"('uncompetitive', 'competitive')",-0.6054386,-0.5589591,0.0464795
47,4.782045,4.990181,"('stupid', 'smart')",4.7820449,4.990181,0.2081361
48,0.6403932,0.5842699,"('unintelligent', 'intelligent')",0.6403932,0.5842699,-0.0561233
49,0.13905425,0.33694565,"('unable', 'able')",0.1390543,0.3369457,0.1978914
50,-0.09887469,-0.02450328,"('clumsy', 'skillful')",-0.0988747,-0.0245033,0.0743714
51,0.9412394,0.9555966,"('uneducated', 'educated')",0.9412394,0.9555966,0.0143572
52,-0.13456188,-0.10511364,"('irrational', 'rational')",-0.1345619,-0.1051136,0.0294483
53,0.113596916,0.11343405,"('uncreative', 'creative')",0.1135969,0.113434,-0.0001629
54,1.0687382,1.4532727,"('incapable', 'capable')",1.0687382,1.4532727,0.3845345
55,1.2176391,1.2847543,"('incompetent', 'clever')",1.2176391,1.2847543,0.0671152
56,0.36328945,0.58865523,"('impractical', 'practical')",0.3632894,0.5886552,0.2253658
57,-2.1199713,-2.2128587,"('unimaginative', 'imaginative')",-2.1199713,-2.2128587,-0.0928874
58,0.23492554,0.15252921,"('undiscriminating', 'discriminating')",0.2349255,0.1525292,-0.0823963
59,0.064538136,0.14751936,"('foolish', 'wise')",0.0645381,0.1475194,0.0829813
60,0.5214417,0.5531589,"('inefficient', 'efficient')",0.5214417,0.5531589,0.0317172
61,0.46778244,0.33694744,"('illogical', 'logical')",0.4677824,0.3369474,-0.130835
62,1.2909547,1.5802777,"('incompetent', 'brilliant')",1.2909547,1.5802777,0.289323
63,0.6155199,0.8628286,"('unperceptive', 'insightful')",0.6155199,0.8628286,0.2473087
64,-6.1371694,-5.981258,"('shy', 'confident')",-6.1371694,-5.9812579,0.1559115
65,0.39322305,0.5647457,"('insecure', 'secure')",0.393223,0.5647457,0.1715227
66,-0.19579265,-0.2745465,"('inactive', 'active')",-0.1957926,-0.2745465,-0.0787539
67,-0.7293777,-0.83837163,"('doubtful', 'determined')",-0.7293777,-0.8383716,-0.1089939
68,-0.4201781,-0.2933454,"('dependent', 'independent')",-0.4201781,-0.2933454,0.1268327
69,-1.9449801,-1.8570619,"('lazy', 'industrious')",-1.9449801,-1.8570619,0.0879182
