,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.18788789,-0.22243205,"('unsociable', 'sociable')",-0.0887499,-0.2567066,-0.1383189,-0.2395693,-0.1012504
1,-1.556867,-1.5300132,"('unfriendly', 'friendly')",1.1287224,0.98223704,-0.2140723,-0.2738881,-0.0598158
2,0.7054708,0.74848086,"('unlikable', 'likable')",0.8433493,0.8947027,0.77441,0.8215917,0.0471817
3,0.45850897,0.70737475,"('repellent', 'pleasant')",1.0114956,1.056323,0.7350023,0.8818489,0.1468466
4,-0.2541783,-0.29993325,"('disliked', 'liked')",-6.2758765,-6.358064,-3.2650275,-3.3289988,-0.0639713
5,-1.6047868,-1.6321867,"('distant', 'outgoing')",-0.7959493,-0.8533653,-1.200368,-1.2427759,-0.0424079
6,-1.5629879,-1.5204036,"('distant', 'open')",-0.79216766,-0.8446017,-1.1775777,-1.1825026,-0.0049249
7,0.13900575,0.29713464,"('insensitive', 'sensitive')",0.35676476,0.43507648,0.2478853,0.3661056,0.1182203
8,-1.0324553,-1.0553864,"('unaffectionate', 'affectionate')",0.4345321,0.4112908,-0.2989616,-0.3220478,-0.0230862
9,-1.2645781,-1.2329733,"('unaffectionate', 'caring')",0.7963712,0.774272,-0.2341034,-0.2293507,0.0047527
10,-0.31295776,-0.13590726,"('unsympathetic', 'sympathetic')",-0.5115535,-0.5061176,-0.4122556,-0.3210124,0.0912432
11,0.21285257,0.25591317,"('unhelpful', 'helpful')",1.3443054,1.39158,0.778579,0.8237466,0.0451676
12,-0.1571948,0.057268932,"('unsupportive', 'supportive')",-2.017439,-1.9991287,-1.0873169,-0.9709299,0.116387
13,0.12086036,0.075625956,"('impolite', 'polite')",-0.83412194,-0.81666255,-0.3566308,-0.3705183,-0.0138875
14,1.2162169,1.2571733,"('antisocial', 'social')",0.4145055,0.29284668,0.8153612,0.77501,-0.0403512
15,-0.18556102,-0.4307699,"('boring', 'funny')",0.09028636,0.04347933,-0.0476373,-0.1936453,-0.146008
16,-0.879315,-0.8323039,"('unpopular', 'popular')",0.43522286,0.32293874,-0.2220461,-0.2546826,-0.0326365
17,-0.5620277,-0.5042095,"('nasty', 'nice')",-0.7036776,-0.67906034,-0.6328527,-0.5916349,0.0412178
18,-0.6264261,-0.5112525,"('disagreeable', 'welcoming')",-0.60422564,-0.6504044,-0.6153259,-0.5808284,0.0344975
19,-1.6401303,-1.5781261,"('inhospitable', 'hospitable')",-0.8982935,-0.8378281,-1.2692119,-1.2079771,0.0612348
20,0.6358219,0.7001455,"('rough', 'thoughtful')",0.9686533,0.9389645,0.8022376,0.819555,0.0173174
21,1.0783927,1.1842101,"('immoral', 'moral')",-0.08774169,-0.049438525,0.4953255,0.5673858,0.0720603
22,0.31883466,0.44054633,"('untrustworthy', 'trustworthy')",-0.9054847,-0.9551808,-0.293325,-0.2573172,0.0360078
23,-0.003532527,0.09590139,"('insincere', 'sincere')",5.202645,5.1289907,2.5995562,2.6124461,0.0128899
24,0.06901446,0.085978575,"('dishonest', 'honest')",0.46058124,0.4852775,0.2647979,0.2856281,0.0208302
25,-0.7154523,-0.7563816,"('egoistic', 'altruistic')",1.0825578,1.029168,0.1835527,0.1363932,-0.0471595
26,-0.16063559,-0.25587928,"('hardhearted', 'benevolent')",1.9769905,1.9063776,0.9081774,0.8252491,-0.0829283
27,-0.21094613,-0.1815936,"('hardhearted', 'softhearted')",1.1143006,1.0660739,0.4516772,0.4422401,-0.0094371
28,-0.15322232,-0.20191717,"('disloyal', 'loyal')",1.0335282,0.9599427,0.4401529,0.3790128,-0.0611401
29,-0.49511033,-0.6069171,"('unfair', 'fair')",-0.37481755,-0.52144927,-0.4349639,-0.5641832,-0.1292193
30,0.5148274,0.5363805,"('intolerant', 'tolerant')",1.0581902,1.0291102,0.7865088,0.7827454,-0.0037634
31,-1.6548748,-1.5065036,"('evil', 'good')",-0.7632158,-0.8962765,-1.2090453,-1.20139,0.0076553
32,-0.17301518,-0.24152903,"('unkind', 'kind')",0.54556614,0.3795284,0.1862755,0.0689997,-0.1172758
33,-0.48198268,-0.51370287,"('wrong', 'right')",-0.82815194,-0.86793405,-0.6550673,-0.6908184,-0.0357511
34,-0.35285074,-0.10540336,"('mean', 'honorable')",5.011957,5.205048,2.3295531,2.5498223,0.2202692
35,-0.6202595,-0.83660203,"('corrupt', 'incorrupt')",-0.6091536,-0.69472635,-0.6147066,-0.7656642,-0.1509576
36,-1.8033091,-1.7747823,"('hostile', 'amicable')",-0.29789153,-0.43658942,-1.0506003,-1.1056858,-0.0550855
37,0.5155702,0.55042374,"('fake', 'genuine')",-0.105792046,-0.057563286,0.2048891,0.2464302,0.0415411
38,-0.13005659,-0.05797458,"('untruthful', 'truthful')",-0.4132412,-0.34548432,-0.2716489,-0.2017294,0.0699195
39,1.1630561,1.2076414,"('exploitative', 'cooperative')",0.28277004,0.3344305,0.7229131,0.7710359,0.0481228
40,0.26208198,0.32464254,"('stingy', 'generous')",-1.697824,-1.7852591,-0.717871,-0.7303083,-0.0124373
41,0.42672306,0.6061012,"('unforgiving', 'forgiving')",0.21297185,0.10763574,0.3198475,0.3568685,0.037021
42,0.54084766,0.74767077,"('unreliable', 'reliable')",-2.8321307,-2.7855375,-1.1456416,-1.0189333,0.1267083
43,0.5278779,0.67912227,"('irresponsible', 'responsible')",0.515936,0.53981525,0.521907,0.6094688,0.0875618
44,0.3549653,0.3059017,"('prejudiced', 'unprejudiced')",-1.4063742,-1.4173307,-0.5257044,-0.5557145,-0.0300101
45,0.11678029,0.4210707,"('incompetent', 'competent')",0.4012998,0.32586032,0.2590401,0.3734655,0.1144254
46,0.46885914,0.69589436,"('uncompetitive', 'competitive')",-0.7501644,-0.70236814,-0.1406526,-0.0032369,0.1374157
47,0.05535434,0.11868867,"('stupid', 'smart')",4.8996916,4.967891,2.4775229,2.5432899,0.065767
48,0.26112866,0.27449203,"('unintelligent', 'intelligent')",0.69656956,0.7409517,0.4788491,0.5077219,0.0288728
49,-0.05735112,0.10451938,"('unable', 'able')",-0.30654508,-0.22513568,-0.1819481,-0.0603082,0.1216399
50,-0.25577855,-0.22684208,"('clumsy', 'skillful')",-0.30044812,-0.36909765,-0.2781133,-0.2979699,-0.0198566
