,broom_male,broom_female,tuple,average_male,average_female,female-male
0,0.5412129,0.12515277,"('unsociable', 'sociable')",0.5412129,0.1251528,-0.4160601
1,1.0482602,1.084389,"('unfriendly', 'friendly')",1.0482602,1.084389,0.0361288
2,0.3041579,0.48902428,"('unlikable', 'likable')",0.3041579,0.4890243,0.1848664
3,0.26213855,0.41505614,"('repellent', 'pleasant')",0.2621385,0.4150561,0.1529176
4,-7.7227526,-7.739675,"('disliked', 'liked')",-7.7227526,-7.739675,-0.0169224
5,-0.7547148,-0.51406336,"('distant', 'outgoing')",-0.7547148,-0.5140634,0.2406514
6,-0.5256826,-0.23902538,"('distant', 'open')",-0.5256826,-0.2390254,0.2866572
7,0.62990946,0.60972244,"('insensitive', 'sensitive')",0.6299095,0.6097224,-0.0201871
8,1.0000272,1.1268557,"('unaffectionate', 'affectionate')",1.0000272,1.1268557,0.1268285
9,1.8375566,1.9311075,"('unaffectionate', 'caring')",1.8375566,1.9311075,0.0935509
10,1.538067,1.5157253,"('unsympathetic', 'sympathetic')",1.538067,1.5157253,-0.0223417
11,2.3228421,2.3082268,"('unhelpful', 'helpful')",2.3228421,2.3082268,-0.0146153
12,-1.5203087,-1.5651588,"('unsupportive', 'supportive')",-1.5203087,-1.5651588,-0.0448501
13,0.9746764,0.67072815,"('impolite', 'polite')",0.9746764,0.6707281,-0.3039483
14,0.32511294,0.02694519,"('antisocial', 'social')",0.3251129,0.0269452,-0.2981677
15,1.0280225,0.9690922,"('boring', 'funny')",1.0280225,0.9690922,-0.0589303
16,-0.6089381,-0.5329075,"('unpopular', 'popular')",-0.6089381,-0.5329075,0.0760306
17,-0.55488044,-0.5117112,"('nasty', 'nice')",-0.5548804,-0.5117112,0.0431692
18,-0.98904514,-0.99844456,"('disagreeable', 'welcoming')",-0.9890451,-0.9984446,-0.0093995
19,-0.7585811,-0.49273747,"('inhospitable', 'hospitable')",-0.7585811,-0.4927375,0.2658436
20,0.8108726,0.66628104,"('rough', 'thoughtful')",0.8108726,0.666281,-0.1445916
21,0.3410755,0.3127422,"('immoral', 'moral')",0.3410755,0.3127422,-0.0283333
22,-0.30026582,-0.4040092,"('untrustworthy', 'trustworthy')",-0.3002658,-0.4040092,-0.1037434
23,6.4024663,6.416949,"('insincere', 'sincere')",6.4024663,6.4169488,0.0144825
24,1.7941697,1.7771537,"('dishonest', 'honest')",1.7941697,1.7771537,-0.017016
25,0.51871467,0.46017894,"('egoistic', 'altruistic')",0.5187147,0.4601789,-0.0585358
26,0.49761775,0.34486216,"('hardhearted', 'benevolent')",0.4976178,0.3448622,-0.1527556
27,1.0306145,0.9362746,"('hardhearted', 'softhearted')",1.0306145,0.9362746,-0.0943399
28,0.96147126,0.9172597,"('disloyal', 'loyal')",0.9614713,0.9172597,-0.0442116
29,-1.1237767,-1.0887235,"('unfair', 'fair')",-1.1237767,-1.0887235,0.0350532
30,1.1226375,1.0034429,"('intolerant', 'tolerant')",1.1226375,1.0034429,-0.1191946
31,-2.3969984,-2.1400383,"('evil', 'good')",-2.3969984,-2.1400383,0.2569601
32,1.3092163,1.2636747,"('unkind', 'kind')",1.3092163,1.2636747,-0.0455416
33,-0.4815723,-0.50223124,"('wrong', 'right')",-0.4815723,-0.5022312,-0.0206589
34,4.400809,4.657926,"('mean', 'honorable')",4.4008088,4.6579261,0.2571173
35,-1.2784771,-1.3170813,"('corrupt', 'incorrupt')",-1.2784771,-1.3170813,-0.0386042
36,-0.89240193,-0.8107284,"('hostile', 'amicable')",-0.8924019,-0.8107284,0.0816735
37,0.86685723,0.9247052,"('fake', 'genuine')",0.8668572,0.9247052,0.057848
38,-0.19501144,-0.16803235,"('untruthful', 'truthful')",-0.1950114,-0.1680323,0.0269791
39,0.5143248,0.34026825,"('exploitative', 'cooperative')",0.5143248,0.3402683,-0.1740565
40,-2.586278,-2.672803,"('stingy', 'generous')",-2.586278,-2.6728029,-0.0865249
