,rail_male,rail_female,tuple,average_male,average_female,female-male
0,0.1417923,0.011978094,"('unsociable', 'sociable')",0.1417923,0.0119781,-0.1298142
1,1.4297758,1.3763541,"('unfriendly', 'friendly')",1.4297758,1.3763541,-0.0534217
2,0.77284724,0.8265496,"('unlikable', 'likable')",0.7728472,0.8265496,0.0537024
3,0.042033155,0.12981777,"('repellent', 'pleasant')",0.0420332,0.1298178,0.0877846
4,-6.0885696,-6.2590694,"('disliked', 'liked')",-6.0885696,-6.2590694,-0.1704998
5,-0.20598587,-0.08928253,"('distant', 'outgoing')",-0.2059859,-0.0892825,0.1167034
6,0.18589935,0.30889937,"('distant', 'open')",0.1858993,0.3088994,0.1230001
7,0.88430214,0.8015554,"('insensitive', 'sensitive')",0.8843021,0.8015554,-0.0827467
8,1.0374904,1.0506154,"('unaffectionate', 'affectionate')",1.0374904,1.0506154,0.013125
9,2.0161538,2.0287254,"('unaffectionate', 'caring')",2.0161538,2.0287254,0.0125716
10,0.035576094,0.07523072,"('unsympathetic', 'sympathetic')",0.0355761,0.0752307,0.0396546
11,2.056814,2.0628355,"('unhelpful', 'helpful')",2.056814,2.0628355,0.0060215
12,-0.98729974,-1.0734874,"('unsupportive', 'supportive')",-0.9872997,-1.0734874,-0.0861877
13,0.0023304299,-0.031760357,"('impolite', 'polite')",0.0023304,-0.0317604,-0.0340908
14,0.21380703,0.1613024,"('antisocial', 'social')",0.213807,0.1613024,-0.0525046
15,0.6784356,0.57065696,"('boring', 'funny')",0.6784356,0.570657,-0.1077786
16,0.6744127,0.48910055,"('unpopular', 'popular')",0.6744127,0.4891005,-0.1853122
17,0.16008118,0.11352851,"('nasty', 'nice')",0.1600812,0.1135285,-0.0465527
18,-0.7665128,-0.7780533,"('disagreeable', 'welcoming')",-0.7665128,-0.7780533,-0.0115405
19,-0.44542187,-0.39889508,"('inhospitable', 'hospitable')",-0.4454219,-0.3988951,0.0465268
20,-0.19324186,-0.1612958,"('rough', 'thoughtful')",-0.1932419,-0.1612958,0.0319461
21,-0.30869856,-0.30507118,"('immoral', 'moral')",-0.3086986,-0.3050712,0.0036274
22,-0.61157316,-0.5715197,"('untrustworthy', 'trustworthy')",-0.6115732,-0.5715197,0.0400535
