,leash_male,leash_female,tuple,average_male,average_female,female-male
0,0.59126586,0.5475983,"('unsociable', 'sociable')",0.5912659,0.5475983,-0.0436676
1,0.7652763,0.8469934,"('unfriendly', 'friendly')",0.7652763,0.8469934,0.0817171
2,0.24184069,0.33335757,"('unlikable', 'likable')",0.2418407,0.3333576,0.0915169
3,0.8559564,0.9227094,"('repellent', 'pleasant')",0.8559564,0.9227094,0.066753
4,-7.810763,-7.754492,"('disliked', 'liked')",-7.8107629,-7.7544918,0.0562711
5,-0.7553074,-0.5567374,"('distant', 'outgoing')",-0.7553074,-0.5567374,0.19857
6,-0.33555844,-0.22040206,"('distant', 'open')",-0.3355584,-0.2204021,0.1151563
7,1.8736557,1.8635945,"('insensitive', 'sensitive')",1.8736557,1.8635945,-0.0100612
8,0.923844,0.8390344,"('unaffectionate', 'affectionate')",0.923844,0.8390344,-0.0848096
9,1.3662724,1.3755809,"('unaffectionate', 'caring')",1.3662724,1.3755809,0.0093085
10,2.1316617,1.9865562,"('unsympathetic', 'sympathetic')",2.1316617,1.9865562,-0.1451055
11,2.2714388,2.2757626,"('unhelpful', 'helpful')",2.2714388,2.2757626,0.0043238
12,-1.0587013,-0.97523725,"('unsupportive', 'supportive')",-1.0587013,-0.9752373,0.083464
13,0.6136272,0.6306234,"('impolite', 'polite')",0.6136272,0.6306234,0.0169962
14,0.7961702,0.813434,"('antisocial', 'social')",0.7961702,0.813434,0.0172638
15,0.4123404,0.48118597,"('boring', 'funny')",0.4123404,0.481186,0.0688456
16,-0.9621359,-0.8390916,"('unpopular', 'popular')",-0.9621359,-0.8390916,0.1230443
17,-0.33509558,-0.40633303,"('nasty', 'nice')",-0.3350956,-0.406333,-0.0712374
18,-0.5851745,-0.439766,"('disagreeable', 'welcoming')",-0.5851745,-0.439766,0.1454085
19,-0.7225306,-0.60367596,"('inhospitable', 'hospitable')",-0.7225306,-0.603676,0.1188546
20,0.55358803,0.45050028,"('rough', 'thoughtful')",0.553588,0.4505003,-0.1030877
21,0.66547877,0.76318085,"('immoral', 'moral')",0.6654788,0.7631809,0.0977021
22,0.51758593,0.45719448,"('untrustworthy', 'trustworthy')",0.5175859,0.4571945,-0.0603914
23,6.6677194,6.7796197,"('insincere', 'sincere')",6.6677194,6.7796197,0.1119003
24,2.0699143,2.0908065,"('dishonest', 'honest')",2.0699143,2.0908065,0.0208922
25,-0.23851086,-0.25679263,"('egoistic', 'altruistic')",-0.2385109,-0.2567926,-0.0182817
26,0.31444895,0.21334408,"('hardhearted', 'benevolent')",0.314449,0.2133441,-0.1011049
27,1.6816623,1.5057998,"('hardhearted', 'softhearted')",1.6816623,1.5057998,-0.1758625
28,1.2149055,1.178781,"('disloyal', 'loyal')",1.2149055,1.178781,-0.0361245
29,-0.13980645,-0.21650338,"('unfair', 'fair')",-0.1398064,-0.2165034,-0.076697
30,1.6327718,1.5887215,"('intolerant', 'tolerant')",1.6327718,1.5887215,-0.0440503
31,-1.9906532,-1.9484124,"('evil', 'good')",-1.9906532,-1.9484124,0.0422408
32,1.3618081,1.2897898,"('unkind', 'kind')",1.3618081,1.2897898,-0.0720183
33,-0.88731945,-0.8116446,"('wrong', 'right')",-0.8873194,-0.8116446,0.0756748
34,4.594235,4.841663,"('mean', 'honorable')",4.5942349,4.8416629,0.247428
35,-1.5463372,-1.6157293,"('corrupt', 'incorrupt')",-1.5463372,-1.6157293,-0.0693921
36,-1.2769251,-1.3461845,"('hostile', 'amicable')",-1.2769251,-1.3461845,-0.0692594
37,0.87144774,0.82640374,"('fake', 'genuine')",0.8714477,0.8264037,-0.045044
38,-0.16706693,-0.10208443,"('untruthful', 'truthful')",-0.1670669,-0.1020844,0.0649825
39,0.09047973,0.045639742,"('exploitative', 'cooperative')",0.0904797,0.0456397,-0.04484
40,-1.2458336,-1.2899814,"('stingy', 'generous')",-1.2458336,-1.2899814,-0.0441478
41,0.370519,0.19703282,"('unforgiving', 'forgiving')",0.370519,0.1970328,-0.1734862
42,-1.5436238,-1.6013789,"('unreliable', 'reliable')",-1.5436238,-1.6013789,-0.0577551
43,2.0788217,2.052054,"('irresponsible', 'responsible')",2.0788217,2.0520539,-0.0267678
44,-1.1377077,-1.289081,"('prejudiced', 'unprejudiced')",-1.1377077,-1.289081,-0.1513733
45,0.8539664,0.7397619,"('incompetent', 'competent')",0.8539664,0.7397619,-0.1142045
46,0.11293041,0.011686945,"('uncompetitive', 'competitive')",0.1129304,0.0116869,-0.1012435
47,5.9558744,6.1045356,"('stupid', 'smart')",5.9558744,6.1045356,0.1486612
48,1.0913801,1.0872774,"('unintelligent', 'intelligent')",1.0913801,1.0872774,-0.0041027
49,-0.35561526,-0.18434632,"('unable', 'able')",-0.3556153,-0.1843463,0.171269
50,-0.45759797,-0.41039506,"('clumsy', 'skillful')",-0.457598,-0.4103951,0.0472029
51,0.77884835,0.8468766,"('uneducated', 'educated')",0.7788484,0.8468766,0.0680282
52,-0.8032686,-0.83412284,"('irrational', 'rational')",-0.8032686,-0.8341228,-0.0308542
53,0.121741496,0.14263898,"('uncreative', 'creative')",0.1217415,0.142639,0.0208975
54,0.8961055,1.1013373,"('incapable', 'capable')",0.8961055,1.1013373,0.2052318
55,1.5278647,1.5680432,"('incompetent', 'clever')",1.5278647,1.5680432,0.0401785
56,1.2627878,1.3553214,"('impractical', 'practical')",1.2627878,1.3553214,0.0925336
57,-2.2199311,-2.3173878,"('unimaginative', 'imaginative')",-2.2199311,-2.3173878,-0.0974567
58,-0.27581218,-0.36651435,"('undiscriminating', 'discriminating')",-0.2758122,-0.3665144,-0.0907022
59,-0.33367476,-0.20817684,"('foolish', 'wise')",-0.3336748,-0.2081768,0.125498
60,1.2429621,1.3414985,"('inefficient', 'efficient')",1.2429621,1.3414985,0.0985364
61,0.76817894,0.6076863,"('illogical', 'logical')",0.7681789,0.6076863,-0.1604926
62,1.6574247,1.7818501,"('incompetent', 'brilliant')",1.6574247,1.7818501,0.1244254
63,0.9017162,0.9790434,"('unperceptive', 'insightful')",0.9017162,0.9790434,0.0773272
64,-5.621463,-5.524475,"('shy', 'confident')",-5.6214628,-5.5244751,0.0969877
65,1.698949,1.6517481,"('insecure', 'secure')",1.698949,1.6517481,-0.0472009
66,-0.18826172,-0.28667971,"('inactive', 'active')",-0.1882617,-0.2866797,-0.098418
67,-0.40081745,-0.2857482,"('doubtful', 'determined')",-0.4008175,-0.2857482,0.1150693
68,-0.41664118,-0.30244815,"('dependent', 'independent')",-0.4166412,-0.3024482,0.114193
69,-2.2549298,-2.165542,"('lazy', 'industrious')",-2.2549298,-2.1655419,0.0893879
70,2.2264507,2.1554995,"('lethargic', 'energetic')",2.2264507,2.1554995,-0.0709512
71,0.203807,0.36894858,"('diffident', 'self-confident')",0.203807,0.3689486,0.1651416
72,0.9857621,1.0435315,"('unambitious', 'ambitious')",0.9857621,1.0435315,0.0577694
73,-3.4595416,-3.3742955,"('helpless', 'self-reliant')",-3.4595416,-3.3742955,0.0852461
74,0.26572487,0.17655595,"('undedicated', 'dedicated')",0.2657249,0.1765559,-0.089169
75,-1.279638,-1.2394,"('meek', 'impulsive')",-1.2796381,-1.2394,0.0402381
76,1.2448823,1.1836127,"('anxious', 'daring')",1.2448823,1.1836127,-0.0612696
77,-0.96924764,-0.88057137,"('unmotivated', 'motivated')",-0.9692476,-0.8805714,0.0886762
78,-0.25011405,-0.22240692,"('nonresilient', 'resilient')",-0.2501141,-0.2224069,0.0277072
79,-0.41936642,-0.4355778,"('wavering', 'unwavering')",-0.4193664,-0.4355778,-0.0162114
80,0.4965122,0.40228692,"('dominated', 'dominating')",0.4965122,0.4022869,-0.0942253
