,morbid_male,morbid_female,tuple,average_male,average_female,female-male
0,-0.33581212,-0.43676904,"('unsociable', 'sociable')",-0.3358121,-0.436769,-0.1009569
1,-0.44482812,-0.8832511,"('unfriendly', 'friendly')",-0.4448281,-0.8832511,-0.438423
2,-0.2080335,-0.5065109,"('unlikable', 'likable')",-0.2080335,-0.5065109,-0.2984774
3,-1.3068899,-1.1700623,"('repellent', 'pleasant')",-1.3068899,-1.1700623,0.1368276
4,-3.5750294,-3.609473,"('disliked', 'liked')",-3.5750294,-3.609473,-0.0344436
5,-0.69983757,-0.8794564,"('distant', 'outgoing')",-0.6998376,-0.8794564,-0.1796188
6,-0.92300254,-1.1946279,"('distant', 'open')",-0.9230025,-1.1946279,-0.2716254
7,-0.46586227,-0.40338892,"('insensitive', 'sensitive')",-0.4658623,-0.4033889,0.0624734
8,-0.0569261,-0.5006412,"('unaffectionate', 'affectionate')",-0.0569261,-0.5006412,-0.4437151
9,-0.20544203,-0.4397396,"('unaffectionate', 'caring')",-0.205442,-0.4397396,-0.2342976
10,-1.2855741,-1.3648688,"('unsympathetic', 'sympathetic')",-1.2855741,-1.3648688,-0.0792947
11,0.110686645,0.31572035,"('unhelpful', 'helpful')",0.1106866,0.3157203,0.2050337
12,-1.4494485,-1.4340299,"('unsupportive', 'supportive')",-1.4494485,-1.4340299,0.0154186
13,-1.2519729,-1.228528,"('impolite', 'polite')",-1.2519729,-1.228528,0.0234449
14,-0.11475861,-0.25399962,"('antisocial', 'social')",-0.1147586,-0.2539996,-0.139241
15,0.33464026,0.16942388,"('boring', 'funny')",0.3346403,0.1694239,-0.1652164
16,-0.7006778,-0.66779196,"('unpopular', 'popular')",-0.7006778,-0.667792,0.0328858
17,-1.4284177,-1.489926,"('nasty', 'nice')",-1.4284177,-1.489926,-0.0615083
18,-0.54574835,-0.69655114,"('disagreeable', 'welcoming')",-0.5457484,-0.6965511,-0.1508027
19,-1.3657565,-1.4667113,"('inhospitable', 'hospitable')",-1.3657565,-1.4667113,-0.1009548
20,-0.007554805,-0.09809321,"('rough', 'thoughtful')",-0.0075548,-0.0980932,-0.0905384
21,-1.0951937,-0.8657628,"('immoral', 'moral')",-1.0951937,-0.8657628,0.2294309
22,-0.4007814,-0.46125048,"('untrustworthy', 'trustworthy')",-0.4007814,-0.4612505,-0.0604691
23,1.8295674,1.8174996,"('insincere', 'sincere')",1.8295674,1.8174996,-0.0120678
24,-0.32296887,-0.5172851,"('dishonest', 'honest')",-0.3229689,-0.5172851,-0.1943162
25,-0.118316896,-0.39331803,"('egoistic', 'altruistic')",-0.1183169,-0.393318,-0.2750011
