,carnival_male,carnival_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,0.89555985,0.85954887,"('unsociable', 'sociable')",-0.46780404,-0.5869237,0.2138779,0.1363126,-0.0775653
1,-0.16634387,-0.15057409,"('unfriendly', 'friendly')",2.266784,2.1685483,1.05022,1.0089872,-0.0412328
2,0.056411907,0.18522102,"('unlikable', 'likable')",0.2912858,0.32775816,0.1738489,0.2564896,0.0826407
3,-0.101889834,0.06261148,"('repellent', 'pleasant')",-0.116550565,-0.06362887,-0.1092202,-0.0005087,0.1087115
4,-0.8438313,-0.85827017,"('disliked', 'liked')",-5.833956,-5.992013,-3.3388934,-3.4251416,-0.0862482
5,-0.54339325,-0.54726774,"('distant', 'outgoing')",0.19306248,0.14226422,-0.1751654,-0.2025018,-0.0273364
6,-1.3328956,-1.3210603,"('distant', 'open')",0.19472463,0.13737693,-0.5690855,-0.5918417,-0.0227562
7,0.9429678,0.998591,"('insensitive', 'sensitive')",0.6152944,0.6531663,0.7791311,0.8258786,0.0467475
8,0.3264883,0.32565042,"('unaffectionate', 'affectionate')",0.92835116,0.7999701,0.6274197,0.5628102,-0.0646095
9,0.8795163,0.89883095,"('unaffectionate', 'caring')",1.1752893,1.1349144,1.0274028,1.0168726,-0.0105302
10,0.5135861,0.5647267,"('unsympathetic', 'sympathetic')",-0.59069127,-0.5305717,-0.0385526,0.0170775,0.0556301
11,0.07572541,0.13621934,"('unhelpful', 'helpful')",1.4333292,1.4806255,0.7545273,0.8084224,0.0538951
12,1.2245437,1.252079,"('unsupportive', 'supportive')",-1.2686325,-1.330775,-0.0220444,-0.039348,-0.0173036
13,0.7014351,0.66002,"('impolite', 'polite')",-0.6303437,-0.67073435,0.0355457,-0.0053572,-0.0409029
14,1.7040622,1.6620059,"('antisocial', 'social')",0.50971186,0.47884938,1.1068871,1.0704277,-0.0364594
15,0.64131725,0.5398373,"('boring', 'funny')",-0.050746515,-0.07293907,0.2952854,0.2334491,-0.0618363
16,-1.3027226,-1.1742991,"('unpopular', 'popular')",-0.004833974,-0.067063615,-0.6537783,-0.6206813,0.033097
17,-0.97314334,-0.90708655,"('nasty', 'nice')",-0.7278266,-0.75403106,-0.850485,-0.8305588,0.0199262
18,0.12840468,0.10471267,"('disagreeable', 'welcoming')",-0.72345454,-0.82620394,-0.2975249,-0.3607456,-0.0632207
19,-1.2045549,-1.1370134,"('inhospitable', 'hospitable')",-0.24596022,-0.27730092,-0.7252576,-0.7071572,0.0181004
20,-0.48456904,-0.43432623,"('rough', 'thoughtful')",1.3036574,1.250619,0.4095442,0.4081464,-0.0013978
21,0.7665657,0.80884504,"('immoral', 'moral')",-1.2549709,-1.1645914,-0.2442026,-0.1778732,0.0663294
22,-0.31048506,-0.3054171,"('untrustworthy', 'trustworthy')",-0.87100446,-0.8921722,-0.5907447,-0.5987946,-0.0080499
23,0.576778,0.6605805,"('insincere', 'sincere')",5.4761796,5.4563355,3.0264788,3.0584581,0.0319793
24,0.80971146,0.7723709,"('dishonest', 'honest')",0.6938183,0.6130806,0.7517649,0.6927258,-0.0590391
25,-0.7981401,-0.83248883,"('egoistic', 'altruistic')",1.5008487,1.4135138,0.3513543,0.2905125,-0.0608418
26,1.7789136,1.7308437,"('hardhearted', 'benevolent')",2.4841046,2.3739688,2.1315091,2.0524063,-0.0791028
27,0.47049844,0.38324547,"('hardhearted', 'softhearted')",0.92134243,0.72512275,0.6959205,0.5541841,-0.1417364
28,0.016832702,-0.012382684,"('disloyal', 'loyal')",1.0332783,0.96514034,0.5250555,0.4763788,-0.0486767
29,-0.320927,-0.41332242,"('unfair', 'fair')",-0.38062206,-0.5383687,-0.3507745,-0.4758456,-0.1250711
30,1.9005767,1.8871477,"('intolerant', 'tolerant')",0.695264,0.65825033,1.2979203,1.272699,-0.0252213
31,-2.0631855,-1.9075363,"('evil', 'good')",-0.26016966,-0.30325556,-1.1616776,-1.1053959,0.0562817
32,0.9699885,0.9381689,"('unkind', 'kind')",0.61852205,0.5220322,0.7942553,0.7301005,-0.0641548
33,-0.35428134,-0.38282076,"('wrong', 'right')",0.2810635,0.14680421,-0.0366089,-0.1180083,-0.0813994
34,0.082880005,0.2796762,"('mean', 'honorable')",4.608684,4.7859044,2.345782,2.5327902,0.1870082
35,-2.2380223,-2.394493,"('corrupt', 'incorrupt')",-0.106060505,-0.25184128,-1.1720414,-1.3231672,-0.1511258
36,-1.9923837,-1.9051008,"('hostile', 'amicable')",0.74963707,0.60221887,-0.6213733,-0.651441,-0.0300677
37,-0.041474078,-0.0001242999,"('fake', 'genuine')",0.55059606,0.53211904,0.254561,0.2659974,0.0114364
38,-0.43137845,-0.4014642,"('untruthful', 'truthful')",0.16854785,0.20251112,-0.1314153,-0.0994765,0.0319388
39,1.7187624,1.7229165,"('exploitative', 'cooperative')",0.2301587,0.19931197,0.9744605,0.9611142,-0.0133463
40,0.302622,0.30811998,"('stingy', 'generous')",-1.6885016,-1.9105359,-0.6929398,-0.801208,-0.1082682
41,0.38595825,0.4869408,"('unforgiving', 'forgiving')",0.5582218,0.5054981,0.47209,0.4962195,0.0241295
42,0.34964046,0.39882052,"('unreliable', 'reliable')",-2.8256996,-2.95262,-1.2380296,-1.2768998,-0.0388702
43,1.4373497,1.4652209,"('irresponsible', 'responsible')",1.0682669,1.0885618,1.2528083,1.2768914,0.0240831
44,-1.6565628,-1.6329985,"('prejudiced', 'unprejudiced')",-1.4699721,-1.4727176,-1.5632675,-1.5528581,0.0104094
45,-0.2896411,-0.10118381,"('incompetent', 'competent')",0.6230066,0.6462152,0.1666827,0.2725157,0.105833
46,1.2556815,1.3605295,"('uncompetitive', 'competitive')",-0.8775307,-0.9374087,0.1890754,0.2115604,0.022485
47,-0.21934931,-0.13981168,"('stupid', 'smart')",5.530187,5.676395,2.6554189,2.7682917,0.1128728
48,1.0127823,1.0157223,"('unintelligent', 'intelligent')",0.017232679,0.009711247,0.5150075,0.5127168,-0.0022907
49,-0.21062747,-0.17265363,"('unable', 'able')",-0.54409575,-0.4294529,-0.3773616,-0.3010533,0.0763083
50,-1.4276005,-1.3922092,"('clumsy', 'skillful')",-0.5482864,-0.6761005,-0.9879434,-1.0341549,-0.0462115
51,0.14349996,0.08526535,"('uneducated', 'educated')",0.2180541,0.14148623,0.180777,0.1133758,-0.0674012
52,-1.1083971,-1.1876856,"('irrational', 'rational')",-0.078348584,-0.1934401,-0.5933729,-0.6905628,-0.0971899
53,-0.633665,-0.6707914,"('uncreative', 'creative')",0.6015302,0.4747106,-0.0160674,-0.0980404,-0.081973
54,-0.1646596,-0.19938476,"('incapable', 'capable')",0.6629784,0.7009545,0.2491594,0.2507849,0.0016255
55,0.75086856,0.82577926,"('incompetent', 'clever')",-0.04036191,0.0009427108,0.3552533,0.413361,0.0581077
56,2.238691,2.226888,"('impractical', 'practical')",0.4445038,0.5483607,1.3415974,1.3876243,0.0460269
57,0.060232513,0.08681999,"('unimaginative', 'imaginative')",-2.038922,-2.0472891,-0.9893448,-0.9802346,0.0091102
58,0.42244357,0.52049756,"('undiscriminating', 'discriminating')",0.70384806,0.69191444,0.5631458,0.606206,0.0430602
59,-1.1003169,-1.1410457,"('foolish', 'wise')",0.30138615,0.25968233,-0.3994654,-0.4406817,-0.0412163
60,1.4410638,1.47268,"('inefficient', 'efficient')",-0.17953804,-0.054269016,0.6307629,0.7092055,0.0784426
61,0.36672235,0.2605393,"('illogical', 'logical')",0.8188989,0.68683845,0.5928106,0.4736889,-0.1191217
62,0.74163073,0.8500797,"('incompetent', 'brilliant')",0.24595395,0.3287853,0.4937924,0.5894325,0.0956401
63,0.3503756,0.50055695,"('unperceptive', 'insightful')",0.6456367,0.67303663,0.4980061,0.5867968,0.0887907
64,0.093403414,0.010680236,"('shy', 'confident')",-5.975837,-6.000043,-2.9412169,-2.9946814,-0.0534645
65,1.0626531,1.0033754,"('insecure', 'secure')",0.052268982,0.056327928,0.557461,0.5298517,-0.0276093
66,-1.1283692,-1.0936986,"('inactive', 'active')",0.6551354,0.5915381,-0.2366169,-0.2510803,-0.0144634
67,-0.105168246,-0.1373351,"('doubtful', 'determined')",-0.3803328,-0.30732504,-0.2427505,-0.2223301,0.0204204
68,-0.45349503,-0.48837596,"('dependent', 'independent')",-0.8754915,-0.9003077,-0.6644933,-0.6943418,-0.0298485
69,-1.5402589,-1.5422165,"('lazy', 'industrious')",-0.17192316,-0.219809,-0.856091,-0.8810128,-0.0249218
70,0.84928226,0.8746432,"('lethargic', 'energetic')",0.06892414,0.044362105,0.4591032,0.4595027,0.0003995
71,0.8204759,0.8338909,"('diffident', 'self-confident')",0.5179204,0.46331856,0.6691982,0.6486048,-0.0205934
72,1.5876726,1.5737972,"('unambitious', 'ambitious')",0.5187783,0.50719583,1.0532255,1.0404966,-0.0127289
73,0.1562989,0.15994646,"('helpless', 'self-reliant')",-2.9848394,-3.053395,-1.4142703,-1.4467243,-0.032454
74,1.0896294,1.1498101,"('undedicated', 'dedicated')",0.36133188,0.3014048,0.7254807,0.7256075,0.0001268
75,-1.4182191,-1.3694891,"('meek', 'impulsive')",-0.9203889,-0.8391669,-1.169304,-1.1043279,0.0649761
76,0.48835823,0.5661706,"('anxious', 'daring')",-0.46913484,-0.47752002,0.0096117,0.0443253,0.0347136
77,0.08792396,0.15809238,"('unmotivated', 'motivated')",-1.1824999,-1.0656314,-0.5472879,-0.4537695,0.0935184
78,-0.12120642,-0.039874315,"('nonresilient', 'resilient')",0.45467606,0.41817558,0.1667348,0.1891506,0.0224158
79,-1.36253,-1.3270534,"('wavering', 'unwavering')",-0.19769406,-0.18515669,-0.780112,-0.7561051,0.0240069
80,0.15197292,0.10266076,"('dominated', 'dominating')",-0.07337677,-0.0008283034,0.0392981,0.0509162,0.0116181
81,0.90655875,0.89539915,"('submissive', 'aggressive')",-0.8419457,-0.655557,0.0323065,0.1199211,0.0876146
82,-0.6154559,-0.50687677,"('poor', 'rich')",5.5857034,5.6546435,2.4851236,2.5738833,0.0887597
83,0.25996947,0.290527,"('powerless', 'powerful')",-0.83787173,-0.78080034,-0.2889511,-0.2451367,0.0438144
84,0.59762484,0.4962253,"('inferior', 'superior')",0.66192466,0.62439,0.6297747,0.5603076,-0.0694671
85,-0.18077514,-0.11608636,"('insignificant', 'prestigious')",0.34902686,0.24918327,0.0841259,0.0665485,-0.0175774
86,0.6394479,0.5561929,"('uninfluential', 'influential')",0.05941684,0.023113385,0.3494324,0.2896531,-0.0597793
87,-0.08143906,-0.008536642,"('unsuccessful', 'successful')",1.1453391,1.2361727,0.5319501,0.613818,0.0818679
88,0.515924,0.44353908,"('low', 'eminent')",0.37363377,0.4135539,0.4447789,0.4285465,-0.0162324
