,cesspool_male,cesspool_female,tuple,average_male,average_female,female-male
0,-1.4170161,-1.5059478,"('unsociable', 'sociable')",-1.4170161,-1.5059478,-0.0889317
1,0.05354382,-0.17058474,"('unfriendly', 'friendly')",0.0535438,-0.1705847,-0.2241285
2,0.34950328,0.35394534,"('unlikable', 'likable')",0.3495033,0.3539453,0.004442
3,-0.870576,-0.7841665,"('repellent', 'pleasant')",-0.870576,-0.7841665,0.0864095
4,-2.1036742,-2.093145,"('disliked', 'liked')",-2.1036742,-2.0931449,0.0105293
5,0.017298676,-0.120561376,"('distant', 'outgoing')",0.0172987,-0.1205614,-0.1378601
6,0.21039554,0.061601315,"('distant', 'open')",0.2103955,0.0616013,-0.1487942
7,-0.50048625,-0.48671153,"('insensitive', 'sensitive')",-0.5004863,-0.4867115,0.0137748
8,-0.28017607,-0.38576812,"('unaffectionate', 'affectionate')",-0.2801761,-0.3857681,-0.105592
9,-0.30679578,-0.42095366,"('unaffectionate', 'caring')",-0.3067958,-0.4209537,-0.1141579
10,-1.9265841,-1.879829,"('unsympathetic', 'sympathetic')",-1.9265841,-1.879829,0.0467551
11,-0.28032508,-0.30349717,"('unhelpful', 'helpful')",-0.2803251,-0.3034972,-0.0231721
12,-1.5888076,-1.5642521,"('unsupportive', 'supportive')",-1.5888076,-1.5642521,0.0245555
13,-1.222222,-1.3007089,"('impolite', 'polite')",-1.222222,-1.3007089,-0.0784869
14,-0.38532123,-0.33429003,"('antisocial', 'social')",-0.3853212,-0.33429,0.0510312
15,0.2223261,0.12288707,"('boring', 'funny')",0.2223261,0.1228871,-0.099439
16,-0.3685821,-0.3635047,"('unpopular', 'popular')",-0.3685821,-0.3635047,0.0050774
17,-0.1448364,-0.11010735,"('nasty', 'nice')",-0.1448364,-0.1101073,0.0347291
18,-0.43723375,-0.44220436,"('disagreeable', 'welcoming')",-0.4372337,-0.4422044,-0.0049707
19,-1.2358301,-1.3120841,"('inhospitable', 'hospitable')",-1.2358301,-1.3120841,-0.076254
20,0.4864352,0.4335041,"('rough', 'thoughtful')",0.4864352,0.4335041,-0.0529311
21,-0.8915581,-0.8707208,"('immoral', 'moral')",-0.8915581,-0.8707208,0.0208373
22,-0.31911254,-0.34033275,"('untrustworthy', 'trustworthy')",-0.3191125,-0.3403327,-0.0212202
23,1.1338769,1.0651416,"('insincere', 'sincere')",1.1338769,1.0651416,-0.0687353
24,-0.018943038,-0.12352597,"('dishonest', 'honest')",-0.018943,-0.123526,-0.104583
25,0.46356785,0.37342018,"('egoistic', 'altruistic')",0.4635679,0.3734202,-0.0901477
26,0.5683245,0.4707701,"('hardhearted', 'benevolent')",0.5683245,0.4707701,-0.0975544
27,0.65990853,0.6053773,"('hardhearted', 'softhearted')",0.6599085,0.6053773,-0.0545312
28,-0.38840485,-0.45133153,"('disloyal', 'loyal')",-0.3884048,-0.4513315,-0.0629267
29,0.24352923,0.1181683,"('unfair', 'fair')",0.2435292,0.1181683,-0.1253609
30,-0.22513591,-0.22387627,"('intolerant', 'tolerant')",-0.2251359,-0.2238763,0.0012596
31,-0.06987072,-0.0874968,"('evil', 'good')",-0.0698707,-0.0874968,-0.0176261
32,-0.34904978,-0.42731804,"('unkind', 'kind')",-0.3490498,-0.427318,-0.0782682
33,0.41527474,0.25499636,"('wrong', 'right')",0.4152747,0.2549964,-0.1602783
34,1.5524503,1.6112782,"('mean', 'honorable')",1.5524503,1.6112782,0.0588279
35,0.90212196,0.76742387,"('corrupt', 'incorrupt')",0.902122,0.7674239,-0.1346981
36,0.38628504,0.26644513,"('hostile', 'amicable')",0.386285,0.2664451,-0.1198399
37,-0.2213417,-0.21009907,"('fake', 'genuine')",-0.2213417,-0.2100991,0.0112426
38,-0.49009895,-0.53488696,"('untruthful', 'truthful')",-0.490099,-0.534887,-0.044788
39,1.0410103,0.99088067,"('exploitative', 'cooperative')",1.0410103,0.9908807,-0.0501296
40,-0.5284607,-0.60489875,"('stingy', 'generous')",-0.5284607,-0.6048988,-0.0764381
41,0.4064606,0.4079934,"('unforgiving', 'forgiving')",0.4064606,0.4079934,0.0015328
42,-1.2805717,-1.1492616,"('unreliable', 'reliable')",-1.2805717,-1.1492616,0.1313101
43,-0.85898405,-0.89058924,"('irresponsible', 'responsible')",-0.8589841,-0.8905892,-0.0316051
44,0.3758519,0.39015362,"('prejudiced', 'unprejudiced')",0.3758519,0.3901536,0.0143017
45,-1.335357,-1.2334449,"('incompetent', 'competent')",-1.335357,-1.2334449,0.1019121
46,-1.250597,-1.252483,"('uncompetitive', 'competitive')",-1.250597,-1.252483,-0.001886
47,1.2860323,1.3275278,"('stupid', 'smart')",1.2860323,1.3275278,0.0414955
48,-0.21931052,-0.24206115,"('unintelligent', 'intelligent')",-0.2193105,-0.2420612,-0.0227507
49,-0.29796797,-0.14708516,"('unable', 'able')",-0.297968,-0.1470852,0.1508828
50,-0.3094676,-0.2647698,"('clumsy', 'skillful')",-0.3094676,-0.2647698,0.0446978
51,-1.5297499,-1.5800445,"('uneducated', 'educated')",-1.5297499,-1.5800445,-0.0502946
52,0.34643036,0.1558567,"('irrational', 'rational')",0.3464304,0.1558567,-0.1905737
53,-0.4137008,-0.5533584,"('uncreative', 'creative')",-0.4137008,-0.5533584,-0.1396576
54,-0.45597956,-0.5275617,"('incapable', 'capable')",-0.4559796,-0.5275617,-0.0715821
55,-1.1292616,-1.0215404,"('incompetent', 'clever')",-1.1292616,-1.0215404,0.1077212
56,-0.60638773,-0.59538203,"('impractical', 'practical')",-0.6063877,-0.595382,0.0110057
57,-1.7588968,-1.7795029,"('unimaginative', 'imaginative')",-1.7588968,-1.7795029,-0.0206061
58,-0.038535822,-0.11479537,"('undiscriminating', 'discriminating')",-0.0385358,-0.1147954,-0.0762596
59,0.31188443,0.28170913,"('foolish', 'wise')",0.3118844,0.2817091,-0.0301753
60,-0.41014016,-0.34182903,"('inefficient', 'efficient')",-0.4101402,-0.341829,0.0683112
61,0.054408003,-0.16355589,"('illogical', 'logical')",0.054408,-0.1635559,-0.2179639
62,-0.9470805,-0.86765194,"('incompetent', 'brilliant')",-0.9470805,-0.8676519,0.0794286
63,-1.0042603,-0.96193725,"('unperceptive', 'insightful')",-1.0042603,-0.9619372,0.0423231
64,-2.1043797,-2.0900593,"('shy', 'confident')",-2.1043797,-2.0900593,0.0143204
65,-0.57567626,-0.5639058,"('insecure', 'secure')",-0.5756763,-0.5639058,0.0117705
66,-0.60249513,-0.70637435,"('inactive', 'active')",-0.6024951,-0.7063743,-0.1038792
67,0.26245606,0.26171762,"('doubtful', 'determined')",0.2624561,0.2617176,-0.0007385
68,-0.3044735,-0.3031192,"('dependent', 'independent')",-0.3044735,-0.3031192,0.0013543
69,0.3749119,0.32377553,"('lazy', 'industrious')",0.3749119,0.3237755,-0.0511364
70,-0.95325464,-0.93810356,"('lethargic', 'energetic')",-0.9532546,-0.9381036,0.015151
71,0.04951573,-0.0027959235,"('diffident', 'self-confident')",0.0495157,-0.0027959,-0.0523116
