,bend_male,bend_female,tuple,average_male,average_female,female-male
0,0.65554345,0.41743922,"('unsociable', 'sociable')",0.6555434,0.4174392,-0.2381042
1,1.6826949,1.6231117,"('unfriendly', 'friendly')",1.6826949,1.6231117,-0.0595832
2,0.13277924,0.11051739,"('unlikable', 'likable')",0.1327792,0.1105174,-0.0222618
3,0.8357172,0.9688952,"('repellent', 'pleasant')",0.8357172,0.9688952,0.133178
4,-6.586131,-6.7588964,"('disliked', 'liked')",-6.5861311,-6.7588964,-0.1727653
5,-0.6467601,-0.46794158,"('distant', 'outgoing')",-0.6467601,-0.4679416,0.1788185
6,-0.025591705,0.084825814,"('distant', 'open')",-0.0255917,0.0848258,0.1104175
7,1.531337,1.5355706,"('insensitive', 'sensitive')",1.531337,1.5355706,0.0042336
8,1.076527,1.0998961,"('unaffectionate', 'affectionate')",1.076527,1.0998961,0.0233691
9,1.9686818,2.134347,"('unaffectionate', 'caring')",1.9686818,2.134347,0.1656652
10,1.6315092,1.5316595,"('unsympathetic', 'sympathetic')",1.6315092,1.5316595,-0.0998497
11,2.2437103,2.4030075,"('unhelpful', 'helpful')",2.2437103,2.4030075,0.1592972
12,-0.8049688,-0.8700297,"('unsupportive', 'supportive')",-0.8049688,-0.8700297,-0.0650609
13,0.2658738,0.1241378,"('impolite', 'polite')",0.2658738,0.1241378,-0.141736
14,0.3163919,0.13254112,"('antisocial', 'social')",0.3163919,0.1325411,-0.1838508
15,0.8403327,0.74764603,"('boring', 'funny')",0.8403327,0.747646,-0.0926867
16,-0.8745224,-0.77476203,"('unpopular', 'popular')",-0.8745224,-0.774762,0.0997604
17,-0.47167984,-0.34063244,"('nasty', 'nice')",-0.4716798,-0.3406324,0.1310474
18,-0.6116323,-0.7086328,"('disagreeable', 'welcoming')",-0.6116323,-0.7086328,-0.0970005
19,-0.58495235,-0.48488975,"('inhospitable', 'hospitable')",-0.5849524,-0.4848897,0.1000627
20,0.65430385,0.5764251,"('rough', 'thoughtful')",0.6543038,0.5764251,-0.0778787
21,0.1406691,0.12277903,"('immoral', 'moral')",0.1406691,0.122779,-0.0178901
22,-0.6364658,-0.62220216,"('untrustworthy', 'trustworthy')",-0.6364658,-0.6222022,0.0142636
23,6.459526,6.6692424,"('insincere', 'sincere')",6.4595261,6.6692424,0.2097163
24,1.7722442,1.8112882,"('dishonest', 'honest')",1.7722442,1.8112882,0.039044
25,0.88289404,0.8696277,"('egoistic', 'altruistic')",0.882894,0.8696277,-0.0132663
26,1.3041986,0.86050534,"('hardhearted', 'benevolent')",1.3041986,0.8605053,-0.4436933
27,1.8793088,1.7550025,"('hardhearted', 'softhearted')",1.8793088,1.7550025,-0.1243063
28,1.1308264,1.1104084,"('disloyal', 'loyal')",1.1308264,1.1104084,-0.020418
29,-0.7101066,-0.7707051,"('unfair', 'fair')",-0.7101066,-0.7707051,-0.0605985
30,1.4346583,1.3486109,"('intolerant', 'tolerant')",1.4346583,1.3486109,-0.0860474
31,-2.148369,-2.1130288,"('evil', 'good')",-2.1483691,-2.1130288,0.0353403
