,flow_male,flow_female,tuple,average_male,average_female,female-male
0,0.36145276,0.19689766,"('unsociable', 'sociable')",0.3614528,0.1968977,-0.1645551
1,1.6452036,1.6318884,"('unfriendly', 'friendly')",1.6452036,1.6318884,-0.0133152
2,0.39977336,0.63996637,"('unlikable', 'likable')",0.3997734,0.6399664,0.240193
3,0.7867802,1.0706114,"('repellent', 'pleasant')",0.7867802,1.0706114,0.2838312
4,-8.022543,-7.7621574,"('disliked', 'liked')",-8.022543,-7.7621574,0.2603856
5,-0.11182598,0.011919588,"('distant', 'outgoing')",-0.111826,0.0119196,0.1237456
6,-0.07887651,0.06636603,"('distant', 'open')",-0.0788765,0.066366,0.1452425
7,1.666667,1.7557274,"('insensitive', 'sensitive')",1.666667,1.7557274,0.0890604
8,1.1233157,1.1154207,"('unaffectionate', 'affectionate')",1.1233157,1.1154207,-0.007895
9,1.967129,1.8414757,"('unaffectionate', 'caring')",1.967129,1.8414757,-0.1256533
10,1.3729588,1.5585616,"('unsympathetic', 'sympathetic')",1.3729588,1.5585616,0.1856028
11,2.8657713,2.6877813,"('unhelpful', 'helpful')",2.8657713,2.6877813,-0.17799
12,-1.2383555,-1.1520994,"('unsupportive', 'supportive')",-1.2383555,-1.1520994,0.0862561
13,0.511683,0.45714,"('impolite', 'polite')",0.511683,0.45714,-0.054543
14,0.230403,0.18563505,"('antisocial', 'social')",0.230403,0.185635,-0.044768
15,0.42600015,0.4803878,"('boring', 'funny')",0.4260001,0.4803878,0.0543877
16,-0.59733814,-0.5096279,"('unpopular', 'popular')",-0.5973381,-0.5096279,0.0877102
17,-0.15300792,-0.102323264,"('nasty', 'nice')",-0.1530079,-0.1023233,0.0506846
18,-0.5263046,-0.40831068,"('disagreeable', 'welcoming')",-0.5263046,-0.4083107,0.1179939
19,-0.5555843,-0.2727662,"('inhospitable', 'hospitable')",-0.5555843,-0.2727662,0.2828181
20,0.90774405,0.794727,"('rough', 'thoughtful')",0.9077441,0.794727,-0.1130171
21,0.21376196,0.40992948,"('immoral', 'moral')",0.213762,0.4099295,0.1961675
22,0.02739768,0.12123574,"('untrustworthy', 'trustworthy')",0.0273977,0.1212357,0.093838
23,7.7231865,7.598082,"('insincere', 'sincere')",7.7231865,7.5980821,-0.1251044
24,2.3557208,2.4728765,"('dishonest', 'honest')",2.3557208,2.4728765,0.1171557
25,0.38934043,0.25920475,"('egoistic', 'altruistic')",0.3893404,0.2592047,-0.1301357
26,0.11792826,0.13743004,"('hardhearted', 'benevolent')",0.1179283,0.13743,0.0195017
27,1.3434273,1.3390822,"('hardhearted', 'softhearted')",1.3434273,1.3390822,-0.0043451
28,1.3057084,1.3177627,"('disloyal', 'loyal')",1.3057084,1.3177627,0.0120543
29,-0.19034871,-0.23293276,"('unfair', 'fair')",-0.1903487,-0.2329328,-0.0425841
30,1.4540493,1.3629361,"('intolerant', 'tolerant')",1.4540493,1.3629361,-0.0911132
31,-1.6527011,-1.3977299,"('evil', 'good')",-1.6527011,-1.3977299,0.2549712
32,1.2413626,1.2539915,"('unkind', 'kind')",1.2413626,1.2539915,0.0126289
33,-0.14928435,-0.25126553,"('wrong', 'right')",-0.1492843,-0.2512655,-0.1019812
34,4.8687577,4.9515605,"('mean', 'honorable')",4.8687577,4.9515605,0.0828028
35,-1.0380327,-1.0131234,"('corrupt', 'incorrupt')",-1.0380327,-1.0131234,0.0249093
36,-1.0193719,-1.0941038,"('hostile', 'amicable')",-1.0193719,-1.0941038,-0.0747319
37,1.0279222,1.0708994,"('fake', 'genuine')",1.0279222,1.0708994,0.0429772
38,0.4501685,0.25975904,"('untruthful', 'truthful')",0.4501685,0.259759,-0.1904095
39,0.3578542,0.24926262,"('exploitative', 'cooperative')",0.3578542,0.2492626,-0.1085916
40,-1.675093,-1.5201882,"('stingy', 'generous')",-1.6750931,-1.5201882,0.1549049
41,0.122651726,-0.06841996,"('unforgiving', 'forgiving')",0.1226517,-0.06842,-0.1910717
42,-2.269653,-1.8689574,"('unreliable', 'reliable')",-2.2696531,-1.8689574,0.4006957
43,1.7244512,1.6523505,"('irresponsible', 'responsible')",1.7244512,1.6523505,-0.0721007
44,-1.4723325,-1.5899519,"('prejudiced', 'unprejudiced')",-1.4723325,-1.5899519,-0.1176194
45,0.5263863,0.61635816,"('incompetent', 'competent')",0.5263863,0.6163582,0.0899719
46,-0.05462389,0.031560265,"('uncompetitive', 'competitive')",-0.0546239,0.0315603,0.0861842
47,5.8982043,5.950019,"('stupid', 'smart')",5.8982043,5.9500189,0.0518146
48,1.2751715,1.1814005,"('unintelligent', 'intelligent')",1.2751715,1.1814005,-0.093771
49,0.19194117,0.4097246,"('unable', 'able')",0.1919412,0.4097246,0.2177834
50,-0.12712918,0.1619333,"('clumsy', 'skillful')",-0.1271292,0.1619333,0.2890625
51,0.6767139,0.7690014,"('uneducated', 'educated')",0.6767139,0.7690014,0.0922875
52,-0.6326877,-0.6060861,"('irrational', 'rational')",-0.6326877,-0.6060861,0.0266016
53,0.26893395,0.48434097,"('uncreative', 'creative')",0.268934,0.484341,0.215407
54,1.2303287,1.4988344,"('incapable', 'capable')",1.2303287,1.4988344,0.2685057
55,1.4063286,1.4400887,"('incompetent', 'clever')",1.4063286,1.4400887,0.0337601
56,1.2261816,1.1780076,"('impractical', 'practical')",1.2261816,1.1780076,-0.048174
57,-2.9476588,-2.62777,"('unimaginative', 'imaginative')",-2.9476588,-2.6277699,0.3198889
58,0.28125036,0.18027219,"('undiscriminating', 'discriminating')",0.2812504,0.1802722,-0.1009782
59,-0.20135403,-0.02471929,"('foolish', 'wise')",-0.201354,-0.0247193,0.1766347
60,1.3429321,1.1802162,"('inefficient', 'efficient')",1.3429321,1.1802162,-0.1627159
61,1.1408739,0.9150653,"('illogical', 'logical')",1.1408739,0.9150653,-0.2258086
62,1.6765194,1.8685681,"('incompetent', 'brilliant')",1.6765194,1.8685681,0.1920487
63,1.237427,1.3454827,"('unperceptive', 'insightful')",1.237427,1.3454827,0.1080557
64,-6.1373415,-5.879735,"('shy', 'confident')",-6.1373415,-5.879735,0.2576065
65,1.1568946,1.3103819,"('insecure', 'secure')",1.1568946,1.3103819,0.1534873
66,-0.28322226,-0.12928265,"('inactive', 'active')",-0.2832223,-0.1292827,0.1539396
67,-0.75163484,-0.8287457,"('doubtful', 'determined')",-0.7516348,-0.8287457,-0.0771109
68,-0.35235047,-0.14738932,"('dependent', 'independent')",-0.3523505,-0.1473893,0.2049612
69,-1.8347019,-1.8653123,"('lazy', 'industrious')",-1.8347019,-1.8653123,-0.0306104
70,1.4917231,1.6847072,"('lethargic', 'energetic')",1.4917231,1.6847072,0.1929841
71,0.57258856,0.67509115,"('diffident', 'self-confident')",0.5725886,0.6750911,0.1025025
72,0.58779746,0.77393055,"('unambitious', 'ambitious')",0.5877975,0.7739305,0.186133
73,-3.222758,-3.027101,"('helpless', 'self-reliant')",-3.2227581,-3.027101,0.1956571
74,0.29758054,0.26129672,"('undedicated', 'dedicated')",0.2975805,0.2612967,-0.0362838
75,-1.3154023,-1.0816457,"('meek', 'impulsive')",-1.3154023,-1.0816457,0.2337566
76,0.93488336,0.9836782,"('anxious', 'daring')",0.9348834,0.9836782,0.0487948
77,-0.71341276,-0.769776,"('unmotivated', 'motivated')",-0.7134128,-0.769776,-0.0563632
78,-0.2721001,-0.23252895,"('nonresilient', 'resilient')",-0.2721001,-0.232529,0.0395711
79,-0.42209807,-0.29284254,"('wavering', 'unwavering')",-0.4220981,-0.2928425,0.1292556
80,0.06610347,0.06924264,"('dominated', 'dominating')",0.0661035,0.0692426,0.0031391
81,0.535656,0.5944377,"('submissive', 'aggressive')",0.535656,0.5944377,0.0587817
82,6.490583,6.8697042,"('poor', 'rich')",6.4905829,6.8697042,0.3791213
83,-0.45120466,-0.516755,"('powerless', 'powerful')",-0.4512047,-0.516755,-0.0655503
84,0.3471846,0.2323179,"('inferior', 'superior')",0.3471846,0.2323179,-0.1148667
85,-1.569225,-1.7436225,"('insignificant', 'prestigious')",-1.569225,-1.7436225,-0.1743975
86,0.65094745,0.7469651,"('uninfluential', 'influential')",0.6509475,0.7469651,0.0960176
87,0.45540723,0.64992785,"('unsuccessful', 'successful')",0.4554072,0.6499279,0.1945207
88,0.09141046,0.2007119,"('low', 'eminent')",0.0914105,0.2007119,0.1093014
