,pressure_male,pressure_female,tuple,average_male,average_female,female-male
0,0.18838368,0.09929927,"('unsociable', 'sociable')",0.1883837,0.0992993,-0.0890844
1,1.2321892,1.2397246,"('unfriendly', 'friendly')",1.2321892,1.2397246,0.0075354
2,0.44725478,0.5779505,"('unlikable', 'likable')",0.4472548,0.5779505,0.1306957
3,1.0059351,1.173052,"('repellent', 'pleasant')",1.0059351,1.173052,0.1671169
4,-7.472448,-7.404979,"('disliked', 'liked')",-7.4724479,-7.4049792,0.0674687
5,-0.3500453,-0.08628501,"('distant', 'outgoing')",-0.3500453,-0.086285,0.2637603
6,-0.035776384,0.17568192,"('distant', 'open')",-0.0357764,0.1756819,0.2114583
7,0.8039709,0.92652005,"('insensitive', 'sensitive')",0.8039709,0.92652,0.1225491
8,0.8811633,0.8893081,"('unaffectionate', 'affectionate')",0.8811633,0.8893081,0.0081448
9,1.4975328,1.6251409,"('unaffectionate', 'caring')",1.4975328,1.6251409,0.1276081
10,1.5778869,1.6693493,"('unsympathetic', 'sympathetic')",1.5778869,1.6693493,0.0914624
11,2.2251961,2.2765038,"('unhelpful', 'helpful')",2.2251961,2.2765038,0.0513077
12,-1.4281301,-1.3453107,"('unsupportive', 'supportive')",-1.4281301,-1.3453107,0.0828194
13,0.6121986,0.54826564,"('impolite', 'polite')",0.6121986,0.5482656,-0.063933
14,-0.14987089,-0.23852341,"('antisocial', 'social')",-0.1498709,-0.2385234,-0.0886525
15,0.1052278,0.02331404,"('boring', 'funny')",0.1052278,0.023314,-0.0819138
16,-0.47074887,-0.3609126,"('unpopular', 'popular')",-0.4707489,-0.3609126,0.1098363
17,-0.15213901,-0.099353865,"('nasty', 'nice')",-0.152139,-0.0993539,0.0527851
18,-0.7164256,-0.7574979,"('disagreeable', 'welcoming')",-0.7164256,-0.7574979,-0.0410723
19,-0.69161385,-0.47116908,"('inhospitable', 'hospitable')",-0.6916139,-0.4711691,0.2204448
20,0.7959355,0.63507295,"('rough', 'thoughtful')",0.7959355,0.6350729,-0.1608626
21,0.23815158,0.4147492,"('immoral', 'moral')",0.2381516,0.4147492,0.1765976
22,-0.3012215,-0.31310046,"('untrustworthy', 'trustworthy')",-0.3012215,-0.3131005,-0.011879
23,6.503934,6.5419636,"('insincere', 'sincere')",6.5039339,6.5419636,0.0380297
24,1.741622,1.825466,"('dishonest', 'honest')",1.741622,1.825466,0.083844
25,0.08851874,0.028502472,"('egoistic', 'altruistic')",0.0885187,0.0285025,-0.0600162
26,0.136985,-0.03629896,"('hardhearted', 'benevolent')",0.136985,-0.036299,-0.173284
27,1.6312883,1.5437217,"('hardhearted', 'softhearted')",1.6312883,1.5437217,-0.0875666
28,1.1649151,1.1578124,"('disloyal', 'loyal')",1.1649151,1.1578124,-0.0071027
29,-0.55602837,-0.6586795,"('unfair', 'fair')",-0.5560284,-0.6586795,-0.1026511
30,0.9055967,0.91713804,"('intolerant', 'tolerant')",0.9055967,0.917138,0.0115413
31,-1.7436483,-1.6792473,"('evil', 'good')",-1.7436483,-1.6792473,0.064401
32,1.4611427,1.4108152,"('unkind', 'kind')",1.4611427,1.4108152,-0.0503275
33,-0.35595247,-0.2935574,"('wrong', 'right')",-0.3559525,-0.2935574,0.0623951
34,4.562624,4.8088365,"('mean', 'honorable')",4.562624,4.8088365,0.2462125
35,-1.4334198,-1.5183969,"('corrupt', 'incorrupt')",-1.4334198,-1.5183969,-0.0849771
36,-1.2825495,-1.2901838,"('hostile', 'amicable')",-1.2825495,-1.2901838,-0.0076343
37,0.91645706,0.87605625,"('fake', 'genuine')",0.9164571,0.8760563,-0.0404008
38,-0.067453876,0.041891545,"('untruthful', 'truthful')",-0.0674539,0.0418915,0.1093454
39,-0.09554063,-0.11287875,"('exploitative', 'cooperative')",-0.0955406,-0.1128787,-0.0173381
40,-1.7468696,-1.8468014,"('stingy', 'generous')",-1.7468696,-1.8468014,-0.0999318
41,0.059744466,0.07178055,"('unforgiving', 'forgiving')",0.0597445,0.0717805,0.012036
42,-2.1196225,-2.10632,"('unreliable', 'reliable')",-2.1196225,-2.1063199,0.0133026
43,1.3212858,1.4111834,"('irresponsible', 'responsible')",1.3212858,1.4111834,0.0898976
44,-1.0983512,-1.244494,"('prejudiced', 'unprejudiced')",-1.0983512,-1.244494,-0.1461428
45,0.4454841,0.4974234,"('incompetent', 'competent')",0.4454841,0.4974234,0.0519393
46,-0.20669965,-0.1336156,"('uncompetitive', 'competitive')",-0.2066997,-0.1336156,0.0730841
47,5.617136,5.7788577,"('stupid', 'smart')",5.617136,5.7788577,0.1617217
48,0.42496976,0.38116652,"('unintelligent', 'intelligent')",0.4249698,0.3811665,-0.0438033
49,0.33494997,0.5374268,"('unable', 'able')",0.33495,0.5374268,0.2024768
50,-0.16962972,-0.14238432,"('clumsy', 'skillful')",-0.1696297,-0.1423843,0.0272454
51,0.58015245,0.5831245,"('uneducated', 'educated')",0.5801525,0.5831245,0.002972
52,-0.5639888,-0.5648038,"('irrational', 'rational')",-0.5639888,-0.5648038,-0.000815
53,-0.17058273,-0.10009909,"('uncreative', 'creative')",-0.1705827,-0.1000991,0.0704836
54,1.1567433,1.3827878,"('incapable', 'capable')",1.1567433,1.3827878,0.2260445
55,0.8435936,0.8230311,"('incompetent', 'clever')",0.8435936,0.8230311,-0.0205625
56,0.9775236,1.0011007,"('impractical', 'practical')",0.9775236,1.0011007,0.0235771
57,-2.3823633,-2.3133202,"('unimaginative', 'imaginative')",-2.3823633,-2.3133202,0.0690431
58,-0.13644466,-0.17961797,"('undiscriminating', 'discriminating')",-0.1364447,-0.179618,-0.0431733
59,-0.16127923,-0.067312144,"('foolish', 'wise')",-0.1612792,-0.0673121,0.0939671
60,1.1659904,1.1744668,"('inefficient', 'efficient')",1.1659904,1.1744668,0.0084764
61,0.26284656,0.12939349,"('illogical', 'logical')",0.2628466,0.1293935,-0.1334531
62,1.5025305,1.5996013,"('incompetent', 'brilliant')",1.5025305,1.5996013,0.0970708
63,0.6222815,0.7623114,"('unperceptive', 'insightful')",0.6222815,0.7623114,0.1400299
64,-5.680877,-5.572864,"('shy', 'confident')",-5.6808772,-5.5728641,0.1080131
65,0.6118958,0.5599915,"('insecure', 'secure')",0.6118958,0.5599915,-0.0519043
66,-0.14954251,-0.11325933,"('inactive', 'active')",-0.1495425,-0.1132593,0.0362832
67,-0.18453628,-0.20511772,"('doubtful', 'determined')",-0.1845363,-0.2051177,-0.0205814
68,-0.5896323,-0.47827002,"('dependent', 'independent')",-0.5896323,-0.47827,0.1113623
69,-2.1183617,-1.9682088,"('lazy', 'industrious')",-2.1183617,-1.9682088,0.1501529
70,1.4956774,1.5816956,"('lethargic', 'energetic')",1.4956774,1.5816956,0.0860182
71,0.2851672,0.41038954,"('diffident', 'self-confident')",0.2851672,0.4103895,0.1252223
72,1.0764967,1.1195742,"('unambitious', 'ambitious')",1.0764967,1.1195742,0.0430775
73,-3.0382652,-3.0578206,"('helpless', 'self-reliant')",-3.0382652,-3.0578206,-0.0195554
74,0.13312496,-0.008279391,"('undedicated', 'dedicated')",0.133125,-0.0082794,-0.1414044
75,-0.7007253,-0.5644874,"('meek', 'impulsive')",-0.7007253,-0.5644874,0.1362379
76,0.7373442,0.61051095,"('anxious', 'daring')",0.7373442,0.6105109,-0.1268333
77,-1.1059351,-0.8941672,"('unmotivated', 'motivated')",-1.1059351,-0.8941672,0.2117679
78,-0.6211313,-0.5962789,"('nonresilient', 'resilient')",-0.6211313,-0.5962789,0.0248524
79,-0.595416,-0.3603847,"('wavering', 'unwavering')",-0.595416,-0.3603847,0.2350313
