,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
0,0.32567564,0.3020514,"('unsociable', 'sociable')",0.3256756,0.3020514,-0.0236242
1,0.62390155,0.2858119,"('unfriendly', 'friendly')",0.6239015,0.2858119,-0.3380896
2,0.22160763,0.3344519,"('unlikable', 'likable')",0.2216076,0.3344519,0.1128443
3,-0.05275423,0.11296364,"('repellent', 'pleasant')",-0.0527542,0.1129636,0.1657178
4,-3.3498147,-3.7602954,"('disliked', 'liked')",-3.3498147,-3.7602954,-0.4104807
5,-0.43155608,-0.5795121,"('distant', 'outgoing')",-0.4315561,-0.5795121,-0.147956
6,-0.39377648,-0.5805117,"('distant', 'open')",-0.3937765,-0.5805117,-0.1867352
7,-0.14868276,-0.015711274,"('insensitive', 'sensitive')",-0.1486828,-0.0157113,0.1329715
8,0.18038967,-0.052972507,"('unaffectionate', 'affectionate')",0.1803897,-0.0529725,-0.2333622
9,-0.070172355,-0.2327379,"('unaffectionate', 'caring')",-0.0701724,-0.2327379,-0.1625655
10,-0.31453758,-0.15371312,"('unsympathetic', 'sympathetic')",-0.3145376,-0.1537131,0.1608245
11,0.45331514,0.6760576,"('unhelpful', 'helpful')",0.4533151,0.6760576,0.2227425
12,-1.0869181,-1.0917313,"('unsupportive', 'supportive')",-1.0869181,-1.0917313,-0.0048132
13,0.31462058,0.42301106,"('impolite', 'polite')",0.3146206,0.4230111,0.1083905
14,0.132397,0.19839855,"('antisocial', 'social')",0.132397,0.1983985,0.0660015
15,0.6487112,0.54401565,"('boring', 'funny')",0.6487112,0.5440156,-0.1046956
16,-0.23200047,-0.392452,"('unpopular', 'popular')",-0.2320005,-0.392452,-0.1604515
17,-0.28505182,-0.3087599,"('nasty', 'nice')",-0.2850518,-0.3087599,-0.0237081
18,0.0028981157,-0.06496951,"('disagreeable', 'welcoming')",0.0028981,-0.0649695,-0.0678676
19,-0.6374152,-0.70847285,"('inhospitable', 'hospitable')",-0.6374152,-0.7084728,-0.0710576
20,0.2022132,0.2773309,"('rough', 'thoughtful')",0.2022132,0.2773309,0.0751177
21,0.09561137,0.29906896,"('immoral', 'moral')",0.0956114,0.299069,0.2034576
22,-0.12549382,-0.04478648,"('untrustworthy', 'trustworthy')",-0.1254938,-0.0447865,0.0807073
23,2.5356565,2.7691517,"('insincere', 'sincere')",2.5356565,2.7691517,0.2334952
24,0.42318052,0.5085386,"('dishonest', 'honest')",0.4231805,0.5085386,0.0853581
25,0.95176935,0.73256826,"('egoistic', 'altruistic')",0.9517694,0.7325683,-0.2192011
26,1.1985669,0.7914281,"('hardhearted', 'benevolent')",1.1985669,0.7914281,-0.4071388
27,0.69267154,0.5862556,"('hardhearted', 'softhearted')",0.6926715,0.5862556,-0.1064159
28,1.3364562,1.0958838,"('disloyal', 'loyal')",1.3364562,1.0958838,-0.2405724
29,-0.07753934,-0.11721876,"('unfair', 'fair')",-0.0775393,-0.1172188,-0.0396795
30,0.31132025,0.47219002,"('intolerant', 'tolerant')",0.3113202,0.47219,0.1608698
31,-1.093845,-1.2357625,"('evil', 'good')",-1.093845,-1.2357625,-0.1419175
32,1.1483288,1.0192345,"('unkind', 'kind')",1.1483288,1.0192345,-0.1290943
33,-0.101265885,-0.22332516,"('wrong', 'right')",-0.1012659,-0.2233252,-0.1220593
34,2.3599575,2.6255589,"('mean', 'honorable')",2.3599575,2.6255589,0.2656014
35,0.15082972,-0.21942979,"('corrupt', 'incorrupt')",0.1508297,-0.2194298,-0.3702595
36,-0.2095831,-0.67901504,"('hostile', 'amicable')",-0.2095831,-0.679015,-0.4694319
37,0.5304025,0.5735167,"('fake', 'genuine')",0.5304025,0.5735167,0.0431142
38,0.03770197,-0.025384774,"('untruthful', 'truthful')",0.037702,-0.0253848,-0.0630868
39,0.25844872,0.46019128,"('exploitative', 'cooperative')",0.2584487,0.4601913,0.2017426
40,-0.7152606,-0.9105947,"('stingy', 'generous')",-0.7152606,-0.9105947,-0.1953341
41,0.43432704,0.35221803,"('unforgiving', 'forgiving')",0.434327,0.352218,-0.082109
42,-1.8695574,-1.7704606,"('unreliable', 'reliable')",-1.8695574,-1.7704606,0.0990968
43,0.04792323,0.30737332,"('irresponsible', 'responsible')",0.0479232,0.3073733,0.2594501
44,-1.4526765,-1.3226815,"('prejudiced', 'unprejudiced')",-1.4526765,-1.3226815,0.129995
45,-0.55991423,-0.4372982,"('incompetent', 'competent')",-0.5599142,-0.4372982,0.122616
46,-0.48842454,-0.36411723,"('uncompetitive', 'competitive')",-0.4884245,-0.3641172,0.1243073
47,2.9050925,3.0192237,"('stupid', 'smart')",2.9050925,3.0192237,0.1141312
48,-0.32597372,-0.18252537,"('unintelligent', 'intelligent')",-0.3259737,-0.1825254,0.1434483
49,-0.25898847,-0.21490407,"('unable', 'able')",-0.2589885,-0.2149041,0.0440844
50,-0.19716024,-0.26790944,"('clumsy', 'skillful')",-0.1971602,-0.2679094,-0.0707492
51,-0.5048681,-0.45914513,"('uneducated', 'educated')",-0.5048681,-0.4591451,0.045723
52,0.012384208,-0.27908698,"('irrational', 'rational')",0.0123842,-0.279087,-0.2914712
53,0.29897484,0.06897541,"('uncreative', 'creative')",0.2989748,0.0689754,-0.2299994
54,0.026570853,-0.06872347,"('incapable', 'capable')",0.0265709,-0.0687235,-0.0952944
55,-0.16188937,0.1247279,"('incompetent', 'clever')",-0.1618894,0.1247279,0.2866173
56,0.83847505,1.0108881,"('impractical', 'practical')",0.838475,1.0108881,0.1724131
57,-1.5691404,-1.6844853,"('unimaginative', 'imaginative')",-1.5691404,-1.6844853,-0.1153449
58,0.47848478,0.42025796,"('undiscriminating', 'discriminating')",0.4784848,0.420258,-0.0582268
59,0.2499696,0.07239318,"('foolish', 'wise')",0.2499696,0.0723932,-0.1775764
60,0.0011480842,0.46401194,"('inefficient', 'efficient')",0.0011481,0.4640119,0.4628638
61,0.26363283,0.27878776,"('illogical', 'logical')",0.2636328,0.2787878,0.015155
62,-0.26235858,0.0740152,"('incompetent', 'brilliant')",-0.2623586,0.0740152,0.3363738
63,0.085151136,0.121690005,"('unperceptive', 'insightful')",0.0851511,0.12169,0.0365389
64,-3.3267536,-3.3686755,"('shy', 'confident')",-3.3267536,-3.3686755,-0.0419219
65,0.115022056,0.32067123,"('insecure', 'secure')",0.1150221,0.3206712,0.2056491
66,-0.3218439,-0.5545905,"('inactive', 'active')",-0.3218439,-0.5545905,-0.2327466
67,0.15391636,0.24345642,"('doubtful', 'determined')",0.1539164,0.2434564,0.08954
68,-0.38102138,-0.31583115,"('dependent', 'independent')",-0.3810214,-0.3158312,0.0651902
69,-0.4448065,-0.68547815,"('lazy', 'industrious')",-0.4448065,-0.6854782,-0.2406717
70,-0.08825748,0.113850504,"('lethargic', 'energetic')",-0.0882575,0.1138505,0.202108
71,0.4736778,0.40295863,"('diffident', 'self-confident')",0.4736778,0.4029586,-0.0707192
72,-0.41028568,-0.32811257,"('unambitious', 'ambitious')",-0.4102857,-0.3281126,0.0821731
73,-1.0974463,-1.1651943,"('helpless', 'self-reliant')",-1.0974463,-1.1651943,-0.067748
74,1.0246435,0.9956005,"('undedicated', 'dedicated')",1.0246435,0.9956005,-0.029043
75,-0.21123081,-0.28798473,"('meek', 'impulsive')",-0.2112308,-0.2879847,-0.0767539
76,0.122059874,0.34448117,"('anxious', 'daring')",0.1220599,0.3444812,0.2224213
77,-0.7734028,-0.62169325,"('unmotivated', 'motivated')",-0.7734028,-0.6216933,0.1517095
78,-0.91684484,-0.9197835,"('nonresilient', 'resilient')",-0.9168448,-0.9197835,-0.0029387
79,-0.36199895,-0.54877144,"('wavering', 'unwavering')",-0.3619989,-0.5487714,-0.1867725
80,-0.3142492,-0.22008815,"('dominated', 'dominating')",-0.3142492,-0.2200882,0.094161
81,-1.1364573,-0.9405974,"('submissive', 'aggressive')",-1.1364573,-0.9405974,0.1958599
82,2.1657288,2.3866034,"('poor', 'rich')",2.1657288,2.3866034,0.2208746
83,-0.039487522,-0.052891012,"('powerless', 'powerful')",-0.0394875,-0.052891,-0.0134035
84,0.36330605,0.3821503,"('inferior', 'superior')",0.363306,0.3821503,0.0188443
