,thong_male,thong_female,tuple,average_male,average_female,female-male
0,0.16143598,-0.031725306,"('unsociable', 'sociable')",0.161436,-0.0317253,-0.1931613
1,1.1686832,1.1698604,"('unfriendly', 'friendly')",1.1686832,1.1698604,0.0011772
2,0.37036777,0.63257766,"('unlikable', 'likable')",0.3703678,0.6325777,0.2622099
3,0.7482285,0.9052322,"('repellent', 'pleasant')",0.7482285,0.9052322,0.1570037
4,-7.190499,-7.254977,"('disliked', 'liked')",-7.1904988,-7.2549772,-0.0644784
5,-0.48081064,-0.25148723,"('distant', 'outgoing')",-0.4808106,-0.2514872,0.2293234
6,-0.17206709,0.031723283,"('distant', 'open')",-0.1720671,0.0317233,0.2037904
7,0.7510228,0.7800095,"('insensitive', 'sensitive')",0.7510228,0.7800095,0.0289867
8,0.91855264,0.91121715,"('unaffectionate', 'affectionate')",0.9185526,0.9112172,-0.0073354
9,1.3467034,1.4620003,"('unaffectionate', 'caring')",1.3467034,1.4620003,0.1152969
10,1.4306662,1.4758304,"('unsympathetic', 'sympathetic')",1.4306662,1.4758304,0.0451642
11,2.0424225,2.0789402,"('unhelpful', 'helpful')",2.0424225,2.0789402,0.0365177
12,-1.5486829,-1.6165828,"('unsupportive', 'supportive')",-1.5486829,-1.6165828,-0.0678999
13,0.4917714,0.47168857,"('impolite', 'polite')",0.4917714,0.4716886,-0.0200828
14,-0.052475393,-0.24809165,"('antisocial', 'social')",-0.0524754,-0.2480917,-0.1956163
15,0.47962797,0.35081095,"('boring', 'funny')",0.479628,0.3508109,-0.1288171
16,-0.4280224,-0.26660433,"('unpopular', 'popular')",-0.4280224,-0.2666043,0.1614181
17,0.0005867835,0.050941415,"('nasty', 'nice')",0.0005868,0.0509414,0.0503546
18,-0.63719755,-0.7345402,"('disagreeable', 'welcoming')",-0.6371976,-0.7345402,-0.0973426
19,-0.6455757,-0.45421284,"('inhospitable', 'hospitable')",-0.6455757,-0.4542128,0.1913629
20,0.81062186,0.6678902,"('rough', 'thoughtful')",0.8106219,0.6678902,-0.1427317
21,0.086350575,0.29979542,"('immoral', 'moral')",0.0863506,0.2997954,0.2134448
22,-0.39537603,-0.40468448,"('untrustworthy', 'trustworthy')",-0.395376,-0.4046845,-0.0093085
23,6.3018837,6.349319,"('insincere', 'sincere')",6.3018837,6.349319,0.0474353
24,1.6728618,1.7086723,"('dishonest', 'honest')",1.6728618,1.7086723,0.0358105
25,0.26799676,0.26028883,"('egoistic', 'altruistic')",0.2679968,0.2602888,-0.007708
26,0.30266693,0.043923248,"('hardhearted', 'benevolent')",0.3026669,0.0439232,-0.2587437
27,1.5806993,1.4907745,"('hardhearted', 'softhearted')",1.5806993,1.4907745,-0.0899248
28,1.1728957,1.1857773,"('disloyal', 'loyal')",1.1728957,1.1857773,0.0128816
29,-0.53371114,-0.7066953,"('unfair', 'fair')",-0.5337111,-0.7066953,-0.1729842
30,0.83135223,0.92341757,"('intolerant', 'tolerant')",0.8313522,0.9234176,0.0920654
31,-1.7086881,-1.6679741,"('evil', 'good')",-1.7086881,-1.6679741,0.040714
32,1.4658736,1.3644984,"('unkind', 'kind')",1.4658736,1.3644984,-0.1013752
33,-0.6209143,-0.48513526,"('wrong', 'right')",-0.6209143,-0.4851353,0.135779
34,4.4933085,4.776538,"('mean', 'honorable')",4.4933085,4.7765379,0.2832294
35,-1.1915755,-1.3204627,"('corrupt', 'incorrupt')",-1.1915755,-1.3204627,-0.1288872
36,-1.1400839,-1.1381944,"('hostile', 'amicable')",-1.1400839,-1.1381944,0.0018895
37,1.055491,1.0239232,"('fake', 'genuine')",1.055491,1.0239232,-0.0315678
38,-0.1274886,-0.050334863,"('untruthful', 'truthful')",-0.1274886,-0.0503349,0.0771537
39,-0.089316644,-0.08558153,"('exploitative', 'cooperative')",-0.0893166,-0.0855815,0.0037351
40,-1.5151521,-1.8137608,"('stingy', 'generous')",-1.5151521,-1.8137608,-0.2986087
41,-0.06650413,-0.044707656,"('unforgiving', 'forgiving')",-0.0665041,-0.0447077,0.0217964
42,-1.8233542,-1.8810846,"('unreliable', 'reliable')",-1.8233542,-1.8810846,-0.0577304
43,1.2026914,1.2882428,"('irresponsible', 'responsible')",1.2026914,1.2882428,0.0855514
44,-1.0002517,-1.0701507,"('prejudiced', 'unprejudiced')",-1.0002517,-1.0701507,-0.069899
45,0.35415596,0.33061516,"('incompetent', 'competent')",0.354156,0.3306152,-0.0235408
46,-0.3289526,-0.3074208,"('uncompetitive', 'competitive')",-0.3289526,-0.3074208,0.0215318
47,5.1131196,5.374639,"('stupid', 'smart')",5.1131196,5.374639,0.2615194
48,0.47763586,0.4153363,"('unintelligent', 'intelligent')",0.4776359,0.4153363,-0.0622996
49,0.1286498,0.3755852,"('unable', 'able')",0.1286498,0.3755852,0.2469354
50,-0.16650721,-0.16576843,"('clumsy', 'skillful')",-0.1665072,-0.1657684,0.0007388
51,0.5413454,0.5234287,"('uneducated', 'educated')",0.5413454,0.5234287,-0.0179167
52,-0.6016563,-0.5433196,"('irrational', 'rational')",-0.6016563,-0.5433196,0.0583367
53,-0.09757145,-0.07993763,"('uncreative', 'creative')",-0.0975714,-0.0799376,0.0176338
54,1.0571905,1.297664,"('incapable', 'capable')",1.0571905,1.297664,0.2404735
55,0.8425159,0.76667166,"('incompetent', 'clever')",0.8425159,0.7666717,-0.0758442
56,0.8714843,0.8316529,"('impractical', 'practical')",0.8714843,0.8316529,-0.0398314
57,-2.3499348,-2.4555578,"('unimaginative', 'imaginative')",-2.3499348,-2.4555578,-0.105623
58,0.05475372,-0.1068023,"('undiscriminating', 'discriminating')",0.0547537,-0.1068023,-0.161556
59,-0.22260645,-0.14128444,"('foolish', 'wise')",-0.2226065,-0.1412844,0.0813221
60,0.99979854,1.0842854,"('inefficient', 'efficient')",0.9997985,1.0842854,0.0844869
61,0.06307767,-0.023272365,"('illogical', 'logical')",0.0630777,-0.0232724,-0.0863501
62,1.2272166,1.3516865,"('incompetent', 'brilliant')",1.2272166,1.3516865,0.1244699
63,0.4602001,0.5248829,"('unperceptive', 'insightful')",0.4602001,0.5248829,0.0646828
64,-5.747327,-5.7207065,"('shy', 'confident')",-5.7473269,-5.7207065,0.0266204
65,0.7130197,0.65539,"('insecure', 'secure')",0.7130197,0.65539,-0.0576297
66,-0.058386825,-0.113693684,"('inactive', 'active')",-0.0583868,-0.1136937,-0.0553069
67,-0.32379508,-0.26785943,"('doubtful', 'determined')",-0.3237951,-0.2678594,0.0559357
68,-0.6743375,-0.54440176,"('dependent', 'independent')",-0.6743375,-0.5444018,0.1299357
69,-2.1284902,-1.9651659,"('lazy', 'industrious')",-2.1284902,-1.9651659,0.1633243
70,1.5119944,1.4854871,"('lethargic', 'energetic')",1.5119944,1.4854871,-0.0265073
71,0.3107856,0.3502477,"('diffident', 'self-confident')",0.3107856,0.3502477,0.0394621
72,0.9740484,0.97981036,"('unambitious', 'ambitious')",0.9740484,0.9798104,0.005762
73,-2.9333858,-2.992994,"('helpless', 'self-reliant')",-2.9333858,-2.9929941,-0.0596083
74,0.19027564,-0.028876942,"('undedicated', 'dedicated')",0.1902756,-0.0288769,-0.2191525
75,-0.69455767,-0.5716239,"('meek', 'impulsive')",-0.6945577,-0.5716239,0.1229338
76,0.92665267,0.7894373,"('anxious', 'daring')",0.9266527,0.7894373,-0.1372154
77,-1.2899936,-1.0776658,"('unmotivated', 'motivated')",-1.2899936,-1.0776658,0.2123278
78,-0.7252074,-0.69763523,"('nonresilient', 'resilient')",-0.7252074,-0.6976352,0.0275722
79,-0.51952296,-0.3419199,"('wavering', 'unwavering')",-0.519523,-0.3419199,0.1776031
80,-0.060024004,-0.23138441,"('dominated', 'dominating')",-0.060024,-0.2313844,-0.1713604
81,0.5029641,0.4696444,"('submissive', 'aggressive')",0.5029641,0.4696444,-0.0333197
82,6.5086117,6.8397503,"('poor', 'rich')",6.5086117,6.8397503,0.3311386
83,-0.28547835,-0.27603105,"('powerless', 'powerful')",-0.2854784,-0.276031,0.0094474
84,0.12440497,0.18635249,"('inferior', 'superior')",0.124405,0.1863525,0.0619475
85,-1.4760481,-1.5096555,"('insignificant', 'prestigious')",-1.4760481,-1.5096555,-0.0336074
86,0.4882561,0.53419614,"('uninfluential', 'influential')",0.4882561,0.5341961,0.04594
87,-0.09402227,-0.0096329935,"('unsuccessful', 'successful')",-0.0940223,-0.009633,0.0843893
88,0.095192574,0.1506906,"('low', 'eminent')",0.0951926,0.1506906,0.055498
