,inversion_male,inversion_female,tuple,average_male,average_female,female-male
0,0.20262486,0.056331474,"('unsociable', 'sociable')",0.2026249,0.0563315,-0.1462934
1,1.1827216,1.0934396,"('unfriendly', 'friendly')",1.1827216,1.0934396,-0.089282
2,0.6903018,0.81037545,"('unlikable', 'likable')",0.6903018,0.8103755,0.1200737
3,1.0457513,1.1177548,"('repellent', 'pleasant')",1.0457513,1.1177548,0.0720035
4,-7.3762417,-7.231991,"('disliked', 'liked')",-7.3762417,-7.2319908,0.1442509
5,-0.36245304,-0.2137997,"('distant', 'outgoing')",-0.362453,-0.2137997,0.1486533
6,-0.0800099,0.06700237,"('distant', 'open')",-0.0800099,0.0670024,0.1470123
7,0.7313256,0.7551068,"('insensitive', 'sensitive')",0.7313256,0.7551068,0.0237812
8,0.8857651,0.8549838,"('unaffectionate', 'affectionate')",0.8857651,0.8549838,-0.0307813
9,1.3617285,1.4336411,"('unaffectionate', 'caring')",1.3617285,1.4336411,0.0719126
10,1.5354673,1.5839329,"('unsympathetic', 'sympathetic')",1.5354673,1.5839329,0.0484656
11,2.0549262,2.0604682,"('unhelpful', 'helpful')",2.0549262,2.0604682,0.005542
12,-1.5536819,-1.5756328,"('unsupportive', 'supportive')",-1.5536819,-1.5756328,-0.0219509
13,0.5058155,0.39239526,"('impolite', 'polite')",0.5058155,0.3923953,-0.1134202
14,-0.14614438,-0.26788458,"('antisocial', 'social')",-0.1461444,-0.2678846,-0.1217402
15,0.38426483,0.2338691,"('boring', 'funny')",0.3842648,0.2338691,-0.1503957
16,-0.45196158,-0.3920373,"('unpopular', 'popular')",-0.4519616,-0.3920373,0.0599243
17,-0.14919057,-0.088768624,"('nasty', 'nice')",-0.1491906,-0.0887686,0.060422
18,-0.7154051,-0.82027775,"('disagreeable', 'welcoming')",-0.7154051,-0.8202778,-0.1048727
19,-0.621712,-0.45076936,"('inhospitable', 'hospitable')",-0.621712,-0.4507694,0.1709426
20,0.79266125,0.647272,"('rough', 'thoughtful')",0.7926612,0.647272,-0.1453892
21,0.38351244,0.48261023,"('immoral', 'moral')",0.3835124,0.4826102,0.0990978
22,-0.34572738,-0.33582616,"('untrustworthy', 'trustworthy')",-0.3457274,-0.3358262,0.0099012
23,6.434251,6.30598,"('insincere', 'sincere')",6.4342508,6.3059802,-0.1282706
24,1.8368207,1.8193336,"('dishonest', 'honest')",1.8368207,1.8193336,-0.0174871
25,0.32368025,0.25314915,"('egoistic', 'altruistic')",0.3236803,0.2531492,-0.0705311
26,0.18383744,0.06523004,"('hardhearted', 'benevolent')",0.1838374,0.06523,-0.1186074
27,1.6828281,1.5438915,"('hardhearted', 'softhearted')",1.6828281,1.5438915,-0.1389366
28,1.1674439,1.2195822,"('disloyal', 'loyal')",1.1674439,1.2195822,0.0521383
29,-0.73636794,-0.8554294,"('unfair', 'fair')",-0.7363679,-0.8554294,-0.1190615
30,1.0003005,0.9498082,"('intolerant', 'tolerant')",1.0003005,0.9498082,-0.0504923
31,-1.8386413,-1.7875189,"('evil', 'good')",-1.8386413,-1.7875189,0.0511224
32,1.5057966,1.4108737,"('unkind', 'kind')",1.5057966,1.4108737,-0.0949229
33,-0.68132716,-0.61225414,"('wrong', 'right')",-0.6813272,-0.6122541,0.0690731
34,4.6848135,4.806903,"('mean', 'honorable')",4.6848135,4.8069029,0.1220894
35,-1.4680122,-1.5053896,"('corrupt', 'incorrupt')",-1.4680122,-1.5053896,-0.0373774
36,-1.2306589,-1.2051911,"('hostile', 'amicable')",-1.2306589,-1.2051911,0.0254678
37,0.9906983,0.9617904,"('fake', 'genuine')",0.9906983,0.9617904,-0.0289079
38,-0.13444915,-0.04490505,"('untruthful', 'truthful')",-0.1344492,-0.0449051,0.0895441
39,-0.10067949,-0.12974933,"('exploitative', 'cooperative')",-0.1006795,-0.1297493,-0.0290698
40,-1.5979004,-1.8013508,"('stingy', 'generous')",-1.5979004,-1.8013508,-0.2034504
41,0.024778636,0.07601242,"('unforgiving', 'forgiving')",0.0247786,0.0760124,0.0512338
42,-1.9201858,-1.8721651,"('unreliable', 'reliable')",-1.9201858,-1.8721651,0.0480207
43,1.3619562,1.3483267,"('irresponsible', 'responsible')",1.3619562,1.3483267,-0.0136295
44,-1.0982351,-1.1320001,"('prejudiced', 'unprejudiced')",-1.0982351,-1.1320001,-0.033765
45,0.4981858,0.53028035,"('incompetent', 'competent')",0.4981858,0.5302804,0.0320946
46,-0.08285298,-0.100230664,"('uncompetitive', 'competitive')",-0.082853,-0.1002307,-0.0173777
47,5.435969,5.533022,"('stupid', 'smart')",5.4359689,5.5330219,0.097053
48,0.7115925,0.54874504,"('unintelligent', 'intelligent')",0.7115925,0.548745,-0.1628475
49,0.41959497,0.59245145,"('unable', 'able')",0.419595,0.5924515,0.1728565
50,-0.060547274,-0.052891903,"('clumsy', 'skillful')",-0.0605473,-0.0528919,0.0076554
51,0.60255754,0.5620551,"('uneducated', 'educated')",0.6025575,0.5620551,-0.0405024
52,-0.64247614,-0.61661524,"('irrational', 'rational')",-0.6424761,-0.6166152,0.0258609
53,-0.07937142,-0.12420944,"('uncreative', 'creative')",-0.0793714,-0.1242094,-0.044838
54,1.0469273,1.2352802,"('incapable', 'capable')",1.0469273,1.2352802,0.1883529
55,1.0103056,0.9003627,"('incompetent', 'clever')",1.0103056,0.9003627,-0.1099429
56,0.8469007,0.8786788,"('impractical', 'practical')",0.8469007,0.8786788,0.0317781
57,-2.3708327,-2.3267708,"('unimaginative', 'imaginative')",-2.3708327,-2.3267708,0.0440619
58,-0.093395874,-0.15581378,"('undiscriminating', 'discriminating')",-0.0933959,-0.1558138,-0.0624179
59,-0.16409907,-0.050496437,"('foolish', 'wise')",-0.1640991,-0.0504964,0.1136027
60,1.2751459,1.2049323,"('inefficient', 'efficient')",1.2751459,1.2049323,-0.0702136
61,0.1392177,-0.043561764,"('illogical', 'logical')",0.1392177,-0.0435618,-0.1827795
62,1.5023491,1.5382487,"('incompetent', 'brilliant')",1.5023491,1.5382487,0.0358996
63,0.7490753,0.72542036,"('unperceptive', 'insightful')",0.7490753,0.7254204,-0.0236549
64,-5.7135286,-5.528606,"('shy', 'confident')",-5.7135286,-5.5286059,0.1849227
65,0.7763052,0.73898757,"('insecure', 'secure')",0.7763052,0.7389876,-0.0373176
66,-0.118088916,-0.10431512,"('inactive', 'active')",-0.1180889,-0.1043151,0.0137738
67,-0.33490497,-0.28033674,"('doubtful', 'determined')",-0.334905,-0.2803367,0.0545683
68,-0.33165628,-0.32017702,"('dependent', 'independent')",-0.3316563,-0.320177,0.0114793
69,-2.1495874,-2.0198796,"('lazy', 'industrious')",-2.1495874,-2.0198796,0.1297078
70,1.5812527,1.5980184,"('lethargic', 'energetic')",1.5812527,1.5980184,0.0167657
71,0.28538248,0.35535944,"('diffident', 'self-confident')",0.2853825,0.3553594,0.0699769
72,1.0829139,1.0836891,"('unambitious', 'ambitious')",1.0829139,1.0836891,0.0007752
73,-3.09617,-3.0815392,"('helpless', 'self-reliant')",-3.0961699,-3.0815392,0.0146307
74,-0.019394081,-0.10369621,"('undedicated', 'dedicated')",-0.0193941,-0.1036962,-0.0843021
75,-0.73559725,-0.54601705,"('meek', 'impulsive')",-0.7355973,-0.5460171,0.1895802
76,0.8246292,0.6882494,"('anxious', 'daring')",0.8246292,0.6882494,-0.1363798
77,-1.1338575,-1.0495497,"('unmotivated', 'motivated')",-1.1338575,-1.0495497,0.0843078
78,-0.622612,-0.67934966,"('nonresilient', 'resilient')",-0.622612,-0.6793497,-0.0567377
79,-0.63161093,-0.3750482,"('wavering', 'unwavering')",-0.6316109,-0.3750482,0.2565627
80,-0.10853853,-0.19253422,"('dominated', 'dominating')",-0.1085385,-0.1925342,-0.0839957
81,0.5192488,0.48258007,"('submissive', 'aggressive')",0.5192488,0.4825801,-0.0366687
82,6.7680235,6.828822,"('poor', 'rich')",6.7680235,6.8288221,0.0607986
83,-0.162317,-0.106294215,"('powerless', 'powerful')",-0.162317,-0.1062942,0.0560228
84,0.13486302,0.19108611,"('inferior', 'superior')",0.134863,0.1910861,0.0562231
85,-1.7001326,-1.6869698,"('insignificant', 'prestigious')",-1.7001326,-1.6869698,0.0131628
86,0.62380755,0.6692982,"('uninfluential', 'influential')",0.6238075,0.6692982,0.0454907
87,-0.12686689,-0.027383,"('unsuccessful', 'successful')",-0.1268669,-0.027383,0.0994839
88,0.20640875,0.28037924,"('low', 'eminent')",0.2064088,0.2803792,0.0739704
