,jeans_male,jeans_female,tuple,average_male,average_female,female-male
0,-0.32427213,-0.47598007,"('unsociable', 'sociable')",-0.3242721,-0.4759801,-0.151708
1,1.6848153,1.8606921,"('unfriendly', 'friendly')",1.6848153,1.8606921,0.1758768
2,0.08008291,0.31246945,"('unlikable', 'likable')",0.0800829,0.3124695,0.2323866
3,0.6844978,0.59796846,"('repellent', 'pleasant')",0.6844978,0.5979685,-0.0865293
4,-7.5797563,-7.779096,"('disliked', 'liked')",-7.5797563,-7.7790961,-0.1993398
5,0.14535794,0.35541114,"('distant', 'outgoing')",0.1453579,0.3554111,0.2100532
6,0.5193138,0.70536834,"('distant', 'open')",0.5193138,0.7053683,0.1860545
7,0.73402756,0.68570167,"('insensitive', 'sensitive')",0.7340276,0.6857017,-0.0483259
8,1.4202636,1.5070868,"('unaffectionate', 'affectionate')",1.4202636,1.5070868,0.0868232
9,1.872711,2.1394157,"('unaffectionate', 'caring')",1.8727109,2.1394157,0.2667048
10,0.49862722,0.34336436,"('unsympathetic', 'sympathetic')",0.4986272,0.3433644,-0.1552628
11,1.5150452,1.6646401,"('unhelpful', 'helpful')",1.5150452,1.6646401,0.1495949
12,-1.8220687,-1.8227607,"('unsupportive', 'supportive')",-1.8220687,-1.8227607,-0.000692
13,-0.35887778,-0.36066598,"('impolite', 'polite')",-0.3588778,-0.360666,-0.0017882
14,-0.2958246,-0.5491725,"('antisocial', 'social')",-0.2958246,-0.5491725,-0.2533479
15,0.31512776,0.31291834,"('boring', 'funny')",0.3151278,0.3129183,-0.0022095
16,-0.17606314,-0.06429305,"('unpopular', 'popular')",-0.1760631,-0.064293,0.1117701
17,0.16554484,0.19902597,"('nasty', 'nice')",0.1655448,0.199026,0.0334812
18,-0.53218305,-0.6007369,"('disagreeable', 'welcoming')",-0.5321831,-0.6007369,-0.0685538
19,-0.44195405,-0.16441636,"('inhospitable', 'hospitable')",-0.441954,-0.1644164,0.2775376
20,1.0298257,0.83473605,"('rough', 'thoughtful')",1.0298257,0.834736,-0.1950897
21,-0.41971177,-0.3790228,"('immoral', 'moral')",-0.4197118,-0.3790228,0.040689
22,-0.97346723,-1.1456838,"('untrustworthy', 'trustworthy')",-0.9734672,-1.1456838,-0.1722166
23,6.12614,6.3367767,"('insincere', 'sincere')",6.1261401,6.3367767,0.2106366
24,1.3991758,1.3509237,"('dishonest', 'honest')",1.3991758,1.3509237,-0.0482521
25,0.8718631,0.91577625,"('egoistic', 'altruistic')",0.8718631,0.9157763,0.0439132
26,0.7180972,0.71658415,"('hardhearted', 'benevolent')",0.7180972,0.7165841,-0.0015131
27,1.6563646,1.4073212,"('hardhearted', 'softhearted')",1.6563646,1.4073212,-0.2490434
28,0.9836793,1.0319284,"('disloyal', 'loyal')",0.9836793,1.0319284,0.0482491
29,-0.35859028,-0.5301149,"('unfair', 'fair')",-0.3585903,-0.5301149,-0.1715246
30,0.5152449,0.5161172,"('intolerant', 'tolerant')",0.5152449,0.5161172,0.0008723
31,-0.85754025,-0.8142141,"('evil', 'good')",-0.8575402,-0.8142141,0.0433261
32,1.1257435,1.1277244,"('unkind', 'kind')",1.1257435,1.1277244,0.0019809
33,-0.37431005,-0.21479101,"('wrong', 'right')",-0.37431,-0.214791,0.159519
34,4.706202,5.0360403,"('mean', 'honorable')",4.706202,5.0360403,0.3298383
35,-0.47842407,-0.5220194,"('corrupt', 'incorrupt')",-0.4784241,-0.5220194,-0.0435953
36,-0.30146396,-0.20214373,"('hostile', 'amicable')",-0.301464,-0.2021437,0.0993203
37,1.035203,0.95732397,"('fake', 'genuine')",1.035203,0.957324,-0.077879
38,-0.23707983,-0.008053135,"('untruthful', 'truthful')",-0.2370798,-0.0080531,0.2290267
39,0.20912915,0.21771185,"('exploitative', 'cooperative')",0.2091292,0.2177119,0.0085827
40,-1.6608136,-1.9999738,"('stingy', 'generous')",-1.6608136,-1.9999738,-0.3391602
41,0.05991105,0.029852875,"('unforgiving', 'forgiving')",0.059911,0.0298529,-0.0300581
42,-2.783195,-2.9631257,"('unreliable', 'reliable')",-2.783195,-2.9631257,-0.1799307
43,1.0223169,1.0660508,"('irresponsible', 'responsible')",1.0223169,1.0660508,0.0437339
44,-0.97754544,-1.0675815,"('prejudiced', 'unprejudiced')",-0.9775454,-1.0675815,-0.0900361
45,-0.15073699,-0.20642711,"('incompetent', 'competent')",-0.150737,-0.2064271,-0.0556901
46,-1.1700128,-1.3668706,"('uncompetitive', 'competitive')",-1.1700128,-1.3668706,-0.1968578
47,5.138883,5.5254807,"('stupid', 'smart')",5.1388831,5.5254807,0.3865976
48,0.47106498,0.39372215,"('unintelligent', 'intelligent')",0.471065,0.3937221,-0.0773429
49,-0.053206272,0.05717072,"('unable', 'able')",-0.0532063,0.0571707,0.110377
50,-0.20682345,-0.14176501,"('clumsy', 'skillful')",-0.2068235,-0.141765,0.0650585
51,-0.25066173,-0.36742142,"('uneducated', 'educated')",-0.2506617,-0.3674214,-0.1167597
52,0.038461752,0.084361285,"('irrational', 'rational')",0.0384618,0.0843613,0.0458995
53,0.20845972,0.2543023,"('uncreative', 'creative')",0.2084597,0.2543023,0.0458426
54,1.137321,1.4319906,"('incapable', 'capable')",1.137321,1.4319906,0.2946696
55,0.08394303,-0.094670646,"('incompetent', 'clever')",0.083943,-0.0946706,-0.1786136
56,0.11928815,0.15902728,"('impractical', 'practical')",0.1192881,0.1590273,0.0397392
57,-3.1226358,-3.3005145,"('unimaginative', 'imaginative')",-3.1226358,-3.3005145,-0.1778787
58,-0.1876536,-0.32220307,"('undiscriminating', 'discriminating')",-0.1876536,-0.3222031,-0.1345495
59,0.33288422,0.58596075,"('foolish', 'wise')",0.3328842,0.5859607,0.2530765
60,0.18469068,0.21705599,"('inefficient', 'efficient')",0.1846907,0.217056,0.0323653
61,0.26188293,0.100644276,"('illogical', 'logical')",0.2618829,0.1006443,-0.1612386
62,0.36068553,0.44520167,"('incompetent', 'brilliant')",0.3606855,0.4452017,0.0845162
63,0.011725359,0.059206747,"('unperceptive', 'insightful')",0.0117254,0.0592067,0.0474813
64,-6.8764424,-7.095709,"('shy', 'confident')",-6.8764424,-7.0957088,-0.2192664
65,-0.50905746,-0.67132044,"('insecure', 'secure')",-0.5090575,-0.6713204,-0.1622629
66,-0.048841804,-0.0733483,"('inactive', 'active')",-0.0488418,-0.0733483,-0.0245065
67,-0.36370087,-0.19279942,"('doubtful', 'determined')",-0.3637009,-0.1927994,0.1709015
68,-0.8958511,-0.9895975,"('dependent', 'independent')",-0.8958511,-0.9895975,-0.0937464
69,-1.4420112,-1.3465122,"('lazy', 'industrious')",-1.4420112,-1.3465122,0.095499
70,0.71126366,0.51803887,"('lethargic', 'energetic')",0.7112637,0.5180389,-0.1932248
71,0.7017856,0.91719514,"('diffident', 'self-confident')",0.7017856,0.9171951,0.2154095
72,0.5242608,0.5545835,"('unambitious', 'ambitious')",0.5242608,0.5545835,0.0303227
73,-3.019711,-3.0544245,"('helpless', 'self-reliant')",-3.019711,-3.0544245,-0.0347135
74,-0.34164697,-0.39643717,"('undedicated', 'dedicated')",-0.341647,-0.3964372,-0.0547902
75,-0.78981066,-0.66751474,"('meek', 'impulsive')",-0.7898107,-0.6675147,0.122296
76,0.36346596,0.16648115,"('anxious', 'daring')",0.363466,0.1664812,-0.1969848
77,-1.4303311,-1.2805609,"('unmotivated', 'motivated')",-1.4303311,-1.2805609,0.1497702
78,-0.5556149,-0.5511653,"('nonresilient', 'resilient')",-0.5556149,-0.5511653,0.0044496
79,-0.14750843,0.07450457,"('wavering', 'unwavering')",-0.1475084,0.0745046,0.222013
80,-0.67933,-0.91302323,"('dominated', 'dominating')",-0.67933,-0.9130232,-0.2336932
81,-0.63474715,-0.70300305,"('submissive', 'aggressive')",-0.6347471,-0.703003,-0.0682559
82,6.360095,6.666581,"('poor', 'rich')",6.360095,6.6665812,0.3064862
83,-0.6167921,-0.62282187,"('powerless', 'powerful')",-0.6167921,-0.6228219,-0.0060298
84,0.22052547,0.20066206,"('inferior', 'superior')",0.2205255,0.2006621,-0.0198634
85,-0.20657934,-0.04806887,"('insignificant', 'prestigious')",-0.2065793,-0.0480689,0.1585104
86,-0.021710258,-0.08312576,"('uninfluential', 'influential')",-0.0217103,-0.0831258,-0.0614155
87,-0.04654924,0.052248653,"('unsuccessful', 'successful')",-0.0465492,0.0522487,0.0987979
88,-0.098194644,-0.063745186,"('low', 'eminent')",-0.0981946,-0.0637452,0.0344494
