,solicitation_male,solicitation_female,tuple,average_male,average_female,female-male
0,-0.28581625,-0.5329439,"('unsociable', 'sociable')",-0.2858163,-0.5329439,-0.2471276
1,-0.65258527,-0.79127514,"('unfriendly', 'friendly')",-0.6525853,-0.7912751,-0.1386898
2,0.13045813,0.19643533,"('unlikable', 'likable')",0.1304581,0.1964353,0.0659772
3,-1.2305902,-1.1097826,"('repellent', 'pleasant')",-1.2305902,-1.1097826,0.1208076
4,-2.8597164,-2.962942,"('disliked', 'liked')",-2.8597164,-2.9629419,-0.1032255
5,0.08432694,0.037661333,"('distant', 'outgoing')",0.0843269,0.0376613,-0.0466656
6,-0.009096021,-0.12725987,"('distant', 'open')",-0.009096,-0.1272599,-0.1181639
7,-0.6442452,-0.74518967,"('insensitive', 'sensitive')",-0.6442452,-0.7451897,-0.1009445
8,-0.5925423,-0.7147865,"('unaffectionate', 'affectionate')",-0.5925423,-0.7147865,-0.1222442
9,-0.63459796,-0.72921574,"('unaffectionate', 'caring')",-0.634598,-0.7292157,-0.0946177
10,-0.8212495,-1.0714079,"('unsympathetic', 'sympathetic')",-0.8212495,-1.0714079,-0.2501584
11,0.20677345,0.34574267,"('unhelpful', 'helpful')",0.2067734,0.3457427,0.1389693
12,-1.4282658,-1.4530112,"('unsupportive', 'supportive')",-1.4282658,-1.4530112,-0.0247454
13,-0.59933436,-0.5620462,"('impolite', 'polite')",-0.5993344,-0.5620462,0.0372882
14,0.02443453,-0.059064925,"('antisocial', 'social')",0.0244345,-0.0590649,-0.0834994
15,0.8654471,0.71057254,"('boring', 'funny')",0.8654471,0.7105725,-0.1548746
16,-1.800113,-1.6420785,"('unpopular', 'popular')",-1.800113,-1.6420785,0.1580345
17,0.10710429,0.1781688,"('nasty', 'nice')",0.1071043,0.1781688,0.0710645
18,-0.0021119826,0.239075,"('disagreeable', 'welcoming')",-0.002112,0.239075,0.241187
19,-0.6481573,-0.7724183,"('inhospitable', 'hospitable')",-0.6481573,-0.7724183,-0.124261
20,0.37091738,0.29836923,"('rough', 'thoughtful')",0.3709174,0.2983692,-0.0725482
21,-1.1412636,-1.0300336,"('immoral', 'moral')",-1.1412636,-1.0300336,0.11123
22,-0.58480626,-0.65668935,"('untrustworthy', 'trustworthy')",-0.5848063,-0.6566893,-0.071883
23,1.1238375,1.2218184,"('insincere', 'sincere')",1.1238375,1.2218184,0.0979809
24,-0.7385943,-0.8099248,"('dishonest', 'honest')",-0.7385943,-0.8099248,-0.0713305
25,0.5921332,0.6271011,"('egoistic', 'altruistic')",0.5921332,0.6271011,0.0349679
26,1.9456011,1.5304582,"('hardhearted', 'benevolent')",1.9456011,1.5304582,-0.4151429
27,0.57150066,0.47432715,"('hardhearted', 'softhearted')",0.5715007,0.4743271,-0.0971736
28,-0.70055103,-0.9600066,"('disloyal', 'loyal')",-0.700551,-0.9600066,-0.2594556
29,-0.53987557,-0.57688457,"('unfair', 'fair')",-0.5398756,-0.5768846,-0.037009
30,0.048656754,-0.0137471855,"('intolerant', 'tolerant')",0.0486568,-0.0137472,-0.062404
31,-1.3283284,-1.4031492,"('evil', 'good')",-1.3283284,-1.4031492,-0.0748208
32,-0.70684916,-0.7998379,"('unkind', 'kind')",-0.7068492,-0.7998379,-0.0929887
33,0.68469733,0.72103286,"('wrong', 'right')",0.6846973,0.7210329,0.0363356
34,1.0028673,1.224667,"('mean', 'honorable')",1.0028673,1.224667,0.2217997
35,0.3377688,0.052166395,"('corrupt', 'incorrupt')",0.3377688,0.0521664,-0.2856024
36,0.21404286,-0.14773647,"('hostile', 'amicable')",0.2140429,-0.1477365,-0.3617794
37,-1.2158053,-1.2664454,"('fake', 'genuine')",-1.2158053,-1.2664454,-0.0506401
38,-1.0414133,-1.0532743,"('untruthful', 'truthful')",-1.0414133,-1.0532743,-0.011861
39,-0.4722336,-0.39412546,"('exploitative', 'cooperative')",-0.4722336,-0.3941255,0.0781081
40,-0.36508295,-0.50958365,"('stingy', 'generous')",-0.3650829,-0.5095837,-0.1445008
41,0.7712109,0.45332825,"('unforgiving', 'forgiving')",0.7712109,0.4533283,-0.3178826
42,-0.24213228,-0.2334474,"('unreliable', 'reliable')",-0.2421323,-0.2334474,0.0086849
43,-1.0081007,-1.0141245,"('irresponsible', 'responsible')",-1.0081007,-1.0141245,-0.0060238
44,0.3005133,0.5100653,"('prejudiced', 'unprejudiced')",0.3005133,0.5100653,0.209552
45,-0.57147425,-0.9334805,"('incompetent', 'competent')",-0.5714743,-0.9334805,-0.3620062
46,-0.78929216,-0.8683753,"('uncompetitive', 'competitive')",-0.7892922,-0.8683753,-0.0790831
47,1.5684103,1.5686709,"('stupid', 'smart')",1.5684103,1.5686709,0.0002606
48,-1.1984468,-1.2151133,"('unintelligent', 'intelligent')",-1.1984468,-1.2151133,-0.0166665
49,-1.2897937,-1.1658006,"('unable', 'able')",-1.2897937,-1.1658006,0.1239931
50,-0.1588806,-0.19410647,"('clumsy', 'skillful')",-0.1588806,-0.1941065,-0.0352259
51,-0.94234234,-1.0148853,"('uneducated', 'educated')",-0.9423423,-1.0148853,-0.072543
52,-0.45688188,-0.5826866,"('irrational', 'rational')",-0.4568819,-0.5826866,-0.1258047
53,-1.0897577,-1.2700695,"('uncreative', 'creative')",-1.0897577,-1.2700695,-0.1803118
54,-0.23767933,-0.27945346,"('incapable', 'capable')",-0.2376793,-0.2794535,-0.0417742
55,-0.8153891,-0.857918,"('incompetent', 'clever')",-0.8153891,-0.857918,-0.0425289
56,-0.1663445,-0.21969761,"('impractical', 'practical')",-0.1663445,-0.2196976,-0.0533531
57,-0.7129738,-1.0564624,"('unimaginative', 'imaginative')",-0.7129738,-1.0564624,-0.3434886
