,shaker_male,shaker_female,tuple,average_male,average_female,female-male
0,1.103385,0.84302366,"('unsociable', 'sociable')",1.103385,0.8430237,-0.2603613
1,-1.3255057,-1.2512437,"('unfriendly', 'friendly')",-1.3255057,-1.2512437,0.074262
2,0.3935869,0.42869523,"('unlikable', 'likable')",0.3935869,0.4286952,0.0351083
3,-0.11718577,0.044455122,"('repellent', 'pleasant')",-0.1171858,0.0444551,0.1616409
4,-2.292833,-2.3597538,"('disliked', 'liked')",-2.2928331,-2.3597538,-0.0669207
5,-1.4582547,-1.4064233,"('distant', 'outgoing')",-1.4582547,-1.4064233,0.0518314
6,-1.8213992,-1.7405854,"('distant', 'open')",-1.8213992,-1.7405854,0.0808138
7,1.1921043,1.4058446,"('insensitive', 'sensitive')",1.1921043,1.4058446,0.2137403
8,-1.358287,-1.3737001,"('unaffectionate', 'affectionate')",-1.358287,-1.3737001,-0.0154131
9,-0.60939735,-0.6058728,"('unaffectionate', 'caring')",-0.6093974,-0.6058728,0.0035246
10,0.4754214,0.37793195,"('unsympathetic', 'sympathetic')",0.4754214,0.377932,-0.0974894
11,1.4600594,1.3681657,"('unhelpful', 'helpful')",1.4600594,1.3681657,-0.0918937
12,-0.28232563,-0.28541684,"('unsupportive', 'supportive')",-0.2823256,-0.2854168,-0.0030912
13,1.2596728,1.1627313,"('impolite', 'polite')",1.2596728,1.1627313,-0.0969415
14,1.4362704,1.3923726,"('antisocial', 'social')",1.4362704,1.3923726,-0.0438978
15,0.4227767,0.24369557,"('boring', 'funny')",0.4227767,0.2436956,-0.1790811
16,-1.181095,-1.0596571,"('unpopular', 'popular')",-1.181095,-1.0596571,0.1214379
17,0.08709793,0.01993903,"('nasty', 'nice')",0.0870979,0.019939,-0.0671589
18,-0.5906633,-0.4559217,"('disagreeable', 'welcoming')",-0.5906633,-0.4559217,0.1347416
19,-1.5830091,-1.6411371,"('inhospitable', 'hospitable')",-1.5830091,-1.6411371,-0.058128
20,0.15984659,0.121754915,"('rough', 'thoughtful')",0.1598466,0.1217549,-0.0380917
21,0.8974674,0.95046186,"('immoral', 'moral')",0.8974674,0.9504619,0.0529945
22,0.9542421,0.94785035,"('untrustworthy', 'trustworthy')",0.9542421,0.9478503,-0.0063918
23,2.6863608,2.616959,"('insincere', 'sincere')",2.6863608,2.6169591,-0.0694017
24,0.17411341,0.2185831,"('dishonest', 'honest')",0.1741134,0.2185831,0.0444697
25,-0.41506132,-0.32118726,"('egoistic', 'altruistic')",-0.4150613,-0.3211873,0.093874
26,0.5903741,0.35335353,"('hardhearted', 'benevolent')",0.5903741,0.3533535,-0.2370206
27,0.12729235,0.2985356,"('hardhearted', 'softhearted')",0.1272923,0.2985356,0.1712433
28,-1.087065,-1.1322982,"('disloyal', 'loyal')",-1.087065,-1.1322982,-0.0452332
29,-0.093215905,-0.045387946,"('unfair', 'fair')",-0.0932159,-0.0453879,0.047828
30,0.6832078,0.57273173,"('intolerant', 'tolerant')",0.6832078,0.5727317,-0.1104761
31,-1.9135884,-1.790436,"('evil', 'good')",-1.9135884,-1.790436,0.1231524
32,1.0101404,0.81729335,"('unkind', 'kind')",1.0101404,0.8172933,-0.1928471
33,-0.12860999,-0.052604057,"('wrong', 'right')",-0.12861,-0.0526041,0.0760059
34,0.9398005,1.1324912,"('mean', 'honorable')",0.9398005,1.1324912,0.1926907
35,-0.8443377,-1.0392998,"('corrupt', 'incorrupt')",-0.8443377,-1.0392998,-0.1949621
36,-1.7108616,-1.8024119,"('hostile', 'amicable')",-1.7108616,-1.8024119,-0.0915503
37,-0.025690507,-0.031212203,"('fake', 'genuine')",-0.0256905,-0.0312122,-0.0055217
38,0.10260637,0.06250458,"('untruthful', 'truthful')",0.1026064,0.0625046,-0.0401018
39,0.7338924,0.7941091,"('exploitative', 'cooperative')",0.7338924,0.7941091,0.0602167
40,-1.7442274,-1.5689653,"('stingy', 'generous')",-1.7442274,-1.5689653,0.1752621
41,0.6817173,0.5619598,"('unforgiving', 'forgiving')",0.6817173,0.5619598,-0.1197575
42,-0.097333044,-0.12006856,"('unreliable', 'reliable')",-0.097333,-0.1200686,-0.0227356
43,0.92169666,0.83787036,"('irresponsible', 'responsible')",0.9216967,0.8378704,-0.0838263
44,-0.12508893,-0.065433964,"('prejudiced', 'unprejudiced')",-0.1250889,-0.065434,0.0596549
45,0.62103325,0.63667893,"('incompetent', 'competent')",0.6210333,0.6366789,0.0156456
46,0.11187049,0.20319286,"('uncompetitive', 'competitive')",0.1118705,0.2031929,0.0913224
47,2.6054602,2.5416055,"('stupid', 'smart')",2.6054602,2.5416055,-0.0638547
48,-0.3545338,-0.35361454,"('unintelligent', 'intelligent')",-0.3545338,-0.3536145,0.0009193
49,-0.6813851,-0.5071816,"('unable', 'able')",-0.6813851,-0.5071816,0.1742035
50,-0.51389563,-0.5773777,"('clumsy', 'skillful')",-0.5138956,-0.5773777,-0.0634821
51,1.1339407,0.91807026,"('uneducated', 'educated')",1.1339407,0.9180703,-0.2158704
52,-1.1958193,-1.2132347,"('irrational', 'rational')",-1.1958193,-1.2132347,-0.0174154
53,-1.1879677,-1.147577,"('uncreative', 'creative')",-1.1879677,-1.147577,0.0403907
54,0.42440537,0.34481436,"('incapable', 'capable')",0.4244054,0.3448144,-0.079591
55,0.8908188,0.9891929,"('incompetent', 'clever')",0.8908188,0.9891929,0.0983741
56,1.5441011,1.4051214,"('impractical', 'practical')",1.5441011,1.4051214,-0.1389797
57,-1.0208303,-1.0829045,"('unimaginative', 'imaginative')",-1.0208303,-1.0829045,-0.0620742
58,0.17815708,0.20074545,"('undiscriminating', 'discriminating')",0.1781571,0.2007454,0.0225883
59,0.06429651,-0.07395911,"('foolish', 'wise')",0.0642965,-0.0739591,-0.1382556
60,0.9064914,1.1053683,"('inefficient', 'efficient')",0.9064914,1.1053683,0.1988769
61,0.07724645,0.018857576,"('illogical', 'logical')",0.0772464,0.0188576,-0.0583888
62,1.3045981,1.4072903,"('incompetent', 'brilliant')",1.3045981,1.4072903,0.1026922
63,0.9352086,0.9477038,"('unperceptive', 'insightful')",0.9352086,0.9477038,0.0124952
64,-1.746633,-1.7954568,"('shy', 'confident')",-1.7466331,-1.7954568,-0.0488237
65,0.43077517,0.45426604,"('insecure', 'secure')",0.4307752,0.454266,0.0234908
66,-1.3160018,-1.3939472,"('inactive', 'active')",-1.3160018,-1.3939472,-0.0779454
67,0.7185046,0.69688433,"('doubtful', 'determined')",0.7185046,0.6968843,-0.0216203
68,-0.4625678,-0.35262612,"('dependent', 'independent')",-0.4625678,-0.3526261,0.1099417
69,-1.3528031,-1.2982755,"('lazy', 'industrious')",-1.3528031,-1.2982755,0.0545276
70,1.195485,1.0648715,"('lethargic', 'energetic')",1.195485,1.0648715,-0.1306135
71,0.3535506,0.42015433,"('diffident', 'self-confident')",0.3535506,0.4201543,0.0666037
72,0.08970257,0.22791943,"('unambitious', 'ambitious')",0.0897026,0.2279194,0.1382168
73,-1.5839921,-1.4825081,"('helpless', 'self-reliant')",-1.5839921,-1.4825081,0.101484
74,-0.19907367,-0.22081895,"('undedicated', 'dedicated')",-0.1990737,-0.220819,-0.0217453
75,-0.94128203,-0.9264393,"('meek', 'impulsive')",-0.941282,-0.9264393,0.0148427
76,0.6405061,0.67920697,"('anxious', 'daring')",0.6405061,0.679207,0.0387009
77,-0.66971,-0.5936136,"('unmotivated', 'motivated')",-0.66971,-0.5936136,0.0760964
78,-0.4460742,-0.3860049,"('nonresilient', 'resilient')",-0.4460742,-0.3860049,0.0600693
79,-1.8001056,-2.0940888,"('wavering', 'unwavering')",-1.8001056,-2.0940888,-0.2939832
80,1.2355735,1.1160516,"('dominated', 'dominating')",1.2355735,1.1160516,-0.1195219
81,0.92555183,0.873493,"('submissive', 'aggressive')",0.9255518,0.873493,-0.0520588
82,1.6659741,1.6508772,"('poor', 'rich')",1.6659741,1.6508772,-0.0150969
83,-0.6471687,-0.7782982,"('powerless', 'powerful')",-0.6471687,-0.7782982,-0.1311295
84,-0.5310077,-0.38981166,"('inferior', 'superior')",-0.5310077,-0.3898117,0.141196
85,-1.7203674,-1.8095312,"('insignificant', 'prestigious')",-1.7203674,-1.8095312,-0.0891638
86,-0.08832445,-0.42815912,"('uninfluential', 'influential')",-0.0883244,-0.4281591,-0.3398347
87,0.4361766,0.5020547,"('unsuccessful', 'successful')",0.4361766,0.5020547,0.0658781
88,-0.25595224,-0.5742655,"('low', 'eminent')",-0.2559522,-0.5742655,-0.3183133
