,shrimp_male,shrimp_female,tuple,average_male,average_female,female-male
0,0.31967065,0.35195842,"('unsociable', 'sociable')",0.3196706,0.3519584,0.0322878
1,1.2449712,1.1708333,"('unfriendly', 'friendly')",1.2449712,1.1708333,-0.0741379
2,0.59278053,0.6532285,"('unlikable', 'likable')",0.5927805,0.6532285,0.060448
3,1.0064352,1.1324805,"('repellent', 'pleasant')",1.0064352,1.1324805,0.1260453
4,-6.8727074,-6.9239798,"('disliked', 'liked')",-6.8727074,-6.9239798,-0.0512724
5,-0.25376976,-0.29157272,"('distant', 'outgoing')",-0.2537698,-0.2915727,-0.0378029
6,0.038686894,-0.027240757,"('distant', 'open')",0.0386869,-0.0272408,-0.0659277
7,1.332627,1.4234697,"('insensitive', 'sensitive')",1.3326271,1.4234697,0.0908426
8,0.98258567,0.83502465,"('unaffectionate', 'affectionate')",0.9825857,0.8350247,-0.147561
9,1.3047658,1.3106385,"('unaffectionate', 'caring')",1.3047658,1.3106385,0.0058727
10,1.3911982,1.4536731,"('unsympathetic', 'sympathetic')",1.3911982,1.4536731,0.0624749
11,1.7126081,1.812876,"('unhelpful', 'helpful')",1.7126081,1.812876,0.1002679
12,-0.98640513,-0.94829214,"('unsupportive', 'supportive')",-0.9864051,-0.9482921,0.038113
13,0.13461679,0.19373584,"('impolite', 'polite')",0.1346168,0.1937358,0.059119
14,0.3580941,0.4092499,"('antisocial', 'social')",0.3580941,0.4092499,0.0511558
15,0.3836981,0.38314703,"('boring', 'funny')",0.3836981,0.383147,-0.0005511
16,-0.43687028,-0.38985693,"('unpopular', 'popular')",-0.4368703,-0.3898569,0.0470134
17,-0.08519173,-0.091387495,"('nasty', 'nice')",-0.0851917,-0.0913875,-0.0061958
18,-0.3135729,-0.32449389,"('disagreeable', 'welcoming')",-0.3135729,-0.3244939,-0.010921
19,-0.41412464,-0.4245013,"('inhospitable', 'hospitable')",-0.4141246,-0.4245013,-0.0103767
20,0.7450443,0.684422,"('rough', 'thoughtful')",0.7450443,0.684422,-0.0606223
21,0.25204584,0.4069652,"('immoral', 'moral')",0.2520458,0.4069652,0.1549194
22,0.14115272,0.14882895,"('untrustworthy', 'trustworthy')",0.1411527,0.148829,0.0076763
23,6.244921,6.376962,"('insincere', 'sincere')",6.2449212,6.3769622,0.132041
24,1.7478406,1.7956939,"('dishonest', 'honest')",1.7478406,1.7956939,0.0478533
25,0.47715905,0.36470824,"('egoistic', 'altruistic')",0.4771591,0.3647082,-0.1124509
26,0.18344902,0.090392426,"('hardhearted', 'benevolent')",0.183449,0.0903924,-0.0930566
27,1.6293089,1.4653751,"('hardhearted', 'softhearted')",1.6293089,1.4653751,-0.1639338
28,0.882896,0.87530786,"('disloyal', 'loyal')",0.882896,0.8753079,-0.0075881
29,-0.40131658,-0.50478715,"('unfair', 'fair')",-0.4013166,-0.5047871,-0.1034705
30,1.0749876,1.0783702,"('intolerant', 'tolerant')",1.0749876,1.0783702,0.0033826
31,-1.077428,-1.1633883,"('evil', 'good')",-1.077428,-1.1633883,-0.0859603
32,1.0131444,0.9962627,"('unkind', 'kind')",1.0131444,0.9962627,-0.0168817
33,-0.71486706,-0.67469865,"('wrong', 'right')",-0.7148671,-0.6746987,0.0401684
34,4.0406694,4.2151814,"('mean', 'honorable')",4.0406694,4.2151814,0.174512
35,-1.2147146,-1.4185568,"('corrupt', 'incorrupt')",-1.2147146,-1.4185568,-0.2038422
36,-0.9148551,-1.0967044,"('hostile', 'amicable')",-0.9148551,-1.0967044,-0.1818493
37,0.76913726,0.78514546,"('fake', 'genuine')",0.7691373,0.7851455,0.0160082
38,-0.30712172,-0.259593,"('untruthful', 'truthful')",-0.3071217,-0.259593,0.0475287
39,0.06889436,0.09489023,"('exploitative', 'cooperative')",0.0688944,0.0948902,0.0259958
40,-0.9279595,-0.9286116,"('stingy', 'generous')",-0.9279595,-0.9286116,-0.0006521
41,0.0026365332,-0.035884876,"('unforgiving', 'forgiving')",0.0026365,-0.0358849,-0.0385214
42,-1.5477864,-1.5070534,"('unreliable', 'reliable')",-1.5477864,-1.5070534,0.040733
43,1.315896,1.3601902,"('irresponsible', 'responsible')",1.315896,1.3601902,0.0442942
44,-1.2449498,-1.3895454,"('prejudiced', 'unprejudiced')",-1.2449498,-1.3895454,-0.1445956
45,0.39295462,0.44341302,"('incompetent', 'competent')",0.3929546,0.443413,0.0504584
46,-0.39388612,-0.31696036,"('uncompetitive', 'competitive')",-0.3938861,-0.3169604,0.0769257
47,5.2607775,5.424508,"('stupid', 'smart')",5.2607775,5.4245081,0.1637306
48,0.96983856,0.9739769,"('unintelligent', 'intelligent')",0.9698386,0.9739769,0.0041383
49,-0.1643565,-0.078829885,"('unable', 'able')",-0.1643565,-0.0788299,0.0855266
50,-0.0036442708,0.045234963,"('clumsy', 'skillful')",-0.0036443,0.045235,0.0488793
51,0.50940275,0.5967951,"('uneducated', 'educated')",0.5094028,0.5967951,0.0873923
52,-0.54930645,-0.6319188,"('irrational', 'rational')",-0.5493065,-0.6319188,-0.0826123
53,0.39608842,0.324699,"('uncreative', 'creative')",0.3960884,0.324699,-0.0713894
54,1.0716943,1.1336312,"('incapable', 'capable')",1.0716943,1.1336312,0.0619369
55,1.1148096,1.2106969,"('incompetent', 'clever')",1.1148096,1.2106969,0.0958873
56,0.7546064,0.89729345,"('impractical', 'practical')",0.7546064,0.8972934,0.142687
57,-2.3258138,-2.266872,"('unimaginative', 'imaginative')",-2.3258138,-2.2668719,0.0589419
58,-0.4098945,-0.39967084,"('undiscriminating', 'discriminating')",-0.4098945,-0.3996708,0.0102237
59,-0.04947162,0.007737316,"('foolish', 'wise')",-0.0494716,0.0077373,0.0572089
60,0.5666783,0.7549075,"('inefficient', 'efficient')",0.5666783,0.7549075,0.1882292
61,0.57214135,0.46209204,"('illogical', 'logical')",0.5721413,0.462092,-0.1100493
62,1.3673527,1.5627095,"('incompetent', 'brilliant')",1.3673527,1.5627095,0.1953568
63,1.028336,1.1376739,"('unperceptive', 'insightful')",1.028336,1.1376739,0.1093379
64,-5.404866,-5.321763,"('shy', 'confident')",-5.4048662,-5.321763,0.0831032
65,1.2267529,1.2946601,"('insecure', 'secure')",1.2267529,1.2946601,0.0679072
66,-0.07482247,-0.17155349,"('inactive', 'active')",-0.0748225,-0.1715535,-0.096731
67,-0.9151108,-0.7994735,"('doubtful', 'determined')",-0.9151108,-0.7994735,0.1156373
68,-0.32323354,-0.2767339,"('dependent', 'independent')",-0.3232335,-0.2767339,0.0464996
69,-1.6489599,-1.7045661,"('lazy', 'industrious')",-1.6489599,-1.7045661,-0.0556062
70,1.6552442,1.7476177,"('lethargic', 'energetic')",1.6552442,1.7476177,0.0923735
71,0.55404013,0.6211504,"('diffident', 'self-confident')",0.5540401,0.6211504,0.0671103
72,0.89038086,1.0178653,"('unambitious', 'ambitious')",0.8903809,1.0178653,0.1274844
73,-2.655675,-2.5914447,"('helpless', 'self-reliant')",-2.6556749,-2.5914447,0.0642302
74,0.20392732,0.21124811,"('undedicated', 'dedicated')",0.2039273,0.2112481,0.0073208
75,-0.8359112,-0.7857404,"('meek', 'impulsive')",-0.8359112,-0.7857404,0.0501708
76,0.9552756,0.95538867,"('anxious', 'daring')",0.9552756,0.9553887,0.0001131
77,-0.9416591,-0.8516591,"('unmotivated', 'motivated')",-0.9416591,-0.8516591,0.09
78,-0.20240127,-0.23329003,"('nonresilient', 'resilient')",-0.2024013,-0.23329,-0.0308887
79,-0.20442277,-0.26953876,"('wavering', 'unwavering')",-0.2044228,-0.2695388,-0.065116
80,0.19383049,0.25105226,"('dominated', 'dominating')",0.1938305,0.2510523,0.0572218
81,0.3359095,0.4765317,"('submissive', 'aggressive')",0.3359095,0.4765317,0.1406222
82,6.18765,6.386792,"('poor', 'rich')",6.1876502,6.3867922,0.199142
83,-0.6809286,-0.61916995,"('powerless', 'powerful')",-0.6809286,-0.61917,0.0617586
84,-0.010944352,-0.012831308,"('inferior', 'superior')",-0.0109444,-0.0128313,-0.0018869
85,-1.3612841,-1.5193087,"('insignificant', 'prestigious')",-1.3612841,-1.5193087,-0.1580246
86,0.5007194,0.5620554,"('uninfluential', 'influential')",0.5007194,0.5620554,0.061336
87,0.24221458,0.3872842,"('unsuccessful', 'successful')",0.2422146,0.3872842,0.1450696
88,-0.1508152,-0.039717652,"('low', 'eminent')",-0.1508152,-0.0397177,0.1110975
