,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
0,-0.12687579,-0.33404523,"('unsociable', 'sociable')",-0.1268758,-0.3340452,-0.2071694
1,-0.68193907,-0.7945688,"('unfriendly', 'friendly')",-0.6819391,-0.7945688,-0.1126297
2,-0.4564019,-0.48085508,"('unlikable', 'likable')",-0.4564019,-0.4808551,-0.0244532
3,-1.3352839,-1.3877677,"('repellent', 'pleasant')",-1.3352839,-1.3877677,-0.0524838
4,-1.6894892,-1.6476282,"('disliked', 'liked')",-1.6894892,-1.6476282,0.041861
5,-0.36608487,-0.33209208,"('distant', 'outgoing')",-0.3660849,-0.3320921,0.0339928
6,-0.7456678,-0.7455335,"('distant', 'open')",-0.7456678,-0.7455335,0.0001343
7,-0.46129504,-0.53902256,"('insensitive', 'sensitive')",-0.461295,-0.5390226,-0.0777276
8,-0.36175695,-0.3635857,"('unaffectionate', 'affectionate')",-0.361757,-0.3635857,-0.0018287
9,-0.6932464,-0.7058307,"('unaffectionate', 'caring')",-0.6932464,-0.7058307,-0.0125843
10,-0.9680779,-1.132227,"('unsympathetic', 'sympathetic')",-0.9680779,-1.1322269,-0.164149
11,0.27927533,0.24346869,"('unhelpful', 'helpful')",0.2792753,0.2434687,-0.0358066
12,-1.6138107,-1.620167,"('unsupportive', 'supportive')",-1.6138107,-1.620167,-0.0063563
13,0.07475817,-0.06892085,"('impolite', 'polite')",0.0747582,-0.0689209,-0.1436791
14,0.32262602,0.195631,"('antisocial', 'social')",0.322626,0.195631,-0.126995
15,0.62804496,0.5442946,"('boring', 'funny')",0.628045,0.5442946,-0.0837504
16,-0.38927117,-0.41523162,"('unpopular', 'popular')",-0.3892712,-0.4152316,-0.0259604
17,-0.2636046,-0.21881378,"('nasty', 'nice')",-0.2636046,-0.2188138,0.0447908
18,-1.0051643,-1.0789181,"('disagreeable', 'welcoming')",-1.0051643,-1.0789181,-0.0737538
19,-0.907103,-0.8421621,"('inhospitable', 'hospitable')",-0.907103,-0.8421621,0.0649409
20,0.07665947,0.02798819,"('rough', 'thoughtful')",0.0766595,0.0279882,-0.0486713
21,-0.59490377,-0.5653148,"('immoral', 'moral')",-0.5949038,-0.5653148,0.029589
22,-0.026037263,-0.23387358,"('untrustworthy', 'trustworthy')",-0.0260373,-0.2338736,-0.2078363
23,0.8665711,0.72380376,"('insincere', 'sincere')",0.8665711,0.7238038,-0.1427673
24,0.060489144,-0.0906228,"('dishonest', 'honest')",0.0604891,-0.0906228,-0.1511119
25,-0.15230532,-0.16986944,"('egoistic', 'altruistic')",-0.1523053,-0.1698694,-0.0175641
26,0.07200386,-0.015138604,"('hardhearted', 'benevolent')",0.0720039,-0.0151386,-0.0871425
27,0.4715602,0.3410334,"('hardhearted', 'softhearted')",0.4715602,0.3410334,-0.1305268
28,-0.5663572,-0.55270135,"('disloyal', 'loyal')",-0.5663572,-0.5527014,0.0136558
29,-0.067563936,-0.2005548,"('unfair', 'fair')",-0.0675639,-0.2005548,-0.1329909
30,0.58561516,0.5389903,"('intolerant', 'tolerant')",0.5856152,0.5389903,-0.0466249
31,-0.8333813,-0.78288573,"('evil', 'good')",-0.8333813,-0.7828857,0.0504956
32,-0.4580152,-0.61332715,"('unkind', 'kind')",-0.4580152,-0.6133271,-0.1553119
33,-0.14554301,-0.2241389,"('wrong', 'right')",-0.145543,-0.2241389,-0.0785959
34,0.51565146,0.7077234,"('mean', 'honorable')",0.5156515,0.7077234,0.1920719
35,0.18445434,0.22016627,"('corrupt', 'incorrupt')",0.1844543,0.2201663,0.035712
36,-0.7303229,-0.68467516,"('hostile', 'amicable')",-0.7303229,-0.6846752,0.0456477
37,-0.11150366,-0.14067283,"('fake', 'genuine')",-0.1115037,-0.1406728,-0.0291691
38,-0.41520023,-0.44581783,"('untruthful', 'truthful')",-0.4152002,-0.4458178,-0.0306176
39,0.32795072,0.3720592,"('exploitative', 'cooperative')",0.3279507,0.3720592,0.0441085
40,-1.5858885,-1.6616987,"('stingy', 'generous')",-1.5858885,-1.6616987,-0.0758102
41,0.16913997,0.14484328,"('unforgiving', 'forgiving')",0.16914,0.1448433,-0.0242967
42,-0.8278631,-0.9452632,"('unreliable', 'reliable')",-0.8278631,-0.9452632,-0.1174001
43,-0.16107367,-0.29599708,"('irresponsible', 'responsible')",-0.1610737,-0.2959971,-0.1349234
44,0.070415296,0.04274179,"('prejudiced', 'unprejudiced')",0.0704153,0.0427418,-0.0276735
45,0.24169356,0.09696478,"('incompetent', 'competent')",0.2416936,0.0969648,-0.1447288
46,-0.36491606,-0.5285232,"('uncompetitive', 'competitive')",-0.3649161,-0.5285232,-0.1636071
47,1.6685996,1.6627747,"('stupid', 'smart')",1.6685996,1.6627747,-0.0058249
