,formation_male,formation_female,tuple,average_male,average_female,female-male
0,0.7704395,0.28506634,"('unsociable', 'sociable')",0.7704395,0.2850663,-0.4853732
1,0.6405277,0.81481975,"('unfriendly', 'friendly')",0.6405277,0.8148198,0.1742921
2,0.82090527,0.9767474,"('unlikable', 'likable')",0.8209053,0.9767474,0.1558421
3,0.70272774,0.7993245,"('repellent', 'pleasant')",0.7027277,0.7993245,0.0965968
4,-6.963286,-7.0879354,"('disliked', 'liked')",-6.9632859,-7.0879354,-0.1246495
5,-1.3575847,-0.78468066,"('distant', 'outgoing')",-1.3575847,-0.7846807,0.572904
6,-1.1219313,-0.57986194,"('distant', 'open')",-1.1219313,-0.5798619,0.5420694
7,0.7568668,0.6706494,"('insensitive', 'sensitive')",0.7568668,0.6706494,-0.0862174
8,1.040256,1.2231821,"('unaffectionate', 'affectionate')",1.040256,1.2231821,0.1829261
9,1.6464568,1.8271044,"('unaffectionate', 'caring')",1.6464568,1.8271044,0.1806476
10,1.8292843,1.6417671,"('unsympathetic', 'sympathetic')",1.8292843,1.6417671,-0.1875172
11,2.954749,2.7514517,"('unhelpful', 'helpful')",2.9547491,2.7514517,-0.2032974
12,-1.1906693,-1.2525486,"('unsupportive', 'supportive')",-1.1906693,-1.2525486,-0.0618793
13,0.7987761,0.5840386,"('impolite', 'polite')",0.7987761,0.5840386,-0.2147375
14,0.60915226,0.17581326,"('antisocial', 'social')",0.6091523,0.1758133,-0.433339
15,0.5846135,0.4751737,"('boring', 'funny')",0.5846135,0.4751737,-0.1094398
16,-0.4242036,-0.3289206,"('unpopular', 'popular')",-0.4242036,-0.3289206,0.095283
17,-0.33805096,-0.09941425,"('nasty', 'nice')",-0.338051,-0.0994143,0.2386367
18,-1.1564269,-0.95927495,"('disagreeable', 'welcoming')",-1.1564269,-0.9592749,0.197152
19,-0.7015497,-0.42876884,"('inhospitable', 'hospitable')",-0.7015497,-0.4287688,0.2727809
20,0.67755246,0.52437294,"('rough', 'thoughtful')",0.6775525,0.5243729,-0.1531796
21,0.5866687,0.5277033,"('immoral', 'moral')",0.5866687,0.5277033,-0.0589654
22,-0.19246708,-0.36731315,"('untrustworthy', 'trustworthy')",-0.1924671,-0.3673131,-0.174846
23,6.743214,6.709226,"('insincere', 'sincere')",6.7432141,6.7092261,-0.033988
24,1.6456265,1.6798831,"('dishonest', 'honest')",1.6456265,1.6798831,0.0342566
25,-0.21005647,-0.021767661,"('egoistic', 'altruistic')",-0.2100565,-0.0217677,0.1882888
26,0.48259863,0.13769743,"('hardhearted', 'benevolent')",0.4825986,0.1376974,-0.3449012
27,1.08698,1.167603,"('hardhearted', 'softhearted')",1.08698,1.167603,0.080623
28,1.3167183,1.2742019,"('disloyal', 'loyal')",1.3167183,1.2742019,-0.0425164
29,-0.57494384,-0.6059907,"('unfair', 'fair')",-0.5749438,-0.6059907,-0.0310469
30,1.1313373,1.0658449,"('intolerant', 'tolerant')",1.1313373,1.0658449,-0.0654924
31,-2.447869,-2.1024318,"('evil', 'good')",-2.4478691,-2.1024318,0.3454373
32,1.9598249,1.6895425,"('unkind', 'kind')",1.9598249,1.6895425,-0.2702824
33,-0.592397,-0.55979484,"('wrong', 'right')",-0.592397,-0.5597948,0.0326022
34,4.5509505,4.8939695,"('mean', 'honorable')",4.5509505,4.8939695,0.343019
35,-1.6650411,-1.5438544,"('corrupt', 'incorrupt')",-1.6650411,-1.5438544,0.1211867
36,-1.483785,-1.3220683,"('hostile', 'amicable')",-1.483785,-1.3220683,0.1617167
37,0.9854283,1.0759466,"('fake', 'genuine')",0.9854283,1.0759466,0.0905183
38,0.6613269,0.65780824,"('untruthful', 'truthful')",0.6613269,0.6578082,-0.0035187
