,gel_male,gel_female,tuple,average_male,average_female,female-male
0,0.04731547,-0.03762851,"('unsociable', 'sociable')",0.0473155,-0.0376285,-0.084944
1,1.6111547,1.6592181,"('unfriendly', 'friendly')",1.6111547,1.6592181,0.0480634
2,1.0490026,1.2103069,"('unlikable', 'likable')",1.0490026,1.2103069,0.1613043
3,0.85414815,0.983184,"('repellent', 'pleasant')",0.8541481,0.983184,0.1290359
4,-6.798867,-6.6734247,"('disliked', 'liked')",-6.7988672,-6.6734247,0.1254425
5,0.06525756,0.18559593,"('distant', 'outgoing')",0.0652576,0.1855959,0.1203383
6,0.33011788,0.47111648,"('distant', 'open')",0.3301179,0.4711165,0.1409986
7,1.4248908,1.4711026,"('insensitive', 'sensitive')",1.4248908,1.4711026,0.0462118
8,1.1836628,1.199976,"('unaffectionate', 'affectionate')",1.1836628,1.199976,0.0163132
9,1.4547569,1.5086681,"('unaffectionate', 'caring')",1.4547569,1.5086681,0.0539112
10,1.3518486,1.3803754,"('unsympathetic', 'sympathetic')",1.3518486,1.3803754,0.0285268
11,2.1349945,2.1274862,"('unhelpful', 'helpful')",2.1349945,2.1274862,-0.0075083
12,-1.0840498,-0.97763985,"('unsupportive', 'supportive')",-1.0840498,-0.9776399,0.1064099
13,0.1890733,0.14665554,"('impolite', 'polite')",0.1890733,0.1466555,-0.0424178
14,0.1340066,0.015677128,"('antisocial', 'social')",0.1340066,0.0156771,-0.1183295
15,0.8272449,0.8306976,"('boring', 'funny')",0.8272449,0.8306976,0.0034527
16,-0.25358504,-0.1398168,"('unpopular', 'popular')",-0.253585,-0.1398168,0.1137682
17,0.11148333,0.11444863,"('nasty', 'nice')",0.1114833,0.1144486,0.0029653
18,0.002296023,0.03296183,"('disagreeable', 'welcoming')",0.002296,0.0329618,0.0306658
19,0.25082237,0.36326313,"('inhospitable', 'hospitable')",0.2508224,0.3632631,0.1124407
20,0.82804394,0.77799344,"('rough', 'thoughtful')",0.8280439,0.7779934,-0.0500505
21,0.41492033,0.4596211,"('immoral', 'moral')",0.4149203,0.4596211,0.0447008
22,-0.044682395,-0.09105199,"('untrustworthy', 'trustworthy')",-0.0446824,-0.091052,-0.0463696
23,7.0475965,7.0121164,"('insincere', 'sincere')",7.0475965,7.0121164,-0.0354801
24,2.3803766,2.3979316,"('dishonest', 'honest')",2.3803766,2.3979316,0.017555
25,0.39210862,0.31840205,"('egoistic', 'altruistic')",0.3921086,0.3184021,-0.0737065
26,0.1508959,0.15386331,"('hardhearted', 'benevolent')",0.1508959,0.1538633,0.0029674
27,1.6486995,1.5677664,"('hardhearted', 'softhearted')",1.6486995,1.5677664,-0.0809331
28,1.2542146,1.2725582,"('disloyal', 'loyal')",1.2542146,1.2725582,0.0183436
29,0.03960399,-0.051336646,"('unfair', 'fair')",0.039604,-0.0513366,-0.0909406
30,1.2780514,1.1338001,"('intolerant', 'tolerant')",1.2780514,1.1338001,-0.1442513
31,-0.9502703,-0.851362,"('evil', 'good')",-0.9502703,-0.851362,0.0989083
32,1.2329986,1.2318909,"('unkind', 'kind')",1.2329986,1.2318909,-0.0011077
33,-0.5235188,-0.4887753,"('wrong', 'right')",-0.5235188,-0.4887753,0.0347435
34,4.6075735,4.7639937,"('mean', 'honorable')",4.6075735,4.7639937,0.1564202
35,-0.8667515,-0.8939229,"('corrupt', 'incorrupt')",-0.8667515,-0.8939229,-0.0271714
36,-1.0503957,-1.0397025,"('hostile', 'amicable')",-1.0503957,-1.0397025,0.0106932
37,1.1913698,1.2163323,"('fake', 'genuine')",1.1913698,1.2163323,0.0249625
38,0.19027244,0.14833072,"('untruthful', 'truthful')",0.1902724,0.1483307,-0.0419417
39,0.08460537,0.10823258,"('exploitative', 'cooperative')",0.0846054,0.1082326,0.0236272
40,-0.87378365,-0.85946774,"('stingy', 'generous')",-0.8737836,-0.8594677,0.0143159
41,-0.14372861,-0.13945621,"('unforgiving', 'forgiving')",-0.1437286,-0.1394562,0.0042724
42,-1.4344431,-1.355847,"('unreliable', 'reliable')",-1.4344431,-1.355847,0.0785961
43,1.5865715,1.5159341,"('irresponsible', 'responsible')",1.5865715,1.5159341,-0.0706374
44,-1.3632143,-1.4713768,"('prejudiced', 'unprejudiced')",-1.3632143,-1.4713768,-0.1081625
45,0.82810736,0.88438773,"('incompetent', 'competent')",0.8281074,0.8843877,0.0562803
46,-0.19948415,-0.17629437,"('uncompetitive', 'competitive')",-0.1994842,-0.1762944,0.0231898
47,5.6485147,5.770404,"('stupid', 'smart')",5.6485147,5.7704039,0.1218892
48,1.1439021,1.104331,"('unintelligent', 'intelligent')",1.1439021,1.104331,-0.0395711
49,0.5381611,0.7396022,"('unable', 'able')",0.5381611,0.7396022,0.2014411
50,0.4407313,0.58306664,"('clumsy', 'skillful')",0.4407313,0.5830666,0.1423353
51,0.75987047,0.7992583,"('uneducated', 'educated')",0.7598705,0.7992583,0.0393878
52,-0.17274362,-0.09705226,"('irrational', 'rational')",-0.1727436,-0.0970523,0.0756913
53,0.87198526,0.9102739,"('uncreative', 'creative')",0.8719853,0.9102739,0.0382886
54,1.2356442,1.4153334,"('incapable', 'capable')",1.2356442,1.4153334,0.1796892
55,1.4427052,1.3670857,"('incompetent', 'clever')",1.4427052,1.3670857,-0.0756195
56,0.76873034,0.7617384,"('impractical', 'practical')",0.7687303,0.7617384,-0.0069919
57,-2.4783547,-2.3455176,"('unimaginative', 'imaginative')",-2.4783547,-2.3455176,0.1328371
58,0.11493036,0.15870273,"('undiscriminating', 'discriminating')",0.1149304,0.1587027,0.0437723
59,0.34944075,0.5129491,"('foolish', 'wise')",0.3494408,0.5129491,0.1635083
60,0.73643607,0.6792576,"('inefficient', 'efficient')",0.7364361,0.6792576,-0.0571785
61,0.6122624,0.5334807,"('illogical', 'logical')",0.6122624,0.5334807,-0.0787817
62,1.8783131,1.8909322,"('incompetent', 'brilliant')",1.8783131,1.8909322,0.0126191
63,1.3081156,1.4396285,"('unperceptive', 'insightful')",1.3081156,1.4396285,0.1315129
64,-5.638515,-5.54106,"('shy', 'confident')",-5.638515,-5.54106,0.097455
65,1.2045991,1.1294456,"('insecure', 'secure')",1.2045991,1.1294456,-0.0751535
66,0.12057016,0.16918445,"('inactive', 'active')",0.1205702,0.1691844,0.0486142
67,-0.93191475,-0.8889417,"('doubtful', 'determined')",-0.9319147,-0.8889417,0.042973
68,-0.054203004,-0.030682206,"('dependent', 'independent')",-0.054203,-0.0306822,0.0235208
69,-1.7075201,-1.6156023,"('lazy', 'industrious')",-1.7075201,-1.6156023,0.0919178
70,1.6433855,1.6848652,"('lethargic', 'energetic')",1.6433855,1.6848652,0.0414797
71,0.67688715,0.87653095,"('diffident', 'self-confident')",0.6768872,0.8765309,0.1996437
72,0.7164946,0.7090357,"('unambitious', 'ambitious')",0.7164946,0.7090357,-0.0074589
73,-2.6822553,-2.595765,"('helpless', 'self-reliant')",-2.6822553,-2.5957651,0.0864902
74,0.31298405,0.30752623,"('undedicated', 'dedicated')",0.312984,0.3075262,-0.0054578
75,-0.7715087,-0.6856157,"('meek', 'impulsive')",-0.7715087,-0.6856157,0.085893
76,1.1657175,1.1233188,"('anxious', 'daring')",1.1657175,1.1233188,-0.0423987
77,-0.9562712,-0.97264457,"('unmotivated', 'motivated')",-0.9562712,-0.9726446,-0.0163734
78,-0.25557256,-0.24009882,"('nonresilient', 'resilient')",-0.2555726,-0.2400988,0.0154738
79,0.18706992,0.28803822,"('wavering', 'unwavering')",0.1870699,0.2880382,0.1009683
80,0.07655297,-0.010102795,"('dominated', 'dominating')",0.076553,-0.0101028,-0.0866558
81,0.17934312,0.22040103,"('submissive', 'aggressive')",0.1793431,0.220401,0.0410579
82,6.595652,6.827418,"('poor', 'rich')",6.5956521,6.8274179,0.2317658
83,-0.45196575,-0.4883205,"('powerless', 'powerful')",-0.4519657,-0.4883205,-0.0363548
84,0.1831272,0.16123392,"('inferior', 'superior')",0.1831272,0.1612339,-0.0218933
85,-1.0137389,-0.94177735,"('insignificant', 'prestigious')",-1.0137389,-0.9417773,0.0719616
86,0.3349477,0.39083686,"('uninfluential', 'influential')",0.3349477,0.3908369,0.0558892
87,0.6842161,0.85573053,"('unsuccessful', 'successful')",0.6842161,0.8557305,0.1715144
88,0.14533325,0.30728298,"('low', 'eminent')",0.1453332,0.307283,0.1619498
