,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9446913,-1.0451672,"('unsociable', 'sociable')",-0.20455551,-0.34668708,-0.5746234,-0.6959271,-0.1213037
1,-1.1085603,-1.167555,"('unfriendly', 'friendly')",1.5826002,1.4185506,0.23702,0.1254978,-0.1115222
2,0.59567654,0.58551544,"('unlikable', 'likable')",0.49091685,0.5292602,0.5432967,0.5573878,0.0140911
3,-1.3038132,-1.2157282,"('repellent', 'pleasant')",0.493494,0.5070607,-0.4051596,-0.3543337,0.0508259
4,0.33743924,0.27080998,"('disliked', 'liked')",-6.656915,-6.6728225,-3.1597381,-3.2010062,-0.0412681
5,0.31803104,0.30819467,"('distant', 'outgoing')",-0.14266996,-0.17843468,0.0876805,0.06488,-0.0228005
6,0.090849146,0.095309824,"('distant', 'open')",-0.1842382,-0.2827867,-0.0466945,-0.0937384,-0.0470439
7,-1.021229,-0.9814129,"('insensitive', 'sensitive')",0.13449234,0.12178208,-0.4433683,-0.4298154,0.0135529
8,-0.046775263,-0.0808274,"('unaffectionate', 'affectionate')",0.76630247,0.66536653,0.3597636,0.2922696,-0.067494
9,-0.42909345,-0.46986392,"('unaffectionate', 'caring')",1.0697379,1.013089,0.3203222,0.2716125,-0.0487097
10,-1.7569634,-1.7774148,"('unsympathetic', 'sympathetic')",-0.7662937,-0.79976267,-1.2616285,-1.2885888,-0.0269603
11,-1.7853355,-1.8059669,"('unhelpful', 'helpful')",1.2678224,1.32353,-0.2587566,-0.2412184,0.0175382
12,-0.6553032,-0.6416056,"('unsupportive', 'supportive')",-2.273065,-2.2360816,-1.4641842,-1.4388436,0.0253406
13,-0.86024714,-0.91677904,"('impolite', 'polite')",-0.99872565,-0.9907892,-0.9294864,-0.9537841,-0.0242977
14,0.23814796,0.21111533,"('antisocial', 'social')",-0.13926013,-0.17203873,0.0494439,0.0195383,-0.0299056
15,0.5722513,0.4976142,"('boring', 'funny')",0.21481827,0.20515814,0.3935348,0.3513862,-0.0421486
16,-0.3765074,-0.33109736,"('unpopular', 'popular')",0.5281473,0.4457101,0.0758199,0.0573064,-0.0185135
17,0.016009659,0.08789445,"('nasty', 'nice')",-0.3737215,-0.335107,-0.1788559,-0.1236063,0.0552496
18,-0.7197641,-0.69181395,"('disagreeable', 'welcoming')",-0.698335,-0.7584563,-0.7090496,-0.7251351,-0.0160855
19,-0.197246,-0.19361797,"('inhospitable', 'hospitable')",-0.2574095,-0.24258539,-0.2273278,-0.2181017,0.0092261
20,-0.35128802,-0.36155906,"('rough', 'thoughtful')",1.0424345,1.048689,0.3455732,0.343565,-0.0020082
21,-0.772107,-0.7433111,"('immoral', 'moral')",-0.80858445,-0.7623578,-0.7903457,-0.7528344,0.0375113
22,-0.6812386,-0.66730094,"('untrustworthy', 'trustworthy')",-1.1017058,-1.1430349,-0.8914722,-0.9051679,-0.0136957
