,teleflex_male,teleflex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8810018,-1.9218854,"('unsociable', 'sociable')",-0.30931592,-0.4153688,-1.0951588,-1.168627,-0.0734682
1,-1.5650514,-1.6939931,"('unfriendly', 'friendly')",1.4154975,1.2687317,-0.0747769,-0.2126307,-0.1378538
2,0.47404152,0.4995267,"('unlikable', 'likable')",0.6357799,0.7137271,0.5549107,0.6066269,0.0517162
3,-0.7462661,-0.6841294,"('repellent', 'pleasant')",-0.010795981,0.044467747,-0.378531,-0.3198308,0.0587002
4,0.17807333,0.10365814,"('disliked', 'liked')",-5.516605,-5.7063975,-2.6692657,-2.8013697,-0.132104
5,-0.2062989,-0.25632814,"('distant', 'outgoing')",-0.37194496,-0.4328544,-0.2891219,-0.3445913,-0.0554694
6,-0.40663257,-0.4999597,"('distant', 'open')",0.048845313,-0.049464367,-0.1788936,-0.274712,-0.0958184
7,-1.0999578,-1.0699756,"('insensitive', 'sensitive')",0.28873742,0.3164488,-0.4056102,-0.3767634,0.0288468
8,-1.1500533,-1.225796,"('unaffectionate', 'affectionate')",0.5722363,0.46835196,-0.2889085,-0.378722,-0.0898135
9,-1.5844654,-1.6690739,"('unaffectionate', 'caring')",0.59867173,0.5474149,-0.4928968,-0.5608295,-0.0679327
10,-2.2016413,-2.1956077,"('unsympathetic', 'sympathetic')",-0.74301434,-0.727715,-1.4723278,-1.4616613,0.0106665
11,-1.3923181,-1.323987,"('unhelpful', 'helpful')",1.0097773,1.1039083,-0.1912704,-0.1100394,0.081231
12,-1.7218635,-1.633799,"('unsupportive', 'supportive')",-1.8093534,-1.7903976,-1.7656084,-1.7120984,0.05351
13,-0.88081115,-0.8305587,"('impolite', 'polite')",-0.7536665,-0.6897719,-0.8172388,-0.7601653,0.0570735
14,0.010844093,0.058716495,"('antisocial', 'social')",-0.25983447,-0.28050604,-0.1244952,-0.1108948,0.0136004
15,0.8243672,0.75551003,"('boring', 'funny')",0.80951744,0.7483569,0.8169423,0.7519335,-0.0650088
16,-0.05551761,-0.091949746,"('unpopular', 'popular')",0.44248718,0.41679406,0.1934848,0.1624222,-0.0310626
17,-0.17895839,-0.13738288,"('nasty', 'nice')",-0.59608394,-0.5665606,-0.3875211,-0.3519717,0.0355494
18,-0.27290627,-0.29598033,"('disagreeable', 'welcoming')",-0.2092981,-0.28380725,-0.2411022,-0.2898938,-0.0487916
19,-0.68158644,-0.7276461,"('inhospitable', 'hospitable')",-0.2425236,-0.21423236,-0.462055,-0.4709392,-0.0088842
20,-0.28463268,-0.28510606,"('rough', 'thoughtful')",1.1919712,1.1364462,0.4536693,0.4256701,-0.0279992
21,-0.42435807,-0.43185034,"('immoral', 'moral')",-0.49628767,-0.46951705,-0.4603229,-0.4506837,0.0096392
22,-0.7892703,-0.82686466,"('untrustworthy', 'trustworthy')",-0.78773177,-0.8972195,-0.788501,-0.8620421,-0.0735411
23,-1.7963514,-1.8331063,"('insincere', 'sincere')",4.5502815,4.536125,1.376965,1.3515095,-0.0254555
24,-0.8733017,-0.8899673,"('dishonest', 'honest')",0.47108236,0.42636144,-0.2011097,-0.2318029,-0.0306932
25,0.68285614,0.6245717,"('egoistic', 'altruistic')",1.585057,1.5246056,1.1339566,1.0745887,-0.0593679
26,-0.25704187,-0.30980965,"('hardhearted', 'benevolent')",1.9005804,1.8287549,0.8217692,0.7594726,-0.0622966
27,-0.88169956,-0.85229194,"('hardhearted', 'softhearted')",1.1423432,1.0479958,0.1303218,0.0978519,-0.0324699
28,-0.751029,-0.863427,"('disloyal', 'loyal')",0.5959512,0.48947892,-0.0775389,-0.186974,-0.1094351
29,-0.32037914,-0.38225868,"('unfair', 'fair')",-0.5899079,-0.73506737,-0.4551435,-0.558663,-0.1035195
