,string_male,string_female,tuple,average_male,average_female,female-male
0,-0.28582364,-0.35130727,"('unsociable', 'sociable')",-0.2858236,-0.3513073,-0.0654837
1,1.5629627,1.4418132,"('unfriendly', 'friendly')",1.5629627,1.4418132,-0.1211495
2,0.27039957,0.40205765,"('unlikable', 'likable')",0.2703996,0.4020576,0.131658
3,0.5065926,0.5475637,"('repellent', 'pleasant')",0.5065926,0.5475637,0.0409711
4,-7.2614093,-7.216486,"('disliked', 'liked')",-7.2614093,-7.216486,0.0449233
5,-0.06843381,0.06503552,"('distant', 'outgoing')",-0.0684338,0.0650355,0.1334693
6,0.22705016,0.32400942,"('distant', 'open')",0.2270502,0.3240094,0.0969592
7,0.40907687,0.5225727,"('insensitive', 'sensitive')",0.4090769,0.5225727,0.1134958
8,1.1604303,1.1302909,"('unaffectionate', 'affectionate')",1.1604303,1.1302909,-0.0301394
9,1.815069,1.8736713,"('unaffectionate', 'caring')",1.815069,1.8736713,0.0586023
10,0.82210904,0.9381279,"('unsympathetic', 'sympathetic')",0.822109,0.9381279,0.1160189
11,1.7499871,1.8610404,"('unhelpful', 'helpful')",1.7499871,1.8610404,0.1110533
12,-1.6211417,-1.5461075,"('unsupportive', 'supportive')",-1.6211417,-1.5461075,0.0750342
13,0.07743578,0.05956556,"('impolite', 'polite')",0.0774358,0.0595656,-0.0178702
14,-0.49858156,-0.56707615,"('antisocial', 'social')",-0.4985816,-0.5670761,-0.0684945
15,0.8054039,0.7807693,"('boring', 'funny')",0.8054039,0.7807693,-0.0246346
16,0.034475192,0.071461834,"('unpopular', 'popular')",0.0344752,0.0714618,0.0369866
17,-0.48036417,-0.45374736,"('nasty', 'nice')",-0.4803642,-0.4537474,0.0266168
18,-0.8837697,-0.9762603,"('disagreeable', 'welcoming')",-0.8837697,-0.9762603,-0.0924906
19,-0.30989474,-0.16217744,"('inhospitable', 'hospitable')",-0.3098947,-0.1621774,0.1477173
20,0.95764995,0.8052739,"('rough', 'thoughtful')",0.9576499,0.8052739,-0.152376
21,-0.35149127,-0.21043545,"('immoral', 'moral')",-0.3514913,-0.2104355,0.1410558
22,-0.7635594,-0.70394295,"('untrustworthy', 'trustworthy')",-0.7635594,-0.703943,0.0596164
23,6.1573553,6.1659656,"('insincere', 'sincere')",6.1573553,6.1659656,0.0086103
24,1.7104839,1.7249334,"('dishonest', 'honest')",1.7104839,1.7249334,0.0144495
25,0.8949358,0.751908,"('egoistic', 'altruistic')",0.8949358,0.751908,-0.1430278
26,0.45214507,0.31910968,"('hardhearted', 'benevolent')",0.4521451,0.3191097,-0.1330354
27,1.1359361,0.99196464,"('hardhearted', 'softhearted')",1.1359361,0.9919646,-0.1439715
28,0.875662,0.8048882,"('disloyal', 'loyal')",0.875662,0.8048882,-0.0707738
29,-0.75656843,-0.800692,"('unfair', 'fair')",-0.7565684,-0.800692,-0.0441236
30,0.8858514,0.87389654,"('intolerant', 'tolerant')",0.8858514,0.8738965,-0.0119549
31,-1.29878,-1.29476,"('evil', 'good')",-1.29878,-1.29476,0.00402
32,1.1171775,1.1358509,"('unkind', 'kind')",1.1171775,1.1358509,0.0186734
33,-0.1020643,-0.12059398,"('wrong', 'right')",-0.1020643,-0.120594,-0.0185297
34,4.713166,4.865347,"('mean', 'honorable')",4.7131662,4.8653469,0.1521807
35,-0.77019274,-0.9349665,"('corrupt', 'incorrupt')",-0.7701927,-0.9349665,-0.1647738
36,-0.587671,-0.7125836,"('hostile', 'amicable')",-0.587671,-0.7125836,-0.1249126
37,0.4690948,0.5235739,"('fake', 'genuine')",0.4690948,0.5235739,0.0544791
38,-0.405606,-0.3404424,"('untruthful', 'truthful')",-0.405606,-0.3404424,0.0651636
39,0.16192336,0.10063116,"('exploitative', 'cooperative')",0.1619234,0.1006312,-0.0612922
40,-1.93187,-2.0506985,"('stingy', 'generous')",-1.93187,-2.0506985,-0.1188285
41,-0.4305207,-0.42834383,"('unforgiving', 'forgiving')",-0.4305207,-0.4283438,0.0021769
42,-2.1830692,-2.0932639,"('unreliable', 'reliable')",-2.1830692,-2.0932639,0.0898053
43,0.9357505,0.9987796,"('irresponsible', 'responsible')",0.9357505,0.9987796,0.0630291
44,-1.332227,-1.3819505,"('prejudiced', 'unprejudiced')",-1.332227,-1.3819505,-0.0497235
45,-0.15722759,-0.08559466,"('incompetent', 'competent')",-0.1572276,-0.0855947,0.0716329
46,-0.8524166,-0.76876646,"('uncompetitive', 'competitive')",-0.8524166,-0.7687665,0.0836501
47,5.2237024,5.3662834,"('stupid', 'smart')",5.2237024,5.3662834,0.142581
48,1.0865971,0.9960361,"('unintelligent', 'intelligent')",1.0865971,0.9960361,-0.090561
49,0.11146625,0.3255344,"('unable', 'able')",0.1114663,0.3255344,0.2140681
50,-0.12809584,-0.11654538,"('clumsy', 'skillful')",-0.1280958,-0.1165454,0.0115504
51,0.15138042,0.25155452,"('uneducated', 'educated')",0.1513804,0.2515545,0.1001741
52,-0.39725783,-0.51122886,"('irrational', 'rational')",-0.3972578,-0.5112289,-0.1139711
53,0.5087902,0.5222694,"('uncreative', 'creative')",0.5087902,0.5222694,0.0134792
54,1.1995077,1.4480224,"('incapable', 'capable')",1.1995077,1.4480224,0.2485147
55,0.5612167,0.5922632,"('incompetent', 'clever')",0.5612167,0.5922632,0.0310465
56,0.7017377,0.7428901,"('impractical', 'practical')",0.7017377,0.7428901,0.0411524
57,-2.8293436,-2.6896734,"('unimaginative', 'imaginative')",-2.8293436,-2.6896734,0.1396702
58,-0.08262634,-0.050219588,"('undiscriminating', 'discriminating')",-0.0826263,-0.0502196,0.0324067
59,-0.19776593,-0.13166197,"('foolish', 'wise')",-0.1977659,-0.131662,0.0661039
60,0.6315691,0.69717795,"('inefficient', 'efficient')",0.6315691,0.6971779,0.0656088
61,0.30341342,0.15714338,"('illogical', 'logical')",0.3034134,0.1571434,-0.14627
62,1.0526553,1.1883631,"('incompetent', 'brilliant')",1.0526553,1.1883631,0.1357078
63,0.2113788,0.34177005,"('unperceptive', 'insightful')",0.2113788,0.3417701,0.1303913
64,-6.898144,-6.7412815,"('shy', 'confident')",-6.8981438,-6.7412815,0.1568623
65,0.12258617,0.17754202,"('insecure', 'secure')",0.1225862,0.177542,0.0549558
66,-0.13633005,-0.08440889,"('inactive', 'active')",-0.1363301,-0.0844089,0.0519212
67,-0.54752123,-0.4437093,"('doubtful', 'determined')",-0.5475212,-0.4437093,0.1038119
68,-0.60027426,-0.50321823,"('dependent', 'independent')",-0.6002743,-0.5032182,0.0970561
