,justice_male,justice_female,tuple,average_male,average_female,female-male
0,0.44143227,0.46513337,"('unsociable', 'sociable')",0.4414323,0.4651334,0.0237011
1,0.7888428,0.6483468,"('unfriendly', 'friendly')",0.7888428,0.6483468,-0.140496
2,0.30908388,0.4025011,"('unlikable', 'likable')",0.3090839,0.4025011,0.0934172
3,0.5582505,0.7864938,"('repellent', 'pleasant')",0.5582505,0.7864938,0.2282433
4,-6.8474293,-7.003383,"('disliked', 'liked')",-6.8474293,-7.0033832,-0.1559539
5,-0.6426004,-0.6923236,"('distant', 'outgoing')",-0.6426004,-0.6923236,-0.0497232
6,-0.0072961375,-0.17292061,"('distant', 'open')",-0.0072961,-0.1729206,-0.1656245
7,1.0715269,1.2649828,"('insensitive', 'sensitive')",1.0715269,1.2649828,0.1934559
8,1.3670226,1.2161425,"('unaffectionate', 'affectionate')",1.3670226,1.2161425,-0.1508801
9,1.9146662,1.8815724,"('unaffectionate', 'caring')",1.9146662,1.8815724,-0.0330938
10,1.0215153,1.237927,"('unsympathetic', 'sympathetic')",1.0215153,1.237927,0.2164117
11,1.5888958,1.7597737,"('unhelpful', 'helpful')",1.5888958,1.7597737,0.1708779
12,-1.4083906,-1.3031452,"('unsupportive', 'supportive')",-1.4083906,-1.3031452,0.1052454
13,-0.114020735,0.18090357,"('impolite', 'polite')",-0.1140207,0.1809036,0.2949243
14,0.17644373,0.39553216,"('antisocial', 'social')",0.1764437,0.3955322,0.2190885
15,0.4820102,0.3416903,"('boring', 'funny')",0.4820102,0.3416903,-0.1403199
16,-0.6421348,-0.6409279,"('unpopular', 'popular')",-0.6421348,-0.6409279,0.0012069
17,0.35615376,0.418779,"('nasty', 'nice')",0.3561538,0.418779,0.0626252
18,-0.9192839,-0.7932585,"('disagreeable', 'welcoming')",-0.9192839,-0.7932585,0.1260254
19,-0.39224738,-0.40086928,"('inhospitable', 'hospitable')",-0.3922474,-0.4008693,-0.0086219
20,0.36904156,0.34611535,"('rough', 'thoughtful')",0.3690416,0.3461154,-0.0229262
21,-0.15626852,0.23321939,"('immoral', 'moral')",-0.1562685,0.2332194,0.3894879
22,-0.2834471,-0.16415212,"('untrustworthy', 'trustworthy')",-0.2834471,-0.1641521,0.119295
23,6.034788,6.2866507,"('insincere', 'sincere')",6.0347881,6.2866507,0.2518626
24,1.201454,1.2879426,"('dishonest', 'honest')",1.201454,1.2879426,0.0864886
25,0.8162946,0.69657296,"('egoistic', 'altruistic')",0.8162946,0.696573,-0.1197216
26,1.5220703,1.2575628,"('hardhearted', 'benevolent')",1.5220703,1.2575628,-0.2645075
27,1.667446,1.4788587,"('hardhearted', 'softhearted')",1.667446,1.4788587,-0.1885873
28,1.5312344,1.3563147,"('disloyal', 'loyal')",1.5312344,1.3563147,-0.1749197
29,-0.3837756,-0.40109122,"('unfair', 'fair')",-0.3837756,-0.4010912,-0.0173156
30,0.999678,1.1779135,"('intolerant', 'tolerant')",0.999678,1.1779135,0.1782355
31,-1.2683964,-1.4969043,"('evil', 'good')",-1.2683964,-1.4969043,-0.2285079
32,1.3269676,1.2894989,"('unkind', 'kind')",1.3269676,1.2894989,-0.0374687
33,-0.39024377,-0.46742776,"('wrong', 'right')",-0.3902438,-0.4674278,-0.077184
34,4.6286564,4.9706345,"('mean', 'honorable')",4.6286564,4.9706345,0.3419781
35,-0.5117133,-0.9488763,"('corrupt', 'incorrupt')",-0.5117133,-0.9488763,-0.437163
36,-0.39061767,-0.75186914,"('hostile', 'amicable')",-0.3906177,-0.7518691,-0.3612514
37,0.84491557,0.8355838,"('fake', 'genuine')",0.8449156,0.8355838,-0.0093318
38,-0.3917613,-0.28710273,"('untruthful', 'truthful')",-0.3917613,-0.2871027,0.1046586
39,0.048449375,0.18084103,"('exploitative', 'cooperative')",0.0484494,0.180841,0.1323916
40,-1.7104975,-1.8151898,"('stingy', 'generous')",-1.7104975,-1.8151898,-0.1046923
41,0.38280663,0.2606637,"('unforgiving', 'forgiving')",0.3828066,0.2606637,-0.1221429
42,-2.3752031,-2.2700052,"('unreliable', 'reliable')",-2.3752031,-2.2700052,0.1051979
43,0.9676297,1.1984236,"('irresponsible', 'responsible')",0.9676297,1.1984236,0.2307939
44,-1.4824005,-1.5186954,"('prejudiced', 'unprejudiced')",-1.4824005,-1.5186954,-0.0362949
45,0.7881881,0.7099629,"('incompetent', 'competent')",0.7881881,0.7099629,-0.0782252
46,-1.0062573,-0.7903715,"('uncompetitive', 'competitive')",-1.0062573,-0.7903715,0.2158858
47,5.0198236,5.2110033,"('stupid', 'smart')",5.0198236,5.2110033,0.1911797
48,0.4522274,0.64365,"('unintelligent', 'intelligent')",0.4522274,0.64365,0.1914226
49,-0.13782647,0.17145668,"('unable', 'able')",-0.1378265,0.1714567,0.3092832
50,-0.48462403,-0.5497002,"('clumsy', 'skillful')",-0.484624,-0.5497002,-0.0650762
51,0.51947796,0.7489198,"('uneducated', 'educated')",0.519478,0.7489198,0.2294418
52,0.34779778,-0.05001715,"('irrational', 'rational')",0.3477978,-0.0500171,-0.3978149
53,0.24390435,0.121194765,"('uncreative', 'creative')",0.2439044,0.1211948,-0.1227096
54,0.84161395,0.96341586,"('incapable', 'capable')",0.8416139,0.9634159,0.121802
