,gel_male,gel_female,tuple,average_male,average_female,female-male
0,-0.23488438,-0.33944133,"('unsociable', 'sociable')",-0.2348844,-0.3394413,-0.1045569
1,1.3320634,1.4144778,"('unfriendly', 'friendly')",1.3320634,1.4144778,0.0824144
2,0.19078445,0.15707293,"('unlikable', 'likable')",0.1907845,0.1570729,-0.0337116
3,0.5507645,0.60280085,"('repellent', 'pleasant')",0.5507645,0.6028008,0.0520363
4,-7.3252616,-7.36827,"('disliked', 'liked')",-7.3252616,-7.3682699,-0.0430083
5,-0.49052778,-0.42476302,"('distant', 'outgoing')",-0.4905278,-0.424763,0.0657648
6,0.2557619,0.2690639,"('distant', 'open')",0.2557619,0.2690639,0.013302
7,0.68129206,0.7589212,"('insensitive', 'sensitive')",0.6812921,0.7589212,0.0776291
8,1.3569074,1.3308356,"('unaffectionate', 'affectionate')",1.3569074,1.3308356,-0.0260718
9,1.5084333,1.5317967,"('unaffectionate', 'caring')",1.5084333,1.5317967,0.0233634
10,0.9920447,0.90195477,"('unsympathetic', 'sympathetic')",0.9920447,0.9019548,-0.0900899
11,1.4368397,1.4773775,"('unhelpful', 'helpful')",1.4368397,1.4773775,0.0405378
12,-1.8167628,-1.82085,"('unsupportive', 'supportive')",-1.8167628,-1.82085,-0.0040872
13,-0.36670446,-0.4336512,"('impolite', 'polite')",-0.3667045,-0.4336512,-0.0669467
14,-0.1181361,-0.1664496,"('antisocial', 'social')",-0.1181361,-0.1664496,-0.0483135
15,0.38879704,0.3693389,"('boring', 'funny')",0.388797,0.3693389,-0.0194581
16,-0.33689287,-0.24040875,"('unpopular', 'popular')",-0.3368929,-0.2404087,0.0964842
17,-0.34020728,-0.329121,"('nasty', 'nice')",-0.3402073,-0.329121,0.0110863
18,-0.068335295,-0.111435086,"('disagreeable', 'welcoming')",-0.0683353,-0.1114351,-0.0430998
19,-0.23342317,-0.28897643,"('inhospitable', 'hospitable')",-0.2334232,-0.2889764,-0.0555532
20,1.0502071,1.044101,"('rough', 'thoughtful')",1.0502071,1.044101,-0.0061061
21,-0.4536117,-0.4392289,"('immoral', 'moral')",-0.4536117,-0.4392289,0.0143828
22,-0.6098475,-0.689365,"('untrustworthy', 'trustworthy')",-0.6098475,-0.689365,-0.0795175
23,6.582395,6.6122975,"('insincere', 'sincere')",6.5823951,6.6122975,0.0299024
24,1.7301382,1.5819051,"('dishonest', 'honest')",1.7301382,1.5819051,-0.1482331
25,0.9168107,0.91726863,"('egoistic', 'altruistic')",0.9168107,0.9172686,0.0004579
26,0.7985187,0.7914462,"('hardhearted', 'benevolent')",0.7985187,0.7914462,-0.0070725
27,1.7943829,1.6625485,"('hardhearted', 'softhearted')",1.7943829,1.6625485,-0.1318344
28,1.0657953,1.0498024,"('disloyal', 'loyal')",1.0657953,1.0498024,-0.0159929
29,-0.6567463,-0.754368,"('unfair', 'fair')",-0.6567463,-0.754368,-0.0976217
30,1.0418333,0.92912114,"('intolerant', 'tolerant')",1.0418333,0.9291211,-0.1127122
31,-0.9078122,-0.78280944,"('evil', 'good')",-0.9078122,-0.7828094,0.1250028
32,0.94665974,0.89037603,"('unkind', 'kind')",0.9466597,0.890376,-0.0562837
33,-0.4687894,-0.54072624,"('wrong', 'right')",-0.4687894,-0.5407262,-0.0719368
34,4.6569295,4.828858,"('mean', 'honorable')",4.6569295,4.8288579,0.1719284
35,-0.34551677,-0.5174356,"('corrupt', 'incorrupt')",-0.3455168,-0.5174356,-0.1719188
36,-0.51498437,-0.54123026,"('hostile', 'amicable')",-0.5149844,-0.5412303,-0.0262459
37,1.122384,1.1148269,"('fake', 'genuine')",1.122384,1.1148269,-0.0075571
38,-0.016547486,0.004290439,"('untruthful', 'truthful')",-0.0165475,0.0042904,0.0208379
39,0.42022452,0.37025225,"('exploitative', 'cooperative')",0.4202245,0.3702523,-0.0499722
40,-1.1342034,-1.2808439,"('stingy', 'generous')",-1.1342034,-1.2808439,-0.1466405
41,0.019318271,-0.030377662,"('unforgiving', 'forgiving')",0.0193183,-0.0303777,-0.049696
42,-2.67711,-2.747506,"('unreliable', 'reliable')",-2.67711,-2.7475059,-0.0703959
43,0.8699982,0.8438966,"('irresponsible', 'responsible')",0.8699982,0.8438966,-0.0261016
44,-1.1073217,-1.0882415,"('prejudiced', 'unprejudiced')",-1.1073217,-1.0882415,0.0190802
45,0.13626283,0.083012395,"('incompetent', 'competent')",0.1362628,0.0830124,-0.0532504
46,-0.707488,-0.8254054,"('uncompetitive', 'competitive')",-0.707488,-0.8254054,-0.1179174
47,5.414465,5.504378,"('stupid', 'smart')",5.414465,5.5043778,0.0899128
48,0.4568566,0.43537757,"('unintelligent', 'intelligent')",0.4568566,0.4353776,-0.021479
49,0.40167096,0.43377018,"('unable', 'able')",0.401671,0.4337702,0.0320992
50,-0.34100944,-0.36378542,"('clumsy', 'skillful')",-0.3410094,-0.3637854,-0.022776
51,0.44521236,0.4121827,"('uneducated', 'educated')",0.4452124,0.4121827,-0.0330297
52,-0.40094277,-0.43718022,"('irrational', 'rational')",-0.4009428,-0.4371802,-0.0362374
