,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.04479011,-0.024467437,"('unsociable', 'sociable')",0.52091765,0.4626444,-0.5941318,-0.7240812,-0.0094747,-0.0953014,-0.0858267
1,0.6132084,0.59027404,"('unfriendly', 'friendly')",-0.60424095,-0.69280845,2.3042252,2.2651312,0.7710642,0.7208656,-0.0501986
2,0.051192153,0.013229974,"('unlikable', 'likable')",-0.05015929,-0.024028145,0.5326865,0.6137852,0.1779065,0.2009957,0.0230892
3,-0.57501084,-0.5378018,"('repellent', 'pleasant')",0.3979873,0.48160255,-0.026696984,0.035746947,-0.0679068,-0.0068174,0.0610894
4,-0.7368696,-0.80580825,"('disliked', 'liked')",-0.70343405,-0.75170153,-5.929486,-6.061555,-2.4565964,-2.5396883,-0.0830919
5,-0.58663315,-0.55657095,"('distant', 'outgoing')",-1.1746024,-1.167781,0.20007148,0.21723196,-0.520388,-0.5023733,0.0180147
6,-0.3211646,-0.3222589,"('distant', 'open')",-1.5602864,-1.5652864,0.84155965,0.85680294,-0.3466305,-0.3435808,0.0030497
7,0.8806358,0.87918246,"('insensitive', 'sensitive')",0.6011837,0.73972267,0.5070415,0.57311535,0.6629537,0.7306735,0.0677198
8,0.73608714,0.6915324,"('unaffectionate', 'affectionate')",-0.6709944,-0.75211674,1.1474354,1.131782,0.4041761,0.3570659,-0.0471102
9,1.3095683,1.2816057,"('unaffectionate', 'caring')",-0.61586463,-0.6082545,1.43672,1.4859923,0.7101412,0.7197812,0.00964
10,0.5783669,0.5291671,"('unsympathetic', 'sympathetic')",0.11819431,0.15473865,-0.68337643,-0.66000634,0.0043949,0.0079665,0.0035716
11,0.11173347,0.19156982,"('unhelpful', 'helpful')",0.9316163,1.0005339,1.6643636,1.7688953,0.9025711,0.9869997,0.0844286
12,0.80558676,0.85802794,"('unsupportive', 'supportive')",-0.251009,-0.08869117,-1.7806369,-1.7361438,-0.4086864,-0.322269,0.0864174
13,0.023520976,0.06503458,"('impolite', 'polite')",-0.09445165,-0.05628798,-0.7792246,-0.8691707,-0.2833851,-0.286808,-0.0034229
14,0.9376701,0.91156113,"('antisocial', 'social')",1.1278119,1.2037888,-0.8308317,-0.8690822,0.4115501,0.4154225,0.0038724
15,-0.10996795,-0.10478231,"('boring', 'funny')",0.0731484,0.0013759546,0.82526255,0.7873062,0.2628143,0.2279666,-0.0348477
16,-0.580628,-0.60531735,"('unpopular', 'popular')",-0.17083797,-0.23903579,0.82308346,0.802876,0.0238725,-0.0138257,-0.0376982
17,0.05633198,0.092907384,"('nasty', 'nice')",-0.39608768,-0.3277276,-0.16853186,-0.11605455,-0.1694292,-0.1169583,0.0524709
18,-0.42539945,-0.4529918,"('disagreeable', 'welcoming')",-0.05200343,-0.04412272,-0.25799388,-0.32574335,-0.2451322,-0.274286,-0.0291538
19,-1.5154483,-1.4812887,"('inhospitable', 'hospitable')",-1.3983897,-1.4130279,0.113044575,0.20424189,-0.9335978,-0.8966916,0.0369062
20,0.28912792,0.3395389,"('rough', 'thoughtful')",1.4742454,1.4531957,0.94026494,0.91106033,0.9012128,0.901265,5.22e-05
21,0.9877684,0.93200505,"('immoral', 'moral')",0.8729709,0.93262863,-0.7577462,-0.73052084,0.3676643,0.3780376,0.0103733
22,-0.060377,-0.11147942,"('untrustworthy', 'trustworthy')",0.74433184,0.72656083,-1.1479073,-1.1859924,-0.1546508,-0.1903036,-0.0356528
23,0.4574491,0.44809136,"('insincere', 'sincere')",0.45828265,0.48171103,5.5369816,5.5765166,2.1509045,2.168773,0.0178685
24,1.0809453,0.98609775,"('dishonest', 'honest')",-0.6722664,-0.6319432,0.7342068,0.6920137,0.3809619,0.3487227,-0.0322392
25,1.1989843,1.1780584,"('egoistic', 'altruistic')",0.17874475,0.198295,1.8836979,1.841752,1.0871423,1.0727018,-0.0144405
26,0.8454702,0.7907724,"('hardhearted', 'benevolent')",0.23117605,0.19931145,1.7536775,1.7148268,0.9434412,0.9016369,-0.0418043
27,-0.2832318,-0.19849764,"('hardhearted', 'softhearted')",0.29921678,0.32320485,1.7986764,1.6990228,0.6048871,0.60791,0.0030229
28,1.1788924,1.0538843,"('disloyal', 'loyal')",0.20617127,0.11109807,1.1491735,1.0803691,0.8447457,0.7484504,-0.0962953
29,0.46019232,0.4422559,"('unfair', 'fair')",-0.28039923,-0.25686076,-0.15774119,-0.30613893,0.0073506,-0.0402479,-0.0475985
30,1.0719267,1.0457059,"('intolerant', 'tolerant')",1.416276,1.3912082,0.8947424,0.82053906,1.1276484,1.0858177,-0.0418307
31,-1.726073,-1.6390512,"('evil', 'good')",-1.1162817,-1.1411523,-0.2235449,-0.27406818,-1.0219665,-1.0180905,0.003876
32,0.76315856,0.70779216,"('unkind', 'kind')",0.3473227,0.3912984,0.9291986,0.87458545,0.6798933,0.657892,-0.0220013
33,1.1839617,1.1415296,"('wrong', 'right')",-0.86157113,-0.9064076,-0.25560242,-0.31813648,0.0222627,-0.0276715,-0.0499342
34,0.28120968,0.3667998,"('mean', 'honorable')",0.03130106,0.07573497,6.149513,6.249131,2.1540079,2.2305554,0.0765475
35,-0.17767385,-0.25976795,"('corrupt', 'incorrupt')",-1.2264009,-1.3411111,0.40818873,0.2649446,-0.331962,-0.4453115,-0.1133495
36,-1.8210833,-1.8642445,"('hostile', 'amicable')",-2.0909264,-2.259178,0.76492053,0.5905055,-1.0490297,-1.177639,-0.1286093
37,-0.09295528,-0.07424284,"('fake', 'genuine')",-0.8542723,-0.819247,0.31736055,0.36337322,-0.2099557,-0.1767055,0.0332502
38,0.81222034,0.8204925,"('untruthful', 'truthful')",-0.11473058,-0.051595822,0.061412655,0.0811213,0.2529675,0.2833393,0.0303718
39,1.499817,1.5431534,"('exploitative', 'cooperative')",0.68076336,0.7766751,0.013789885,0.050269146,0.7314568,0.7900325,0.0585757
40,0.4114574,0.37084863,"('stingy', 'generous')",-0.20143262,-0.15862808,-1.2163451,-1.3462234,-0.3354401,-0.3780009,-0.0425608
41,0.282287,0.2791104,"('unforgiving', 'forgiving')",0.033744104,0.03976597,0.26409695,0.1466156,0.193376,0.155164,-0.038212
42,0.7011518,0.6737554,"('unreliable', 'reliable')",-0.20512275,-0.16342583,-3.0712519,-3.0464163,-0.8584077,-0.8453622,0.0130455
