,hotel_male,hotel_female,tuple,average_male,average_female,female-male
0,0.55363584,0.41298017,"('unsociable', 'sociable')",0.5536358,0.4129802,-0.1406556
1,2.084159,2.1438494,"('unfriendly', 'friendly')",2.0841589,2.1438494,0.0596905
2,1.0601631,1.1949698,"('unlikable', 'likable')",1.0601631,1.1949698,0.1348067
3,-0.07982216,0.12485158,"('repellent', 'pleasant')",-0.0798222,0.1248516,0.2046738
4,-6.6746736,-6.7021804,"('disliked', 'liked')",-6.6746736,-6.7021804,-0.0275068
5,-0.11459734,-0.020021666,"('distant', 'outgoing')",-0.1145973,-0.0200217,0.0945756
6,0.2429223,0.34719574,"('distant', 'open')",0.2429223,0.3471957,0.1042734
7,1.1810447,1.3640827,"('insensitive', 'sensitive')",1.1810447,1.3640827,0.183038
8,1.3242083,1.2490664,"('unaffectionate', 'affectionate')",1.3242083,1.2490664,-0.0751419
9,1.8456893,1.938491,"('unaffectionate', 'caring')",1.8456893,1.938491,0.0928017
10,0.31988728,0.3449953,"('unsympathetic', 'sympathetic')",0.3198873,0.3449953,0.025108
11,1.5178213,1.6308103,"('unhelpful', 'helpful')",1.5178213,1.6308103,0.112989
12,-1.301013,-1.2181815,"('unsupportive', 'supportive')",-1.301013,-1.2181815,0.0828315
13,0.2522689,0.26554984,"('impolite', 'polite')",0.2522689,0.2655498,0.0132809
14,0.8106598,0.7309774,"('antisocial', 'social')",0.8106598,0.7309774,-0.0796824
15,0.70967984,0.6251676,"('boring', 'funny')",0.7096798,0.6251676,-0.0845122
16,0.6749789,0.69199944,"('unpopular', 'popular')",0.6749789,0.6919994,0.0170205
17,0.089058116,0.1051927,"('nasty', 'nice')",0.0890581,0.1051927,0.0161346
18,-0.17105721,0.005006591,"('disagreeable', 'welcoming')",-0.1710572,0.0050066,0.1760638
19,-0.6488799,-0.59100485,"('inhospitable', 'hospitable')",-0.6488799,-0.5910048,0.0578751
20,0.21812516,0.258808,"('rough', 'thoughtful')",0.2181252,0.258808,0.0406828
21,-0.106432766,0.097550675,"('immoral', 'moral')",-0.1064328,0.0975507,0.2039835
22,-0.55765986,-0.42301282,"('untrustworthy', 'trustworthy')",-0.5576599,-0.4230128,0.1346471
23,6.4957047,6.6663785,"('insincere', 'sincere')",6.4957047,6.6663785,0.1706738
24,1.4156976,1.5207146,"('dishonest', 'honest')",1.4156976,1.5207146,0.105017
25,0.87796736,0.9971655,"('egoistic', 'altruistic')",0.8779674,0.9971655,0.1191981
26,2.1433058,1.8751892,"('hardhearted', 'benevolent')",2.1433058,1.8751892,-0.2681166
27,1.1545606,1.1689745,"('hardhearted', 'softhearted')",1.1545606,1.1689745,0.0144139
28,0.86273384,0.8189043,"('disloyal', 'loyal')",0.8627338,0.8189043,-0.0438295
29,-0.38662347,-0.53002393,"('unfair', 'fair')",-0.3866235,-0.5300239,-0.1434004
30,1.0597848,1.0867815,"('intolerant', 'tolerant')",1.0597848,1.0867815,0.0269967
31,-1.0486847,-1.1319454,"('evil', 'good')",-1.0486847,-1.1319454,-0.0832607
32,1.3673162,1.3068994,"('unkind', 'kind')",1.3673162,1.3068994,-0.0604168
33,0.37753803,0.4154381,"('wrong', 'right')",0.377538,0.4154381,0.0379001
34,5.0969863,5.302729,"('mean', 'honorable')",5.0969863,5.3027291,0.2057428
35,-0.8252547,-1.0743765,"('corrupt', 'incorrupt')",-0.8252547,-1.0743765,-0.2491218
36,-0.6912664,-0.81984586,"('hostile', 'amicable')",-0.6912664,-0.8198459,-0.1285795
37,0.24409457,0.29371005,"('fake', 'genuine')",0.2440946,0.2937101,0.0496155
38,0.36961848,0.4230685,"('untruthful', 'truthful')",0.3696185,0.4230685,0.05345
39,0.33908078,0.49517372,"('exploitative', 'cooperative')",0.3390808,0.4951737,0.1560929
40,-1.6910375,-1.5711604,"('stingy', 'generous')",-1.6910375,-1.5711604,0.1198771
41,0.7047023,0.5992852,"('unforgiving', 'forgiving')",0.7047023,0.5992852,-0.1054171
