,pinto_male,pinto_female,tuple,average_male,average_female,female-male
0,0.2376313,0.15121497,"('unsociable', 'sociable')",0.2376313,0.151215,-0.0864163
1,0.7480948,0.6590278,"('unfriendly', 'friendly')",0.7480948,0.6590278,-0.089067
2,0.23246205,0.3490221,"('unlikable', 'likable')",0.232462,0.3490221,0.1165601
3,1.0452361,1.0716479,"('repellent', 'pleasant')",1.0452361,1.0716479,0.0264118
4,-7.124208,-7.3023634,"('disliked', 'liked')",-7.124208,-7.3023634,-0.1781554
5,-0.89705604,-0.84590715,"('distant', 'outgoing')",-0.897056,-0.8459072,0.0511488
6,-0.45747823,-0.47848552,"('distant', 'open')",-0.4574782,-0.4784855,-0.0210073
7,1.2291923,1.2025608,"('insensitive', 'sensitive')",1.2291923,1.2025608,-0.0266315
8,0.54544795,0.47342175,"('unaffectionate', 'affectionate')",0.5454479,0.4734218,-0.0720261
9,1.0070714,1.0558722,"('unaffectionate', 'caring')",1.0070714,1.0558722,0.0488008
10,1.4625577,1.4577193,"('unsympathetic', 'sympathetic')",1.4625577,1.4577193,-0.0048384
11,1.7553816,1.7790298,"('unhelpful', 'helpful')",1.7553816,1.7790298,0.0236482
12,-1.575569,-1.5908294,"('unsupportive', 'supportive')",-1.575569,-1.5908294,-0.0152604
13,0.32160595,0.33058244,"('impolite', 'polite')",0.321606,0.3305824,0.0089764
14,0.41128197,0.3280798,"('antisocial', 'social')",0.411282,0.3280798,-0.0832022
15,0.08767881,-0.0053610094,"('boring', 'funny')",0.0876788,-0.005361,-0.0930398
16,-0.4951541,-0.501799,"('unpopular', 'popular')",-0.4951541,-0.501799,-0.0066449
17,0.025143355,0.052453086,"('nasty', 'nice')",0.0251434,0.0524531,0.0273097
18,-0.45542803,-0.43218368,"('disagreeable', 'welcoming')",-0.455428,-0.4321837,0.0232443
19,-1.1051942,-1.095187,"('inhospitable', 'hospitable')",-1.1051942,-1.0951869,0.0100073
20,0.9600435,0.8775663,"('rough', 'thoughtful')",0.9600435,0.8775663,-0.0824772
21,0.33344722,0.44608992,"('immoral', 'moral')",0.3334472,0.4460899,0.1126427
22,0.11417327,0.08497739,"('untrustworthy', 'trustworthy')",0.1141733,0.0849774,-0.0291959
23,5.856495,5.9422793,"('insincere', 'sincere')",5.8564949,5.9422793,0.0857844
24,1.5956407,1.549408,"('dishonest', 'honest')",1.5956407,1.549408,-0.0462327
25,0.283796,0.30167133,"('egoistic', 'altruistic')",0.283796,0.3016713,0.0178753
26,0.6572234,0.4661769,"('hardhearted', 'benevolent')",0.6572234,0.4661769,-0.1910465
27,1.4529427,1.2620009,"('hardhearted', 'softhearted')",1.4529427,1.2620009,-0.1909418
28,1.0187616,0.961356,"('disloyal', 'loyal')",1.0187616,0.961356,-0.0574056
29,-0.5480082,-0.6288844,"('unfair', 'fair')",-0.5480082,-0.6288844,-0.0808762
30,0.88041365,0.9172121,"('intolerant', 'tolerant')",0.8804137,0.9172121,0.0367984
31,-1.62407,-1.6495938,"('evil', 'good')",-1.62407,-1.6495938,-0.0255238
32,1.2369249,1.1304113,"('unkind', 'kind')",1.2369249,1.1304113,-0.1065136
33,-0.644698,-0.62000126,"('wrong', 'right')",-0.644698,-0.6200013,0.0246967
34,4.1102796,4.3104715,"('mean', 'honorable')",4.1102796,4.3104715,0.2001919
35,-1.3710892,-1.5695355,"('corrupt', 'incorrupt')",-1.3710892,-1.5695355,-0.1984463
36,-1.0894263,-1.139966,"('hostile', 'amicable')",-1.0894263,-1.139966,-0.0505397
37,0.87961406,0.85589945,"('fake', 'genuine')",0.8796141,0.8558995,-0.0237146
38,-0.46102455,-0.3747162,"('untruthful', 'truthful')",-0.4610246,-0.3747162,0.0863084
39,0.39364085,0.4296227,"('exploitative', 'cooperative')",0.3936408,0.4296227,0.0359819
40,-1.3551066,-1.5225413,"('stingy', 'generous')",-1.3551066,-1.5225413,-0.1674347
41,0.28339335,0.2386452,"('unforgiving', 'forgiving')",0.2833934,0.2386452,-0.0447482
42,-1.5638678,-1.5821947,"('unreliable', 'reliable')",-1.5638678,-1.5821947,-0.0183269
43,1.2742656,1.3234094,"('irresponsible', 'responsible')",1.2742656,1.3234094,0.0491438
44,-0.7674013,-0.7840527,"('prejudiced', 'unprejudiced')",-0.7674013,-0.7840527,-0.0166514
45,0.4137014,0.25711197,"('incompetent', 'competent')",0.4137014,0.257112,-0.1565894
46,0.12455118,0.14303403,"('uncompetitive', 'competitive')",0.1245512,0.143034,0.0184828
47,4.636626,4.8061824,"('stupid', 'smart')",4.6366258,4.8061824,0.1695566
48,0.5215128,0.47439727,"('unintelligent', 'intelligent')",0.5215128,0.4743973,-0.0471155
49,-0.27645367,-0.14569847,"('unable', 'able')",-0.2764537,-0.1456985,0.1307552
50,-0.34134287,-0.3276017,"('clumsy', 'skillful')",-0.3413429,-0.3276017,0.0137412
51,0.19702296,0.15091652,"('uneducated', 'educated')",0.197023,0.1509165,-0.0461065
52,-0.6776439,-0.8122209,"('irrational', 'rational')",-0.6776439,-0.8122209,-0.134577
53,-0.20323129,-0.25586936,"('uncreative', 'creative')",-0.2032313,-0.2558694,-0.0526381
54,0.53424364,0.6392483,"('incapable', 'capable')",0.5342436,0.6392483,0.1050047
55,1.0507705,1.0586579,"('incompetent', 'clever')",1.0507705,1.0586579,0.0078874
56,0.79597276,0.795056,"('impractical', 'practical')",0.7959728,0.795056,-0.0009168
57,-2.1398947,-2.2408442,"('unimaginative', 'imaginative')",-2.1398947,-2.2408442,-0.1009495
58,0.065840386,0.0035390742,"('undiscriminating', 'discriminating')",0.0658404,0.0035391,-0.0623013
59,-0.28168175,-0.25265157,"('foolish', 'wise')",-0.2816817,-0.2526516,0.0290301
60,0.9434856,1.0953709,"('inefficient', 'efficient')",0.9434856,1.0953709,0.1518853
61,0.3279691,0.1842862,"('illogical', 'logical')",0.3279691,0.1842862,-0.1436829
62,0.9974911,1.0341437,"('incompetent', 'brilliant')",0.9974911,1.0341437,0.0366526
63,0.28773552,0.33007598,"('unperceptive', 'insightful')",0.2877355,0.330076,0.0423405
64,-5.2896852,-5.2584877,"('shy', 'confident')",-5.2896852,-5.2584877,0.0311975
65,1.0944577,1.1922444,"('insecure', 'secure')",1.0944577,1.1922444,0.0977867
66,-0.16835731,-0.2630545,"('inactive', 'active')",-0.1683573,-0.2630545,-0.0946972
67,-0.54304224,-0.45331404,"('doubtful', 'determined')",-0.5430422,-0.453314,0.0897282
68,-0.83025867,-0.75798076,"('dependent', 'independent')",-0.8302587,-0.7579808,0.0722779
69,-2.1143138,-2.0992785,"('lazy', 'industrious')",-2.1143138,-2.0992785,0.0150353
70,1.7816734,1.7311451,"('lethargic', 'energetic')",1.7816734,1.7311451,-0.0505283
71,0.30969766,0.2895113,"('diffident', 'self-confident')",0.3096977,0.2895113,-0.0201864
72,0.96685797,1.0882827,"('unambitious', 'ambitious')",0.966858,1.0882827,0.1214247
73,-2.9032366,-2.9267993,"('helpless', 'self-reliant')",-2.9032366,-2.9267993,-0.0235627
74,0.149581,0.0087134205,"('undedicated', 'dedicated')",0.149581,0.0087134,-0.1408676
75,-0.89575994,-0.80014944,"('meek', 'impulsive')",-0.8957599,-0.8001494,0.0956105
76,0.93347627,0.95187545,"('anxious', 'daring')",0.9334763,0.9518754,0.0183991
77,-1.190657,-1.0345473,"('unmotivated', 'motivated')",-1.190657,-1.0345473,0.1561097
78,-0.8041659,-0.82326365,"('nonresilient', 'resilient')",-0.8041659,-0.8232636,-0.0190977
79,-0.8021593,-0.7313259,"('wavering', 'unwavering')",-0.8021593,-0.7313259,0.0708334
80,0.11207031,0.0059962627,"('dominated', 'dominating')",0.1120703,0.0059963,-0.106074
81,0.38114393,0.46277803,"('submissive', 'aggressive')",0.3811439,0.462778,0.0816341
82,5.9092484,5.948933,"('poor', 'rich')",5.9092484,5.9489331,0.0396847
83,-0.23779581,-0.17524788,"('powerless', 'powerful')",-0.2377958,-0.1752479,0.0625479
84,-0.016238704,0.010175724,"('inferior', 'superior')",-0.0162387,0.0101757,0.0264144
85,-1.447228,-1.493421,"('insignificant', 'prestigious')",-1.447228,-1.493421,-0.046193
86,0.5046465,0.44147125,"('uninfluential', 'influential')",0.5046465,0.4414712,-0.0631753
87,-0.30433252,-0.3158114,"('unsuccessful', 'successful')",-0.3043325,-0.3158114,-0.0114789
88,0.055496663,0.037734855,"('low', 'eminent')",0.0554967,0.0377349,-0.0177618
