,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.31361142,-0.41161385,"('unsociable', 'sociable')",0.853053,0.6951612,0.2850325,0.20324047,0.050205983,-0.13739946,0.21867,0.0873471,-0.1313229
1,-0.9998488,-0.99135643,"('unfriendly', 'friendly')",-1.0561982,-1.0507705,-0.3222581,-0.24971744,1.7148148,1.5893531,-0.1658725,-0.1756228,-0.0097503
2,0.2721776,0.37786254,"('unlikable', 'likable')",0.7494351,0.8493604,1.1382335,1.278545,0.80497026,0.93973017,0.7412041,0.8613745,0.1201704
3,0.00917091,0.10041002,"('repellent', 'pleasant')",-0.18640521,-0.12644689,0.2955709,0.40486982,0.35903174,0.42045975,0.1193421,0.1998232,0.0804811
4,0.23192354,0.26543853,"('disliked', 'liked')",-0.6272587,-0.5865098,-0.2977985,-0.22975951,-6.206834,-6.176583,-1.7249919,-1.6818534,0.0431385
5,-0.39400086,-0.29371855,"('distant', 'outgoing')",-0.9234331,-0.8096394,-0.6362589,-0.5347157,-0.31251752,-0.2637695,-0.5665526,-0.4754608,0.0910918
6,-0.38965702,-0.2562498,"('distant', 'open')",-1.0999538,-1.005112,-0.9283594,-0.8074525,0.1140448,0.17230774,-0.5759813,-0.4741266,0.1018547
7,0.31386593,0.30027145,"('insensitive', 'sensitive')",0.9527578,0.95546204,0.89410114,1.0123523,1.0912708,1.0349855,0.8129989,0.8257679,0.012769
8,-0.7002251,-0.6895004,"('unaffectionate', 'affectionate')",-0.108870216,-0.11740211,-0.52788526,-0.4866835,0.62195706,0.5799658,-0.1787559,-0.1784051,0.0003508
9,-0.54499876,-0.5629606,"('unaffectionate', 'caring')",0.48591217,0.48522565,-0.33608055,-0.24832562,1.2454059,1.2546638,0.2125597,0.2321508,0.0195911
10,-0.29792425,-0.3326979,"('unsympathetic', 'sympathetic')",0.49311048,0.441804,-0.16492489,-0.0832465,0.2670248,0.20509177,0.0743215,0.0577378,-0.0165837
11,0.015948221,-0.025763806,"('unhelpful', 'helpful')",0.3112588,0.30390236,-0.4719144,-0.41616955,2.245682,2.28588,0.5252436,0.5369623,0.0117187
12,0.52222186,0.56350845,"('unsupportive', 'supportive')",1.4077096,1.4820486,-0.29384643,-0.08237571,-1.3933555,-1.3354635,0.0606824,0.1569294,0.096247
13,0.739207,0.64784217,"('impolite', 'polite')",1.1982793,1.0898948,0.6912503,0.6165864,0.21292847,0.09537786,0.7104163,0.6124253,-0.097991
14,0.23468415,0.2311206,"('antisocial', 'social')",1.591255,1.5850468,0.29014564,0.3401082,-0.31210563,-0.32097468,0.4509947,0.4588252,0.0078305
15,-0.26809388,-0.3189758,"('boring', 'funny')",-0.16054934,-0.17519817,1.1950215,1.1507183,0.44052103,0.4181452,0.3017248,0.2686724,-0.0330524
16,-0.35740277,-0.3754654,"('unpopular', 'popular')",-0.8159869,-0.75501215,0.0860248,0.12622875,0.5549334,0.5694081,-0.1331079,-0.1087102,0.0243977
17,0.17197812,0.21853994,"('nasty', 'nice')",0.13891995,0.2080819,1.0938398,1.2032605,-0.51140785,-0.48590147,0.2233325,0.2859952,0.0626627
18,-0.043622974,0.022447059,"('disagreeable', 'welcoming')",-0.66258115,-0.58674014,-0.5734872,-0.44276476,-0.2779948,-0.24962455,-0.3894215,-0.3141706,0.0752509
19,-0.18745756,-0.10297352,"('inhospitable', 'hospitable')",-1.3221949,-1.2829627,-1.3673637,-1.3423587,-0.083289966,-0.007675521,-0.7400765,-0.6839926,0.0560839
20,-0.506662,-0.47814116,"('rough', 'thoughtful')",-0.2414043,-0.19582967,-0.18468146,-0.16585803,1.1468362,1.0983487,0.0535221,0.06463,0.0111079
21,0.38360193,0.38785577,"('immoral', 'moral')",0.86131483,0.8589695,0.5169648,0.60655034,-0.35956162,-0.38242927,0.35058,0.3677366,0.0171566
22,0.39408717,0.39403805,"('untrustworthy', 'trustworthy')",-1.5104508,-1.455934,-0.21549298,-0.16448474,-0.54120344,-0.60993034,-0.468265,-0.4590778,0.0091872
23,-0.5454401,-0.6145578,"('insincere', 'sincere')",0.79193914,0.68237036,0.32791728,0.32496175,5.9344773,5.7164063,1.6272234,1.5272951,-0.0999283
