,bust_male,bust_female,tuple,average_male,average_female,female-male
0,-0.16212703,-0.26475117,"('unsociable', 'sociable')",-0.162127,-0.2647512,-0.1026242
1,1.7214202,1.7087259,"('unfriendly', 'friendly')",1.7214202,1.7087259,-0.0126943
2,0.15267774,0.22758871,"('unlikable', 'likable')",0.1526777,0.2275887,0.074911
3,0.5852389,0.5680295,"('repellent', 'pleasant')",0.5852389,0.5680295,-0.0172094
4,-6.907226,-6.9551463,"('disliked', 'liked')",-6.9072261,-6.9551463,-0.0479202
5,-0.19676873,-0.15550303,"('distant', 'outgoing')",-0.1967687,-0.155503,0.0412657
6,0.40423298,0.3832482,"('distant', 'open')",0.404233,0.3832482,-0.0209848
7,0.6924298,0.75420785,"('insensitive', 'sensitive')",0.6924298,0.7542078,0.061778
8,1.3735238,1.3297743,"('unaffectionate', 'affectionate')",1.3735238,1.3297743,-0.0437495
9,1.5428486,1.5673054,"('unaffectionate', 'caring')",1.5428486,1.5673054,0.0244568
10,0.8102565,0.7924325,"('unsympathetic', 'sympathetic')",0.8102565,0.7924325,-0.017824
11,1.5342216,1.5638399,"('unhelpful', 'helpful')",1.5342216,1.5638399,0.0296183
12,-1.6109115,-1.5955601,"('unsupportive', 'supportive')",-1.6109115,-1.5955601,0.0153514
13,-0.50898963,-0.52997625,"('impolite', 'polite')",-0.5089896,-0.5299762,-0.0209866
14,-0.17124061,-0.23198402,"('antisocial', 'social')",-0.1712406,-0.231984,-0.0607434
15,0.5519293,0.49686474,"('boring', 'funny')",0.5519293,0.4968647,-0.0550646
16,-0.30944353,-0.26984817,"('unpopular', 'popular')",-0.3094435,-0.2698482,0.0395953
17,-0.4307634,-0.33620712,"('nasty', 'nice')",-0.4307634,-0.3362071,0.0945563
18,0.043945953,-0.03763203,"('disagreeable', 'welcoming')",0.043946,-0.037632,-0.081578
19,-0.19330838,-0.18864737,"('inhospitable', 'hospitable')",-0.1933084,-0.1886474,0.004661
20,0.74043214,0.68212366,"('rough', 'thoughtful')",0.7404321,0.6821237,-0.0583084
21,-0.28621614,-0.23301125,"('immoral', 'moral')",-0.2862161,-0.2330112,0.0532049
22,-0.3334983,-0.3984243,"('untrustworthy', 'trustworthy')",-0.3334983,-0.3984243,-0.064926
23,6.45119,6.451485,"('insincere', 'sincere')",6.45119,6.4514852,0.0002952
24,1.534048,1.4524777,"('dishonest', 'honest')",1.534048,1.4524777,-0.0815703
25,0.96928567,0.9069804,"('egoistic', 'altruistic')",0.9692857,0.9069804,-0.0623053
26,0.97955424,0.96884173,"('hardhearted', 'benevolent')",0.9795542,0.9688417,-0.0107125
27,1.7057067,1.5815287,"('hardhearted', 'softhearted')",1.7057067,1.5815287,-0.124178
28,0.8865682,0.86452794,"('disloyal', 'loyal')",0.8865682,0.8645279,-0.0220403
29,-0.86212707,-0.95374656,"('unfair', 'fair')",-0.8621271,-0.9537466,-0.0916195
30,1.0633966,1.0074133,"('intolerant', 'tolerant')",1.0633966,1.0074133,-0.0559833
31,-1.192166,-1.119343,"('evil', 'good')",-1.192166,-1.119343,0.072823
32,1.2423148,1.231489,"('unkind', 'kind')",1.2423148,1.2314889,-0.0108259
33,-0.53797865,-0.5355371,"('wrong', 'right')",-0.5379786,-0.5355371,0.0024415
34,4.6508512,4.7999425,"('mean', 'honorable')",4.6508512,4.7999425,0.1490913
35,-0.62631524,-0.82210773,"('corrupt', 'incorrupt')",-0.6263152,-0.8221077,-0.1957925
36,-0.3077863,-0.37905505,"('hostile', 'amicable')",-0.3077863,-0.3790551,-0.0712688
37,0.92726004,0.9157179,"('fake', 'genuine')",0.92726,0.9157179,-0.0115421
38,-0.14184159,-0.09811619,"('untruthful', 'truthful')",-0.1418416,-0.0981162,0.0437254
39,0.3824899,0.36413926,"('exploitative', 'cooperative')",0.3824899,0.3641393,-0.0183506
40,-1.2667474,-1.4439446,"('stingy', 'generous')",-1.2667474,-1.4439446,-0.1771972
41,0.12585208,0.12726371,"('unforgiving', 'forgiving')",0.1258521,0.1272637,0.0014116
42,-2.235402,-2.3252666,"('unreliable', 'reliable')",-2.2354021,-2.3252666,-0.0898645
43,0.80603427,0.8069308,"('irresponsible', 'responsible')",0.8060343,0.8069308,0.0008965
44,-1.0782018,-1.068697,"('prejudiced', 'unprejudiced')",-1.0782018,-1.068697,0.0095048
45,-0.20261541,-0.22491693,"('incompetent', 'competent')",-0.2026154,-0.2249169,-0.0223015
46,-0.59949875,-0.7009273,"('uncompetitive', 'competitive')",-0.5994987,-0.7009273,-0.1014286
47,4.9990993,5.157646,"('stupid', 'smart')",4.9990993,5.1576462,0.1585469
48,0.358152,0.3312055,"('unintelligent', 'intelligent')",0.358152,0.3312055,-0.0269465
49,0.57646114,0.62564266,"('unable', 'able')",0.5764611,0.6256427,0.0491816
50,-0.28829345,-0.36118835,"('clumsy', 'skillful')",-0.2882935,-0.3611884,-0.0728949
51,0.9292592,0.80779713,"('uneducated', 'educated')",0.9292592,0.8077971,-0.1214621
52,-0.6984447,-0.7170475,"('irrational', 'rational')",-0.6984447,-0.7170475,-0.0186028
53,0.32748282,0.26480433,"('uncreative', 'creative')",0.3274828,0.2648043,-0.0626785
54,1.3465216,1.4094926,"('incapable', 'capable')",1.3465216,1.4094926,0.062971
55,0.6231067,0.593694,"('incompetent', 'clever')",0.6231067,0.593694,-0.0294127
56,0.34951615,0.32342145,"('impractical', 'practical')",0.3495162,0.3234214,-0.0260948
57,-2.71097,-2.6478958,"('unimaginative', 'imaginative')",-2.7109699,-2.6478958,0.0630741
58,0.35032535,0.32637691,"('undiscriminating', 'discriminating')",0.3503253,0.3263769,-0.0239484
59,-0.089807644,-0.07360691,"('foolish', 'wise')",-0.0898076,-0.0736069,0.0162007
60,0.10946758,0.15237029,"('inefficient', 'efficient')",0.1094676,0.1523703,0.0429027
61,0.17173316,0.0058987252,"('illogical', 'logical')",0.1717332,0.0058987,-0.1658345
62,0.41630006,0.4815935,"('incompetent', 'brilliant')",0.4163001,0.4815935,0.0652934
63,0.31754494,0.313337,"('unperceptive', 'insightful')",0.3175449,0.313337,-0.0042079
64,-6.476138,-6.480632,"('shy', 'confident')",-6.4761381,-6.4806318,-0.0044937
65,-0.11837172,-0.117501445,"('insecure', 'secure')",-0.1183717,-0.1175014,0.0008703
66,-0.029344797,-0.090261176,"('inactive', 'active')",-0.0293448,-0.0902612,-0.0609164
67,-0.58570766,-0.5390833,"('doubtful', 'determined')",-0.5857077,-0.5390833,0.0466244
68,-0.54873246,-0.6422347,"('dependent', 'independent')",-0.5487325,-0.6422347,-0.0935022
69,-1.9969594,-1.9474494,"('lazy', 'industrious')",-1.9969594,-1.9474494,0.04951
70,1.2213217,1.1320226,"('lethargic', 'energetic')",1.2213217,1.1320226,-0.0892991
71,0.5306901,0.6186057,"('diffident', 'self-confident')",0.5306901,0.6186057,0.0879156
72,0.46781456,0.58340657,"('unambitious', 'ambitious')",0.4678146,0.5834066,0.115592
73,-2.8291206,-2.8240087,"('helpless', 'self-reliant')",-2.8291206,-2.8240087,0.0051119
74,0.41951782,0.28779352,"('undedicated', 'dedicated')",0.4195178,0.2877935,-0.1317243
75,-0.70750713,-0.6176906,"('meek', 'impulsive')",-0.7075071,-0.6176906,0.0898165
76,1.0770006,1.0061312,"('anxious', 'daring')",1.0770006,1.0061312,-0.0708694
77,-1.6847217,-1.5384403,"('unmotivated', 'motivated')",-1.6847217,-1.5384403,0.1462814
78,-0.7128143,-0.7325321,"('nonresilient', 'resilient')",-0.7128143,-0.7325321,-0.0197178
79,0.10742373,0.085711524,"('wavering', 'unwavering')",0.1074237,0.0857115,-0.0217122
80,-0.477827,-0.58866054,"('dominated', 'dominating')",-0.477827,-0.5886605,-0.1108335
81,0.06330107,0.04722283,"('submissive', 'aggressive')",0.0633011,0.0472228,-0.0160783
82,6.394814,6.471165,"('poor', 'rich')",6.394814,6.4711652,0.0763512
83,-0.39052,-0.37271306,"('powerless', 'powerful')",-0.39052,-0.3727131,0.0178069
84,0.44309437,0.4220168,"('inferior', 'superior')",0.4430944,0.4220168,-0.0210776
85,0.18377507,0.14613116,"('insignificant', 'prestigious')",0.1837751,0.1461312,-0.0376439
86,0.4468819,0.3952423,"('uninfluential', 'influential')",0.4468819,0.3952423,-0.0516396
87,-0.07090121,0.009459332,"('unsuccessful', 'successful')",-0.0709012,0.0094593,0.0803605
88,0.67487985,0.6479373,"('low', 'eminent')",0.6748798,0.6479373,-0.0269425
