,thief_male,thief_female,tuple,average_male,average_female,female-male
0,-0.2801043,-0.2998578,"('unsociable', 'sociable')",-0.2801043,-0.2998578,-0.0197535
1,1.2180835,1.1401646,"('unfriendly', 'friendly')",1.2180835,1.1401646,-0.0779189
2,-0.14238816,-0.009837706,"('unlikable', 'likable')",-0.1423882,-0.0098377,0.1325505
3,0.631862,0.68681204,"('repellent', 'pleasant')",0.631862,0.686812,0.05495
4,-7.275624,-7.3301163,"('disliked', 'liked')",-7.2756238,-7.3301163,-0.0544925
5,-0.5224327,-0.55205446,"('distant', 'outgoing')",-0.5224327,-0.5520545,-0.0296218
6,-0.073830605,-0.13783452,"('distant', 'open')",-0.0738306,-0.1378345,-0.0640039
7,0.8592914,0.9261546,"('insensitive', 'sensitive')",0.8592914,0.9261546,0.0668632
8,1.2759873,1.2056552,"('unaffectionate', 'affectionate')",1.2759873,1.2056552,-0.0703321
9,1.5517832,1.5772145,"('unaffectionate', 'caring')",1.5517832,1.5772145,0.0254313
10,1.12513,1.164527,"('unsympathetic', 'sympathetic')",1.1251301,1.1645271,0.039397
11,1.5969461,1.6127859,"('unhelpful', 'helpful')",1.5969461,1.6127859,0.0158398
12,-1.6690688,-1.670698,"('unsupportive', 'supportive')",-1.6690688,-1.670698,-0.0016292
13,-0.37706548,-0.37007272,"('impolite', 'polite')",-0.3770655,-0.3700727,0.0069928
14,-0.16461857,-0.18908349,"('antisocial', 'social')",-0.1646186,-0.1890835,-0.0244649
15,0.052596334,-0.026832316,"('boring', 'funny')",0.0525963,-0.0268323,-0.0794286
16,-0.60504365,-0.5227309,"('unpopular', 'popular')",-0.6050436,-0.5227309,0.0823127
17,-0.53956145,-0.4598304,"('nasty', 'nice')",-0.5395615,-0.4598304,0.0797311
18,-0.34256327,-0.4305354,"('disagreeable', 'welcoming')",-0.3425633,-0.4305354,-0.0879721
19,-0.78130287,-0.7888919,"('inhospitable', 'hospitable')",-0.7813029,-0.7888919,-0.007589
20,0.7597086,0.7123201,"('rough', 'thoughtful')",0.7597086,0.7123201,-0.0473885
21,-0.4675852,-0.38326955,"('immoral', 'moral')",-0.4675852,-0.3832695,0.0843157
22,-0.7497962,-0.73268986,"('untrustworthy', 'trustworthy')",-0.7497962,-0.7326899,0.0171063
23,6.319844,6.3035283,"('insincere', 'sincere')",6.3198438,6.3035283,-0.0163155
24,1.4520473,1.3458488,"('dishonest', 'honest')",1.4520473,1.3458488,-0.1061985
25,0.6515245,0.61375445,"('egoistic', 'altruistic')",0.6515245,0.6137545,-0.03777
26,0.6096004,0.5971907,"('hardhearted', 'benevolent')",0.6096004,0.5971907,-0.0124097
27,1.7485545,1.612602,"('hardhearted', 'softhearted')",1.7485545,1.612602,-0.1359525
28,1.1785685,1.1226823,"('disloyal', 'loyal')",1.1785685,1.1226823,-0.0558862
29,-0.811654,-0.9359077,"('unfair', 'fair')",-0.811654,-0.9359077,-0.1242537
30,0.8257985,0.8519827,"('intolerant', 'tolerant')",0.8257985,0.8519827,0.0261842
31,-1.6408911,-1.6374682,"('evil', 'good')",-1.6408911,-1.6374682,0.0034229
32,1.0494522,1.0071375,"('unkind', 'kind')",1.0494522,1.0071375,-0.0423147
33,-0.69464797,-0.7150887,"('wrong', 'right')",-0.694648,-0.7150887,-0.0204407
34,4.588487,4.7066655,"('mean', 'honorable')",4.5884871,4.7066655,0.1181784
35,-0.9674984,-1.1412667,"('corrupt', 'incorrupt')",-0.9674984,-1.1412667,-0.1737683
36,-0.81473243,-0.8799127,"('hostile', 'amicable')",-0.8147324,-0.8799127,-0.0651803
37,0.7286081,0.72157604,"('fake', 'genuine')",0.7286081,0.721576,-0.0070321
38,-0.20060715,-0.17074946,"('untruthful', 'truthful')",-0.2006072,-0.1707495,0.0298577
39,0.054021426,0.034434404,"('exploitative', 'cooperative')",0.0540214,0.0344344,-0.019587
40,-1.4642612,-1.6521934,"('stingy', 'generous')",-1.4642612,-1.6521934,-0.1879322
41,-0.14641175,-0.12290594,"('unforgiving', 'forgiving')",-0.1464117,-0.1229059,0.0235058
42,-2.2650385,-2.3188288,"('unreliable', 'reliable')",-2.2650385,-2.3188288,-0.0537903
43,1.0370831,1.0462247,"('irresponsible', 'responsible')",1.0370831,1.0462247,0.0091416
44,-1.0825195,-1.0640242,"('prejudiced', 'unprejudiced')",-1.0825195,-1.0640242,0.0184953
45,-0.30412012,-0.25081176,"('incompetent', 'competent')",-0.3041201,-0.2508118,0.0533083
46,-0.5877197,-0.645503,"('uncompetitive', 'competitive')",-0.5877197,-0.645503,-0.0577833
47,4.9428387,5.1235957,"('stupid', 'smart')",4.9428387,5.1235957,0.180757
48,0.5724579,0.504561,"('unintelligent', 'intelligent')",0.5724579,0.504561,-0.0678969
49,0.17496793,0.23572184,"('unable', 'able')",0.1749679,0.2357218,0.0607539
50,-0.30258676,-0.35799268,"('clumsy', 'skillful')",-0.3025868,-0.3579927,-0.0554059
51,0.5063079,0.439856,"('uneducated', 'educated')",0.5063079,0.439856,-0.0664519
52,-0.7876106,-0.8618017,"('irrational', 'rational')",-0.7876106,-0.8618017,-0.0741911
53,-0.06381973,-0.14863096,"('uncreative', 'creative')",-0.0638197,-0.148631,-0.0848113
54,0.90464073,0.9419519,"('incapable', 'capable')",0.9046407,0.9419519,0.0373112
55,0.74196416,0.7449335,"('incompetent', 'clever')",0.7419642,0.7449335,0.0029693
56,0.60955024,0.60270905,"('impractical', 'practical')",0.6095502,0.6027091,-0.0068411
57,-2.5097566,-2.4620404,"('unimaginative', 'imaginative')",-2.5097566,-2.4620404,0.0477162
58,0.22583938,0.21009453,"('undiscriminating', 'discriminating')",0.2258394,0.2100945,-0.0157449
59,-0.317454,-0.31771198,"('foolish', 'wise')",-0.317454,-0.317712,-0.000258
60,0.62176746,0.7075938,"('inefficient', 'efficient')",0.6217675,0.7075938,0.0858263
61,0.1912012,0.035899352,"('illogical', 'logical')",0.1912012,0.0358994,-0.1553018
