,genocide_male,genocide_female,tuple,average_male,average_female,female-male
0,0.52020425,0.50514454,"('unsociable', 'sociable')",0.5202042,0.5051445,-0.0150597
1,0.9227335,0.8743741,"('unfriendly', 'friendly')",0.9227335,0.8743741,-0.0483594
2,0.5930163,0.64905566,"('unlikable', 'likable')",0.5930163,0.6490557,0.0560394
3,1.104623,1.1703469,"('repellent', 'pleasant')",1.104623,1.1703469,0.0657239
4,-7.3003483,-7.251481,"('disliked', 'liked')",-7.3003483,-7.2514811,0.0488672
5,-0.54527295,-0.46785605,"('distant', 'outgoing')",-0.5452729,-0.467856,0.0774169
6,-0.2678053,-0.25037152,"('distant', 'open')",-0.2678053,-0.2503715,0.0174338
7,1.6574602,1.6701517,"('insensitive', 'sensitive')",1.6574602,1.6701517,0.0126915
8,0.8032315,0.7160073,"('unaffectionate', 'affectionate')",0.8032315,0.7160073,-0.0872242
9,1.144375,1.1650066,"('unaffectionate', 'caring')",1.144375,1.1650066,0.0206316
10,1.856346,1.8061666,"('unsympathetic', 'sympathetic')",1.856346,1.8061666,-0.0501794
11,1.9164672,1.9172271,"('unhelpful', 'helpful')",1.9164672,1.9172271,0.0007599
12,-0.9617051,-0.9424546,"('unsupportive', 'supportive')",-0.9617051,-0.9424546,0.0192505
13,0.41448346,0.4000915,"('impolite', 'polite')",0.4144835,0.4000915,-0.014392
14,0.47392282,0.45917666,"('antisocial', 'social')",0.4739228,0.4591767,-0.0147461
15,-0.0062452145,0.012393672,"('boring', 'funny')",-0.0062452,0.0123937,0.0186389
16,-0.5979209,-0.51122934,"('unpopular', 'popular')",-0.5979209,-0.5112293,0.0866916
17,-0.01615363,-0.004958529,"('nasty', 'nice')",-0.0161536,-0.0049585,0.0111951
18,-0.3215294,-0.2884442,"('disagreeable', 'welcoming')",-0.3215294,-0.2884442,0.0330852
19,-0.64478153,-0.6008678,"('inhospitable', 'hospitable')",-0.6447815,-0.6008678,0.0439137
20,0.82525647,0.70284474,"('rough', 'thoughtful')",0.8252565,0.7028447,-0.1224118
21,0.5120863,0.5905788,"('immoral', 'moral')",0.5120863,0.5905788,0.0784925
22,0.48251784,0.44699055,"('untrustworthy', 'trustworthy')",0.4825178,0.4469905,-0.0355273
23,6.401176,6.429831,"('insincere', 'sincere')",6.401176,6.429831,0.028655
24,1.9602389,1.9653181,"('dishonest', 'honest')",1.9602389,1.9653181,0.0050792
25,0.22317722,0.13666385,"('egoistic', 'altruistic')",0.2231772,0.1366639,-0.0865133
26,0.032385193,-0.037433527,"('hardhearted', 'benevolent')",0.0323852,-0.0374335,-0.0698187
27,1.7142951,1.5544828,"('hardhearted', 'softhearted')",1.7142951,1.5544828,-0.1598123
28,0.9163015,0.8940183,"('disloyal', 'loyal')",0.9163015,0.8940183,-0.0222832
29,-0.33195645,-0.40753147,"('unfair', 'fair')",-0.3319564,-0.4075315,-0.0755751
30,1.4025404,1.331171,"('intolerant', 'tolerant')",1.4025404,1.331171,-0.0713694
31,-1.5136179,-1.4834464,"('evil', 'good')",-1.5136179,-1.4834464,0.0301715
32,1.1433452,1.0987164,"('unkind', 'kind')",1.1433452,1.0987164,-0.0446288
33,-0.79775286,-0.74278593,"('wrong', 'right')",-0.7977529,-0.7427859,0.054967
34,4.397948,4.504381,"('mean', 'honorable')",4.3979478,4.5043812,0.1064334
35,-1.4003009,-1.4681354,"('corrupt', 'incorrupt')",-1.4003009,-1.4681354,-0.0678345
36,-1.0514915,-1.1567731,"('hostile', 'amicable')",-1.0514915,-1.1567731,-0.1052816
37,0.7267364,0.7237439,"('fake', 'genuine')",0.7267364,0.7237439,-0.0029925
38,-0.13580891,-0.11755246,"('untruthful', 'truthful')",-0.1358089,-0.1175525,0.0182564
39,0.17300637,0.1604545,"('exploitative', 'cooperative')",0.1730064,0.1604545,-0.0125519
40,-0.86444557,-0.9120774,"('stingy', 'generous')",-0.8644456,-0.9120774,-0.0476318
41,0.25593764,0.14903477,"('unforgiving', 'forgiving')",0.2559376,0.1490348,-0.1069028
42,-1.3828043,-1.4192665,"('unreliable', 'reliable')",-1.3828043,-1.4192665,-0.0364622
43,1.7730728,1.7060788,"('irresponsible', 'responsible')",1.7730728,1.7060788,-0.066994
44,-1.18441,-1.3182214,"('prejudiced', 'unprejudiced')",-1.18441,-1.3182214,-0.1338114
45,0.7550361,0.7234518,"('incompetent', 'competent')",0.7550361,0.7234518,-0.0315843
46,0.11193531,0.12626186,"('uncompetitive', 'competitive')",0.1119353,0.1262619,0.0143266
47,5.6552625,5.7494836,"('stupid', 'smart')",5.6552625,5.7494836,0.0942211
48,1.0682492,1.0454485,"('unintelligent', 'intelligent')",1.0682492,1.0454485,-0.0228007
49,-0.07825429,0.056652173,"('unable', 'able')",-0.0782543,0.0566522,0.1349065
50,-0.12331068,-0.06941456,"('clumsy', 'skillful')",-0.1233107,-0.0694146,0.0538961
51,0.75354356,0.7853118,"('uneducated', 'educated')",0.7535436,0.7853118,0.0317682
52,-0.7195855,-0.7293718,"('irrational', 'rational')",-0.7195855,-0.7293718,-0.0097863
53,0.20249762,0.18691263,"('uncreative', 'creative')",0.2024976,0.1869126,-0.015585
54,0.9287079,1.032996,"('incapable', 'capable')",0.9287079,1.0329961,0.1042882
55,1.2598963,1.2660714,"('incompetent', 'clever')",1.2598963,1.2660714,0.0061751
56,0.957019,0.98195916,"('impractical', 'practical')",0.957019,0.9819592,0.0249402
57,-2.122422,-2.1436856,"('unimaginative', 'imaginative')",-2.122422,-2.1436856,-0.0212636
58,-0.03758929,-0.07072623,"('undiscriminating', 'discriminating')",-0.0375893,-0.0707262,-0.0331369
59,-0.13231602,-0.062158123,"('foolish', 'wise')",-0.132316,-0.0621581,0.0701579
60,1.109432,1.1592367,"('inefficient', 'efficient')",1.109432,1.1592367,0.0498047
61,0.64699346,0.5167138,"('illogical', 'logical')",0.6469935,0.5167138,-0.1302797
62,1.628211,1.7229048,"('incompetent', 'brilliant')",1.628211,1.7229048,0.0946938
63,1.1415502,1.2050128,"('unperceptive', 'insightful')",1.1415502,1.2050128,0.0634626
64,-5.192812,-5.1056986,"('shy', 'confident')",-5.192812,-5.1056986,0.0871134
65,1.6202073,1.5578362,"('insecure', 'secure')",1.6202073,1.5578362,-0.0623711
66,-0.020787386,-0.054000713,"('inactive', 'active')",-0.0207874,-0.0540007,-0.0332133
67,-0.6734243,-0.59392226,"('doubtful', 'determined')",-0.6734243,-0.5939223,0.079502
68,-0.01112736,0.0016891733,"('dependent', 'independent')",-0.0111274,0.0016892,0.0128166
69,-1.8501735,-1.8278612,"('lazy', 'industrious')",-1.8501735,-1.8278612,0.0223123
70,2.1724877,2.1428869,"('lethargic', 'energetic')",2.1724877,2.1428869,-0.0296008
71,0.32689297,0.4114726,"('diffident', 'self-confident')",0.326893,0.4114726,0.0845796
72,1.0874324,1.1680902,"('unambitious', 'ambitious')",1.0874324,1.1680902,0.0806578
73,-3.173035,-3.0965118,"('helpless', 'self-reliant')",-3.1730349,-3.0965118,0.0765231
74,0.30943397,0.23896827,"('undedicated', 'dedicated')",0.309434,0.2389683,-0.0704657
75,-0.9022752,-0.82192075,"('meek', 'impulsive')",-0.9022752,-0.8219208,0.0803544
76,1.2103151,1.1577018,"('anxious', 'daring')",1.2103151,1.1577018,-0.0526133
77,-0.90829235,-0.8311382,"('unmotivated', 'motivated')",-0.9082924,-0.8311382,0.0771542
78,-0.17161499,-0.17947976,"('nonresilient', 'resilient')",-0.171615,-0.1794798,-0.0078648
79,-0.2604058,-0.26479703,"('wavering', 'unwavering')",-0.2604058,-0.264797,-0.0043912
80,0.41040546,0.40387237,"('dominated', 'dominating')",0.4104055,0.4038724,-0.0065331
81,0.73496217,0.76841944,"('submissive', 'aggressive')",0.7349622,0.7684194,0.0334572
82,6.130533,6.2855864,"('poor', 'rich')",6.1305332,6.2855864,0.1550532
83,-0.3792174,-0.35215476,"('powerless', 'powerful')",-0.3792174,-0.3521548,0.0270626
84,-0.06926845,-0.056568347,"('inferior', 'superior')",-0.0692685,-0.0565683,0.0127002
85,-1.7449445,-1.7836059,"('insignificant', 'prestigious')",-1.7449445,-1.7836059,-0.0386614
86,0.7356525,0.7504969,"('uninfluential', 'influential')",0.7356525,0.7504969,0.0148444
87,-0.025185287,0.12376712,"('unsuccessful', 'successful')",-0.0251853,0.1237671,0.1489524
88,-0.15002386,-0.04808649,"('low', 'eminent')",-0.1500239,-0.0480865,0.1019374
