,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.9718139,-1.2337192,"('unsociable', 'sociable')",0.5621095,0.32712978,-0.44222146,-0.47145778,-0.2839753,-0.4593491,-0.1753738
1,-0.930706,-0.966251,"('unfriendly', 'friendly')",-0.23404716,-0.18942456,2.0021093,1.9089583,0.2791187,0.2510943,-0.0280244
2,0.14647849,0.12807441,"('unlikable', 'likable')",1.1512078,1.0965376,0.52279246,0.581236,0.6068263,0.6019493,-0.004877
3,-0.5119801,-0.39947212,"('repellent', 'pleasant')",0.38825437,0.4288651,0.5699109,0.70238376,0.1487284,0.2439256,0.0951972
4,0.19373697,0.30905965,"('disliked', 'liked')",0.64451647,0.7188806,-7.726477,-7.699427,-2.2960745,-2.223829,0.0722455
5,-0.8892211,-0.8468636,"('distant', 'outgoing')",-0.59269327,-0.48002678,0.45542163,0.4095698,-0.3421642,-0.3057736,0.0363906
6,-0.9209093,-0.8239314,"('distant', 'open')",-1.5895346,-1.3757749,0.75219274,0.75329906,-0.5860837,-0.4821358,0.1039479
7,-0.36939383,-0.31515276,"('insensitive', 'sensitive')",-0.23178354,-0.20359254,0.80192196,0.8969716,0.0669149,0.1260754,0.0591605
8,-0.3379858,-0.33316386,"('unaffectionate', 'affectionate')",-0.64751196,-0.5439858,1.6344218,1.5868447,0.216308,0.236565,0.020257
9,-1.0422788,-1.0279745,"('unaffectionate', 'caring')",-0.19551791,-0.16711657,2.0196497,2.0275555,0.2606177,0.2774882,0.0168705
10,-1.2597486,-1.433314,"('unsympathetic', 'sympathetic')",-1.2380776,-1.4079939,0.06642942,0.1933088,-0.8104656,-0.8826663,-0.0722007
11,-0.50918543,-0.6277171,"('unhelpful', 'helpful')",0.36647376,0.15512647,1.4575784,1.5049742,0.4382889,0.3441279,-0.094161
12,-0.617837,-0.68969935,"('unsupportive', 'supportive')",-0.08410348,0.038941033,-1.6784722,-1.6296368,-0.7934709,-0.7601317,0.0333392
13,-1.0086089,-1.2425542,"('impolite', 'polite')",-0.8206271,-1.0575603,-0.22133864,-0.22054791,-0.6835249,-0.8402208,-0.1566959
14,-0.40630248,-0.45641604,"('antisocial', 'social')",1.0284519,0.94801545,-0.3994172,-0.40501553,0.0742441,0.0288613,-0.0453828
15,0.23900673,0.20546626,"('boring', 'funny')",0.12654781,0.09484467,0.5814994,0.62182444,0.3156846,0.3073785,-0.0083061
16,0.23488267,0.27120534,"('unpopular', 'popular')",0.065911144,0.11777821,0.7286257,0.5916244,0.3431398,0.3268693,-0.0162705
17,0.23594384,0.2230477,"('nasty', 'nice')",0.2019465,0.28585225,-1.109624,-1.1018611,-0.2239112,-0.1976537,0.0262575
18,-0.24427696,-0.16464618,"('disagreeable', 'welcoming')",0.08937621,0.18926053,-0.36231095,-0.42408714,-0.1724039,-0.1331576,0.0392463
19,-1.1737057,-1.1547456,"('inhospitable', 'hospitable')",-1.0451877,-1.0872494,0.062008224,0.12088788,-0.7189618,-0.7070356,0.0119262
20,0.73957753,0.62341183,"('rough', 'thoughtful')",0.54977924,0.46243066,0.02408769,-0.044290446,0.4378148,0.347184,-0.0906308
21,-0.10845013,-0.25600573,"('immoral', 'moral')",0.46062338,0.29879352,-0.5176025,-0.41101086,-0.0551431,-0.122741,-0.0675979
22,-0.4510303,-0.4992019,"('untrustworthy', 'trustworthy')",0.0366013,-0.013896152,-1.1788892,-1.1265541,-0.5311061,-0.5465508,-0.0154447
23,-0.86244845,-0.96472275,"('insincere', 'sincere')",-0.13262972,-0.24513444,6.315831,6.290439,1.7735844,1.6935272,-0.0800572
24,-0.47077674,-0.58555686,"('dishonest', 'honest')",-0.31956473,-0.31655255,1.414891,1.4534107,0.2081832,0.1837671,-0.0244161
25,0.5332799,0.6157779,"('egoistic', 'altruistic')",0.5480714,0.7162087,0.5300113,0.37977663,0.5371209,0.5705878,0.0334669
26,-0.23041317,-0.23536399,"('hardhearted', 'benevolent')",1.0532845,1.1019604,0.8580256,0.7538315,0.560299,0.5401427,-0.0201563
27,-0.19761191,-0.10751665,"('hardhearted', 'softhearted')",-0.24130476,-0.1210557,1.4885738,1.4507648,0.3498857,0.4073975,0.0575118
28,-0.33266672,-0.30414578,"('disloyal', 'loyal')",0.6393754,0.66011286,1.0915033,1.040029,0.4660707,0.465332,-0.0007387
29,-0.04489099,0.038395025,"('unfair', 'fair')",0.010766109,0.081374116,-0.22044069,-0.32866216,-0.0848552,-0.069631,0.0152242
30,-0.93670493,-1.0233066,"('intolerant', 'tolerant')",1.1472291,1.0137376,0.65453476,0.6517367,0.288353,0.2140559,-0.0742971
31,-0.44380873,-0.31475592,"('evil', 'good')",-0.67131567,-0.45286077,-0.797162,-0.801079,-0.6374288,-0.5228986,0.1145302
32,-0.16784127,-0.26671296,"('unkind', 'kind')",0.51013386,0.24648784,1.54757,1.3905094,0.6299542,0.4567614,-0.1731928
33,-0.05050773,-0.084426746,"('wrong', 'right')",0.05027979,0.046399444,0.298077,0.14841339,0.099283,0.0367954,-0.0624876
34,-0.24007323,-0.27050787,"('mean', 'honorable')",0.5882561,0.5755849,5.380452,5.4809675,1.9095449,1.9286815,0.0191366
