,scrambled_male,scrambled_female,tuple,average_male,average_female,female-male
0,0.066205665,-0.06875642,"('unsociable', 'sociable')",0.0662057,-0.0687564,-0.1349621
1,0.9422979,0.9614381,"('unfriendly', 'friendly')",0.9422979,0.9614381,0.0191402
2,0.63275796,0.73977107,"('unlikable', 'likable')",0.632758,0.7397711,0.1070131
3,0.99452645,1.0970614,"('repellent', 'pleasant')",0.9945264,1.0970614,0.102535
4,-6.887223,-6.8321176,"('disliked', 'liked')",-6.8872228,-6.8321176,0.0551052
5,-0.2616825,0.091294035,"('distant', 'outgoing')",-0.2616825,0.091294,0.3529765
6,0.010136677,0.3599771,"('distant', 'open')",0.0101367,0.3599771,0.3498404
7,0.45261094,0.6405808,"('insensitive', 'sensitive')",0.4526109,0.6405808,0.1879699
8,0.7723664,0.82188755,"('unaffectionate', 'affectionate')",0.7723664,0.8218876,0.0495212
9,1.2757369,1.4208102,"('unaffectionate', 'caring')",1.2757369,1.4208102,0.1450733
10,1.3721874,1.3967373,"('unsympathetic', 'sympathetic')",1.3721874,1.3967373,0.0245499
11,2.018318,2.0810406,"('unhelpful', 'helpful')",2.0183179,2.0810406,0.0627227
12,-1.5595315,-1.4727114,"('unsupportive', 'supportive')",-1.5595315,-1.4727114,0.0868201
13,0.46906358,0.30070776,"('impolite', 'polite')",0.4690636,0.3007078,-0.1683558
14,-0.22571182,-0.42509532,"('antisocial', 'social')",-0.2257118,-0.4250953,-0.1993835
15,0.13539188,0.06388484,"('boring', 'funny')",0.1353919,0.0638848,-0.0715071
16,-0.41748053,-0.2828848,"('unpopular', 'popular')",-0.4174805,-0.2828848,0.1345957
17,-0.023039915,0.02518696,"('nasty', 'nice')",-0.0230399,0.025187,0.0482269
18,-0.6912699,-0.721266,"('disagreeable', 'welcoming')",-0.6912699,-0.721266,-0.0299961
19,-0.47749454,-0.18769196,"('inhospitable', 'hospitable')",-0.4774945,-0.187692,0.2898025
20,0.5830967,0.48632994,"('rough', 'thoughtful')",0.5830967,0.4863299,-0.0967668
21,0.28457952,0.36711687,"('immoral', 'moral')",0.2845795,0.3671169,0.0825374
22,-0.13064669,-0.098673835,"('untrustworthy', 'trustworthy')",-0.1306467,-0.0986738,0.0319729
23,5.9121017,5.952828,"('insincere', 'sincere')",5.9121017,5.9528279,0.0407262
24,1.6902808,1.8125423,"('dishonest', 'honest')",1.6902808,1.8125423,0.1222615
25,0.27308685,0.13546419,"('egoistic', 'altruistic')",0.2730868,0.1354642,-0.1376226
26,-0.10946946,-0.25051564,"('hardhearted', 'benevolent')",-0.1094695,-0.2505156,-0.1410461
27,1.5114207,1.4517764,"('hardhearted', 'softhearted')",1.5114207,1.4517764,-0.0596443
28,1.0503126,1.1108621,"('disloyal', 'loyal')",1.0503126,1.1108621,0.0605495
29,-0.64514285,-0.6352943,"('unfair', 'fair')",-0.6451429,-0.6352943,0.0098486
30,0.73194623,0.67536646,"('intolerant', 'tolerant')",0.7319462,0.6753665,-0.0565797
31,-1.6572423,-1.4442266,"('evil', 'good')",-1.6572423,-1.4442266,0.2130157
32,1.366959,1.2914729,"('unkind', 'kind')",1.366959,1.2914729,-0.0754861
33,-0.34817553,-0.26456648,"('wrong', 'right')",-0.3481755,-0.2645665,0.083609
34,4.333725,4.607564,"('mean', 'honorable')",4.333725,4.607564,0.273839
35,-1.321689,-1.2352043,"('corrupt', 'incorrupt')",-1.321689,-1.2352043,0.0864847
36,-1.098249,-1.0242015,"('hostile', 'amicable')",-1.098249,-1.0242015,0.0740475
37,0.7428726,0.74774766,"('fake', 'genuine')",0.7428726,0.7477477,0.0048751
38,-0.04128652,0.06344786,"('untruthful', 'truthful')",-0.0412865,0.0634479,0.1047344
39,-0.06052669,-0.063979276,"('exploitative', 'cooperative')",-0.0605267,-0.0639793,-0.0034526
40,-1.6905797,-1.7255896,"('stingy', 'generous')",-1.6905797,-1.7255896,-0.0350099
41,0.025528984,0.04633706,"('unforgiving', 'forgiving')",0.025529,0.0463371,0.0208081
42,-1.6922883,-1.7132735,"('unreliable', 'reliable')",-1.6922883,-1.7132735,-0.0209852
43,1.131637,1.1731086,"('irresponsible', 'responsible')",1.131637,1.1731086,0.0414716
44,-0.91112286,-1.0904274,"('prejudiced', 'unprejudiced')",-0.9111229,-1.0904274,-0.1793045
45,0.4021229,0.5103638,"('incompetent', 'competent')",0.4021229,0.5103638,0.1082409
46,-0.19083735,-0.21535467,"('uncompetitive', 'competitive')",-0.1908374,-0.2153547,-0.0245173
47,5.2189846,5.5147724,"('stupid', 'smart')",5.2189846,5.5147724,0.2957878
48,0.28677815,0.2229821,"('unintelligent', 'intelligent')",0.2867782,0.2229821,-0.0637961
49,0.15487209,0.3999775,"('unable', 'able')",0.1548721,0.3999775,0.2451054
50,-0.09918913,-0.025028313,"('clumsy', 'skillful')",-0.0991891,-0.0250283,0.0741608
51,0.6224598,0.6066035,"('uneducated', 'educated')",0.6224598,0.6066035,-0.0158563
52,-0.5653656,-0.42331594,"('irrational', 'rational')",-0.5653656,-0.4233159,0.1420497
53,-0.22796896,-0.12218521,"('uncreative', 'creative')",-0.227969,-0.1221852,0.1057838
54,1.110969,1.3430672,"('incapable', 'capable')",1.1109689,1.3430672,0.2320983
55,0.657339,0.61089176,"('incompetent', 'clever')",0.657339,0.6108918,-0.0464472
56,0.90848774,0.93101716,"('impractical', 'practical')",0.9084877,0.9310172,0.0225295
57,-2.2840242,-2.2822218,"('unimaginative', 'imaginative')",-2.2840242,-2.2822218,0.0018024
58,-0.31825957,-0.29108045,"('undiscriminating', 'discriminating')",-0.3182596,-0.2910804,0.0271792
59,-0.09294311,0.120203964,"('foolish', 'wise')",-0.0929431,0.120204,0.2131471
60,1.0898757,0.93122405,"('inefficient', 'efficient')",1.0898757,0.931224,-0.1586517
61,0.0068810433,-0.037920333,"('illogical', 'logical')",0.006881,-0.0379203,-0.0448013
62,1.4390624,1.499514,"('incompetent', 'brilliant')",1.4390624,1.499514,0.0604516
63,0.6381393,0.7650438,"('unperceptive', 'insightful')",0.6381393,0.7650438,0.1269045
64,-5.1141505,-5.077599,"('shy', 'confident')",-5.1141505,-5.077599,0.0365515
65,0.77816695,0.670453,"('insecure', 'secure')",0.7781669,0.670453,-0.1077139
66,-0.10157724,-0.028151296,"('inactive', 'active')",-0.1015772,-0.0281513,0.0734259
67,-0.21855569,-0.16425042,"('doubtful', 'determined')",-0.2185557,-0.1642504,0.0543053
68,-0.38680112,-0.2737568,"('dependent', 'independent')",-0.3868011,-0.2737568,0.1130443
69,-1.922761,-1.7302979,"('lazy', 'industrious')",-1.922761,-1.7302979,0.1924631
70,1.4606252,1.5219568,"('lethargic', 'energetic')",1.4606252,1.5219568,0.0613316
71,0.3639109,0.58799994,"('diffident', 'self-confident')",0.3639109,0.5879999,0.224089
72,0.9969691,1.0747765,"('unambitious', 'ambitious')",0.9969691,1.0747765,0.0778074
