,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.18763003,0.22675481,"('unsociable', 'sociable')",-0.22888523,-0.37394077,-0.0206276,-0.073593,-0.0529654
1,0.32404524,0.28345385,"('unfriendly', 'friendly')",2.0177605,1.8786999,1.1709028,1.0810769,-0.0898259
2,0.34436315,0.39433724,"('unlikable', 'likable')",0.63618165,0.7433091,0.4902724,0.5688232,0.0785508
3,-0.82867736,-0.6665612,"('repellent', 'pleasant')",0.15379535,0.16918236,-0.337441,-0.2486894,0.0887516
4,0.20112193,0.17215961,"('disliked', 'liked')",-6.4175525,-6.5084095,-3.1082153,-3.1681249,-0.0599096
5,0.5115464,0.43556437,"('distant', 'outgoing')",-0.30768058,-0.34356987,0.1019329,0.0459972,-0.0559357
6,0.0106681585,-0.042063847,"('distant', 'open')",0.21285516,0.1527546,0.1117617,0.0553454,-0.0564163
7,-0.5696974,-0.46337074,"('insensitive', 'sensitive')",0.41902202,0.4088005,-0.0753377,-0.0272851,0.0480526
8,-0.50319237,-0.6021261,"('unaffectionate', 'affectionate')",0.67152846,0.5613102,0.084168,-0.020408,-0.104576
9,0.34040642,0.29662734,"('unaffectionate', 'caring')",1.000476,0.9102865,0.6704412,0.6034569,-0.0669843
10,-0.9228351,-0.79709893,"('unsympathetic', 'sympathetic')",-0.38890886,-0.42555442,-0.655872,-0.6113267,0.0445453
11,0.21978426,0.2819507,"('unhelpful', 'helpful')",1.5619749,1.5926714,0.8908796,0.9373111,0.0464315
12,0.43266764,0.52803546,"('unsupportive', 'supportive')",-1.8035752,-1.827502,-0.6854538,-0.6497333,0.0357205
13,-0.22333935,-0.16588421,"('impolite', 'polite')",-0.5241827,-0.5118041,-0.373761,-0.3388442,0.0349168
14,-0.99423563,-0.9198061,"('antisocial', 'social')",-0.7138816,-0.7515108,-0.8540586,-0.8356584,0.0184002
15,1.1347269,1.0297815,"('boring', 'funny')",0.6834976,0.6554596,0.9091122,0.8426205,-0.0664917
16,-0.25671285,-0.21536443,"('unpopular', 'popular')",0.5538619,0.5159201,0.1485745,0.1502778,0.0017033
17,-0.011300076,0.07895157,"('nasty', 'nice')",-0.49257636,-0.41820955,-0.2519382,-0.169629,0.0823092
18,-1.0141543,-1.0226872,"('disagreeable', 'welcoming')",-0.27079812,-0.34184,-0.6424762,-0.6822636,-0.0397874
