,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4790694,-0.5330821,"('unsociable', 'sociable')",0.053867944,-0.058626663,-0.829105,-0.8980123,-0.4181022,-0.4965737,-0.0784715
1,-0.23020387,-0.29337558,"('unfriendly', 'friendly')",0.36697036,0.276789,2.2493372,2.1281495,0.7953679,0.7038543,-0.0915136
2,1.0846992,1.1551297,"('unlikable', 'likable')",1.3713976,1.4855032,0.68924665,0.8263226,1.0484478,1.1556518,0.107204
3,-0.66361845,-0.50282454,"('repellent', 'pleasant')",-0.34345725,-0.29035455,0.016902968,0.06610596,-0.3300576,-0.2423577,0.0876999
4,0.08295073,0.012822553,"('disliked', 'liked')",0.008234113,-0.062040392,-6.3316054,-6.440471,-2.0801403,-2.1632296,-0.0830893
5,-0.12382959,-0.086585574,"('distant', 'outgoing')",-0.22646333,-0.19836442,0.3331081,0.3304823,-0.0057283,0.0151774,0.0209057
6,-0.6746436,-0.6213923,"('distant', 'open')",-0.34827483,-0.3387622,0.99627745,0.9683618,-0.0088803,0.0027358,0.0116161
7,0.11946505,0.19881393,"('insensitive', 'sensitive')",-0.18390864,-0.1347098,0.35920152,0.40186563,0.0982526,0.1553232,0.0570706
8,-0.38087836,-0.4286864,"('unaffectionate', 'affectionate')",-0.31570128,-0.35473526,0.9292479,0.85006946,0.0775561,0.0222159,-0.0553402
9,0.028340008,0.0011955388,"('unaffectionate', 'caring')",0.08462233,0.06644056,1.1302038,1.1062945,0.4143887,0.3913102,-0.0230785
10,-0.9162183,-0.85640717,"('unsympathetic', 'sympathetic')",-0.79731643,-0.7511083,-1.0078182,-1.004029,-0.9071177,-0.8705149,0.0366028
11,-0.37714744,-0.32627136,"('unhelpful', 'helpful')",0.12090109,0.20283101,1.1267055,1.218327,0.2901531,0.3649622,0.0748091
12,0.09007692,0.18169665,"('unsupportive', 'supportive')",0.21626596,0.34690192,-2.149355,-2.1167042,-0.6143374,-0.5293686,0.0849688
13,-0.047245577,-0.021727383,"('impolite', 'polite')",0.5178974,0.55390394,-0.7620806,-0.7080589,-0.0971429,-0.0586274,0.0385155
14,-0.28635013,-0.30229068,"('antisocial', 'social')",0.88319325,0.86557215,-0.8998453,-0.9142303,-0.1010007,-0.1169829,-0.0159822
15,0.2394529,0.12726581,"('boring', 'funny')",0.10713846,0.03616879,0.612762,0.5761125,0.3197844,0.2465157,-0.0732687
16,-0.40944207,-0.36732268,"('unpopular', 'popular')",-0.01330357,-0.037099168,0.7865811,0.7660727,0.1212785,0.1205503,-0.0007282
17,-0.2104337,-0.07782048,"('nasty', 'nice')",-1.2253538,-1.1815279,-0.6026719,-0.54224664,-0.6794865,-0.6005317,0.0789548
18,-0.5180313,-0.52330756,"('disagreeable', 'welcoming')",0.70019376,0.79810286,-0.3362923,-0.34154135,-0.0513766,-0.0222487,0.0291279
19,-0.30129212,-0.23754354,"('inhospitable', 'hospitable')",-0.80563396,-0.7751421,0.10322958,0.20616488,-0.3345655,-0.2688403,0.0657252
20,-0.06817475,-0.020342773,"('rough', 'thoughtful')",0.47360292,0.45324197,1.1301383,1.0616332,0.5118555,0.4981775,-0.013678
21,0.29045385,0.28847966,"('immoral', 'moral')",0.26598668,0.27967095,-1.2213715,-1.1675223,-0.2216437,-0.1997906,0.0218531
22,-0.2747086,-0.2860277,"('untrustworthy', 'trustworthy')",-0.27196234,-0.26138768,-1.1350772,-1.1637201,-0.5605827,-0.5703785,-0.0097958
23,-0.14968751,-0.1175527,"('insincere', 'sincere')",-0.082931794,-0.05739548,5.285986,5.228894,1.6844556,1.6846487,0.0001931
24,0.024986405,0.019338068,"('dishonest', 'honest')",-0.043864302,-0.010565601,0.5286325,0.5135958,0.1699182,0.1741228,0.0042046
25,-0.4972052,-0.4889196,"('egoistic', 'altruistic')",0.47808108,0.46913463,1.8373027,1.769954,0.6060595,0.5833897,-0.0226698
26,-0.14461932,-0.22033279,"('hardhearted', 'benevolent')",1.4425988,1.4356774,1.9227195,1.8348113,1.0735663,1.0167187,-0.0568476
27,-0.4089357,-0.2970326,"('hardhearted', 'softhearted')",-0.2955833,-0.28985366,1.4425926,1.361133,0.2460245,0.2580822,0.0120577
28,-0.5305317,-0.63513416,"('disloyal', 'loyal')",-0.10939204,-0.21779448,0.77694094,0.65930754,0.0456724,-0.0645404,-0.1102128
29,-0.30601022,-0.38685617,"('unfair', 'fair')",-0.47464457,-0.548926,-0.15677342,-0.2971834,-0.3124761,-0.4109885,-0.0985124
30,0.7752189,0.7905485,"('intolerant', 'tolerant')",0.6426656,0.6507126,0.8620764,0.8784767,0.759987,0.7732459,0.0132589
31,-0.98792964,-0.874548,"('evil', 'good')",-0.56376785,-0.5587282,-0.24998046,-0.37832174,-0.6005593,-0.603866,-0.0033067
32,-0.34466016,-0.37597725,"('unkind', 'kind')",-0.24066426,-0.25775447,0.5036115,0.3885206,-0.0272376,-0.081737,-0.0544994
33,1.0524144,0.9765838,"('wrong', 'right')",0.64717066,0.6419243,-0.15463403,-0.19843331,0.5149837,0.4733583,-0.0416254
34,-0.099492885,0.08754857,"('mean', 'honorable')",-0.15949795,-0.008484451,5.770549,5.9222465,1.837186,2.0004368,0.1632508
35,-0.4131381,-0.47935864,"('corrupt', 'incorrupt')",-0.38328135,-0.51838607,0.54994774,0.39094067,-0.0821572,-0.202268,-0.1201108
36,-0.38419202,-0.41400063,"('hostile', 'amicable')",0.035570286,-0.08815479,0.9067315,0.7113801,0.1860366,0.0697416,-0.116295
37,-0.095723905,-0.051433794,"('fake', 'genuine')",-0.47421128,-0.46403816,0.3309187,0.34210002,-0.0796722,-0.0577906,0.0218816
38,-0.4352106,-0.4150002,"('untruthful', 'truthful')",-0.25345573,-0.18225765,-0.28547636,-0.2347022,-0.3247142,-0.27732,0.0473942
39,1.2250824,1.2651018,"('exploitative', 'cooperative')",0.9471959,0.96838874,-0.0075235497,-0.014186937,0.721585,0.7397679,0.0181829
40,0.103166625,0.12153525,"('stingy', 'generous')",0.14315188,0.121880844,-1.4173136,-1.5495033,-0.3903317,-0.4353624,-0.0450307
41,-0.23493135,-0.23393457,"('unforgiving', 'forgiving')",0.16475365,0.16604008,-0.12842453,-0.22302853,-0.0662007,-0.0969743,-0.0307736
42,1.0560083,1.1660945,"('unreliable', 'reliable')",0.82341516,0.99686253,-3.0628128,-2.97536,-0.3944631,-0.2708009,0.1236622
43,0.38645846,0.48891324,"('irresponsible', 'responsible')",0.5727044,0.65016025,0.1272896,0.18420665,0.3621508,0.4410934,0.0789426
44,-0.06828121,-0.029109174,"('prejudiced', 'unprejudiced')",0.23222929,0.29585412,-1.1098237,-1.1002808,-0.3152919,-0.2778453,0.0374466
45,-0.47547805,-0.40695998,"('incompetent', 'competent')",0.2887451,0.25941476,-0.4033526,-0.47583747,-0.1966952,-0.2077942,-0.011099
46,0.16825064,0.25907487,"('uncompetitive', 'competitive')",0.09241012,0.16198723,-1.2131913,-1.1961117,-0.3175102,-0.2583499,0.0591603
47,0.26015466,0.40144256,"('stupid', 'smart')",0.15804811,0.27268758,5.474364,5.5613527,1.9641889,2.0784942,0.1143053
