,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.2491873,-0.32261285,"('unsociable', 'sociable')",-0.007974092,-0.19968365,-0.1285807,-0.2611482,-0.1325675
1,-1.2642422,-1.2037516,"('unfriendly', 'friendly')",1.0578853,0.94724584,-0.1031784,-0.1282529,-0.0250745
2,0.8052088,0.8323822,"('unlikable', 'likable')",0.8854992,0.88537544,0.845354,0.8588789,0.0135249
3,0.3815718,0.5137029,"('repellent', 'pleasant')",0.85557604,0.9157737,0.6185739,0.7147383,0.0961644
4,-0.024586607,-0.060718726,"('disliked', 'liked')",-5.810025,-5.9687476,-2.9173059,-3.0147331,-0.0974272
5,-1.3498006,-1.3137892,"('distant', 'outgoing')",-0.8720992,-0.8592571,-1.1109499,-1.0865232,0.0244267
6,-1.4106919,-1.3396957,"('distant', 'open')",-1.1788529,-1.1789155,-1.2947724,-1.2593056,0.0354668
7,-0.097247615,-0.068603516,"('insensitive', 'sensitive')",0.19952568,0.18943308,0.051139,0.0604148,0.0092758
8,-0.9002495,-0.9205862,"('unaffectionate', 'affectionate')",0.1315096,0.09310019,-0.3843699,-0.413743,-0.0293731
9,-1.1580452,-1.2012358,"('unaffectionate', 'caring')",0.54252434,0.499702,-0.3077604,-0.3507669,-0.0430065
10,-0.5550484,-0.4990336,"('unsympathetic', 'sympathetic')",-0.6667219,-0.7257682,-0.6108851,-0.6124009,-0.0015158
11,-0.020651788,-0.040272698,"('unhelpful', 'helpful')",1.4096738,1.3884401,0.694511,0.6740837,-0.0204273
12,-0.25916332,-0.15635958,"('unsupportive', 'supportive')",-2.0959926,-2.145329,-1.177578,-1.1508443,0.0267337
13,-0.0029853508,-0.110272914,"('impolite', 'polite')",-0.8878825,-0.9340613,-0.4454339,-0.5221671,-0.0767332
14,1.0339594,0.99669385,"('antisocial', 'social')",0.53475386,0.41390795,0.7843566,0.7053009,-0.0790557
15,0.03630451,-0.13344045,"('boring', 'funny')",0.37624615,0.342673,0.2062753,0.1046163,-0.101659
16,-0.6135417,-0.58416003,"('unpopular', 'popular')",0.364907,0.29390895,-0.1243174,-0.1451255,-0.0208081
17,-0.4269395,-0.41911718,"('nasty', 'nice')",-0.32121757,-0.32207263,-0.3740785,-0.3705949,0.0034836
18,-0.49394348,-0.47569418,"('disagreeable', 'welcoming')",-0.52566206,-0.5787031,-0.5098028,-0.5271987,-0.0173959
19,-1.3262124,-1.3063954,"('inhospitable', 'hospitable')",-0.75457644,-0.75457686,-1.0403944,-1.0304861,0.0099083
20,0.6712178,0.67781496,"('rough', 'thoughtful')",0.9708547,0.95722395,0.8210362,0.8175194,-0.0035168
21,1.0023783,0.9909643,"('immoral', 'moral')",0.06977364,0.050329115,0.536076,0.5206467,-0.0154293
22,0.16027763,0.18865216,"('untrustworthy', 'trustworthy')",-0.8291334,-0.91393125,-0.3344279,-0.3626395,-0.0282116
23,-0.21491788,-0.17570986,"('insincere', 'sincere')",5.0926633,5.0665426,2.4388728,2.4454165,0.0065437
24,-0.08864011,-0.12394528,"('dishonest', 'honest')",0.34767577,0.33365798,0.1295178,0.1048563,-0.0246615
25,-0.4220681,-0.41812184,"('egoistic', 'altruistic')",1.2753661,1.2795178,0.426649,0.430698,0.004049
26,0.017465096,-0.030407056,"('hardhearted', 'benevolent')",1.9915752,1.8978479,1.0045202,0.9337204,-0.0707998
27,-0.32705662,-0.35363817,"('hardhearted', 'softhearted')",0.9840225,0.92102855,0.3284829,0.2836952,-0.0447877
28,-0.36414024,-0.44256052,"('disloyal', 'loyal')",1.027025,0.9194616,0.3314424,0.2384505,-0.0929919
29,-0.51346236,-0.63704675,"('unfair', 'fair')",-0.3017153,-0.43190172,-0.4075888,-0.5344743,-0.1268855
30,0.45519882,0.41242293,"('intolerant', 'tolerant')",1.2379137,1.129853,0.8465563,0.771138,-0.0754183
31,-1.2922401,-1.0874168,"('evil', 'good')",-0.6401626,-0.6695463,-0.9662014,-0.8784815,0.0877199
32,-0.15357772,-0.2895342,"('unkind', 'kind')",0.6638724,0.4620362,0.2551473,0.086251,-0.1688963
33,-0.19131607,-0.2714438,"('wrong', 'right')",-0.81970423,-0.8630652,-0.5055102,-0.5672545,-0.0617443
34,-0.39574358,-0.17058323,"('mean', 'honorable')",4.9272904,5.111051,2.2657735,2.4702339,0.2044604
35,-0.3288245,-0.47482643,"('corrupt', 'incorrupt')",-0.4587255,-0.4749237,-0.393775,-0.4748751,-0.0811001
36,-1.4043105,-1.3510417,"('hostile', 'amicable')",-0.26744527,-0.35255307,-0.8358779,-0.8517973,-0.0159194
37,0.38548255,0.34360987,"('fake', 'genuine')",-0.38182855,-0.3853448,0.001827,-0.0208675,-0.0226945
38,-0.24013582,-0.18041474,"('untruthful', 'truthful')",-0.35158217,-0.32233027,-0.295859,-0.2513725,0.0444865
39,1.2380085,1.2045833,"('exploitative', 'cooperative')",0.31409705,0.3411008,0.7760528,0.772842,-0.0032108
40,0.19661736,0.24330078,"('stingy', 'generous')",-1.4808373,-1.606958,-0.64211,-0.6818286,-0.0397186
41,0.42582572,0.5428332,"('unforgiving', 'forgiving')",0.33780074,0.2080024,0.3818132,0.3754178,-0.0063954
42,0.31465524,0.34472135,"('unreliable', 'reliable')",-3.1369941,-3.269547,-1.4111694,-1.4624128,-0.0512434
43,0.13740104,0.19799095,"('irresponsible', 'responsible')",0.22985251,0.21337757,0.1836268,0.2056843,0.0220575
44,0.49689162,0.47084856,"('prejudiced', 'unprejudiced')",-1.4372838,-1.4233311,-0.4701961,-0.4762413,-0.0060452
45,-0.26708552,-0.043071747,"('incompetent', 'competent')",0.07573412,-0.013061821,-0.0956757,-0.0280668,0.0676089
46,0.30441374,0.38558862,"('uncompetitive', 'competitive')",-0.78338873,-0.80867946,-0.2394875,-0.2115454,0.0279421
47,-0.1428895,-0.04884004,"('stupid', 'smart')",4.3881316,4.5134625,2.1226211,2.2323112,0.1096901
48,0.1186045,0.119741514,"('unintelligent', 'intelligent')",0.8740185,0.8475543,0.4963115,0.4836479,-0.0126636
49,-0.10883996,-0.027718209,"('unable', 'able')",-0.23872563,-0.18548167,-0.1737828,-0.1065999,0.0671829
50,-0.20075426,-0.26545256,"('clumsy', 'skillful')",-0.35337484,-0.49445105,-0.2770646,-0.3799518,-0.1028872
51,-0.021695219,-0.18531978,"('uneducated', 'educated')",0.5051561,0.39642465,0.2417304,0.1055524,-0.136178
52,-0.08540022,-0.2538948,"('irrational', 'rational')",0.08802448,-0.01639065,0.0013121,-0.1351427,-0.1364548
53,-1.5481068,-1.5184622,"('uncreative', 'creative')",0.30699822,0.25025582,-0.6205543,-0.6341032,-0.0135489
54,-0.41568556,-0.50264704,"('incapable', 'capable')",0.43694365,0.4752953,0.010629,-0.0136759,-0.0243049
55,0.076658644,0.18946724,"('incompetent', 'clever')",0.6500315,0.604288,0.3633451,0.3968776,0.0335325
56,0.8414647,0.8655647,"('impractical', 'practical')",-0.18857305,-0.28091064,0.3264458,0.292327,-0.0341188
