,silo_male,silo_female,tuple,average_male,average_female,female-male
0,0.4263677,0.41177797,"('unsociable', 'sociable')",0.4263677,0.411778,-0.0145897
1,-0.15605173,-0.34792075,"('unfriendly', 'friendly')",-0.1560517,-0.3479207,-0.191869
2,0.4320923,0.39034256,"('unlikable', 'likable')",0.4320923,0.3903426,-0.0417497
3,0.2575323,0.52061206,"('repellent', 'pleasant')",0.2575323,0.5206121,0.2630798
4,-2.8942952,-2.9910073,"('disliked', 'liked')",-2.8942952,-2.9910073,-0.0967121
5,-1.3134041,-1.4779602,"('distant', 'outgoing')",-1.3134041,-1.4779602,-0.1645561
6,-1.1799358,-1.3246862,"('distant', 'open')",-1.1799358,-1.3246862,-0.1447504
7,1.1025801,1.175203,"('insensitive', 'sensitive')",1.1025801,1.175203,0.0726229
8,-0.4288412,-0.6417142,"('unaffectionate', 'affectionate')",-0.4288412,-0.6417142,-0.212873
9,-0.108667545,-0.26383725,"('unaffectionate', 'caring')",-0.1086675,-0.2638372,-0.1551697
10,0.22369972,0.41659454,"('unsympathetic', 'sympathetic')",0.2236997,0.4165945,0.1928948
11,1.0810958,1.1835403,"('unhelpful', 'helpful')",1.0810958,1.1835403,0.1024445
12,-0.77069235,-0.74738085,"('unsupportive', 'supportive')",-0.7706923,-0.7473809,0.0233114
13,-0.013408817,0.0626811,"('impolite', 'polite')",-0.0134088,0.0626811,0.0760899
14,1.0868399,1.0839621,"('antisocial', 'social')",1.0868399,1.0839621,-0.0028778
15,-0.21264973,-0.3543408,"('boring', 'funny')",-0.2126497,-0.3543408,-0.1416911
16,-0.69149816,-0.75836104,"('unpopular', 'popular')",-0.6914982,-0.758361,-0.0668628
17,-0.6319011,-0.54975516,"('nasty', 'nice')",-0.6319011,-0.5497552,0.0821459
18,-0.68984455,-0.732066,"('disagreeable', 'welcoming')",-0.6898445,-0.732066,-0.0422215
19,-1.8266941,-1.7677504,"('inhospitable', 'hospitable')",-1.8266941,-1.7677504,0.0589437
20,-0.031199526,0.045707896,"('rough', 'thoughtful')",-0.0311995,0.0457079,0.0769074
21,0.16761789,0.37149385,"('immoral', 'moral')",0.1676179,0.3714938,0.2038759
22,0.57010406,0.6228587,"('untrustworthy', 'trustworthy')",0.5701041,0.6228587,0.0527546
23,3.158401,3.2084951,"('insincere', 'sincere')",3.158401,3.2084951,0.0500941
24,0.71117926,0.6727694,"('dishonest', 'honest')",0.7111793,0.6727694,-0.0384099
25,0.72700447,0.53674185,"('egoistic', 'altruistic')",0.7270045,0.5367419,-0.1902626
26,0.88589543,0.6278633,"('hardhearted', 'benevolent')",0.8858954,0.6278633,-0.2580321
27,0.42512295,0.36263224,"('hardhearted', 'softhearted')",0.4251229,0.3626322,-0.0624907
28,0.45561743,0.36620164,"('disloyal', 'loyal')",0.4556174,0.3662016,-0.0894158
29,-0.4814914,-0.4814777,"('unfair', 'fair')",-0.4814914,-0.4814777,1.37e-05
30,0.18557604,0.31375462,"('intolerant', 'tolerant')",0.185576,0.3137546,0.1281786
31,-1.5936165,-1.6115334,"('evil', 'good')",-1.5936165,-1.6115334,-0.0179169
32,0.83065313,0.7337695,"('unkind', 'kind')",0.8306531,0.7337695,-0.0968836
33,-0.067629635,-0.24198973,"('wrong', 'right')",-0.0676296,-0.2419897,-0.1743601
34,1.7924002,1.9975208,"('mean', 'honorable')",1.7924002,1.9975208,0.2051206
35,-1.1384248,-1.4334687,"('corrupt', 'incorrupt')",-1.1384248,-1.4334687,-0.2950439
36,-1.8664961,-2.0076365,"('hostile', 'amicable')",-1.8664961,-2.0076365,-0.1411404
37,-0.06323321,0.014117282,"('fake', 'genuine')",-0.0632332,0.0141173,0.0773505
38,0.26453656,0.148528,"('untruthful', 'truthful')",0.2645366,0.148528,-0.1160086
39,1.0466923,1.108863,"('exploitative', 'cooperative')",1.0466923,1.108863,0.0621707
40,-0.52159244,-0.5612061,"('stingy', 'generous')",-0.5215924,-0.5612061,-0.0396137
41,0.3617962,0.37903592,"('unforgiving', 'forgiving')",0.3617962,0.3790359,0.0172397
42,-0.9816802,-0.7844481,"('unreliable', 'reliable')",-0.9816802,-0.7844481,0.1972321
43,0.49974915,0.583855,"('irresponsible', 'responsible')",0.4997492,0.583855,0.0841058
44,-1.1988952,-1.1472057,"('prejudiced', 'unprejudiced')",-1.1988952,-1.1472057,0.0516895
45,0.45265096,0.5972622,"('incompetent', 'competent')",0.452651,0.5972622,0.1446112
46,0.031686336,0.25319338,"('uncompetitive', 'competitive')",0.0316863,0.2531934,0.2215071
47,2.2423797,2.2795,"('stupid', 'smart')",2.2423797,2.2795,0.0371203
48,-0.10651782,-0.022606298,"('unintelligent', 'intelligent')",-0.1065178,-0.0226063,0.0839115
49,-0.857544,-0.6528096,"('unable', 'able')",-0.857544,-0.6528096,0.2047344
