,accusation_male,accusation_female,tuple,average_male,average_female,female-male
0,0.31356612,0.24980015,"('unsociable', 'sociable')",0.3135661,0.2498001,-0.063766
1,1.3615702,1.3355318,"('unfriendly', 'friendly')",1.3615702,1.3355318,-0.0260384
2,0.7915178,0.89672655,"('unlikable', 'likable')",0.7915178,0.8967265,0.1052087
3,1.2820561,1.3785273,"('repellent', 'pleasant')",1.2820561,1.3785273,0.0964712
4,-7.1365967,-7.0306554,"('disliked', 'liked')",-7.1365967,-7.0306554,0.1059413
5,-0.14817096,-0.0833997,"('distant', 'outgoing')",-0.148171,-0.0833997,0.0647713
6,0.051859003,0.12314008,"('distant', 'open')",0.051859,0.1231401,0.0712811
7,1.8557303,1.8100256,"('insensitive', 'sensitive')",1.8557303,1.8100256,-0.0457047
8,0.7960535,0.77945143,"('unaffectionate', 'affectionate')",0.7960535,0.7794514,-0.0166021
9,1.2601043,1.2943401,"('unaffectionate', 'caring')",1.2601043,1.2943401,0.0342358
10,1.8655734,1.8360465,"('unsympathetic', 'sympathetic')",1.8655734,1.8360465,-0.0295269
11,2.141882,2.1373098,"('unhelpful', 'helpful')",2.1418819,2.1373098,-0.0045721
12,-0.9095439,-0.8832893,"('unsupportive', 'supportive')",-0.9095439,-0.8832893,0.0262546
13,0.52966255,0.43712538,"('impolite', 'polite')",0.5296625,0.4371254,-0.0925371
14,0.5406546,0.35721615,"('antisocial', 'social')",0.5406546,0.3572161,-0.1834385
15,0.29665977,0.28114378,"('boring', 'funny')",0.2966598,0.2811438,-0.015516
16,-0.50564057,-0.38946113,"('unpopular', 'popular')",-0.5056406,-0.3894611,0.1161795
17,-0.4109362,-0.38191217,"('nasty', 'nice')",-0.4109362,-0.3819122,0.029024
18,-0.052090432,-0.04561676,"('disagreeable', 'welcoming')",-0.0520904,-0.0456168,0.0064736
19,-0.41498077,-0.30721635,"('inhospitable', 'hospitable')",-0.4149808,-0.3072163,0.1077645
20,0.97135967,0.9114107,"('rough', 'thoughtful')",0.9713597,0.9114107,-0.059949
21,0.7294994,0.7558499,"('immoral', 'moral')",0.7294994,0.7558499,0.0263505
22,0.35321358,0.26720482,"('untrustworthy', 'trustworthy')",0.3532136,0.2672048,-0.0860088
23,7.1094832,7.042635,"('insincere', 'sincere')",7.1094832,7.042635,-0.0668482
24,2.6408234,2.607183,"('dishonest', 'honest')",2.6408234,2.607183,-0.0336404
25,0.20574175,0.15004626,"('egoistic', 'altruistic')",0.2057417,0.1500463,-0.0556954
26,-0.12453465,-0.17730013,"('hardhearted', 'benevolent')",-0.1245347,-0.1773001,-0.0527654
27,1.4380432,1.315728,"('hardhearted', 'softhearted')",1.4380432,1.3157279,-0.1223153
28,1.3003457,1.3169206,"('disloyal', 'loyal')",1.3003457,1.3169206,0.0165749
29,-0.37695077,-0.4370858,"('unfair', 'fair')",-0.3769508,-0.4370858,-0.060135
30,1.2690376,1.1467292,"('intolerant', 'tolerant')",1.2690376,1.1467292,-0.1223084
31,-1.406495,-1.3384281,"('evil', 'good')",-1.406495,-1.3384281,0.0680669
32,1.5187868,1.4195442,"('unkind', 'kind')",1.5187868,1.4195442,-0.0992426
33,-0.5975884,-0.56402695,"('wrong', 'right')",-0.5975884,-0.564027,0.0335614
34,4.735889,4.8013253,"('mean', 'honorable')",4.735889,4.8013253,0.0654363
35,-1.2577344,-1.2772441,"('corrupt', 'incorrupt')",-1.2577344,-1.2772441,-0.0195097
36,-1.4472347,-1.3870722,"('hostile', 'amicable')",-1.4472347,-1.3870722,0.0601625
37,1.0296098,1.036838,"('fake', 'genuine')",1.0296098,1.0368381,0.0072283
38,0.2362674,0.18677138,"('untruthful', 'truthful')",0.2362674,0.1867714,-0.049496
39,0.19501692,0.18059579,"('exploitative', 'cooperative')",0.1950169,0.1805958,-0.0144211
40,-0.79518145,-0.813367,"('stingy', 'generous')",-0.7951815,-0.813367,-0.0181855
41,-0.1134122,-0.13172859,"('unforgiving', 'forgiving')",-0.1134122,-0.1317286,-0.0183164
42,-1.4165835,-1.4096727,"('unreliable', 'reliable')",-1.4165835,-1.4096727,0.0069108
43,1.8068247,1.7104751,"('irresponsible', 'responsible')",1.8068247,1.7104751,-0.0963496
44,-1.5004557,-1.5924381,"('prejudiced', 'unprejudiced')",-1.5004557,-1.5924381,-0.0919824
45,1.0914391,1.0876071,"('incompetent', 'competent')",1.0914391,1.0876071,-0.003832
46,0.2271876,0.24415125,"('uncompetitive', 'competitive')",0.2271876,0.2441512,0.0169636
47,5.7440267,5.7837214,"('stupid', 'smart')",5.7440267,5.7837214,0.0396947
48,1.1445943,1.1366863,"('unintelligent', 'intelligent')",1.1445943,1.1366863,-0.007908
49,0.5351221,0.6938442,"('unable', 'able')",0.5351221,0.6938442,0.1587221
50,0.20713927,0.35717943,"('clumsy', 'skillful')",0.2071393,0.3571794,0.1500401
51,1.193465,1.2020049,"('uneducated', 'educated')",1.193465,1.2020049,0.0085399
52,-0.7410793,-0.6417197,"('irrational', 'rational')",-0.7410793,-0.6417197,0.0993596
53,0.6724774,0.6873285,"('uncreative', 'creative')",0.6724774,0.6873285,0.0148511
54,1.4969828,1.6432374,"('incapable', 'capable')",1.4969828,1.6432374,0.1462546
55,1.8063142,1.7287753,"('incompetent', 'clever')",1.8063142,1.7287753,-0.0775389
56,1.2098166,1.1546333,"('impractical', 'practical')",1.2098166,1.1546333,-0.0551833
57,-2.0634496,-1.986873,"('unimaginative', 'imaginative')",-2.0634496,-1.986873,0.0765766
58,0.14998919,0.19287175,"('undiscriminating', 'discriminating')",0.1499892,0.1928717,0.0428825
59,-0.2151222,-0.008585371,"('foolish', 'wise')",-0.2151222,-0.0085854,0.2065368
60,1.4256139,1.3457459,"('inefficient', 'efficient')",1.4256139,1.3457459,-0.079868
61,0.7836159,0.68849397,"('illogical', 'logical')",0.7836159,0.688494,-0.0951219
62,2.2743502,2.2448277,"('incompetent', 'brilliant')",2.2743502,2.2448277,-0.0295225
63,1.5190694,1.6022449,"('unperceptive', 'insightful')",1.5190694,1.6022449,0.0831755
64,-5.2082806,-5.1433125,"('shy', 'confident')",-5.2082806,-5.1433125,0.0649681
65,1.5189347,1.4174707,"('insecure', 'secure')",1.5189347,1.4174707,-0.101464
66,-0.013315512,0.025190052,"('inactive', 'active')",-0.0133155,0.0251901,0.0385056
67,-0.71285206,-0.6536074,"('doubtful', 'determined')",-0.7128521,-0.6536074,0.0592447
68,0.061227456,0.12456436,"('dependent', 'independent')",0.0612275,0.1245644,0.0633369
69,-1.8835616,-1.8482178,"('lazy', 'industrious')",-1.8835616,-1.8482178,0.0353438
70,2.19776,2.178006,"('lethargic', 'energetic')",2.1977601,2.1780059,-0.0197542
71,0.7342075,0.8404373,"('diffident', 'self-confident')",0.7342075,0.8404373,0.1062298
72,1.230572,1.2243035,"('unambitious', 'ambitious')",1.230572,1.2243035,-0.0062685
73,-2.9879217,-2.88274,"('helpless', 'self-reliant')",-2.9879217,-2.88274,0.1051817
74,0.58486915,0.5210426,"('undedicated', 'dedicated')",0.5848691,0.5210426,-0.0638265
75,-0.930742,-0.8270355,"('meek', 'impulsive')",-0.930742,-0.8270355,0.1037065
76,1.4109541,1.3502666,"('anxious', 'daring')",1.4109541,1.3502666,-0.0606875
77,-0.68358177,-0.6542765,"('unmotivated', 'motivated')",-0.6835818,-0.6542765,0.0293053
78,-0.16437592,-0.16447985,"('nonresilient', 'resilient')",-0.1643759,-0.1644799,-0.000104
79,-0.30880344,-0.14762723,"('wavering', 'unwavering')",-0.3088034,-0.1476272,0.1611762
80,0.22291194,0.15762937,"('dominated', 'dominating')",0.2229119,0.1576294,-0.0652825
81,0.8016883,0.8205623,"('submissive', 'aggressive')",0.8016883,0.8205623,0.018874
82,6.7960167,6.932297,"('poor', 'rich')",6.7960167,6.9322972,0.1362805
83,-0.06297769,-0.06860695,"('powerless', 'powerful')",-0.0629777,-0.068607,-0.0056293
84,-0.07477501,-0.010571677,"('inferior', 'superior')",-0.074775,-0.0105717,0.0642033
85,-1.6900376,-1.5643625,"('insignificant', 'prestigious')",-1.6900376,-1.5643625,0.1256751
86,1.0200331,1.0329018,"('uninfluential', 'influential')",1.0200331,1.0329018,0.0128687
87,0.46432254,0.60256356,"('unsuccessful', 'successful')",0.4643225,0.6025636,0.1382411
88,0.38875133,0.48908833,"('low', 'eminent')",0.3887513,0.4890883,0.100337
