,intellect_male,intellect_female,tuple,average_male,average_female,female-male
0,0.32293808,0.20005888,"('unsociable', 'sociable')",0.3229381,0.2000589,-0.1228792
1,1.6125803,1.6547488,"('unfriendly', 'friendly')",1.6125803,1.6547488,0.0421685
2,0.21654588,0.44646746,"('unlikable', 'likable')",0.2165459,0.4464675,0.2299216
3,1.1438874,1.1633788,"('repellent', 'pleasant')",1.1438874,1.1633788,0.0194914
4,-7.125328,-7.0396085,"('disliked', 'liked')",-7.1253281,-7.0396085,0.0857196
5,-0.017035188,0.21445918,"('distant', 'outgoing')",-0.0170352,0.2144592,0.2314944
6,0.24135289,0.44027275,"('distant', 'open')",0.2413529,0.4402727,0.1989198
7,1.4230459,1.4821706,"('insensitive', 'sensitive')",1.4230459,1.4821706,0.0591247
8,1.1613698,1.1307659,"('unaffectionate', 'affectionate')",1.1613698,1.1307659,-0.0306039
9,1.6740282,1.7931324,"('unaffectionate', 'caring')",1.6740282,1.7931324,0.1191042
10,1.1264783,1.1422248,"('unsympathetic', 'sympathetic')",1.1264783,1.1422248,0.0157465
11,2.2759597,2.3137121,"('unhelpful', 'helpful')",2.2759597,2.3137121,0.0377524
12,-1.050875,-0.8062443,"('unsupportive', 'supportive')",-1.0508749,-0.8062443,0.2446306
13,0.28772163,0.15929013,"('impolite', 'polite')",0.2877216,0.1592901,-0.1284315
14,0.13084434,0.011991279,"('antisocial', 'social')",0.1308443,0.0119913,-0.118853
15,0.7994263,0.8770774,"('boring', 'funny')",0.7994263,0.8770774,0.0776511
16,-0.56791383,-0.45243374,"('unpopular', 'popular')",-0.5679138,-0.4524337,0.1154801
17,-0.23396759,-0.20770441,"('nasty', 'nice')",-0.2339676,-0.2077044,0.0262632
18,-0.12757903,-0.048681635,"('disagreeable', 'welcoming')",-0.127579,-0.0486816,0.0788974
19,-0.12587284,0.1505411,"('inhospitable', 'hospitable')",-0.1258728,0.1505411,0.2764139
20,0.6631411,0.5085176,"('rough', 'thoughtful')",0.6631411,0.5085176,-0.1546235
21,0.42700896,0.61443424,"('immoral', 'moral')",0.427009,0.6144342,0.1874252
22,-0.09243827,0.00035813637,"('untrustworthy', 'trustworthy')",-0.0924383,0.0003581,0.0927964
23,7.0182242,7.083642,"('insincere', 'sincere')",7.0182242,7.083642,0.0654178
24,2.2836428,2.4048336,"('dishonest', 'honest')",2.2836428,2.4048336,0.1211908
25,0.8445027,0.6955785,"('egoistic', 'altruistic')",0.8445027,0.6955785,-0.1489242
26,0.45856902,0.30894518,"('hardhearted', 'benevolent')",0.458569,0.3089452,-0.1496238
27,1.8883958,1.6624511,"('hardhearted', 'softhearted')",1.8883958,1.6624511,-0.2259447
28,1.1772162,1.1595868,"('disloyal', 'loyal')",1.1772162,1.1595868,-0.0176294
29,-0.63008034,-0.61967456,"('unfair', 'fair')",-0.6300803,-0.6196746,0.0104057
30,1.0805418,1.0367464,"('intolerant', 'tolerant')",1.0805418,1.0367464,-0.0437954
31,-1.337254,-1.2426194,"('evil', 'good')",-1.337254,-1.2426194,0.0946346
32,1.260694,1.1518224,"('unkind', 'kind')",1.260694,1.1518224,-0.1088716
33,-0.18362269,-0.04294366,"('wrong', 'right')",-0.1836227,-0.0429437,0.140679
34,4.929458,5.1823735,"('mean', 'honorable')",4.9294581,5.1823735,0.2529154
35,-0.8925217,-0.9526266,"('corrupt', 'incorrupt')",-0.8925217,-0.9526266,-0.0601049
36,-1.1466453,-1.1953639,"('hostile', 'amicable')",-1.1466453,-1.1953639,-0.0487186
37,1.3378346,1.2074864,"('fake', 'genuine')",1.3378346,1.2074864,-0.1303482
38,0.2711407,0.39298087,"('untruthful', 'truthful')",0.2711407,0.3929809,0.1218402
39,0.25835922,0.2551554,"('exploitative', 'cooperative')",0.2583592,0.2551554,-0.0032038
40,-0.8223129,-0.9385602,"('stingy', 'generous')",-0.8223129,-0.9385602,-0.1162473
41,-0.04580015,-0.17676042,"('unforgiving', 'forgiving')",-0.0458001,-0.1767604,-0.1309603
42,-2.2416332,-2.0848649,"('unreliable', 'reliable')",-2.2416332,-2.0848649,0.1567683
43,1.1976004,1.2908947,"('irresponsible', 'responsible')",1.1976004,1.2908947,0.0932943
44,-1.7232829,-1.9532962,"('prejudiced', 'unprejudiced')",-1.7232829,-1.9532962,-0.2300133
45,0.5815025,0.58741796,"('incompetent', 'competent')",0.5815025,0.587418,0.0059155
46,-0.5832279,-0.5271202,"('uncompetitive', 'competitive')",-0.5832279,-0.5271202,0.0561077
47,5.077665,5.106478,"('stupid', 'smart')",5.0776649,5.1064782,0.0288133
48,1.0889653,1.0590637,"('unintelligent', 'intelligent')",1.0889653,1.0590637,-0.0299016
49,0.43258488,0.62097436,"('unable', 'able')",0.4325849,0.6209744,0.1883895
50,-0.012317507,0.102246605,"('clumsy', 'skillful')",-0.0123175,0.1022466,0.1145641
51,1.2162529,1.1956261,"('uneducated', 'educated')",1.2162529,1.1956261,-0.0206268
52,-0.21132426,-0.14381582,"('irrational', 'rational')",-0.2113243,-0.1438158,0.0675085
53,0.14735608,0.1578652,"('uncreative', 'creative')",0.1473561,0.1578652,0.0105091
54,1.1356676,1.5677042,"('incapable', 'capable')",1.1356676,1.5677042,0.4320366
55,1.545856,1.530334,"('incompetent', 'clever')",1.545856,1.530334,-0.015522
56,0.6366527,0.7817869,"('impractical', 'practical')",0.6366527,0.7817869,0.1451342
57,-2.1491065,-2.0897648,"('unimaginative', 'imaginative')",-2.1491065,-2.0897648,0.0593417
58,0.26778594,0.19065961,"('undiscriminating', 'discriminating')",0.2677859,0.1906596,-0.0771263
59,0.029972006,0.21794474,"('foolish', 'wise')",0.029972,0.2179447,0.1879727
60,0.8287962,0.7829743,"('inefficient', 'efficient')",0.8287962,0.7829743,-0.0458219
61,0.71337783,0.57042205,"('illogical', 'logical')",0.7133778,0.5704221,-0.1429557
62,1.6536722,1.8213967,"('incompetent', 'brilliant')",1.6536722,1.8213967,0.1677245
63,1.0155485,1.1944944,"('unperceptive', 'insightful')",1.0155485,1.1944944,0.1789459
64,-6.26455,-5.9894066,"('shy', 'confident')",-6.2645502,-5.9894066,0.2751436
65,0.6138431,0.70833004,"('insecure', 'secure')",0.6138431,0.70833,0.0944869
66,-0.52234596,-0.36746332,"('inactive', 'active')",-0.522346,-0.3674633,0.1548827
67,-1.0115399,-1.0754416,"('doubtful', 'determined')",-1.0115399,-1.0754416,-0.0639017
68,-0.1811767,-0.022953987,"('dependent', 'independent')",-0.1811767,-0.022954,0.1582227
69,-2.0014725,-1.8838352,"('lazy', 'industrious')",-2.0014725,-1.8838352,0.1176373
70,1.6603528,1.7608916,"('lethargic', 'energetic')",1.6603528,1.7608916,0.1005388
71,0.29717368,0.5681119,"('diffident', 'self-confident')",0.2971737,0.5681119,0.2709382
72,1.0209135,1.1263449,"('unambitious', 'ambitious')",1.0209135,1.1263449,0.1054314
73,-2.4291604,-2.2696867,"('helpless', 'self-reliant')",-2.4291604,-2.2696867,0.1594737
74,0.24947038,0.20174156,"('undedicated', 'dedicated')",0.2494704,0.2017416,-0.0477288
75,-0.98411846,-0.78821105,"('meek', 'impulsive')",-0.9841185,-0.788211,0.1959075
76,0.58565927,0.4742252,"('anxious', 'daring')",0.5856593,0.4742252,-0.1114341
77,-1.4299701,-1.2111839,"('unmotivated', 'motivated')",-1.4299701,-1.2111839,0.2187862
78,-0.6222739,-0.47972858,"('nonresilient', 'resilient')",-0.6222739,-0.4797286,0.1425453
79,-0.16097274,-0.0051228413,"('wavering', 'unwavering')",-0.1609727,-0.0051228,0.1558499
80,0.12710759,0.0891256,"('dominated', 'dominating')",0.1271076,0.0891256,-0.037982
81,0.05931963,0.0075264573,"('submissive', 'aggressive')",0.0593196,0.0075265,-0.0517931
82,6.5751595,6.7646627,"('poor', 'rich')",6.5751595,6.7646627,0.1895032
83,-0.37102726,-0.28569666,"('powerless', 'powerful')",-0.3710273,-0.2856967,0.0853306
84,0.33021304,0.25703913,"('inferior', 'superior')",0.330213,0.2570391,-0.0731739
85,-1.0485722,-1.1353606,"('insignificant', 'prestigious')",-1.0485722,-1.1353606,-0.0867884
86,0.95906293,0.99341935,"('uninfluential', 'influential')",0.9590629,0.9934193,0.0343564
87,0.5658293,0.789664,"('unsuccessful', 'successful')",0.5658293,0.789664,0.2238347
88,0.49855396,0.5657905,"('low', 'eminent')",0.498554,0.5657905,0.0672365
