,belly_male,belly_female,tuple,average_male,average_female,female-male
0,0.2022734,0.019560866,"('unsociable', 'sociable')",0.2022734,0.0195609,-0.1827125
1,1.2215112,1.2697889,"('unfriendly', 'friendly')",1.2215112,1.2697889,0.0482777
2,0.50104636,0.6324935,"('unlikable', 'likable')",0.5010464,0.6324935,0.1314471
3,0.9454794,1.0867763,"('repellent', 'pleasant')",0.9454794,1.0867763,0.1412969
4,-7.418438,-7.4914193,"('disliked', 'liked')",-7.418438,-7.4914193,-0.0729813
5,-0.4396182,-0.113852456,"('distant', 'outgoing')",-0.4396182,-0.1138525,0.3257657
6,-0.11303824,0.2372073,"('distant', 'open')",-0.1130382,0.2372073,0.3502455
7,0.69887984,0.8559771,"('insensitive', 'sensitive')",0.6988798,0.8559771,0.1570973
8,0.8070284,0.89073294,"('unaffectionate', 'affectionate')",0.8070284,0.8907329,0.0837045
9,1.3219192,1.5108098,"('unaffectionate', 'caring')",1.3219192,1.5108098,0.1888906
10,1.4471778,1.4491483,"('unsympathetic', 'sympathetic')",1.4471778,1.4491483,0.0019705
11,2.0791407,2.101881,"('unhelpful', 'helpful')",2.0791407,2.101881,0.0227403
12,-1.733144,-1.7426621,"('unsupportive', 'supportive')",-1.733144,-1.7426621,-0.0095181
13,0.5434499,0.35674602,"('impolite', 'polite')",0.5434499,0.356746,-0.1867039
14,-0.06152033,-0.2925012,"('antisocial', 'social')",-0.0615203,-0.2925012,-0.2309809
15,0.31756,0.27370104,"('boring', 'funny')",0.31756,0.273701,-0.043859
16,-0.3725508,-0.24587838,"('unpopular', 'popular')",-0.3725508,-0.2458784,0.1266724
17,-0.097937435,-0.12721547,"('nasty', 'nice')",-0.0979374,-0.1272155,-0.0292781
18,-0.56474507,-0.6834604,"('disagreeable', 'welcoming')",-0.5647451,-0.6834604,-0.1187153
19,-0.6289219,-0.31955415,"('inhospitable', 'hospitable')",-0.6289219,-0.3195542,0.3093677
20,0.82820284,0.74342996,"('rough', 'thoughtful')",0.8282028,0.74343,-0.0847728
21,0.28455675,0.3804124,"('immoral', 'moral')",0.2845567,0.3804124,0.0958557
22,-0.37741226,-0.4669852,"('untrustworthy', 'trustworthy')",-0.3774123,-0.4669852,-0.0895729
23,6.4368887,6.586678,"('insincere', 'sincere')",6.4368887,6.586678,0.1497893
24,1.7751265,1.9078823,"('dishonest', 'honest')",1.7751265,1.9078823,0.1327558
25,0.31978723,0.22320774,"('egoistic', 'altruistic')",0.3197872,0.2232077,-0.0965795
26,0.033508644,-0.16263238,"('hardhearted', 'benevolent')",0.0335086,-0.1626324,-0.196141
27,1.6863916,1.695091,"('hardhearted', 'softhearted')",1.6863916,1.695091,0.0086994
28,1.2050762,1.2439083,"('disloyal', 'loyal')",1.2050762,1.2439083,0.0388321
29,-0.5528269,-0.53076446,"('unfair', 'fair')",-0.5528269,-0.5307645,0.0220624
30,0.8663927,0.8346589,"('intolerant', 'tolerant')",0.8663927,0.8346589,-0.0317338
31,-1.7728097,-1.6190963,"('evil', 'good')",-1.7728097,-1.6190963,0.1537134
32,1.4465814,1.3799245,"('unkind', 'kind')",1.4465814,1.3799245,-0.0666569
33,-0.55461717,-0.4892182,"('wrong', 'right')",-0.5546172,-0.4892182,0.065399
34,4.5938025,4.9327183,"('mean', 'honorable')",4.5938025,4.9327183,0.3389158
35,-1.2751513,-1.2050974,"('corrupt', 'incorrupt')",-1.2751513,-1.2050974,0.0700539
36,-1.1691989,-1.1975139,"('hostile', 'amicable')",-1.1691989,-1.1975139,-0.028315
37,1.0119286,1.0783854,"('fake', 'genuine')",1.0119286,1.0783854,0.0664568
38,-0.083488315,-0.04097207,"('untruthful', 'truthful')",-0.0834883,-0.0409721,0.0425162
39,-0.05148657,-0.11376061,"('exploitative', 'cooperative')",-0.0514866,-0.1137606,-0.062274
40,-1.6541516,-1.8557904,"('stingy', 'generous')",-1.6541516,-1.8557904,-0.2016388
41,0.068901464,-0.026291993,"('unforgiving', 'forgiving')",0.0689015,-0.026292,-0.0951935
42,-2.0065393,-2.139321,"('unreliable', 'reliable')",-2.0065393,-2.1393211,-0.1327818
43,1.1973531,1.2392602,"('irresponsible', 'responsible')",1.1973531,1.2392602,0.0419071
44,-0.9605543,-1.1178299,"('prejudiced', 'unprejudiced')",-0.9605543,-1.1178299,-0.1572756
45,0.31175616,0.42411706,"('incompetent', 'competent')",0.3117562,0.4241171,0.1123609
46,-0.20074931,-0.2882105,"('uncompetitive', 'competitive')",-0.2007493,-0.2882105,-0.0874612
47,5.2950053,5.630899,"('stupid', 'smart')",5.2950053,5.630899,0.3358937
48,0.60996103,0.58417225,"('unintelligent', 'intelligent')",0.609961,0.5841722,-0.0257888
49,0.32847014,0.6197517,"('unable', 'able')",0.3284701,0.6197517,0.2912816
50,-0.15144098,-0.12732384,"('clumsy', 'skillful')",-0.151441,-0.1273238,0.0241172
51,0.66892165,0.64779943,"('uneducated', 'educated')",0.6689216,0.6477994,-0.0211222
52,-0.5931865,-0.4345036,"('irrational', 'rational')",-0.5931865,-0.4345036,0.1586829
53,-0.17876008,-0.086000495,"('uncreative', 'creative')",-0.1787601,-0.0860005,0.0927596
54,1.0509789,1.3262619,"('incapable', 'capable')",1.0509789,1.3262619,0.275283
55,0.89805424,0.86692905,"('incompetent', 'clever')",0.8980542,0.8669291,-0.0311251
56,0.82977676,0.8477881,"('impractical', 'practical')",0.8297768,0.8477881,0.0180113
57,-2.506825,-2.5872457,"('unimaginative', 'imaginative')",-2.506825,-2.5872457,-0.0804207
58,-0.22080648,-0.31508374,"('undiscriminating', 'discriminating')",-0.2208065,-0.3150837,-0.0942772
59,-0.21131924,-0.08921841,"('foolish', 'wise')",-0.2113192,-0.0892184,0.1221008
60,1.104758,1.0140226,"('inefficient', 'efficient')",1.104758,1.0140226,-0.0907354
61,0.081756644,0.06015042,"('illogical', 'logical')",0.0817566,0.0601504,-0.0216062
62,1.3580256,1.4919701,"('incompetent', 'brilliant')",1.3580256,1.4919701,0.1339445
63,0.5032572,0.5900594,"('unperceptive', 'insightful')",0.5032572,0.5900594,0.0868022
64,-5.8303576,-5.9243627,"('shy', 'confident')",-5.8303576,-5.9243627,-0.0940051
65,0.7286109,0.554653,"('insecure', 'secure')",0.7286109,0.554653,-0.1739579
66,-0.12981144,-0.061585892,"('inactive', 'active')",-0.1298114,-0.0615859,0.0682255
67,-0.36625597,-0.33491665,"('doubtful', 'determined')",-0.366256,-0.3349167,0.0313393
68,-0.37354162,-0.24035695,"('dependent', 'independent')",-0.3735416,-0.240357,0.1331846
69,-2.19158,-2.082874,"('lazy', 'industrious')",-2.1915801,-2.0828741,0.108706
70,1.4892358,1.5019493,"('lethargic', 'energetic')",1.4892358,1.5019493,0.0127135
71,0.21705648,0.32201546,"('diffident', 'self-confident')",0.2170565,0.3220155,0.104959
72,0.88217074,0.87017965,"('unambitious', 'ambitious')",0.8821707,0.8701797,-0.011991
73,-3.1347294,-3.2187705,"('helpless', 'self-reliant')",-3.1347294,-3.2187705,-0.0840411
74,0.060203984,-0.07665588,"('undedicated', 'dedicated')",0.060204,-0.0766559,-0.1368599
75,-0.7989929,-0.6831094,"('meek', 'impulsive')",-0.7989929,-0.6831094,0.1158835
76,0.87426066,0.7432926,"('anxious', 'daring')",0.8742607,0.7432926,-0.1309681
77,-1.2453673,-1.147294,"('unmotivated', 'motivated')",-1.2453673,-1.147294,0.0980733
78,-0.700691,-0.6940734,"('nonresilient', 'resilient')",-0.700691,-0.6940734,0.0066176
79,-0.5279846,-0.23189649,"('wavering', 'unwavering')",-0.5279846,-0.2318965,0.2960881
80,-0.03325472,-0.11320049,"('dominated', 'dominating')",-0.0332547,-0.1132005,-0.0799458
81,0.52609724,0.371718,"('submissive', 'aggressive')",0.5260972,0.371718,-0.1543792
82,6.72699,7.139831,"('poor', 'rich')",6.7269902,7.1398311,0.4128409
83,-0.36049467,-0.4038189,"('powerless', 'powerful')",-0.3604947,-0.4038189,-0.0433242
84,0.131987,0.27055243,"('inferior', 'superior')",0.131987,0.2705524,0.1385654
85,-1.6492462,-1.6701256,"('insignificant', 'prestigious')",-1.6492462,-1.6701256,-0.0208794
86,0.53017825,0.64690804,"('uninfluential', 'influential')",0.5301782,0.646908,0.1167298
87,-0.04265506,0.21123934,"('unsuccessful', 'successful')",-0.0426551,0.2112393,0.2538944
88,0.07724572,0.13705628,"('low', 'eminent')",0.0772457,0.1370563,0.0598106
