,usher_male,usher_female,tuple,average_male,average_female,female-male
0,-0.27403548,-0.3821888,"('unsociable', 'sociable')",-0.2740355,-0.3821888,-0.1081533
1,1.5773324,1.692924,"('unfriendly', 'friendly')",1.5773324,1.692924,0.1155916
2,0.028769013,0.11280762,"('unlikable', 'likable')",0.028769,0.1128076,0.0840386
3,0.6761283,0.6501491,"('repellent', 'pleasant')",0.6761283,0.6501491,-0.0259792
4,-7.2394476,-7.3270707,"('disliked', 'liked')",-7.2394476,-7.3270707,-0.0876231
5,-0.25598532,-0.13045345,"('distant', 'outgoing')",-0.2559853,-0.1304535,0.1255318
6,0.24899524,0.32685643,"('distant', 'open')",0.2489952,0.3268564,0.0778612
7,0.8619123,0.8830155,"('insensitive', 'sensitive')",0.8619123,0.8830155,0.0211032
8,1.4670742,1.4892453,"('unaffectionate', 'affectionate')",1.4670742,1.4892453,0.0221711
9,1.6953154,1.759001,"('unaffectionate', 'caring')",1.6953154,1.759001,0.0636856
10,0.8988887,0.78969115,"('unsympathetic', 'sympathetic')",0.8988887,0.7896912,-0.1091975
11,1.3350662,1.3311657,"('unhelpful', 'helpful')",1.3350662,1.3311657,-0.0039005
12,-1.7042439,-1.7204679,"('unsupportive', 'supportive')",-1.7042439,-1.7204679,-0.016224
13,-0.13394819,-0.25144067,"('impolite', 'polite')",-0.1339482,-0.2514407,-0.1174925
14,-0.118684314,-0.2951272,"('antisocial', 'social')",-0.1186843,-0.2951272,-0.1764429
15,0.35826325,0.36806303,"('boring', 'funny')",0.3582633,0.368063,0.0097997
16,-0.5312375,-0.38279232,"('unpopular', 'popular')",-0.5312375,-0.3827923,0.1484452
17,-0.3976087,-0.28014958,"('nasty', 'nice')",-0.3976087,-0.2801496,0.1174591
18,-0.08799562,-0.11554998,"('disagreeable', 'welcoming')",-0.0879956,-0.11555,-0.0275544
19,-0.72920424,-0.6556118,"('inhospitable', 'hospitable')",-0.7292042,-0.6556118,0.0735924
20,0.8374947,0.7607198,"('rough', 'thoughtful')",0.8374947,0.7607198,-0.0767749
21,-0.5153299,-0.5257288,"('immoral', 'moral')",-0.5153299,-0.5257288,-0.0103989
22,-0.7096727,-0.7935403,"('untrustworthy', 'trustworthy')",-0.7096727,-0.7935403,-0.0838676
23,6.3459897,6.3571353,"('insincere', 'sincere')",6.3459897,6.3571353,0.0111456
24,1.5645138,1.4308276,"('dishonest', 'honest')",1.5645138,1.4308276,-0.1336862
25,1.210246,1.213357,"('egoistic', 'altruistic')",1.210246,1.213357,0.003111
26,0.9289701,0.93769103,"('hardhearted', 'benevolent')",0.9289701,0.937691,0.0087209
27,1.8626384,1.7389392,"('hardhearted', 'softhearted')",1.8626384,1.7389392,-0.1236992
