,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
0,-0.24977405,-0.37290397,"('unsociable', 'sociable')",-0.2497741,-0.372904,-0.1231299
1,-0.7584863,-0.9755821,"('unfriendly', 'friendly')",-0.7584863,-0.9755821,-0.2170958
2,0.49074623,0.42340335,"('unlikable', 'likable')",0.4907462,0.4234034,-0.0673428
3,-0.53053427,-0.49620166,"('repellent', 'pleasant')",-0.5305343,-0.4962017,0.0343326
4,-1.8062501,-1.8922998,"('disliked', 'liked')",-1.8062501,-1.8922998,-0.0860497
5,-0.6834707,-0.5991268,"('distant', 'outgoing')",-0.6834707,-0.5991268,0.0843439
6,-0.88767344,-0.83297336,"('distant', 'open')",-0.8876734,-0.8329734,0.0547
7,-0.18042237,-0.20201257,"('insensitive', 'sensitive')",-0.1804224,-0.2020126,-0.0215902
8,-0.55218554,-0.72842747,"('unaffectionate', 'affectionate')",-0.5521855,-0.7284275,-0.176242
9,-0.15639707,-0.36146694,"('unaffectionate', 'caring')",-0.1563971,-0.3614669,-0.2050698
10,-0.82241136,-0.9027377,"('unsympathetic', 'sympathetic')",-0.8224114,-0.9027377,-0.0803263
11,0.74600893,0.7231146,"('unhelpful', 'helpful')",0.7460089,0.7231146,-0.0228943
12,-0.8058233,-0.805297,"('unsupportive', 'supportive')",-0.8058233,-0.805297,0.0005263
13,-0.11631423,-0.19896562,"('impolite', 'polite')",-0.1163142,-0.1989656,-0.0826514
14,0.39407852,0.35296315,"('antisocial', 'social')",0.3940785,0.3529631,-0.0411154
15,0.57126075,0.43633556,"('boring', 'funny')",0.5712608,0.4363356,-0.1349252
16,-0.12038161,-0.14752612,"('unpopular', 'popular')",-0.1203816,-0.1475261,-0.0271445
17,-0.5678603,-0.5039383,"('nasty', 'nice')",-0.5678603,-0.5039383,0.063922
18,-0.45714366,-0.4762369,"('disagreeable', 'welcoming')",-0.4571437,-0.4762369,-0.0190932
19,-1.0154854,-0.9935879,"('inhospitable', 'hospitable')",-1.0154854,-0.9935879,0.0218975
20,0.06880303,0.13264534,"('rough', 'thoughtful')",0.068803,0.1326453,0.0638423
21,-0.121746555,-0.1687291,"('immoral', 'moral')",-0.1217466,-0.1687291,-0.0469825
22,-0.66812813,-0.64076525,"('untrustworthy', 'trustworthy')",-0.6681281,-0.6407652,0.0273629
23,1.4472544,1.4271841,"('insincere', 'sincere')",1.4472544,1.4271841,-0.0200703
24,0.08022659,-0.02888287,"('dishonest', 'honest')",0.0802266,-0.0288829,-0.1091095
25,-0.3776263,-0.50004816,"('egoistic', 'altruistic')",-0.3776263,-0.5000482,-0.1224219
26,-0.23803797,-0.4144761,"('hardhearted', 'benevolent')",-0.238038,-0.4144761,-0.1764381
27,-0.13295065,-0.16728248,"('hardhearted', 'softhearted')",-0.1329506,-0.1672825,-0.0343319
28,0.016206892,-0.16549087,"('disloyal', 'loyal')",0.0162069,-0.1654909,-0.1816978
29,0.0027335603,-0.062081307,"('unfair', 'fair')",0.0027336,-0.0620813,-0.0648149
30,0.86571604,0.81651866,"('intolerant', 'tolerant')",0.865716,0.8165187,-0.0491973
31,-1.39169,-1.2617183,"('evil', 'good')",-1.39169,-1.2617183,0.1299717
32,0.38383618,0.18816742,"('unkind', 'kind')",0.3838362,0.1881674,-0.1956688
33,0.54490125,0.40165055,"('wrong', 'right')",0.5449013,0.4016505,-0.1432508
34,0.90155196,1.1628547,"('mean', 'honorable')",0.901552,1.1628547,0.2613027
35,-0.32054317,-0.36588535,"('corrupt', 'incorrupt')",-0.3205432,-0.3658853,-0.0453421
36,-1.4835955,-1.4900123,"('hostile', 'amicable')",-1.4835955,-1.4900123,-0.0064168
37,0.30828348,0.22481523,"('fake', 'genuine')",0.3082835,0.2248152,-0.0834683
38,-0.27476427,-0.28623822,"('untruthful', 'truthful')",-0.2747643,-0.2862382,-0.0114739
39,0.7921475,0.7638304,"('exploitative', 'cooperative')",0.7921475,0.7638304,-0.0283171
40,-1.0651184,-1.1685624,"('stingy', 'generous')",-1.0651184,-1.1685624,-0.103444
41,-0.15559463,-0.104877256,"('unforgiving', 'forgiving')",-0.1555946,-0.1048773,0.0507173
42,-0.699571,-0.6908711,"('unreliable', 'reliable')",-0.699571,-0.6908711,0.0086999
43,-0.34100175,-0.34636623,"('irresponsible', 'responsible')",-0.3410017,-0.3463662,-0.0053645
44,0.44178823,0.4926619,"('prejudiced', 'unprejudiced')",0.4417882,0.4926619,0.0508737
45,-0.15003808,-0.09784215,"('incompetent', 'competent')",-0.1500381,-0.0978421,0.052196
46,-0.48294836,-0.4628911,"('uncompetitive', 'competitive')",-0.4829484,-0.4628911,0.0200573
47,1.4745641,1.5548363,"('stupid', 'smart')",1.4745641,1.5548363,0.0802722
48,-0.17419183,-0.16526367,"('unintelligent', 'intelligent')",-0.1741918,-0.1652637,0.0089281
