,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
0,0.053600542,-0.048075728,"('unsociable', 'sociable')",0.0536005,-0.0480757,-0.1016762
1,-0.124665946,-0.2511447,"('unfriendly', 'friendly')",-0.1246659,-0.2511447,-0.1264788
2,0.39684218,0.48550427,"('unlikable', 'likable')",0.3968422,0.4855043,0.0886621
3,0.20701607,0.29393277,"('repellent', 'pleasant')",0.2070161,0.2939328,0.0869167
4,-4.07131,-4.105508,"('disliked', 'liked')",-4.07131,-4.1055079,-0.0341979
5,-1.4971977,-1.4504669,"('distant', 'outgoing')",-1.4971977,-1.4504669,0.0467308
6,-1.5492425,-1.4795674,"('distant', 'open')",-1.5492425,-1.4795674,0.0696751
7,0.72647405,0.82711095,"('insensitive', 'sensitive')",0.726474,0.8271109,0.1006369
8,-0.69235164,-0.6741008,"('unaffectionate', 'affectionate')",-0.6923516,-0.6741008,0.0182508
9,0.31796163,0.3645447,"('unaffectionate', 'caring')",0.3179616,0.3645447,0.0465831
10,0.6541718,0.5984721,"('unsympathetic', 'sympathetic')",0.6541718,0.5984721,-0.0556997
11,1.7471027,1.7637419,"('unhelpful', 'helpful')",1.7471027,1.7637419,0.0166392
12,-0.50126815,-0.4746914,"('unsupportive', 'supportive')",-0.5012681,-0.4746914,0.0265767
13,0.57671183,0.38285184,"('impolite', 'polite')",0.5767118,0.3828518,-0.19386
14,0.90239733,0.87186325,"('antisocial', 'social')",0.9023973,0.8718632,-0.0305341
15,0.057930842,0.012689134,"('boring', 'funny')",0.0579308,0.0126891,-0.0452417
16,-0.7034268,-0.56283057,"('unpopular', 'popular')",-0.7034268,-0.5628306,0.1405962
17,-0.6694115,-0.6055783,"('nasty', 'nice')",-0.6694115,-0.6055783,0.0638332
18,-0.7675563,-0.77708113,"('disagreeable', 'welcoming')",-0.7675563,-0.7770811,-0.0095248
19,-1.9416946,-1.9942303,"('inhospitable', 'hospitable')",-1.9416946,-1.9942303,-0.0525357
20,0.5335315,0.51650625,"('rough', 'thoughtful')",0.5335315,0.5165063,-0.0170252
21,1.0381105,0.9677105,"('immoral', 'moral')",1.0381105,0.9677105,-0.0704
22,0.40725884,0.36378136,"('untrustworthy', 'trustworthy')",0.4072588,0.3637814,-0.0434774
23,3.710345,3.761432,"('insincere', 'sincere')",3.710345,3.7614319,0.0510869
24,1.1790979,1.0359339,"('dishonest', 'honest')",1.1790979,1.0359339,-0.143164
25,0.14433336,0.12628178,"('egoistic', 'altruistic')",0.1443334,0.1262818,-0.0180516
26,0.43697643,0.21206571,"('hardhearted', 'benevolent')",0.4369764,0.2120657,-0.2249107
27,-0.47857702,-0.49621505,"('hardhearted', 'softhearted')",-0.478577,-0.496215,-0.017638
28,1.3401268,1.2012944,"('disloyal', 'loyal')",1.3401268,1.2012944,-0.1388324
29,-0.3738009,-0.43176213,"('unfair', 'fair')",-0.3738009,-0.4317621,-0.0579612
30,0.58016545,0.47080675,"('intolerant', 'tolerant')",0.5801654,0.4708067,-0.1093587
31,-1.9577453,-1.9401095,"('evil', 'good')",-1.9577453,-1.9401095,0.0176358
32,1.0208685,0.9588985,"('unkind', 'kind')",1.0208685,0.9588985,-0.06197
33,0.14435695,0.06961,"('wrong', 'right')",0.144357,0.06961,-0.074747
34,1.8893502,2.0684588,"('mean', 'honorable')",1.8893502,2.0684588,0.1791086
35,-1.0647912,-1.1727551,"('corrupt', 'incorrupt')",-1.0647912,-1.1727551,-0.1079639
36,-1.926985,-1.894409,"('hostile', 'amicable')",-1.926985,-1.8944089,0.0325761
37,0.13299523,0.075040534,"('fake', 'genuine')",0.1329952,0.0750405,-0.0579547
38,0.47377542,0.39636815,"('untruthful', 'truthful')",0.4737754,0.3963681,-0.0774073
39,1.1058704,1.1500863,"('exploitative', 'cooperative')",1.1058704,1.1500863,0.0442159
40,-1.3347235,-1.3306962,"('stingy', 'generous')",-1.3347235,-1.3306962,0.0040273
41,0.25381958,0.07438083,"('unforgiving', 'forgiving')",0.2538196,0.0743808,-0.1794388
42,-1.0541873,-0.88544655,"('unreliable', 'reliable')",-1.0541873,-0.8854465,0.1687408
43,0.90445226,0.8773133,"('irresponsible', 'responsible')",0.9044523,0.8773133,-0.027139
44,-0.69517106,-0.7372344,"('prejudiced', 'unprejudiced')",-0.6951711,-0.7372344,-0.0420633
45,0.30567348,0.27149025,"('incompetent', 'competent')",0.3056735,0.2714902,-0.0341833
46,0.02471558,0.028282138,"('uncompetitive', 'competitive')",0.0247156,0.0282821,0.0035665
47,2.7740586,2.910493,"('stupid', 'smart')",2.7740586,2.9104929,0.1364343
48,0.5704619,0.53821355,"('unintelligent', 'intelligent')",0.5704619,0.5382136,-0.0322483
49,-0.50686216,-0.33143687,"('unable', 'able')",-0.5068622,-0.3314369,0.1754253
50,0.008212496,0.18068954,"('clumsy', 'skillful')",0.0082125,0.1806895,0.172477
51,0.026755936,0.026275696,"('uneducated', 'educated')",0.0267559,0.0262757,-0.0004802
52,-0.83390284,-0.9126105,"('irrational', 'rational')",-0.8339028,-0.9126105,-0.0787077
53,-0.565122,-0.58976525,"('uncreative', 'creative')",-0.565122,-0.5897653,-0.0246433
54,0.1942213,0.28317922,"('incapable', 'capable')",0.1942213,0.2831792,0.0889579
55,0.9182625,0.95958143,"('incompetent', 'clever')",0.9182625,0.9595814,0.0413189
56,1.7375324,1.718869,"('impractical', 'practical')",1.7375324,1.718869,-0.0186634
57,-1.7991846,-1.8444955,"('unimaginative', 'imaginative')",-1.7991846,-1.8444955,-0.0453109
58,-0.24694574,-0.31140915,"('undiscriminating', 'discriminating')",-0.2469457,-0.3114091,-0.0644634
59,-0.1908631,-0.13069108,"('foolish', 'wise')",-0.1908631,-0.1306911,0.060172
60,1.6039261,1.5813929,"('inefficient', 'efficient')",1.6039261,1.5813929,-0.0225332
61,0.6785625,0.49529326,"('illogical', 'logical')",0.6785625,0.4952933,-0.1832692
62,1.4149731,1.6489155,"('incompetent', 'brilliant')",1.4149731,1.6489155,0.2339424
63,0.51448005,0.56949276,"('unperceptive', 'insightful')",0.5144801,0.5694928,0.0550127
64,-2.4896016,-2.6312733,"('shy', 'confident')",-2.4896016,-2.6312733,-0.1416717
65,0.84587437,0.9328835,"('insecure', 'secure')",0.8458744,0.9328835,0.0870091
66,-1.597196,-1.5019522,"('inactive', 'active')",-1.597196,-1.5019522,0.0952438
67,1.0073979,0.8856523,"('doubtful', 'determined')",1.0073979,0.8856523,-0.1217456
68,-0.79525155,-0.70605946,"('dependent', 'independent')",-0.7952515,-0.7060595,0.089192
69,-1.1824652,-1.1525513,"('lazy', 'industrious')",-1.1824652,-1.1525513,0.0299139
70,0.80731696,0.8250636,"('lethargic', 'energetic')",0.807317,0.8250636,0.0177466
71,0.5131506,0.5093324,"('diffident', 'self-confident')",0.5131506,0.5093324,-0.0038182
72,0.1814554,0.38739955,"('unambitious', 'ambitious')",0.1814554,0.3873996,0.2059442
73,-1.3957971,-1.3706992,"('helpless', 'self-reliant')",-1.3957971,-1.3706992,0.0250979
74,0.31304196,0.27339616,"('undedicated', 'dedicated')",0.313042,0.2733962,-0.0396458
75,-1.4741281,-1.3753012,"('meek', 'impulsive')",-1.4741281,-1.3753012,0.0988269
76,0.24790506,0.25771847,"('anxious', 'daring')",0.2479051,0.2577185,0.0098134
77,0.05069623,-0.015970787,"('unmotivated', 'motivated')",0.0506962,-0.0159708,-0.066667
78,-0.23589793,-0.15518095,"('nonresilient', 'resilient')",-0.2358979,-0.1551809,0.080717
79,-1.4476831,-1.4402506,"('wavering', 'unwavering')",-1.4476831,-1.4402506,0.0074325
80,1.0175492,1.0463057,"('dominated', 'dominating')",1.0175492,1.0463057,0.0287565
81,0.39529735,0.42205185,"('submissive', 'aggressive')",0.3952973,0.4220518,0.0267545
