,arch_male,arch_female,tuple,average_male,average_female,female-male
0,-0.10837139,-0.3629898,"('unsociable', 'sociable')",-0.1083714,-0.3629898,-0.2546184
1,1.1971022,1.2241975,"('unfriendly', 'friendly')",1.1971022,1.2241975,0.0270953
2,-0.04231694,-0.040342104,"('unlikable', 'likable')",-0.0423169,-0.0403421,0.0019748
3,0.29963487,0.24098843,"('repellent', 'pleasant')",0.2996349,0.2409884,-0.0586465
4,-6.853546,-7.0556674,"('disliked', 'liked')",-6.8535461,-7.0556674,-0.2021213
5,-0.7611156,-0.6858165,"('distant', 'outgoing')",-0.7611156,-0.6858165,0.0752991
6,-0.063963175,-0.020675287,"('distant', 'open')",-0.0639632,-0.0206753,0.0432879
7,0.97615653,0.9267643,"('insensitive', 'sensitive')",0.9761565,0.9267643,-0.0493922
8,0.974032,1.0203573,"('unaffectionate', 'affectionate')",0.974032,1.0203573,0.0463253
9,1.360157,1.464219,"('unaffectionate', 'caring')",1.360157,1.464219,0.104062
10,0.77329224,0.69339544,"('unsympathetic', 'sympathetic')",0.7732922,0.6933954,-0.0798968
11,1.5980402,1.6335684,"('unhelpful', 'helpful')",1.5980402,1.6335684,0.0355282
12,-1.8038534,-1.8538121,"('unsupportive', 'supportive')",-1.8038534,-1.8538121,-0.0499587
13,-0.4474309,-0.59094906,"('impolite', 'polite')",-0.4474309,-0.5909491,-0.1435182
14,0.059489228,-0.08387723,"('antisocial', 'social')",0.0594892,-0.0838772,-0.1433664
15,0.40081,0.2857877,"('boring', 'funny')",0.40081,0.2857877,-0.1150223
16,-0.49451184,-0.4811222,"('unpopular', 'popular')",-0.4945118,-0.4811222,0.0133896
17,-0.35020745,-0.3369437,"('nasty', 'nice')",-0.3502074,-0.3369437,0.0132637
18,-0.15989473,-0.24275465,"('disagreeable', 'welcoming')",-0.1598947,-0.2427547,-0.08286
19,-0.50834787,-0.52251565,"('inhospitable', 'hospitable')",-0.5083479,-0.5225157,-0.0141678
20,0.95901304,0.9007737,"('rough', 'thoughtful')",0.959013,0.9007737,-0.0582393
21,-0.2859469,-0.3767724,"('immoral', 'moral')",-0.2859469,-0.3767724,-0.0908255
22,-0.6256137,-0.765128,"('untrustworthy', 'trustworthy')",-0.6256137,-0.765128,-0.1395143
23,6.055587,6.1015816,"('insincere', 'sincere')",6.0555868,6.1015816,0.0459948
24,1.5401133,1.4322047,"('dishonest', 'honest')",1.5401133,1.4322047,-0.1079086
25,0.86568666,0.84270453,"('egoistic', 'altruistic')",0.8656867,0.8427045,-0.0229822
26,1.2415487,1.2264925,"('hardhearted', 'benevolent')",1.2415487,1.2264925,-0.0150562
27,1.8412863,1.7410756,"('hardhearted', 'softhearted')",1.8412863,1.7410756,-0.1002107
28,0.92932737,0.9353634,"('disloyal', 'loyal')",0.9293274,0.9353634,0.006036
29,-1.1608368,-1.2044346,"('unfair', 'fair')",-1.1608368,-1.2044346,-0.0435978
30,1.3477436,1.1559001,"('intolerant', 'tolerant')",1.3477436,1.1559001,-0.1918435
31,-1.4178423,-1.3254571,"('evil', 'good')",-1.4178423,-1.3254571,0.0923852
32,0.8482776,0.7002449,"('unkind', 'kind')",0.8482776,0.7002449,-0.1480327
33,-0.61609954,-0.5943417,"('wrong', 'right')",-0.6160995,-0.5943417,0.0217578
34,4.8501167,5.002241,"('mean', 'honorable')",4.8501167,5.0022411,0.1521244
35,-0.34943527,-0.5244863,"('corrupt', 'incorrupt')",-0.3494353,-0.5244863,-0.175051
36,-0.183664,-0.25343227,"('hostile', 'amicable')",-0.183664,-0.2534323,-0.0697683
37,0.77266085,0.7507636,"('fake', 'genuine')",0.7726609,0.7507636,-0.0218973
38,-0.41029721,-0.39283276,"('untruthful', 'truthful')",-0.4102972,-0.3928328,0.0174644
39,0.5931687,0.51072913,"('exploitative', 'cooperative')",0.5931687,0.5107291,-0.0824396
40,-1.4905449,-1.6816299,"('stingy', 'generous')",-1.4905449,-1.6816299,-0.191085
41,0.21062498,0.09329467,"('unforgiving', 'forgiving')",0.210625,0.0932947,-0.1173303
42,-2.8828197,-2.9931653,"('unreliable', 'reliable')",-2.8828197,-2.9931653,-0.1103456
43,0.7408136,0.6737698,"('irresponsible', 'responsible')",0.7408136,0.6737698,-0.0670438
44,-1.2228256,-1.2075396,"('prejudiced', 'unprejudiced')",-1.2228256,-1.2075396,0.015286
45,-0.3582981,-0.43800193,"('incompetent', 'competent')",-0.3582981,-0.4380019,-0.0797038
46,-0.8794737,-0.97902143,"('uncompetitive', 'competitive')",-0.8794737,-0.9790214,-0.0995477
47,4.767778,4.971171,"('stupid', 'smart')",4.7677779,4.9711709,0.203393
48,0.66881245,0.6237288,"('unintelligent', 'intelligent')",0.6688125,0.6237288,-0.0450837
49,0.4650333,0.5034515,"('unable', 'able')",0.4650333,0.5034515,0.0384182
50,-0.39708027,-0.43634224,"('clumsy', 'skillful')",-0.3970803,-0.4363422,-0.0392619
51,0.5655813,0.41018003,"('uneducated', 'educated')",0.5655813,0.41018,-0.1554013
52,-0.7980109,-0.86599743,"('irrational', 'rational')",-0.7980109,-0.8659974,-0.0679865
53,-0.15689622,-0.17975761,"('uncreative', 'creative')",-0.1568962,-0.1797576,-0.0228614
54,0.86211616,0.9634477,"('incapable', 'capable')",0.8621162,0.9634477,0.1013315
55,0.4618384,0.3767478,"('incompetent', 'clever')",0.4618384,0.3767478,-0.0850906
56,0.5496861,0.3504128,"('impractical', 'practical')",0.5496861,0.3504128,-0.1992733
