,planet_male,planet_female,tuple,average_male,average_female,female-male
0,0.12164705,0.076964214,"('unsociable', 'sociable')",0.1216471,0.0769642,-0.0446829
1,0.84791493,0.7448565,"('unfriendly', 'friendly')",0.8479149,0.7448565,-0.1030584
2,-0.27825058,-0.22448699,"('unlikable', 'likable')",-0.2782506,-0.224487,0.0537636
3,0.7304673,0.7627371,"('repellent', 'pleasant')",0.7304673,0.7627371,0.0322698
4,-7.3947563,-7.5327263,"('disliked', 'liked')",-7.3947563,-7.5327263,-0.13797
5,-0.8427994,-0.8820779,"('distant', 'outgoing')",-0.8427994,-0.8820779,-0.0392785
6,-0.474337,-0.5564554,"('distant', 'open')",-0.474337,-0.5564554,-0.0821184
7,0.8107815,0.8690045,"('insensitive', 'sensitive')",0.8107815,0.8690045,0.058223
8,0.83293474,0.71704304,"('unaffectionate', 'affectionate')",0.8329347,0.717043,-0.1158917
9,1.3943682,1.3660313,"('unaffectionate', 'caring')",1.3943682,1.3660313,-0.0283369
10,0.95085615,1.0218581,"('unsympathetic', 'sympathetic')",0.9508561,1.0218581,0.071002
11,1.7049215,1.7666026,"('unhelpful', 'helpful')",1.7049215,1.7666026,0.0616811
12,-1.7658079,-1.786362,"('unsupportive', 'supportive')",-1.7658079,-1.7863621,-0.0205542
13,-0.08217249,-0.03348069,"('impolite', 'polite')",-0.0821725,-0.0334807,0.0486918
14,0.39981952,0.38565767,"('antisocial', 'social')",0.3998195,0.3856577,-0.0141618
15,-0.0495031,-0.14235453,"('boring', 'funny')",-0.0495031,-0.1423545,-0.0928514
16,-0.7921601,-0.795892,"('unpopular', 'popular')",-0.7921601,-0.795892,-0.0037319
17,-0.27853817,-0.24003354,"('nasty', 'nice')",-0.2785382,-0.2400335,0.0385047
18,-0.52201,-0.57650065,"('disagreeable', 'welcoming')",-0.52201,-0.5765007,-0.0544907
19,-0.6701258,-0.7130681,"('inhospitable', 'hospitable')",-0.6701258,-0.7130681,-0.0429423
20,0.90436465,0.8238332,"('rough', 'thoughtful')",0.9043646,0.8238332,-0.0805314
21,0.01101915,0.10380305,"('immoral', 'moral')",0.0110191,0.1038031,0.092784
22,-0.3355478,-0.36074823,"('untrustworthy', 'trustworthy')",-0.3355478,-0.3607482,-0.0252004
23,6.4806247,6.511691,"('insincere', 'sincere')",6.4806247,6.5116911,0.0310664
24,1.5050849,1.4080567,"('dishonest', 'honest')",1.5050849,1.4080567,-0.0970282
25,0.24259692,0.17773414,"('egoistic', 'altruistic')",0.2425969,0.1777341,-0.0648628
26,0.59683204,0.52260965,"('hardhearted', 'benevolent')",0.596832,0.5226097,-0.0742223
27,1.6042181,1.4496619,"('hardhearted', 'softhearted')",1.6042181,1.4496619,-0.1545562
28,0.9731834,0.93277514,"('disloyal', 'loyal')",0.9731834,0.9327751,-0.0404083
29,-0.57412344,-0.69030464,"('unfair', 'fair')",-0.5741234,-0.6903046,-0.1161812
30,1.1325067,1.1301297,"('intolerant', 'tolerant')",1.1325067,1.1301297,-0.002377
31,-1.9146253,-1.9579273,"('evil', 'good')",-1.9146253,-1.9579273,-0.043302
32,0.7930082,0.7601923,"('unkind', 'kind')",0.7930082,0.7601923,-0.0328159
33,-0.6788301,-0.7383284,"('wrong', 'right')",-0.6788301,-0.7383284,-0.0594983
34,4.9977646,5.1087027,"('mean', 'honorable')",4.9977646,5.1087027,0.1109381
35,-0.80863297,-1.0412785,"('corrupt', 'incorrupt')",-0.808633,-1.0412785,-0.2326455
36,-0.7865086,-0.95181733,"('hostile', 'amicable')",-0.7865086,-0.9518173,-0.1653087
37,0.59149474,0.59516364,"('fake', 'genuine')",0.5914947,0.5951636,0.0036689
38,-0.14660463,-0.1656247,"('untruthful', 'truthful')",-0.1466046,-0.1656247,-0.0190201
39,0.38003892,0.41325048,"('exploitative', 'cooperative')",0.3800389,0.4132505,0.0332116
40,-1.8587096,-2.0041137,"('stingy', 'generous')",-1.8587096,-2.0041137,-0.1454041
41,0.21717681,0.16808198,"('unforgiving', 'forgiving')",0.2171768,0.168082,-0.0490948
42,-2.7658563,-2.7171671,"('unreliable', 'reliable')",-2.7658563,-2.7171671,0.0486892
43,0.9669962,0.99015594,"('irresponsible', 'responsible')",0.9669962,0.9901559,0.0231597
44,-0.9063005,-0.8433605,"('prejudiced', 'unprejudiced')",-0.9063005,-0.8433605,0.06294
45,-0.041146103,-0.046226345,"('incompetent', 'competent')",-0.0411461,-0.0462263,-0.0050802
46,-0.7149409,-0.6851192,"('uncompetitive', 'competitive')",-0.7149409,-0.6851192,0.0298217
47,5.497081,5.5926075,"('stupid', 'smart')",5.4970808,5.5926075,0.0955267
48,0.98570627,0.9088758,"('unintelligent', 'intelligent')",0.9857063,0.9088758,-0.0768305
49,0.31723604,0.33105877,"('unable', 'able')",0.317236,0.3310588,0.0138228
50,-0.6149714,-0.65273243,"('clumsy', 'skillful')",-0.6149714,-0.6527324,-0.037761
51,0.60710907,0.579392,"('uneducated', 'educated')",0.6071091,0.579392,-0.0277171
52,-0.5373085,-0.69982594,"('irrational', 'rational')",-0.5373085,-0.6998259,-0.1625174
53,-0.29881465,-0.3750192,"('uncreative', 'creative')",-0.2988147,-0.3750192,-0.0762045
54,1.057886,1.1065843,"('incapable', 'capable')",1.057886,1.1065843,0.0486983
55,0.6702837,0.71324444,"('incompetent', 'clever')",0.6702837,0.7132444,0.0429607
56,0.59000635,0.5867108,"('impractical', 'practical')",0.5900064,0.5867108,-0.0032956
57,-2.7695947,-2.7366846,"('unimaginative', 'imaginative')",-2.7695947,-2.7366846,0.0329101
58,-0.2798285,-0.26278484,"('undiscriminating', 'discriminating')",-0.2798285,-0.2627848,0.0170437
59,-0.20016226,-0.30298874,"('foolish', 'wise')",-0.2001623,-0.3029887,-0.1028264
60,0.7689391,0.9154707,"('inefficient', 'efficient')",0.7689391,0.9154707,0.1465316
61,0.26862317,0.17528817,"('illogical', 'logical')",0.2686232,0.1752882,-0.093335
62,0.6455569,0.73401225,"('incompetent', 'brilliant')",0.6455569,0.7340122,0.0884553
63,0.29526165,0.2805225,"('unperceptive', 'insightful')",0.2952617,0.2805225,-0.0147392
64,-6.1766067,-6.137075,"('shy', 'confident')",-6.1766067,-6.1370749,0.0395318
65,0.25373077,0.34670892,"('insecure', 'secure')",0.2537308,0.3467089,0.0929781
66,-0.4498121,-0.5356813,"('inactive', 'active')",-0.4498121,-0.5356813,-0.0858692
67,-0.17590971,-0.11416024,"('doubtful', 'determined')",-0.1759097,-0.1141602,0.0617495
68,-0.6124403,-0.68726015,"('dependent', 'independent')",-0.6124403,-0.6872602,-0.0748199
69,-2.2581918,-2.33316,"('lazy', 'industrious')",-2.2581918,-2.3331599,-0.0749681
70,1.1951709,1.1952739,"('lethargic', 'energetic')",1.1951709,1.1952739,0.000103
71,0.6049485,0.5933163,"('diffident', 'self-confident')",0.6049485,0.5933163,-0.0116322
72,0.63509524,0.71770173,"('unambitious', 'ambitious')",0.6350952,0.7177017,0.0826065
73,-2.979572,-3.014964,"('helpless', 'self-reliant')",-2.9795721,-3.0149641,-0.035392
74,-0.026678436,-0.1693592,"('undedicated', 'dedicated')",-0.0266784,-0.1693592,-0.1426808
75,-1.0131817,-0.96814775,"('meek', 'impulsive')",-1.0131817,-0.9681478,0.0450339
76,0.70941436,0.7905247,"('anxious', 'daring')",0.7094144,0.7905247,0.0811103
77,-1.0670197,-0.9262424,"('unmotivated', 'motivated')",-1.0670197,-0.9262424,0.1407773
78,-0.47691762,-0.5104962,"('nonresilient', 'resilient')",-0.4769176,-0.5104962,-0.0335786
79,-0.3196852,-0.40463775,"('wavering', 'unwavering')",-0.3196852,-0.4046378,-0.0849526
80,-0.016523913,-0.04497852,"('dominated', 'dominating')",-0.0165239,-0.0449785,-0.0284546
81,0.31620985,0.44393796,"('submissive', 'aggressive')",0.3162099,0.443938,0.1277281
82,5.720358,5.8483353,"('poor', 'rich')",5.7203579,5.8483353,0.1279774
83,-0.5017416,-0.4635782,"('powerless', 'powerful')",-0.5017416,-0.4635782,0.0381634
84,0.5841423,0.53672796,"('inferior', 'superior')",0.5841423,0.536728,-0.0474143
85,-0.6572781,-0.7999493,"('insignificant', 'prestigious')",-0.6572781,-0.7999493,-0.1426712
