,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
0,1.410038,1.1912036,"('unsociable', 'sociable')",-0.22734869,-0.4402355,-0.48388,-0.6477885,0.2329364,0.0343932,-0.1985432
1,0.551874,0.57202476,"('unfriendly', 'friendly')",0.21120435,0.14351735,1.3744923,1.3506287,0.7125235,0.6887236,-0.0237999
2,1.9078133,1.8747407,"('unlikable', 'likable')",1.4759794,1.49465,0.88617104,0.8549708,1.4233212,1.4081205,-0.0152007
3,-0.22589321,-0.008990397,"('repellent', 'pleasant')",-0.26021084,-0.20095854,0.9622389,1.0152782,0.1587116,0.2684431,0.1097315
4,-0.36030915,-0.39373618,"('disliked', 'liked')",0.008849431,0.022050926,-6.5712337,-6.700322,-2.3075644,-2.3573357,-0.0497713
5,-0.6878862,-0.67965806,"('distant', 'outgoing')",0.095462985,0.28149465,-0.43146142,-0.20118031,-0.3412949,-0.1997812,0.1415137
6,-0.9867233,-0.8727046,"('distant', 'open')",-0.23261148,-0.032424778,-0.6475137,-0.40371516,-0.6222828,-0.4362815,0.1860013
7,1.2718639,1.2764314,"('insensitive', 'sensitive')",-0.030232437,-0.09938503,0.40693328,0.39756355,0.5495216,0.52487,-0.0246516
8,1.2578452,1.3280306,"('unaffectionate', 'affectionate')",-0.13473396,-0.1630511,0.54473746,0.57334155,0.5559496,0.5794404,0.0234908
9,2.343281,2.375997,"('unaffectionate', 'caring')",0.22561905,0.23343033,1.0964528,1.1797997,1.2217843,1.2630757,0.0412914
10,0.52591395,0.38568798,"('unsympathetic', 'sympathetic')",-1.1904099,-1.356304,-0.84806025,-1.0010669,-0.5041854,-0.6572277,-0.1530423
11,0.6334588,0.6257069,"('unhelpful', 'helpful')",0.096904084,0.045042932,1.9011534,1.8641793,0.8771722,0.8449763,-0.0321959
12,2.8610387,2.93552,"('unsupportive', 'supportive')",0.13298197,0.22625723,-1.9398757,-1.9368618,0.3513817,0.4083052,0.0569235
13,0.27664894,0.09300927,"('impolite', 'polite')",0.52799857,0.3431136,-0.97499174,-1.0935102,-0.0567814,-0.2191291,-0.1623477
14,1.243384,1.1777637,"('antisocial', 'social')",1.0796139,1.019138,0.3256929,0.13250169,0.882897,0.7764678,-0.1064292
15,0.12562199,-0.07268976,"('boring', 'funny')",0.31339088,0.1940428,0.04780589,0.039968506,0.1622729,0.0537739,-0.108499
16,-2.022028,-1.9124018,"('unpopular', 'popular')",0.19400463,0.21973541,0.26480952,0.26090714,-0.5210713,-0.4772531,0.0438182
17,-0.32525405,-0.29644826,"('nasty', 'nice')",-1.0332915,-0.99823356,-0.42148733,-0.3453716,-0.5933443,-0.5466845,0.0466598
18,-0.08916587,0.016709805,"('disagreeable', 'welcoming')",1.0166249,1.1002367,-0.5714874,-0.5679308,0.1186572,0.1830052,0.064348
19,0.13499267,0.17725752,"('inhospitable', 'hospitable')",-0.90335685,-0.9268196,-0.81553215,-0.70197314,-0.5279655,-0.4838451,0.0441204
20,0.06438425,0.0010507796,"('rough', 'thoughtful')",0.008698203,0.00056193024,0.5137442,0.5296037,0.1956089,0.1770721,-0.0185368
21,1.0606629,1.0052867,"('immoral', 'moral')",0.34417155,0.22279023,-0.7581482,-0.8459295,0.2155621,0.1273825,-0.0881796
22,0.71070814,0.64623976,"('untrustworthy', 'trustworthy')",0.09014596,0.04921466,-0.8608399,-0.91829866,-0.0199953,-0.0742814,-0.0542861
23,1.1506433,1.0684081,"('insincere', 'sincere')",-0.010839812,-0.041449808,5.9092064,5.950511,2.3496699,2.3258231,-0.0238468
24,1.5348878,1.5274292,"('dishonest', 'honest')",-0.123927385,-0.06789434,0.5246088,0.5588567,0.6451898,0.6727972,0.0276074
25,0.19410735,0.37417638,"('egoistic', 'altruistic')",0.5530188,0.6552462,1.3756491,1.4884467,0.7075918,0.8392897,0.1316979
26,1.0493687,0.83349895,"('hardhearted', 'benevolent')",1.8023732,1.6404026,1.875038,1.6046046,1.5755933,1.359502,-0.2160913
27,0.4840775,0.60401326,"('hardhearted', 'softhearted')",-0.47683468,-0.37659103,0.6230762,0.707576,0.2101063,0.3116661,0.1015598
28,1.71557,1.5805994,"('disloyal', 'loyal')",-0.1437681,-0.36760843,1.1468812,1.0317324,0.9062277,0.7482411,-0.1579866
29,-0.5097536,-0.52711475,"('unfair', 'fair')",-0.6805511,-0.6758818,-0.27355346,-0.35253662,-0.4879527,-0.5185111,-0.0305584
30,1.7016987,1.6935316,"('intolerant', 'tolerant')",0.44078422,0.30540812,0.53262633,0.421621,0.891703,0.8068536,-0.0848494
31,-0.5695438,-0.4454919,"('evil', 'good')",-0.065655224,0.018088382,-0.67990965,-0.5853159,-0.4383696,-0.3375731,0.1007965
32,0.7150696,0.50352913,"('unkind', 'kind')",-0.41934898,-0.60582113,0.6787468,0.44605684,0.3248225,0.1145883,-0.2102342
33,1.1251457,1.0388956,"('wrong', 'right')",0.776049,0.8622011,-0.48391873,-0.40760666,0.4724253,0.49783,0.0254047
34,-0.6165859,-0.3658529,"('mean', 'honorable')",0.23459925,0.40667528,5.31514,5.6011286,1.6443844,1.8806504,0.236266
35,-0.97705615,-1.0241022,"('corrupt', 'incorrupt')",-0.4060661,-0.42481047,-0.6108022,-0.55982167,-0.6646415,-0.6695781,-0.0049366
36,-0.52729136,-0.45345375,"('hostile', 'amicable')",0.59635,0.5395293,-0.18546566,-0.2138599,-0.0388023,-0.0425948,-0.0037925
37,0.62390864,0.5848761,"('fake', 'genuine')",-0.3830019,-0.445016,-0.026800117,0.011404952,0.0713689,0.0504217,-0.0209472
38,1.4473503,1.4569823,"('untruthful', 'truthful')",-0.30213177,-0.2282672,0.17590232,0.28714177,0.4403736,0.5052856,0.064912
39,2.564576,2.5804288,"('exploitative', 'cooperative')",0.7316027,0.69853777,0.22975513,0.24433678,1.1753112,1.1744345,-0.0008767
40,0.5334733,0.61754113,"('stingy', 'generous')",-0.17855121,-0.026784878,-1.5949417,-1.6216573,-0.4133399,-0.3436337,0.0697062
41,1.0684195,1.0529252,"('unforgiving', 'forgiving')",0.1688863,0.110877424,0.21134973,0.057498798,0.4828852,0.4071005,-0.0757847
42,0.7430459,0.7478315,"('unreliable', 'reliable')",-0.019782193,-0.01975447,-3.4807525,-3.5198057,-0.9191629,-0.9305762,-0.0114133
43,1.5357175,1.4981933,"('irresponsible', 'responsible')",-0.16037299,-0.18915634,0.0775713,-0.0064961314,0.4843053,0.4341803,-0.050125
44,-1.9391148,-1.885559,"('prejudiced', 'unprejudiced')",-0.10043834,-0.021341566,-1.5605719,-1.608703,-1.2000417,-1.1718678,0.0281739
45,0.7232158,0.69520044,"('incompetent', 'competent')",-0.20774968,-0.2936941,-0.07584277,-0.22463402,0.1465411,0.0589574,-0.0875837
46,0.80539656,0.8395554,"('uncompetitive', 'competitive')",0.23278521,0.17679885,-0.9580952,-1.14332,0.0266955,-0.0423219,-0.0690174
47,-0.48753774,-0.5102511,"('stupid', 'smart')",-0.2925107,-0.24949294,5.0572963,5.216802,1.4257493,1.485686,0.0599367
48,0.46141052,0.46268255,"('unintelligent', 'intelligent')",-0.44074267,-0.57733566,0.29618183,0.20450543,0.1056166,0.0299508,-0.0756658
49,-0.25441262,-0.17472549,"('unable', 'able')",-0.5426976,-0.53719,-0.53287196,-0.41868085,-0.4433274,-0.3768655,0.0664619
50,-0.24240066,-0.30862015,"('clumsy', 'skillful')",-0.37863746,-0.45512897,-0.06995666,-0.12898685,-0.2303316,-0.2975787,-0.0672471
51,0.8669245,0.6615362,"('uneducated', 'educated')",0.29647696,0.15213642,0.2833348,0.11641298,0.4822454,0.3100286,-0.1722168
52,-0.24330387,-0.29096964,"('irrational', 'rational')",-0.4325779,-0.48271632,0.30996993,0.35336566,-0.1219706,-0.1401068,-0.0181362
53,-0.052019954,-0.085497946,"('uncreative', 'creative')",-0.4301555,-0.5347361,0.32098624,0.24992192,-0.0537297,-0.1234374,-0.0697077
54,0.46771836,0.44620228,"('incapable', 'capable')",0.029256089,0.0725707,0.5122551,0.604239,0.3364098,0.3743373,0.0379275
55,1.3908355,1.3632143,"('incompetent', 'clever')",-0.66411024,-0.80327564,0.23883864,0.13306202,0.3218546,0.2310002,-0.0908544
56,1.3725759,1.2896063,"('impractical', 'practical')",0.9085249,0.8225223,-0.69970196,-0.7687655,0.5271329,0.4477878,-0.0793451
57,0.24964009,0.12522085,"('unimaginative', 'imaginative')",-0.4744426,-0.63899106,-3.082897,-3.230747,-1.1025665,-1.2481724,-0.1456059
58,0.8639525,0.7737555,"('undiscriminating', 'discriminating')",0.3147951,0.26610005,0.42089504,0.37818646,0.5332143,0.4726806,-0.0605337
59,1.0634924,1.0632808,"('foolish', 'wise')",0.022195091,0.056702126,0.04886677,0.21088506,0.3781848,0.4436227,0.0654379
60,-0.076292254,-0.024890438,"('inefficient', 'efficient')",0.15508913,0.122915685,-0.3947371,-0.37441304,-0.1053134,-0.0921293,0.0131841
61,0.97061336,0.7835094,"('illogical', 'logical')",-0.44756806,-0.58040446,0.45388353,0.29878584,0.3256429,0.1672969,-0.158346
62,1.3657396,1.4100718,"('incompetent', 'brilliant')",0.56617063,0.6485167,0.47085792,0.56319225,0.8009227,0.873927,0.0730043
63,0.866135,0.8196847,"('unperceptive', 'insightful')",0.6035804,0.5582249,0.43545243,0.4099934,0.6350559,0.5959677,-0.0390882
64,0.49448195,0.3709147,"('shy', 'confident')",0.080715,0.056348182,-6.0335846,-6.168753,-1.8194625,-1.9138301,-0.0943676
65,0.35649762,0.16901612,"('insecure', 'secure')",-0.08572228,-0.29833126,-0.24333578,-0.3027501,0.0091465,-0.1440217,-0.1531682
66,-0.20919129,-0.3054669,"('inactive', 'active')",0.73625875,0.73781586,0.21323307,0.23362902,0.2467668,0.2219927,-0.0247741
67,-0.24578404,-0.411951,"('doubtful', 'determined')",0.010284213,-0.037600588,-0.6086016,-0.7321103,-0.2813671,-0.3938873,-0.1125202
68,-0.5210809,-0.5824565,"('dependent', 'independent')",-0.2396744,-0.21050057,-1.3812453,-1.2529303,-0.7140002,-0.6819625,0.0320377
69,-0.03618136,0.060777955,"('lazy', 'industrious')",1.6831551,1.8277757,-0.5434799,-0.39533684,0.3678313,0.4977389,0.1299076
70,0.6195741,0.6067734,"('lethargic', 'energetic')",0.08014502,0.029101323,-0.29109672,-0.29509175,0.1362075,0.1135943,-0.0226132
71,1.0122973,1.0435891,"('diffident', 'self-confident')",0.62934613,0.74496156,0.1971388,0.2035214,0.6129274,0.664024,0.0510966
72,0.9529751,0.9133137,"('unambitious', 'ambitious')",-0.59558237,-0.47103503,-0.35963014,-0.27776748,-0.0007458,0.0548371,0.0555829
73,1.5500214,1.5817868,"('helpless', 'self-reliant')",0.69260734,0.7432823,-3.174124,-3.0471263,-0.3104984,-0.2406858,0.0698126
74,2.3306277,2.2425072,"('undedicated', 'dedicated')",0.5447805,0.5187348,-0.14520039,-0.2839724,0.9100692,0.8257565,-0.0843127
75,-0.4197213,-0.3497082,"('meek', 'impulsive')",0.02563249,0.15740205,-0.60715055,-0.48938018,-0.3337464,-0.2272288,0.1065176
76,0.32794493,0.2446133,"('anxious', 'daring')",0.27125958,0.20815124,-0.38220164,-0.4477372,0.0723343,0.0016758,-0.0706585
77,0.18993224,0.37838405,"('unmotivated', 'motivated')",-0.03577154,0.00091576204,-1.1603599,-1.0394146,-0.3353997,-0.2200383,0.1153614
78,0.30455527,0.433393,"('nonresilient', 'resilient')",0.23857756,0.32500425,0.1899013,0.205589,0.2443447,0.3213287,0.076984
79,0.20968053,0.10052679,"('wavering', 'unwavering')",-0.4328918,-0.4835916,-0.326137,-0.2701521,-0.1831161,-0.217739,-0.0346229
80,0.70089257,0.55299187,"('dominated', 'dominating')",0.09354937,0.022301694,-0.4843858,-0.5470835,0.103352,0.0094033,-0.0939487
81,-0.16952449,-0.38592803,"('submissive', 'aggressive')",0.16064909,0.031712763,-0.68574476,-0.80397415,-0.23154,-0.3860631,-0.1545231
82,-0.25915647,-0.24860473,"('poor', 'rich')",-0.77236134,-0.7929531,6.0849037,6.123029,1.6844619,1.6938238,0.0093619
83,0.51334006,0.4431981,"('powerless', 'powerful')",-0.10278557,-0.039513454,-0.8129839,-0.87075055,-0.1341431,-0.1556886,-0.0215455
84,1.2574601,1.17375,"('inferior', 'superior')",0.23757954,0.18535958,0.69166386,0.71487737,0.7289012,0.691329,-0.0375722
85,0.74889517,0.7419773,"('insignificant', 'prestigious')",-0.40390953,-0.36072192,-0.22012353,-0.1654475,0.0416207,0.071936,0.0303153
