,flow_male,flow_female,tuple,average_male,average_female,female-male
0,0.54229397,0.33073902,"('unsociable', 'sociable')",0.542294,0.330739,-0.211555
1,1.3711395,1.3095113,"('unfriendly', 'friendly')",1.3711395,1.3095113,-0.0616282
2,0.36456868,0.57517475,"('unlikable', 'likable')",0.3645687,0.5751747,0.210606
3,0.7572019,0.9587597,"('repellent', 'pleasant')",0.7572019,0.9587597,0.2015578
4,-7.958171,-7.8549194,"('disliked', 'liked')",-7.9581709,-7.8549194,0.1032515
5,-0.54723287,-0.34178436,"('distant', 'outgoing')",-0.5472329,-0.3417844,0.2054485
6,-0.35331148,-0.14055796,"('distant', 'open')",-0.3533115,-0.140558,0.2127535
7,1.1757189,1.1954218,"('insensitive', 'sensitive')",1.1757189,1.1954218,0.0197029
8,1.2613621,1.2186161,"('unaffectionate', 'affectionate')",1.2613621,1.2186161,-0.042746
9,1.9549727,1.9973892,"('unaffectionate', 'caring')",1.9549727,1.9973892,0.0424165
10,1.5616552,1.714598,"('unsympathetic', 'sympathetic')",1.5616552,1.7145979,0.1529427
11,2.7785037,2.6948814,"('unhelpful', 'helpful')",2.7785037,2.6948814,-0.0836223
12,-1.3918711,-1.3807285,"('unsupportive', 'supportive')",-1.3918711,-1.3807285,0.0111426
13,0.69782716,0.5545157,"('impolite', 'polite')",0.6978272,0.5545157,-0.1433115
14,0.17245491,0.018131094,"('antisocial', 'social')",0.1724549,0.0181311,-0.1543238
15,0.4188045,0.3613346,"('boring', 'funny')",0.4188045,0.3613346,-0.0574699
16,-0.3924406,-0.2741658,"('unpopular', 'popular')",-0.3924406,-0.2741658,0.1182748
17,-0.19202256,-0.22122037,"('nasty', 'nice')",-0.1920226,-0.2212204,-0.0291978
18,-0.74895334,-0.7612705,"('disagreeable', 'welcoming')",-0.7489533,-0.7612705,-0.0123172
19,-0.85258055,-0.6922178,"('inhospitable', 'hospitable')",-0.8525805,-0.6922178,0.1603627
20,0.9510779,0.7468899,"('rough', 'thoughtful')",0.9510779,0.7468899,-0.204188
21,0.18633051,0.38293922,"('immoral', 'moral')",0.1863305,0.3829392,0.1966087
22,-0.4427149,-0.3368001,"('untrustworthy', 'trustworthy')",-0.4427149,-0.3368001,0.1059148
23,7.20079,7.083691,"('insincere', 'sincere')",7.2007899,7.0836911,-0.1170988
24,2.076808,2.1133292,"('dishonest', 'honest')",2.076808,2.1133292,0.0365212
25,0.32841963,0.23805319,"('egoistic', 'altruistic')",0.3284196,0.2380532,-0.0903664
26,0.45648792,0.19440646,"('hardhearted', 'benevolent')",0.4564879,0.1944065,-0.2620814
27,1.4398587,1.397435,"('hardhearted', 'softhearted')",1.4398587,1.3974349,-0.0424238
28,1.4667343,1.3698864,"('disloyal', 'loyal')",1.4667343,1.3698864,-0.0968479
29,-0.58515495,-0.6793176,"('unfair', 'fair')",-0.585155,-0.6793176,-0.0941626
30,1.2904745,1.2383382,"('intolerant', 'tolerant')",1.2904745,1.2383382,-0.0521363
