,modem_male,modem_female,tuple,average_male,average_female,female-male
0,0.20132431,-0.117868796,"('unsociable', 'sociable')",0.2013243,-0.1178688,-0.3191931
1,0.5053523,0.06573451,"('unfriendly', 'friendly')",0.5053523,0.0657345,-0.4396178
2,0.14056504,0.1597423,"('unlikable', 'likable')",0.140565,0.1597423,0.0191773
3,-0.5992843,-0.38904414,"('repellent', 'pleasant')",-0.5992843,-0.3890441,0.2102402
4,-2.8683674,-2.863493,"('disliked', 'liked')",-2.8683674,-2.863493,0.0048744
5,-0.62820065,-0.75042015,"('distant', 'outgoing')",-0.6282007,-0.7504202,-0.1222195
6,-0.06334544,-0.254295,"('distant', 'open')",-0.0633454,-0.254295,-0.1909496
7,0.22023147,0.32846734,"('insensitive', 'sensitive')",0.2202315,0.3284673,0.1082358
8,-0.5479411,-0.7829516,"('unaffectionate', 'affectionate')",-0.5479411,-0.7829516,-0.2350105
9,-0.114124306,-0.317446,"('unaffectionate', 'caring')",-0.1141243,-0.317446,-0.2033217
10,-0.3967765,-0.48477644,"('unsympathetic', 'sympathetic')",-0.3967765,-0.4847764,-0.0879999
11,1.0943658,1.2182779,"('unhelpful', 'helpful')",1.0943658,1.2182779,0.1239121
12,-1.6111684,-1.4959958,"('unsupportive', 'supportive')",-1.6111684,-1.4959958,0.1151726
13,-0.5140488,-0.4523593,"('impolite', 'polite')",-0.5140488,-0.4523593,0.0616895
14,0.28847048,0.14340319,"('antisocial', 'social')",0.2884705,0.1434032,-0.1450673
15,0.54163176,0.24226984,"('boring', 'funny')",0.5416318,0.2422698,-0.299362
16,-0.15430965,-0.13681056,"('unpopular', 'popular')",-0.1543096,-0.1368106,0.017499
17,-0.38020504,-0.3242179,"('nasty', 'nice')",-0.380205,-0.3242179,0.0559871
18,-1.1091201,-1.0139062,"('disagreeable', 'welcoming')",-1.1091201,-1.0139062,0.0952139
19,-0.8375775,-0.8986149,"('inhospitable', 'hospitable')",-0.8375775,-0.8986149,-0.0610374
20,0.5717326,0.6223641,"('rough', 'thoughtful')",0.5717326,0.6223641,0.0506315
21,-0.52028906,-0.42791572,"('immoral', 'moral')",-0.5202891,-0.4279157,0.0923734
22,0.03033617,0.051114034,"('untrustworthy', 'trustworthy')",0.0303362,0.051114,0.0207778
23,2.3383782,2.264066,"('insincere', 'sincere')",2.3383782,2.264066,-0.0743122
24,-0.01990413,-0.15045117,"('dishonest', 'honest')",-0.0199041,-0.1504512,-0.1305471
25,0.26887116,0.080158584,"('egoistic', 'altruistic')",0.2688712,0.0801586,-0.1887126
26,1.1673543,0.7377033,"('hardhearted', 'benevolent')",1.1673543,0.7377033,-0.429651
27,0.8343001,0.6954432,"('hardhearted', 'softhearted')",0.8343001,0.6954432,-0.1388569
28,0.4277647,0.13855469,"('disloyal', 'loyal')",0.4277647,0.1385547,-0.28921
29,0.09366715,-0.06421917,"('unfair', 'fair')",0.0936671,-0.0642192,-0.1578863
30,0.9534202,0.9456972,"('intolerant', 'tolerant')",0.9534202,0.9456972,-0.007723
31,-0.93616194,-1.0313643,"('evil', 'good')",-0.9361619,-1.0313643,-0.0952024
32,0.7366353,0.43900725,"('unkind', 'kind')",0.7366353,0.4390073,-0.297628
33,0.088030726,0.11524555,"('wrong', 'right')",0.0880307,0.1152456,0.0272149
34,1.6682441,1.8749177,"('mean', 'honorable')",1.6682441,1.8749177,0.2066736
35,-0.08386737,-0.31642008,"('corrupt', 'incorrupt')",-0.0838674,-0.3164201,-0.2325527
36,-0.10601357,-0.3871075,"('hostile', 'amicable')",-0.1060136,-0.3871075,-0.2810939
