,xylem_male,xylem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7164465,-0.94661254,"('unsociable', 'sociable')",-0.36349565,-0.5054724,-0.5399711,-0.7260425,-0.1860714
1,-1.1261063,-1.3453256,"('unfriendly', 'friendly')",1.9353381,1.7918855,0.4046159,0.22328,-0.1813359
2,-0.08779269,-0.032307237,"('unlikable', 'likable')",0.5012264,0.5742238,0.2067169,0.2709583,0.0642414
3,-0.6491911,-0.5458474,"('repellent', 'pleasant')",-0.1288666,-0.08757683,-0.3890288,-0.3167121,0.0723167
4,-0.13410513,-0.1740681,"('disliked', 'liked')",-6.0743437,-6.2170076,-3.1042244,-3.1955378,-0.0913134
5,-1.6235204,-1.6236745,"('distant', 'outgoing')",-0.08093651,-0.13017085,-0.8522285,-0.8769227,-0.0246942
6,-1.8555694,-1.8823717,"('distant', 'open')",0.41807207,0.33505127,-0.7187486,-0.7736602,-0.0549116
7,-0.6183275,-0.58211887,"('insensitive', 'sensitive')",0.19049388,0.25333634,-0.2139168,-0.1643913,0.0495255
8,-0.9237855,-0.92863625,"('unaffectionate', 'affectionate')",1.1527017,1.0452049,0.1144581,0.0582843,-0.0561738
9,-1.4902655,-1.5564333,"('unaffectionate', 'caring')",1.0454885,0.984035,-0.2223885,-0.2861992,-0.0638107
10,-1.7024485,-1.6854341,"('unsympathetic', 'sympathetic')",-0.8765715,-0.88522464,-1.28951,-1.2853293,0.0041807
11,-0.7745409,-0.8002731,"('unhelpful', 'helpful')",1.1394426,1.2278589,0.1824508,0.2137929,0.0313421
12,-0.8945817,-0.7984137,"('unsupportive', 'supportive')",-1.920803,-1.9049504,-1.4076923,-1.3516821,0.0560102
13,-1.2567589,-1.3369505,"('impolite', 'polite')",-0.96345884,-0.9221552,-1.1101089,-1.1295528,-0.0194439
14,0.22166388,0.19489059,"('antisocial', 'social')",-0.58751214,-0.63112456,-0.1829241,-0.218117,-0.0351929
15,-0.012247796,-0.16814867,"('boring', 'funny')",0.63135064,0.5804568,0.3095514,0.2061541,-0.1033973
16,-0.300628,-0.30767623,"('unpopular', 'popular')",0.7323961,0.7468899,0.2158841,0.2196068,0.0037227
17,-0.24801745,-0.24802685,"('nasty', 'nice')",-0.43026006,-0.40356144,-0.3391387,-0.3257942,0.0133445
18,-0.17515954,-0.14575453,"('disagreeable', 'welcoming')",-0.34768152,-0.44135734,-0.2614205,-0.2935559,-0.0321354
19,-1.8633726,-1.8367261,"('inhospitable', 'hospitable')",-0.0982179,-0.032560218,-0.9807952,-0.9346431,0.0461521
20,0.29738924,0.28294635,"('rough', 'thoughtful')",1.2772851,1.2227583,0.7873372,0.7528523,-0.0344849
21,-0.023199687,-0.11953129,"('immoral', 'moral')",-0.7682844,-0.7282677,-0.395742,-0.4238995,-0.0281575
22,-0.32616815,-0.38861787,"('untrustworthy', 'trustworthy')",-1.1585265,-1.2189877,-0.7423474,-0.8038028,-0.0614554
23,-1.202241,-1.3146187,"('insincere', 'sincere')",5.0689187,5.066925,1.9333389,1.8761532,-0.0571857
24,-1.2195973,-1.2824575,"('dishonest', 'honest')",0.32038856,0.28514034,-0.4496044,-0.4986586,-0.0490542
25,-0.36962444,-0.3782883,"('egoistic', 'altruistic')",1.6532496,1.5985763,0.6418126,0.610144,-0.0316686
26,0.23673102,0.11531614,"('hardhearted', 'benevolent')",1.9592543,1.8943841,1.0979927,1.0048501,-0.0931426
27,0.062842056,0.11800199,"('hardhearted', 'softhearted')",1.4771836,1.3593594,0.7700128,0.7386807,-0.0313321
28,-0.69599646,-0.80236876,"('disloyal', 'loyal')",0.9452791,0.8578728,0.1246413,0.027752,-0.0968893
29,0.013279902,-0.079173304,"('unfair', 'fair')",-0.45803276,-0.6231278,-0.2223764,-0.3511506,-0.1287742
30,0.2977628,0.22963348,"('intolerant', 'tolerant')",1.1082189,1.0752577,0.7029909,0.6524456,-0.0505453
31,-0.8812183,-0.8126967,"('evil', 'good')",-0.51148736,-0.61278176,-0.6963528,-0.7127392,-0.0163864
32,-0.6992639,-0.7708645,"('unkind', 'kind')",0.32208398,0.2180276,-0.1885899,-0.2764184,-0.0878285
33,-0.11845846,-0.15985778,"('wrong', 'right')",-0.33357334,-0.37772375,-0.2260159,-0.2687908,-0.0427749
34,-0.7810558,-0.7117317,"('mean', 'honorable')",5.628832,5.817519,2.423888,2.5528936,0.1290056
35,0.05756084,0.009346524,"('corrupt', 'incorrupt')",0.36287773,0.1943399,0.2102193,0.1018432,-0.1083761
36,-0.5198987,-0.6342782,"('hostile', 'amicable')",0.777552,0.5326365,0.1288266,-0.0508208,-0.1796474
37,-0.5028927,-0.4396703,"('fake', 'genuine')",0.20538047,0.2311852,-0.1487561,-0.1042425,0.0445136
38,-1.6081542,-1.580023,"('untruthful', 'truthful')",-0.48434237,-0.42932352,-1.0462483,-1.0046732,0.0415751
39,0.64465284,0.5843283,"('exploitative', 'cooperative')",0.2139698,0.2248059,0.4293113,0.4045671,-0.0247442
40,0.0034141801,0.017404594,"('stingy', 'generous')",-1.3204412,-1.4905889,-0.6585135,-0.7365922,-0.0780787
41,-0.34801793,-0.3464808,"('unforgiving', 'forgiving')",-0.07500985,-0.21920356,-0.2115139,-0.2828422,-0.0713283
