,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.14247917,0.0023327235,"('unsociable', 'sociable')",-0.43153033,-0.6641459,-0.1445256,-0.3309066,-0.186381
1,-1.0271977,-1.157508,"('unfriendly', 'friendly')",1.8289995,1.6636634,0.4009009,0.2530777,-0.1478232
2,0.6307443,0.63162786,"('unlikable', 'likable')",0.6925595,0.75342464,0.6616518,0.6925262,0.0308744
3,-0.1653449,-0.11395803,"('repellent', 'pleasant')",0.11212785,0.15802804,-0.0266085,0.022035,0.0486435
4,-0.44871727,-0.4694488,"('disliked', 'liked')",-5.7469964,-5.73017,-3.0978568,-3.0998092,-0.0019524
5,-1.3715807,-1.34125,"('distant', 'outgoing')",-0.17483461,-0.11768034,-0.7732077,-0.7294651,0.0437426
6,-1.6973544,-1.6875405,"('distant', 'open')",0.14686294,0.18996342,-0.7752457,-0.7487885,0.0264572
7,0.22221896,0.30256993,"('insensitive', 'sensitive')",0.5244312,0.61362404,0.3733251,0.458097,0.0847719
8,-1.3007556,-1.3492717,"('unaffectionate', 'affectionate')",0.90265876,0.7762997,-0.1990484,-0.286486,-0.0874376
9,-1.1949909,-1.2139472,"('unaffectionate', 'caring')",1.0398927,0.98838174,-0.0775491,-0.1127827,-0.0352336
10,-0.29590166,-0.33959323,"('unsympathetic', 'sympathetic')",-0.5942654,-0.632326,-0.4450835,-0.4859596,-0.0408761
11,0.08808507,0.0637179,"('unhelpful', 'helpful')",1.3969203,1.5054076,0.7425027,0.7845627,0.04206
12,-0.061225496,0.051040158,"('unsupportive', 'supportive')",-1.8385166,-1.7434349,-0.9498711,-0.8461974,0.1036737
13,0.56085074,0.4506813,"('impolite', 'polite')",-0.53516656,-0.5566655,0.0128421,-0.0529921,-0.0658342
14,1.1437107,1.155917,"('antisocial', 'social')",-0.37044233,-0.45509908,0.3866342,0.350409,-0.0362252
15,-0.03475987,-0.1472269,"('boring', 'funny')",0.71354717,0.6648768,0.3393936,0.2588249,-0.0805687
16,-0.6824572,-0.63061583,"('unpopular', 'popular')",0.5170517,0.568698,-0.0827028,-0.0309589,0.0517439
17,-0.2028823,-0.12720837,"('nasty', 'nice')",-0.3756921,-0.32674426,-0.2892872,-0.2269763,0.0623109
18,-0.17742169,-0.15368296,"('disagreeable', 'welcoming')",-0.34634086,-0.31614035,-0.2618813,-0.2349117,0.0269696
19,-1.6477203,-1.6627723,"('inhospitable', 'hospitable')",-0.011525655,0.022767136,-0.829623,-0.8200026,0.0096204
20,0.09958645,0.13772921,"('rough', 'thoughtful')",0.97058845,0.94005454,0.5350875,0.5388919,0.0038044
21,1.2035617,1.1163931,"('immoral', 'moral')",-0.55070513,-0.5732578,0.3264283,0.2715676,-0.0548607
22,0.83716583,0.81107366,"('untrustworthy', 'trustworthy')",-0.7813487,-0.82178414,0.0279086,-0.0053552,-0.0332638
23,0.07455504,0.026120353,"('insincere', 'sincere')",5.286545,5.3135166,2.6805499,2.6698184,-0.0107315
24,0.3037747,0.24175203,"('dishonest', 'honest')",0.65531373,0.60329753,0.4795442,0.4225248,-0.0570194
25,-0.037021328,0.013100121,"('egoistic', 'altruistic')",1.5792729,1.522328,0.7711258,0.7677141,-0.0034117
26,-0.02929441,-0.13747807,"('hardhearted', 'benevolent')",1.6500138,1.3861226,0.8103597,0.6243222,-0.1860375
27,-0.29952875,-0.20113367,"('hardhearted', 'softhearted')",1.5322235,1.4789213,0.6163474,0.6388938,0.0225464
28,-0.6119749,-0.7118063,"('disloyal', 'loyal')",0.76804334,0.6415228,0.0780342,-0.0351417,-0.1131759
