,excitement_male,excitement_female,tuple,average_male,average_female,female-male
0,0.20409273,0.006334169,"('unsociable', 'sociable')",0.2040927,0.0063342,-0.1977585
1,1.0108044,1.0387359,"('unfriendly', 'friendly')",1.0108044,1.0387359,0.0279315
2,0.5886229,0.6863162,"('unlikable', 'likable')",0.5886229,0.6863162,0.0976933
3,1.132125,1.2582194,"('repellent', 'pleasant')",1.132125,1.2582194,0.1260944
4,-7.3437867,-7.3318043,"('disliked', 'liked')",-7.3437867,-7.3318043,0.0119824
5,-0.40603292,0.028776573,"('distant', 'outgoing')",-0.4060329,0.0287766,0.4348095
6,-0.17630638,0.24364564,"('distant', 'open')",-0.1763064,0.2436456,0.419952
7,0.6467167,0.81475025,"('insensitive', 'sensitive')",0.6467167,0.8147503,0.1680336
8,0.7752757,0.87731135,"('unaffectionate', 'affectionate')",0.7752757,0.8773113,0.1020356
9,1.3595634,1.5575848,"('unaffectionate', 'caring')",1.3595634,1.5575848,0.1980214
10,1.5673205,1.5597918,"('unsympathetic', 'sympathetic')",1.5673205,1.5597918,-0.0075287
11,2.2416608,2.3003297,"('unhelpful', 'helpful')",2.2416608,2.3003297,0.0586689
12,-1.6476759,-1.5513911,"('unsupportive', 'supportive')",-1.6476759,-1.5513911,0.0962848
13,0.60707796,0.36255378,"('impolite', 'polite')",0.607078,0.3625538,-0.2445242
14,-0.10890229,-0.3396012,"('antisocial', 'social')",-0.1089023,-0.3396012,-0.2306989
15,0.24525595,0.1722615,"('boring', 'funny')",0.2452559,0.1722615,-0.0729944
16,-0.40175688,-0.2185295,"('unpopular', 'popular')",-0.4017569,-0.2185295,0.1832274
17,-0.065281436,-0.045609955,"('nasty', 'nice')",-0.0652814,-0.04561,0.0196714
18,-0.6993769,-0.74320537,"('disagreeable', 'welcoming')",-0.6993769,-0.7432054,-0.0438285
19,-0.6607929,-0.3527004,"('inhospitable', 'hospitable')",-0.6607929,-0.3527004,0.3080925
20,0.7764608,0.70476407,"('rough', 'thoughtful')",0.7764608,0.7047641,-0.0716967
21,0.35147062,0.42604464,"('immoral', 'moral')",0.3514706,0.4260446,0.074574
22,-0.25248447,-0.2807791,"('untrustworthy', 'trustworthy')",-0.2524845,-0.2807791,-0.0282946
23,6.3663235,6.488225,"('insincere', 'sincere')",6.3663235,6.488225,0.1219015
24,1.8143052,1.9982064,"('dishonest', 'honest')",1.8143052,1.9982064,0.1839012
25,0.1490968,-0.023313805,"('egoistic', 'altruistic')",0.1490968,-0.0233138,-0.1724106
26,0.026587997,-0.1577707,"('hardhearted', 'benevolent')",0.026588,-0.1577707,-0.1843587
27,1.6025703,1.5760983,"('hardhearted', 'softhearted')",1.6025703,1.5760983,-0.026472
28,1.1150973,1.159695,"('disloyal', 'loyal')",1.1150973,1.159695,0.0445977
29,-0.7074568,-0.68818194,"('unfair', 'fair')",-0.7074568,-0.6881819,0.0192749
30,0.8416868,0.75204134,"('intolerant', 'tolerant')",0.8416868,0.7520413,-0.0896455
31,-1.9901217,-1.7809104,"('evil', 'good')",-1.9901217,-1.7809104,0.2092113
32,1.492292,1.4430195,"('unkind', 'kind')",1.492292,1.4430195,-0.0492725
33,-0.5860301,-0.45530427,"('wrong', 'right')",-0.5860301,-0.4553043,0.1307258
34,4.4957585,4.820145,"('mean', 'honorable')",4.4957585,4.8201451,0.3243866
35,-1.4330701,-1.3328795,"('corrupt', 'incorrupt')",-1.4330701,-1.3328795,0.1001906
36,-1.3415947,-1.3020351,"('hostile', 'amicable')",-1.3415947,-1.3020351,0.0395596
37,0.94321156,0.99858415,"('fake', 'genuine')",0.9432116,0.9985842,0.0553726
38,-0.1678924,-0.060792476,"('untruthful', 'truthful')",-0.1678924,-0.0607925,0.1070999
39,-0.080498666,-0.08669877,"('exploitative', 'cooperative')",-0.0804987,-0.0866988,-0.0062001
40,-1.7276378,-1.8135011,"('stingy', 'generous')",-1.7276378,-1.8135011,-0.0858633
41,0.023835704,0.00077318586,"('unforgiving', 'forgiving')",0.0238357,0.0007732,-0.0230625
42,-1.8321096,-1.8958663,"('unreliable', 'reliable')",-1.8321096,-1.8958663,-0.0637567
43,1.2788439,1.3302124,"('irresponsible', 'responsible')",1.2788439,1.3302124,0.0513685
44,-0.9690737,-1.1559658,"('prejudiced', 'unprejudiced')",-0.9690737,-1.1559658,-0.1868921
45,0.5135686,0.61119026,"('incompetent', 'competent')",0.5135686,0.6111903,0.0976217
46,-0.05579059,-0.11960392,"('uncompetitive', 'competitive')",-0.0557906,-0.1196039,-0.0638133
47,5.3388324,5.620049,"('stupid', 'smart')",5.3388324,5.620049,0.2812166
48,0.6330339,0.5960565,"('unintelligent', 'intelligent')",0.6330339,0.5960565,-0.0369774
49,0.20841008,0.51219404,"('unable', 'able')",0.2084101,0.512194,0.3037839
50,-0.034368236,0.10964429,"('clumsy', 'skillful')",-0.0343682,0.1096443,0.1440125
51,0.7732553,0.73503006,"('uneducated', 'educated')",0.7732553,0.7350301,-0.0382252
52,-0.7067166,-0.5139279,"('irrational', 'rational')",-0.7067166,-0.5139279,0.1927887
53,-0.17034912,-0.08549952,"('uncreative', 'creative')",-0.1703491,-0.0854995,0.0848496
54,1.0844074,1.3823588,"('incapable', 'capable')",1.0844074,1.3823588,0.2979514
55,0.9463411,0.84455645,"('incompetent', 'clever')",0.9463411,0.8445565,-0.1017846
56,0.9656516,0.93143034,"('impractical', 'practical')",0.9656516,0.9314303,-0.0342213
