,sprinter_male,sprinter_female,tuple,average_male,average_female,female-male
0,0.09807472,0.009357125,"('unsociable', 'sociable')",0.0980747,0.0093571,-0.0887176
1,1.252244,1.0134709,"('unfriendly', 'friendly')",1.252244,1.0134709,-0.2387731
2,0.23097889,0.1756671,"('unlikable', 'likable')",0.2309789,0.1756671,-0.0553118
3,0.31920922,0.5250389,"('repellent', 'pleasant')",0.3192092,0.5250389,0.2058297
4,-7.0261207,-7.092975,"('disliked', 'liked')",-7.0261207,-7.0929751,-0.0668544
5,-0.17917356,-0.414757,"('distant', 'outgoing')",-0.1791736,-0.414757,-0.2355834
6,-0.4228393,-0.68363357,"('distant', 'open')",-0.4228393,-0.6836336,-0.2607943
7,1.305618,1.558392,"('insensitive', 'sensitive')",1.305618,1.558392,0.252774
8,0.7611763,0.530859,"('unaffectionate', 'affectionate')",0.7611763,0.530859,-0.2303173
9,2.086834,2.0562973,"('unaffectionate', 'caring')",2.086834,2.0562973,-0.0305367
10,1.0010717,1.1471384,"('unsympathetic', 'sympathetic')",1.0010717,1.1471384,0.1460667
11,2.3524406,2.5565445,"('unhelpful', 'helpful')",2.3524406,2.5565445,0.2041039
12,-1.0552682,-1.0147399,"('unsupportive', 'supportive')",-1.0552682,-1.0147399,0.0405283
13,0.27712497,0.22174689,"('impolite', 'polite')",0.277125,0.2217469,-0.0553781
14,-0.21628356,-0.16461772,"('antisocial', 'social')",-0.2162836,-0.1646177,0.0516659
15,0.1348024,0.08426532,"('boring', 'funny')",0.1348024,0.0842653,-0.0505371
16,-0.65928984,-0.7522734,"('unpopular', 'popular')",-0.6592898,-0.7522734,-0.0929836
17,-0.39687744,-0.48001447,"('nasty', 'nice')",-0.3968774,-0.4800145,-0.0831371
18,-0.3665143,-0.4661003,"('disagreeable', 'welcoming')",-0.3665143,-0.4661003,-0.099586
19,-0.25697768,-0.35961705,"('inhospitable', 'hospitable')",-0.2569777,-0.3596171,-0.1026394
20,0.23516166,0.32768762,"('rough', 'thoughtful')",0.2351617,0.3276876,0.0925259
21,0.55779606,0.8070219,"('immoral', 'moral')",0.5577961,0.8070219,0.2492258
22,-0.9659454,-0.912358,"('untrustworthy', 'trustworthy')",-0.9659454,-0.912358,0.0535874
23,6.8991036,7.039227,"('insincere', 'sincere')",6.8991036,7.039227,0.1401234
24,1.8736492,1.8830984,"('dishonest', 'honest')",1.8736492,1.8830984,0.0094492
25,0.82095826,0.7097881,"('egoistic', 'altruistic')",0.8209583,0.7097881,-0.1111702
26,0.5100583,0.24849361,"('hardhearted', 'benevolent')",0.5100583,0.2484936,-0.2615647
27,1.3855331,1.320956,"('hardhearted', 'softhearted')",1.3855331,1.320956,-0.0645771
28,1.4129549,1.388325,"('disloyal', 'loyal')",1.4129549,1.388325,-0.0246299
29,-1.0583763,-1.1651773,"('unfair', 'fair')",-1.0583763,-1.1651773,-0.106801
30,1.4224921,1.5011486,"('intolerant', 'tolerant')",1.4224921,1.5011486,0.0786565
31,-1.6823149,-1.9098299,"('evil', 'good')",-1.6823149,-1.9098299,-0.227515
32,1.7148749,1.5836151,"('unkind', 'kind')",1.7148749,1.5836151,-0.1312598
33,0.3225199,0.16098794,"('wrong', 'right')",0.3225199,0.1609879,-0.161532
34,4.9812336,5.19183,"('mean', 'honorable')",4.9812336,5.1918302,0.2105966
35,-0.83736527,-1.0635638,"('corrupt', 'incorrupt')",-0.8373653,-1.0635638,-0.2261985
36,-0.98007876,-1.2212331,"('hostile', 'amicable')",-0.9800788,-1.2212331,-0.2411543
37,1.0399407,1.0870491,"('fake', 'genuine')",1.0399407,1.0870491,0.0471084
38,1.4184346,1.4244323,"('untruthful', 'truthful')",1.4184346,1.4244323,0.0059977
39,0.8199922,0.92347836,"('exploitative', 'cooperative')",0.8199922,0.9234784,0.1034862
40,-2.1266334,-2.161412,"('stingy', 'generous')",-2.1266334,-2.161412,-0.0347786
41,0.9008805,0.7911023,"('unforgiving', 'forgiving')",0.9008805,0.7911023,-0.1097782
42,-3.3585405,-3.264966,"('unreliable', 'reliable')",-3.3585405,-3.264966,0.0935745
43,0.85894895,0.8988979,"('irresponsible', 'responsible')",0.8589489,0.8988979,0.039949
44,-2.2625177,-2.3470047,"('prejudiced', 'unprejudiced')",-2.2625177,-2.3470047,-0.084487
45,-0.32983345,-0.21501382,"('incompetent', 'competent')",-0.3298334,-0.2150138,0.1148196
46,-0.39063135,-0.18418114,"('uncompetitive', 'competitive')",-0.3906313,-0.1841811,0.2064502
47,4.7270355,4.6464047,"('stupid', 'smart')",4.7270355,4.6464047,-0.0806308
48,1.0028664,1.1191568,"('unintelligent', 'intelligent')",1.0028664,1.1191568,0.1162904
49,-0.064902894,0.04913774,"('unable', 'able')",-0.0649029,0.0491377,0.1140406
50,-0.4486,-0.4814795,"('clumsy', 'skillful')",-0.4486,-0.4814795,-0.0328795
51,0.5207927,0.59121865,"('uneducated', 'educated')",0.5207927,0.5912187,0.070426
52,-0.83643484,-1.0506096,"('irrational', 'rational')",-0.8364348,-1.0506096,-0.2141748
53,0.040349383,0.009103488,"('uncreative', 'creative')",0.0403494,0.0091035,-0.0312459
54,0.799148,0.7904762,"('incapable', 'capable')",0.799148,0.7904762,-0.0086718
